"","species","interactions","indegree","rep"
"2678","Celong",33,23,22
"2679","Cflavi",3,11,22
"2680","Cgraci",1,1,22
"2681","Chalci",80,25,22
"2682","Cincer",2,1,22
"2683","Claevi",10,14,22
"2684","Cnrsub",1,2,22
"2685","Coreop",2,1,22
"2686","Croman",4,7,22
"2687","Csalic",3,1,22
"2688","Ctenoc",1,3,22
"2689","Ctrifa",1,7,22
"2690","Cvarie",1,3,22
"2691","Cvitta",5,10,22
"2692","Dcoleo",1,1,22
"2693","Dlongi",1,1,22
"2694","Dstram",3,2,22
"2695","Dwestw",1,5,22
"2696","Eacicu",36,23,22
"2697","Ealbit",6,5,22
"2698","Eanali",2,4,22
"2699","Ecalca",1,2,22
"2700","Eclytu",1,3,22
"2701","Efront",1,1,22
"2702","Eheyer",1,1,22
"2703","Enobbe",19,20,22
"2704","Epygma",9,19,22
"2705","Eridol",2,1,22
"2706","Esalic",13,16,22
"2707","Espone",1,1,22
"2708","Etaige",1,2,22
"2709","Etorym",24,20,22
"2710","Etoxon",8,9,22
"2711","Eurozo",5,10,22
"2712","Euryto",1,1,22
"2713","Geliss",2,3,22
"2714","Gornat",1,1,22
"2715","Hruber",27,20,22
"2716","Ialter",1,3,22
"2717","Ibrevi",2,9,22
"2718","Ichnin",54,32,22
"2719","Ichnsp",1,2,22
"2720","Ilappo",16,18,22
"2721","Ireuni",4,3,22
"2722","Lalpic",2,6,22
"2723","Lalpio",2,3,22
"2724","Lalpiu",1,4,22
"2725","Latole",3,10,22
"2726","Lflexi",8,8,22
"2727","Lforti",6,8,22
"2728","Llappo",1,5,22
"2729","Llugen",5,11,22
"2730","Lpunct",4,4,22
"2731","Lsubco",1,1,22
"2732","Mesole",10,16,22
"2733","Mlongi",1,1,22
"2734","Mspone",1,4,22
"2735","Mvesic",4,5,22
"2736","Mymari",1,1,22
"2737","Olesic",2,9,22
"2738","Pclavi",1,1,22
"2739","Pcynip",13,15,22
"2740","Pdolic",55,25,22
"2741","Peuura",19,20,22
"2742","Pnemat",3,6,22
"2743","Polybl",1,2,22
"2744","Ppecti",1,3,22
"2745","Pponta",27,17,22
"2746","Ppumil",3,3,22
"2747","Psauli",1,1,22
"2748","Psoemi",1,5,22
"2749","Pterom",1,3,22
"2750","Rbrach",2,1,22
"2751","Salcal",1,5,22
"2752","Salpin",1,4,22
"2753","Saotis",3,3,22
"2754","Sborea",1,2,22
"2755","Sgranu",5,12,22
"2756","Slappo",17,11,22
"2757","Smorle",10,17,22
"2758","Snigri",2,5,22
"2759","Spygid",4,8,22
"2760","Srenov",2,6,22
"2761","Ssubar",2,5,22
"2762","Strico",8,9,22
"2763","Svesic",43,23,22
"2764","Tetras",1,4,22
"2765","Themip",1,4,22
"2766","Torymu",2,5,22
"2767","Tspfiv",3,5,22
"2768","Tspfou",1,3,22
"2769","Tspone",2,2,22
"2770","Tspsix",1,5,22
"2771","Tspthr",1,1,22
"2772","Tsptwo",1,1,22
"2773","Aacumi",11,10,23
"2774","Aalvea",3,5,23
"2775","Acubic",8,13,23
"2776","Adelog",18,16,23
"2777","Agalli",1,1,23
"2778","Aminim",15,8,23
"2779","Amorri",1,3,23
"2780","Anigro",11,10,23
"2781","Apante",1,1,23
"2782","Aprost",1,2,23
"2783","Apusil",16,15,23
"2784","Atroch",2,3,23
"2785","Atymbe",1,1,23
"2786","Axanth",1,1,23
"2787","Bbrevi",6,6,23
"2788","Bconju",3,1,23
"2789","Bdisco",6,7,23
"2790","Bepitr",8,14,23
"2791","Bimmut",4,8,23
"2792","Binter",8,6,23
"2793","Bkopel",10,16,23
"2794","Blivid",2,1,23
"2795","Bobscu",2,3,23
"2796","Bpicti",5,11,23
"2797","Bpulch",2,3,23
"2798","Bracin",49,29,23
"2799","Bracsp",1,3,23
"2800","Broman",31,19,23
"2801","Campop",1,1,23
"2802","Ccruxx",25,22,23
"2803","Cdorsa",2,1,23
"2804","Celong",33,26,23
"2805","Cflavi",3,7,23
"2806","Cgraci",1,1,23
"2807","Chalci",80,34,23
"2808","Cincer",2,2,23
"2809","Claevi",10,13,23
"2810","Cnrsub",1,2,23
"2811","Coreop",2,8,23
"2812","Croman",4,9,23
"2813","Csalic",3,4,23
"2814","Ctenoc",1,1,23
"2815","Ctrifa",1,7,23
"2816","Cvarie",1,3,23
"2817","Cvitta",5,9,23
"2818","Dcoleo",1,1,23
"2819","Dlongi",1,1,23
"2820","Dstram",3,1,23
"2821","Dwestw",1,4,23
"2822","Eacicu",36,29,23
"2823","Ealbit",6,5,23
"2824","Eanali",2,5,23
"2825","Ecalca",1,1,23
"2826","Eclytu",1,3,23
"2827","Efront",1,2,23
"2828","Eheyer",1,1,23
"2829","Enobbe",19,17,23
"2830","Epygma",9,5,23
"2831","Eridol",2,1,23
"2832","Esalic",13,10,23
"2833","Espone",1,1,23
"2834","Etaige",1,3,23
"2835","Etorym",24,26,23
"2836","Etoxon",8,5,23
"2837","Eurozo",5,8,23
"2838","Euryto",1,1,23
"2839","Geliss",2,4,23
"2840","Gornat",1,1,23
"2841","Hruber",27,17,23
"2842","Ialter",1,3,23
"2843","Ibrevi",2,10,23
"2844","Ichnin",54,22,23
"2845","Ichnsp",1,1,23
"2846","Ilappo",16,20,23
"2847","Ireuni",4,3,23
"2848","Lalpic",2,3,23
"2849","Lalpio",2,5,23
"2850","Lalpiu",1,6,23
"2851","Latole",3,6,23
"2852","Lflexi",8,7,23
"2853","Lforti",6,5,23
"2854","Llappo",1,2,23
"2855","Llugen",5,14,23
"2856","Lpunct",4,3,23
"2857","Lsubco",1,1,23
"2858","Mesole",10,14,23
"2859","Mlongi",1,1,23
"2860","Mspone",1,2,23
"2861","Mvesic",4,8,23
"2862","Mymari",1,4,23
"2863","Olesic",2,9,23
"2864","Pclavi",1,3,23
"2865","Pcynip",13,11,23
"2866","Pdolic",55,32,23
"2867","Peuura",19,19,23
"2868","Pnemat",3,4,23
"2869","Polybl",1,1,23
"2870","Ppecti",1,5,23
"2871","Pponta",27,21,23
"2872","Ppumil",3,3,23
"2873","Psauli",1,3,23
"2874","Psoemi",1,4,23
"2875","Pterom",1,3,23
"2876","Rbrach",2,1,23
"2877","Salcal",1,3,23
"2878","Salpin",1,4,23
"2879","Saotis",3,3,23
"2880","Sborea",1,2,23
"2881","Sgranu",5,6,23
"2882","Slappo",17,22,23
"2883","Smorle",10,13,23
"2884","Snigri",2,5,23
"2885","Spygid",4,10,23
"2886","Srenov",2,5,23
"2887","Ssubar",2,6,23
"2888","Strico",8,15,23
"2889","Svesic",43,21,23
"2890","Tetras",1,3,23
"2891","Themip",1,7,23
"2892","Torymu",2,8,23
"2893","Tspfiv",3,2,23
"2894","Tspfou",1,3,23
"2895","Tspone",2,4,23
"2896","Tspsix",1,4,23
"2897","Tspthr",1,1,23
"2898","Tsptwo",1,1,23
"2899","Aacumi",11,16,24
"2900","Aalvea",3,5,24
"2901","Acubic",8,14,24
"2902","Adelog",18,14,24
"2903","Agalli",1,3,24
"2904","Aminim",15,12,24
"2905","Amorri",1,3,24
"2906","Anigro",11,12,24
"2907","Apante",1,3,24
"2908","Aprost",1,1,24
"2909","Apusil",16,24,24
"2910","Atroch",2,3,24
"2911","Atymbe",1,1,24
"2912","Axanth",1,1,24
"2913","Bbrevi",6,9,24
"2914","Bconju",3,1,24
"2915","Bdisco",6,9,24
"2916","Bepitr",8,7,24
"2917","Bimmut",4,4,24
"2918","Binter",8,5,24
"2919","Bkopel",10,16,24
"2920","Blivid",2,2,24
"2921","Bobscu",2,2,24
"2922","Bpicti",5,6,24
"2923","Bpulch",2,2,24
"2924","Bracin",49,22,24
"2925","Bracsp",1,2,24
"2926","Broman",31,23,24
"2927","Campop",1,1,24
"2928","Ccruxx",25,14,24
"2929","Cdorsa",2,4,24
"2930","Celong",33,22,24
"2931","Cflavi",3,5,24
"2932","Cgraci",1,1,24
"2933","Chalci",80,36,24
"2934","Cincer",2,1,24
"2935","Claevi",10,14,24
"2936","Cnrsub",1,5,24
"2937","Coreop",2,5,24
"2938","Croman",4,7,24
"2939","Csalic",3,2,24
"2940","Ctenoc",1,3,24
"2941","Ctrifa",1,7,24
"2942","Cvarie",1,2,24
"2943","Cvitta",5,7,24
"2944","Dcoleo",1,1,24
"2945","Dlongi",1,1,24
"2946","Dstram",3,1,24
"2947","Dwestw",1,2,24
"2948","Eacicu",36,27,24
"2949","Ealbit",6,6,24
"2950","Eanali",2,3,24
"2951","Ecalca",1,1,24
"2952","Eclytu",1,4,24
"2953","Efront",1,3,24
"2954","Eheyer",1,1,24
"2955","Enobbe",19,17,24
"2956","Epygma",9,12,24
"2957","Eridol",2,2,24
"2958","Esalic",13,18,24
"2959","Espone",1,1,24
"2960","Etaige",1,2,24
"2961","Etorym",24,20,24
"2962","Etoxon",8,13,24
"2963","Eurozo",5,6,24
"2964","Euryto",1,1,24
"2965","Geliss",2,6,24
"2966","Gornat",1,1,24
"2967","Hruber",27,16,24
"2968","Ialter",1,3,24
"2969","Ibrevi",2,8,24
"2970","Ichnin",54,32,24
"2971","Ichnsp",1,1,24
"2972","Ilappo",16,16,24
"2973","Ireuni",4,3,24
"2974","Lalpic",2,3,24
"2975","Lalpio",2,5,24
"2976","Lalpiu",1,4,24
"2977","Latole",3,6,24
"2978","Lflexi",8,10,24
"2979","Lforti",6,8,24
"2980","Llappo",1,5,24
"2981","Llugen",5,13,24
"2982","Lpunct",4,9,24
"2983","Lsubco",1,1,24
"2984","Mesole",10,15,24
"2985","Mlongi",1,1,24
"2986","Mspone",1,5,24
"2987","Mvesic",4,3,24
"2988","Mymari",1,4,24
"2989","Olesic",2,7,24
"2990","Pclavi",1,3,24
"2991","Pcynip",13,9,24
"2992","Pdolic",55,22,24
"2993","Peuura",19,23,24
"2994","Pnemat",3,6,24
"2995","Polybl",1,1,24
"2996","Ppecti",1,3,24
"2997","Pponta",27,14,24
"2998","Ppumil",3,3,24
"2999","Psauli",1,3,24
"3000","Psoemi",1,1,24
"3001","Pterom",1,4,24
"3002","Rbrach",2,3,24
"3003","Salcal",1,2,24
"3004","Salpin",1,4,24
"3005","Saotis",3,1,24
"3006","Sborea",1,4,24
"3007","Sgranu",5,8,24
"3008","Slappo",17,11,24
"3009","Smorle",10,12,24
"3010","Snigri",2,3,24
"3011","Spygid",4,9,24
"3012","Srenov",2,8,24
"3013","Ssubar",2,4,24
"3014","Strico",8,11,24
"3015","Svesic",43,23,24
"3016","Tetras",1,2,24
"3017","Themip",1,6,24
"3018","Torymu",2,3,24
"3019","Tspfiv",3,8,24
"3020","Tspfou",1,1,24
"3021","Tspone",2,4,24
"3022","Tspsix",1,2,24
"3023","Tspthr",1,1,24
"3024","Tsptwo",1,1,24
"3025","Aacumi",11,15,25
"3026","Aalvea",3,6,25
"3027","Acubic",8,14,25
"3028","Adelog",18,17,25
"3029","Agalli",1,8,25
"3030","Aminim",15,8,25
"3031","Amorri",1,3,25
"3032","Anigro",11,11,25
"3033","Apante",1,1,25
"3034","Aprost",1,4,25
"3035","Apusil",16,32,25
"3036","Atroch",2,4,25
"3037","Atymbe",1,1,25
"3038","Axanth",1,1,25
"3039","Bbrevi",6,9,25
"3040","Bconju",3,1,25
"3041","Bdisco",6,9,25
"3042","Bepitr",8,15,25
"3043","Bimmut",4,4,25
"3044","Binter",8,10,25
"3045","Bkopel",10,9,25
"3046","Blivid",2,1,25
"3047","Bobscu",2,1,25
"3048","Bpicti",5,5,25
"3049","Bpulch",2,2,25
"3050","Bracin",49,20,25
"3051","Bracsp",1,4,25
"3052","Broman",31,26,25
"3053","Campop",1,1,25
"3054","Ccruxx",25,18,25
"3055","Cdorsa",2,3,25
"3056","Celong",33,22,25
"3057","Cflavi",3,4,25
"3058","Cgraci",1,1,25
"3059","Chalci",80,26,25
"3060","Cincer",2,3,25
"3061","Claevi",10,14,25
"3062","Cnrsub",1,3,25
"3063","Coreop",2,1,25
"3064","Croman",4,8,25
"3065","Csalic",3,1,25
"3066","Ctenoc",1,2,25
"3067","Ctrifa",1,2,25
"3068","Cvarie",1,2,25
"3069","Cvitta",5,11,25
"3070","Dcoleo",1,2,25
"3071","Dlongi",1,1,25
"3072","Dstram",3,2,25
"3073","Dwestw",1,3,25
"3074","Eacicu",36,19,25
"3075","Ealbit",6,4,25
"3076","Eanali",2,4,25
"3077","Ecalca",1,2,25
"3078","Eclytu",1,3,25
"3079","Efront",1,1,25
"3080","Eheyer",1,1,25
"3081","Enobbe",19,18,25
"3082","Epygma",9,17,25
"3083","Eridol",2,1,25
"3084","Esalic",13,21,25
"3085","Espone",1,1,25
"3086","Etaige",1,3,25
"3087","Etorym",24,23,25
"3088","Etoxon",8,5,25
"3089","Eurozo",5,7,25
"3090","Euryto",1,1,25
"3091","Geliss",2,4,25
"3092","Gornat",1,2,25
"3093","Hruber",27,11,25
"3094","Ialter",1,2,25
"3095","Ibrevi",2,4,25
"3096","Ichnin",54,27,25
"3097","Ichnsp",1,1,25
"3098","Ilappo",16,11,25
"3099","Ireuni",4,6,25
"3100","Lalpic",2,1,25
"3101","Lalpio",2,4,25
"3102","Lalpiu",1,3,25
"3103","Latole",3,6,25
"3104","Lflexi",8,13,25
"3105","Lforti",6,7,25
"3106","Llappo",1,2,25
"3107","Llugen",5,7,25
"3108","Lpunct",4,6,25
"3109","Lsubco",1,1,25
"3110","Mesole",10,17,25
"3111","Mlongi",1,1,25
"3112","Mspone",1,2,25
"3113","Mvesic",4,1,25
"3114","Mymari",1,4,25
"3115","Olesic",2,3,25
"3116","Pclavi",1,5,25
"3117","Pcynip",13,19,25
"3118","Pdolic",55,27,25
"3119","Peuura",19,14,25
"3120","Pnemat",3,6,25
"3121","Polybl",1,1,25
"3122","Ppecti",1,4,25
"3123","Pponta",27,15,25
"3124","Ppumil",3,3,25
"3125","Psauli",1,4,25
"3126","Psoemi",1,1,25
"3127","Pterom",1,5,25
"3128","Rbrach",2,3,25
"3129","Salcal",1,1,25
"3130","Salpin",1,3,25
"3131","Saotis",3,2,25
"3132","Sborea",1,3,25
"3133","Sgranu",5,6,25
"3134","Slappo",17,16,25
"3135","Smorle",10,11,25
"3136","Snigri",2,2,25
"3137","Spygid",4,9,25
"3138","Srenov",2,5,25
"3139","Ssubar",2,7,25
"3140","Strico",8,12,25
"3141","Svesic",43,27,25
"3142","Tetras",1,1,25
"3143","Themip",1,6,25
"3144","Torymu",2,3,25
"3145","Tspfiv",3,7,25
"3146","Tspfou",1,4,25
"3147","Tspone",2,2,25
"3148","Tspsix",1,4,25
"3149","Tspthr",1,1,25
"3150","Tsptwo",1,1,25
"3151","Aacumi",11,9,26
"3152","Aalvea",3,7,26
"3153","Acubic",8,18,26
"3154","Adelog",18,16,26
"3155","Agalli",1,3,26
"3156","Aminim",15,13,26
"3157","Amorri",1,6,26
"3158","Anigro",11,14,26
"3159","Apante",1,2,26
"3160","Aprost",1,1,26
"3161","Apusil",16,22,26
"3162","Atroch",2,6,26
"3163","Atymbe",1,1,26
"3164","Axanth",1,1,26
"3165","Bbrevi",6,4,26
"3166","Bconju",3,1,26
"3167","Bdisco",6,11,26
"3168","Bepitr",8,8,26
"3169","Bimmut",4,5,26
"3170","Binter",8,8,26
"3171","Bkopel",10,13,26
"3172","Blivid",2,1,26
"3173","Bobscu",2,1,26
"3174","Bpicti",5,6,26
"3175","Bpulch",2,2,26
"3176","Bracin",49,30,26
"3177","Bracsp",1,3,26
"3178","Broman",31,22,26
"3179","Campop",1,1,26
"3180","Ccruxx",25,20,26
"3181","Cdorsa",2,4,26
"3182","Celong",33,31,26
"3183","Cflavi",3,4,26
"3184","Cgraci",1,1,26
"3185","Chalci",80,24,26
"3186","Cincer",2,3,26
"3187","Claevi",10,16,26
"3188","Cnrsub",1,6,26
"3189","Coreop",2,5,26
"3190","Croman",4,4,26
"3191","Csalic",3,2,26
"3192","Ctenoc",1,3,26
"3193","Ctrifa",1,7,26
"3194","Cvarie",1,3,26
"3195","Cvitta",5,13,26
"3196","Dcoleo",1,3,26
"3197","Dlongi",1,1,26
"3198","Dstram",3,1,26
"3199","Dwestw",1,1,26
"3200","Eacicu",36,29,26
"3201","Ealbit",6,8,26
"3202","Eanali",2,5,26
"3203","Ecalca",1,2,26
"3204","Eclytu",1,6,26
"3205","Efront",1,2,26
"3206","Eheyer",1,1,26
"3207","Enobbe",19,22,26
"3208","Epygma",9,12,26
"3209","Eridol",2,1,26
"3210","Esalic",13,8,26
"3211","Espone",1,1,26
"3212","Etaige",1,6,26
"3213","Etorym",24,29,26
"3214","Etoxon",8,7,26
"3215","Eurozo",5,7,26
"3216","Euryto",1,1,26
"3217","Geliss",2,6,26
"3218","Gornat",1,1,26
"3219","Hruber",27,22,26
"3220","Ialter",1,2,26
"3221","Ibrevi",2,3,26
"3222","Ichnin",54,25,26
"3223","Ichnsp",1,1,26
"3224","Ilappo",16,27,26
"3225","Ireuni",4,3,26
"3226","Lalpic",2,3,26
"3227","Lalpio",2,3,26
"3228","Lalpiu",1,3,26
"3229","Latole",3,6,26
"3230","Lflexi",8,9,26
"3231","Lforti",6,12,26
"3232","Llappo",1,7,26
"3233","Llugen",5,10,26
"3234","Lpunct",4,6,26
"3235","Lsubco",1,1,26
"3236","Mesole",10,16,26
"3237","Mlongi",1,1,26
"3238","Mspone",1,2,26
"3239","Mvesic",4,3,26
"3240","Mymari",1,3,26
"3241","Olesic",2,4,26
"3242","Pclavi",1,2,26
"3243","Pcynip",13,11,26
"3244","Pdolic",55,21,26
"3245","Peuura",19,18,26
"3246","Pnemat",3,5,26
"3247","Polybl",1,2,26
"3248","Ppecti",1,3,26
"3249","Pponta",27,16,26
"3250","Ppumil",3,1,26
"3251","Psauli",1,3,26
"3252","Psoemi",1,4,26
"3253","Pterom",1,2,26
"3254","Rbrach",2,1,26
"3255","Salcal",1,1,26
"3256","Salpin",1,2,26
"3257","Saotis",3,2,26
"3258","Sborea",1,3,26
"3259","Sgranu",5,8,26
"3260","Slappo",17,13,26
"3261","Smorle",10,13,26
"3262","Snigri",2,5,26
"3263","Spygid",4,7,26
"3264","Srenov",2,5,26
"3265","Ssubar",2,10,26
"3266","Strico",8,10,26
"3267","Svesic",43,23,26
"3268","Tetras",1,1,26
"3269","Themip",1,9,26
"3270","Torymu",2,3,26
"3271","Tspfiv",3,4,26
"3272","Tspfou",1,2,26
"3273","Tspone",2,2,26
"3274","Tspsix",1,4,26
"3275","Tspthr",1,1,26
"3276","Tsptwo",1,1,26
"3277","Aacumi",11,12,27
"3278","Aalvea",3,5,27
"3279","Acubic",8,10,27
"3280","Adelog",18,18,27
"3281","Agalli",1,6,27
"3282","Aminim",15,10,27
"3283","Amorri",1,3,27
"3284","Anigro",11,12,27
"3285","Apante",1,1,27
"3286","Aprost",1,4,27
"3287","Apusil",16,13,27
"3288","Atroch",2,3,27
"3289","Atymbe",1,1,27
"3290","Axanth",1,1,27
"3291","Bbrevi",6,5,27
"3292","Bconju",3,2,27
"3293","Bdisco",6,7,27
"3294","Bepitr",8,11,27
"3295","Bimmut",4,12,27
"3296","Binter",8,10,27
"3297","Bkopel",10,13,27
"3298","Blivid",2,1,27
"3299","Bobscu",2,2,27
"3300","Bpicti",5,5,27
"3301","Bpulch",2,2,27
"3302","Bracin",49,30,27
"3303","Bracsp",1,2,27
"3304","Broman",31,25,27
"3305","Campop",1,1,27
"3306","Ccruxx",25,21,27
"3307","Cdorsa",2,3,27
"3308","Celong",33,35,27
"3309","Cflavi",3,5,27
"3310","Cgraci",1,1,27
"3311","Chalci",80,19,27
"3312","Cincer",2,1,27
"3313","Claevi",10,12,27
"3314","Cnrsub",1,2,27
"3315","Coreop",2,5,27
"3316","Croman",4,6,27
"3317","Csalic",3,5,27
"3318","Ctenoc",1,1,27
"3319","Ctrifa",1,4,27
"3320","Cvarie",1,3,27
"3321","Cvitta",5,8,27
"3322","Dcoleo",1,1,27
"3323","Dlongi",1,1,27
"3324","Dstram",3,4,27
"3325","Dwestw",1,4,27
"3326","Eacicu",36,27,27
"3327","Ealbit",6,7,27
"3328","Eanali",2,4,27
"3329","Ecalca",1,4,27
"3330","Eclytu",1,6,27
"3331","Efront",1,2,27
"3332","Eheyer",1,1,27
"3333","Enobbe",19,18,27
"3334","Epygma",9,8,27
"3335","Eridol",2,6,27
"3336","Esalic",13,22,27
"3337","Espone",1,2,27
"3338","Etaige",1,9,27
"3339","Etorym",24,31,27
"3340","Etoxon",8,9,27
"3341","Eurozo",5,12,27
"3342","Euryto",1,1,27
"3343","Geliss",2,6,27
"3344","Gornat",1,2,27
"3345","Hruber",27,23,27
"3346","Ialter",1,2,27
"3347","Ibrevi",2,9,27
"3348","Ichnin",54,24,27
"3349","Ichnsp",1,2,27
"3350","Ilappo",16,22,27
"3351","Ireuni",4,5,27
"3352","Lalpic",2,1,27
"3353","Lalpio",2,3,27
"3354","Lalpiu",1,1,27
"3355","Latole",3,8,27
"3356","Lflexi",8,11,27
"3357","Lforti",6,2,27
"3358","Llappo",1,3,27
"3359","Llugen",5,9,27
"3360","Lpunct",4,6,27
"3361","Lsubco",1,1,27
"3362","Mesole",10,14,27
"3363","Mlongi",1,1,27
"3364","Mspone",1,4,27
"3365","Mvesic",4,2,27
"3366","Mymari",1,3,27
"3367","Olesic",2,5,27
"3368","Pclavi",1,4,27
"3369","Pcynip",13,18,27
"3370","Pdolic",55,24,27
"3371","Peuura",19,23,27
"3372","Pnemat",3,6,27
"3373","Polybl",1,1,27
"3374","Ppecti",1,2,27
"3375","Pponta",27,15,27
"3376","Ppumil",3,3,27
"3377","Psauli",1,2,27
"3378","Psoemi",1,2,27
"3379","Pterom",1,4,27
"3380","Rbrach",2,1,27
"3381","Salcal",1,3,27
"3382","Salpin",1,2,27
"3383","Saotis",3,3,27
"3384","Sborea",1,1,27
"3385","Sgranu",5,9,27
"3386","Slappo",17,17,27
"3387","Smorle",10,14,27
"3388","Snigri",2,6,27
"3389","Spygid",4,11,27
"3390","Srenov",2,3,27
"3391","Ssubar",2,8,27
"3392","Strico",8,13,27
"3393","Svesic",43,23,27
"3394","Tetras",1,2,27
"3395","Themip",1,8,27
"3396","Torymu",2,3,27
"3397","Tspfiv",3,5,27
"3398","Tspfou",1,8,27
"3399","Tspone",2,3,27
"3400","Tspsix",1,4,27
"3401","Tspthr",1,1,27
"3402","Tsptwo",1,1,27
"3403","Aacumi",11,10,28
"3404","Aalvea",3,5,28
"3405","Acubic",8,18,28
"3406","Adelog",18,22,28
"3407","Agalli",1,1,28
"3408","Aminim",15,6,28
"3409","Amorri",1,3,28
"3410","Anigro",11,11,28
"3411","Apante",1,1,28
"3412","Aprost",1,1,28
"3413","Apusil",16,20,28
"3414","Atroch",2,6,28
"3415","Atymbe",1,1,28
"3416","Axanth",1,1,28
"3417","Bbrevi",6,4,28
"3418","Bconju",3,1,28
"3419","Bdisco",6,11,28
"3420","Bepitr",8,9,28
"3421","Bimmut",4,7,28
"3422","Binter",8,9,28
"3423","Bkopel",10,13,28
"3424","Blivid",2,2,28
"3425","Bobscu",2,4,28
"3426","Bpicti",5,10,28
"3427","Bpulch",2,2,28
"3428","Bracin",49,27,28
"3429","Bracsp",1,3,28
"3430","Broman",31,18,28
"3431","Campop",1,1,28
"3432","Ccruxx",25,19,28
"3433","Cdorsa",2,3,28
"3434","Celong",33,30,28
"3435","Cflavi",3,3,28
"3436","Cgraci",1,1,28
"3437","Chalci",80,27,28
"3438","Cincer",2,3,28
"3439","Claevi",10,17,28
"3440","Cnrsub",1,8,28
"3441","Coreop",2,3,28
"3442","Croman",4,5,28
"3443","Csalic",3,2,28
"3444","Ctenoc",1,2,28
"3445","Ctrifa",1,5,28
"3446","Cvarie",1,1,28
"3447","Cvitta",5,12,28
"3448","Dcoleo",1,1,28
"3449","Dlongi",1,1,28
"3450","Dstram",3,1,28
"3451","Dwestw",1,4,28
"3452","Eacicu",36,31,28
"3453","Ealbit",6,4,28
"3454","Eanali",2,4,28
"3455","Ecalca",1,3,28
"3456","Eclytu",1,4,28
"3457","Efront",1,3,28
"3458","Eheyer",1,1,28
"3459","Enobbe",19,23,28
"3460","Epygma",9,17,28
"3461","Eridol",2,3,28
"3462","Esalic",13,11,28
"3463","Espone",1,1,28
"3464","Etaige",1,8,28
"3465","Etorym",24,21,28
"3466","Etoxon",8,9,28
"3467","Eurozo",5,10,28
"3468","Euryto",1,1,28
"3469","Geliss",2,4,28
"3470","Gornat",1,1,28
"3471","Hruber",27,20,28
"3472","Ialter",1,3,28
"3473","Ibrevi",2,3,28
"3474","Ichnin",54,29,28
"3475","Ichnsp",1,2,28
"3476","Ilappo",16,25,28
"3477","Ireuni",4,2,28
"3478","Lalpic",2,5,28
"3479","Lalpio",2,5,28
"3480","Lalpiu",1,5,28
"3481","Latole",3,6,28
"3482","Lflexi",8,10,28
"3483","Lforti",6,7,28
"3484","Llappo",1,1,28
"3485","Llugen",5,14,28
"3486","Lpunct",4,5,28
"3487","Lsubco",1,1,28
"3488","Mesole",10,16,28
"3489","Mlongi",1,1,28
"3490","Mspone",1,4,28
"3491","Mvesic",4,4,28
"3492","Mymari",1,3,28
"3493","Olesic",2,6,28
"3494","Pclavi",1,2,28
"3495","Pcynip",13,14,28
"3496","Pdolic",55,28,28
"3497","Peuura",19,27,28
"3498","Pnemat",3,7,28
"3499","Polybl",1,2,28
"3500","Ppecti",1,3,28
"3501","Pponta",27,19,28
"3502","Ppumil",3,2,28
"3503","Psauli",1,5,28
"3504","Psoemi",1,5,28
"3505","Pterom",1,5,28
"3506","Rbrach",2,4,28
"3507","Salcal",1,7,28
"3508","Salpin",1,4,28
"3509","Saotis",3,3,28
"3510","Sborea",1,2,28
"3511","Sgranu",5,9,28
"3512","Slappo",17,14,28
"3513","Smorle",10,11,28
"3514","Snigri",2,6,28
"3515","Spygid",4,9,28
"3516","Srenov",2,6,28
"3517","Ssubar",2,4,28
"3518","Strico",8,13,28
"3519","Svesic",43,27,28
"3520","Tetras",1,1,28
"3521","Themip",1,6,28
"3522","Torymu",2,3,28
"3523","Tspfiv",3,5,28
"3524","Tspfou",1,1,28
"3525","Tspone",2,3,28
"3526","Tspsix",1,3,28
"3527","Tspthr",1,1,28
"3528","Tsptwo",1,1,28
"3529","Aacumi",11,19,29
"3530","Aalvea",3,6,29
"3531","Acubic",8,16,29
"3532","Adelog",18,12,29
"3533","Agalli",1,2,29
"3534","Aminim",15,7,29
"3535","Amorri",1,2,29
"3536","Anigro",11,13,29
"3537","Apante",1,1,29
"3538","Aprost",1,5,29
"3539","Apusil",16,27,29
"3540","Atroch",2,2,29
"3541","Atymbe",1,3,29
"3542","Axanth",1,1,29
"3543","Bbrevi",6,3,29
"3544","Bconju",3,2,29
"3545","Bdisco",6,10,29
"3546","Bepitr",8,14,29
"3547","Bimmut",4,6,29
"3548","Binter",8,9,29
"3549","Bkopel",10,10,29
"3550","Blivid",2,1,29
"3551","Bobscu",2,1,29
"3552","Bpicti",5,5,29
"3553","Bpulch",2,2,29
"3554","Bracin",49,36,29
"3555","Bracsp",1,2,29
"3556","Broman",31,26,29
"3557","Campop",1,1,29
"3558","Ccruxx",25,26,29
"3559","Cdorsa",2,4,29
"3560","Celong",33,29,29
"3561","Cflavi",3,5,29
"3562","Cgraci",1,1,29
"3563","Chalci",80,34,29
"3564","Cincer",2,3,29
"3565","Claevi",10,20,29
"3566","Cnrsub",1,7,29
"3567","Coreop",2,2,29
"3568","Croman",4,6,29
"3569","Csalic",3,4,29
"3570","Ctenoc",1,1,29
"3571","Ctrifa",1,3,29
"3572","Cvarie",1,2,29
"3573","Cvitta",5,7,29
"3574","Dcoleo",1,1,29
"3575","Dlongi",1,1,29
"3576","Dstram",3,2,29
"3577","Dwestw",1,2,29
"3578","Eacicu",36,27,29
"3579","Ealbit",6,6,29
