"","species","interactions","outdegree","rep"
"2443","Ovimin",26,24,26
"2444","Oviril",9,13,26
"2445","Eappen",5,3,27
"2446","Eatraa",6,8,27
"2447","Eaurit",6,10,27
"2448","Eboreo",8,10,27
"2449","Eciner",5,5,27
"2450","Edaphn",6,8,27
"2451","Eelaea",15,11,27
"2452","Egemmc",3,5,27
"2453","Egemmf",6,13,27
"2454","Egemmh",7,13,27
"2455","Ehasta",7,11,27
"2456","Elanat",4,7,27
"2457","Elappc",11,10,27
"2458","Elappo",9,13,27
"2459","Emucro",11,5,27
"2460","Emyrsi",8,13,27
"2461","Emyrti",6,7,27
"2462","Enigri",9,7,27
"2463","Ephyli",1,11,27
"2464","Epurpu",8,14,27
"2465","Esmyrs",3,7,27
"2466","Esmyrt",3,4,27
"2467","Esubge",1,5,27
"2468","Etesta",8,4,27
"2469","Evenus",10,7,27
"2470","Eweiff",17,9,27
"2471","Hacuti",6,6,27
"2472","Halien",11,7,27
"2473","Hangli",13,14,27
"2474","Hanoma",4,7,27
"2475","Hcarin",5,7,27
"2476","Heryth",9,9,27
"2477","Hischn",14,19,27
"2478","Hleuca",8,10,27
"2479","Hleuco",6,14,27
"2480","Hnudip",8,13,27
"2481","Hoblit",8,14,27
"2482","Hplicd",5,9,27
"2483","Hplicg",16,10,27
"2484","Hplicl",8,14,27
"2485","Hplicp",4,3,27
"2486","Hpolit",10,20,27
"2487","Hpruss",9,18,27
"2488","Hpscho",2,4,27
"2489","Hpurpu",5,2,27
"2490","Hscapr",5,5,27
"2491","Hsglab",1,1,27
"2492","Hsglau",2,9,27
"2493","Hspecc",1,2,27
"2494","Hspira",5,6,27
"2495","Hspirh",4,6,27
"2496","Htuber",5,10,27
"2497","Oaacut",4,2,27
"2498","Oadaph",16,18,27
"2499","Oarcti",15,18,27
"2500","Obella",15,15,27
"2501","Obrevi",14,11,27
"2502","Obridg",29,18,27
"2503","Ocolla",13,9,27
"2504","Odolic",14,12,27
"2505","Oelaea",8,9,27
"2506","Ofoeti",21,10,27
"2507","Ogalla",18,10,27
"2508","Oglabr",14,14,27
"2509","Oglauc",12,9,27
"2510","Ohasta",20,22,27
"2511","Ohelve",9,8,27
"2512","Oherba",11,6,27
"2513","Okriec",22,16,27
"2514","Olappl",12,15,27
"2515","Olappo",16,14,27
"2516","Omacul",14,10,27
"2517","Omonti",9,8,27
"2518","Omyrsi",10,5,27
"2519","Omyrti",6,6,27
"2520","Onigri",19,10,27
"2521","Onival",18,14,27
"2522","Onorve",10,7,27
"2523","Oobscu",21,13,27
"2524","Opedun",12,11,27
"2525","Opolar",1,7,27
"2526","Opprox",5,3,27
"2527","Oproxi",23,18,27
"2528","Opustu",10,5,27
"2529","Oretic",10,10,27
"2530","Oretus",9,6,27
"2531","Osamol",13,12,27
"2532","Ospeit",3,6,27
"2533","Ospset",8,4,27
"2534","Otrian",8,10,27
"2535","Ovaria",25,20,27
"2536","Ovesic",30,23,27
"2537","Ovimin",26,28,27
"2538","Oviril",9,18,27
"2539","Eappen",5,8,28
"2540","Eatraa",6,8,28
"2541","Eaurit",6,5,28
"2542","Eboreo",8,10,28
"2543","Eciner",5,3,28
"2544","Edaphn",6,15,28
"2545","Eelaea",15,16,28
"2546","Egemmc",3,6,28
"2547","Egemmf",6,11,28
"2548","Egemmh",7,12,28
"2549","Ehasta",7,17,28
"2550","Elanat",4,12,28
"2551","Elappc",11,17,28
"2552","Elappo",9,11,28
"2553","Emucro",11,10,28
"2554","Emyrsi",8,15,28
"2555","Emyrti",6,7,28
"2556","Enigri",9,6,28
"2557","Ephyli",1,3,28
"2558","Epurpu",8,9,28
"2559","Esmyrs",3,9,28
"2560","Esmyrt",3,7,28
"2561","Esubge",1,6,28
"2562","Etesta",8,4,28
"2563","Evenus",10,13,28
"2564","Eweiff",17,9,28
"2565","Hacuti",6,15,28
"2566","Halien",11,10,28
"2567","Hangli",13,15,28
"2568","Hanoma",4,7,28
"2569","Hcarin",5,6,28
"2570","Heryth",9,1,28
"2571","Hischn",14,15,28
"2572","Hleuca",8,16,28
"2573","Hleuco",6,13,28
"2574","Hnudip",8,16,28
"2575","Hoblit",8,12,28
"2576","Hplicd",5,9,28
"2577","Hplicg",16,13,28
"2578","Hplicl",8,12,28
"2579","Hplicp",4,10,28
"2580","Hpolit",10,17,28
"2581","Hpruss",9,12,28
"2582","Hpscho",2,5,28
"2583","Hpurpu",5,7,28
"2584","Hscapr",5,6,28
"2585","Hsglab",1,1,28
"2586","Hsglau",2,8,28
"2587","Hspecc",1,2,28
"2588","Hspira",5,6,28
"2589","Hspirh",4,9,28
"2590","Htuber",5,8,28
"2591","Oaacut",4,0,28
"2592","Oadaph",16,14,28
"2593","Oarcti",15,10,28
"2594","Obella",15,9,28
"2595","Obrevi",14,5,28
"2596","Obridg",29,23,28
"2597","Ocolla",13,9,28
"2598","Odolic",14,15,28
"2599","Oelaea",8,6,28
"2600","Ofoeti",21,9,28
"2601","Ogalla",18,15,28
"2602","Oglabr",14,11,28
"2603","Oglauc",12,4,28
"2604","Ohasta",20,28,28
"2605","Ohelve",9,8,28
"2606","Oherba",11,8,28
"2607","Okriec",22,15,28
"2608","Olappl",12,12,28
"2609","Olappo",16,9,28
"2610","Omacul",14,11,28
"2611","Omonti",9,8,28
"2612","Omyrsi",10,5,28
"2613","Omyrti",6,9,28
"2614","Onigri",19,15,28
"2615","Onival",18,19,28
"2616","Onorve",10,6,28
"2617","Oobscu",21,12,28
"2618","Opedun",12,11,28
"2619","Opolar",1,3,28
"2620","Opprox",5,1,28
"2621","Oproxi",23,10,28
"2622","Opustu",10,8,28
"2623","Oretic",10,11,28
"2624","Oretus",9,13,28
"2625","Osamol",13,11,28
"2626","Ospeit",3,7,28
"2627","Ospset",8,6,28
"2628","Otrian",8,6,28
"2629","Ovaria",25,24,28
"2630","Ovesic",30,20,28
"2631","Ovimin",26,23,28
"2632","Oviril",9,17,28
"2633","Eappen",5,3,29
"2634","Eatraa",6,8,29
"2635","Eaurit",6,4,29
"2636","Eboreo",8,15,29
"2637","Eciner",5,6,29
"2638","Edaphn",6,10,29
"2639","Eelaea",15,16,29
"2640","Egemmc",3,8,29
"2641","Egemmf",6,20,29
"2642","Egemmh",7,8,29
"2643","Ehasta",7,14,29
"2644","Elanat",4,9,29
"2645","Elappc",11,12,29
"2646","Elappo",9,15,29
"2647","Emucro",11,9,29
"2648","Emyrsi",8,12,29
"2649","Emyrti",6,9,29
"2650","Enigri",9,6,29
"2651","Ephyli",1,5,29
"2652","Epurpu",8,13,29
"2653","Esmyrs",3,7,29
"2654","Esmyrt",3,6,29
"2655","Esubge",1,6,29
"2656","Etesta",8,6,29
"2657","Evenus",10,12,29
"2658","Eweiff",17,9,29
"2659","Hacuti",6,13,29
"2660","Halien",11,12,29
"2661","Hangli",13,16,29
"2662","Hanoma",4,7,29
"2663","Hcarin",5,4,29
"2664","Heryth",9,7,29
"2665","Hischn",14,19,29
"2666","Hleuca",8,15,29
"2667","Hleuco",6,17,29
"2668","Hnudip",8,16,29
"2669","Hoblit",8,8,29
"2670","Hplicd",5,10,29
"2671","Hplicg",16,17,29
"2672","Hplicl",8,7,29
"2673","Hplicp",4,5,29
"2674","Hpolit",10,18,29
"2675","Hpruss",9,14,29
"2676","Hpscho",2,4,29
"2677","Hpurpu",5,8,29
"2678","Hscapr",5,4,29
"2679","Hsglab",1,2,29
"2680","Hsglau",2,8,29
"2681","Hspecc",1,0,29
"2682","Hspira",5,7,29
"2683","Hspirh",4,8,29
"2684","Htuber",5,6,29
"2685","Oaacut",4,1,29
"2686","Oadaph",16,15,29
"2687","Oarcti",15,15,29
"2688","Obella",15,11,29
"2689","Obrevi",14,8,29
"2690","Obridg",29,15,29
"2691","Ocolla",13,8,29
"2692","Odolic",14,9,29
"2693","Oelaea",8,6,29
"2694","Ofoeti",21,14,29
"2695","Ogalla",18,15,29
"2696","Oglabr",14,14,29
"2697","Oglauc",12,8,29
"2698","Ohasta",20,38,29
"2699","Ohelve",9,5,29
"2700","Oherba",11,9,29
"2701","Okriec",22,13,29
"2702","Olappl",12,10,29
"2703","Olappo",16,7,29
"2704","Omacul",14,12,29
"2705","Omonti",9,11,29
"2706","Omyrsi",10,6,29
"2707","Omyrti",6,3,29
"2708","Onigri",19,10,29
"2709","Onival",18,16,29
"2710","Onorve",10,2,29
"2711","Oobscu",21,16,29
"2712","Opedun",12,16,29
"2713","Opolar",1,3,29
"2714","Opprox",5,2,29
"2715","Oproxi",23,13,29
"2716","Opustu",10,6,29
"2717","Oretic",10,8,29
"2718","Oretus",9,8,29
"2719","Osamol",13,6,29
"2720","Ospeit",3,4,29
"2721","Ospset",8,1,29
"2722","Otrian",8,10,29
"2723","Ovaria",25,26,29
"2724","Ovesic",30,17,29
"2725","Ovimin",26,23,29
"2726","Oviril",9,20,29
"2727","Eappen",5,3,30
"2728","Eatraa",6,7,30
"2729","Eaurit",6,3,30
"2730","Eboreo",8,16,30
"2731","Eciner",5,7,30
"2732","Edaphn",6,8,30
"2733","Eelaea",15,13,30
"2734","Egemmc",3,7,30
"2735","Egemmf",6,21,30
"2736","Egemmh",7,14,30
"2737","Ehasta",7,14,30
"2738","Elanat",4,11,30
"2739","Elappc",11,10,30
"2740","Elappo",9,12,30
"2741","Emucro",11,9,30
"2742","Emyrsi",8,12,30
"2743","Emyrti",6,5,30
"2744","Enigri",9,5,30
"2745","Ephyli",1,9,30
"2746","Epurpu",8,10,30
"2747","Esmyrs",3,4,30
"2748","Esmyrt",3,5,30
"2749","Esubge",1,7,30
"2750","Etesta",8,2,30
"2751","Evenus",10,10,30
"2752","Eweiff",17,5,30
"2753","Hacuti",6,13,30
"2754","Halien",11,7,30
"2755","Hangli",13,13,30
"2756","Hanoma",4,6,30
"2757","Hcarin",5,7,30
"2758","Heryth",9,12,30
"2759","Hischn",14,20,30
"2760","Hleuca",8,12,30
"2761","Hleuco",6,16,30
"2762","Hnudip",8,12,30
"2763","Hoblit",8,7,30
"2764","Hplicd",5,7,30
"2765","Hplicg",16,17,30
"2766","Hplicl",8,6,30
"2767","Hplicp",4,3,30
"2768","Hpolit",10,20,30
"2769","Hpruss",9,21,30
"2770","Hpscho",2,4,30
"2771","Hpurpu",5,4,30
"2772","Hscapr",5,2,30
"2773","Hsglab",1,0,30
"2774","Hsglau",2,5,30
"2775","Hspecc",1,1,30
"2776","Hspira",5,5,30
"2777","Hspirh",4,6,30
"2778","Htuber",5,12,30
"2779","Oaacut",4,1,30
"2780","Oadaph",16,17,30
"2781","Oarcti",15,17,30
"2782","Obella",15,11,30
"2783","Obrevi",14,7,30
"2784","Obridg",29,26,30
"2785","Ocolla",13,9,30
"2786","Odolic",14,9,30
"2787","Oelaea",8,4,30
"2788","Ofoeti",21,13,30
"2789","Ogalla",18,14,30
"2790","Oglabr",14,12,30
"2791","Oglauc",12,9,30
"2792","Ohasta",20,25,30
"2793","Ohelve",9,4,30
"2794","Oherba",11,5,30
"2795","Okriec",22,7,30
"2796","Olappl",12,7,30
"2797","Olappo",16,11,30
"2798","Omacul",14,10,30
"2799","Omonti",9,9,30
"2800","Omyrsi",10,5,30
"2801","Omyrti",6,2,30
"2802","Onigri",19,12,30
"2803","Onival",18,13,30
"2804","Onorve",10,7,30
"2805","Oobscu",21,11,30
"2806","Opedun",12,18,30
"2807","Opolar",1,3,30
"2808","Opprox",5,4,30
"2809","Oproxi",23,13,30
"2810","Opustu",10,5,30
"2811","Oretic",10,11,30
"2812","Oretus",9,11,30
"2813","Osamol",13,10,30
"2814","Ospeit",3,6,30
"2815","Ospset",8,4,30
"2816","Otrian",8,5,30
"2817","Ovaria",25,16,30
"2818","Ovesic",30,9,30
"2819","Ovimin",26,31,30
"2820","Oviril",9,15,30
"2821","Eappen",5,1,31
"2822","Eatraa",6,11,31
"2823","Eaurit",6,7,31
"2824","Eboreo",8,9,31
"2825","Eciner",5,4,31
"2826","Edaphn",6,10,31
"2827","Eelaea",15,8,31
"2828","Egemmc",3,5,31
"2829","Egemmf",6,15,31
"2830","Egemmh",7,9,31
"2831","Ehasta",7,14,31
"2832","Elanat",4,12,31
"2833","Elappc",11,11,31
"2834","Elappo",9,17,31
"2835","Emucro",11,10,31
"2836","Emyrsi",8,11,31
"2837","Emyrti",6,9,31
"2838","Enigri",9,6,31
"2839","Ephyli",1,5,31
"2840","Epurpu",8,15,31
"2841","Esmyrs",3,8,31
"2842","Esmyrt",3,4,31
"2843","Esubge",1,2,31
"2844","Etesta",8,4,31
"2845","Evenus",10,13,31
"2846","Eweiff",17,9,31
"2847","Hacuti",6,14,31
"2848","Halien",11,10,31
"2849","Hangli",13,13,31
"2850","Hanoma",4,6,31
"2851","Hcarin",5,4,31
"2852","Heryth",9,4,31
"2853","Hischn",14,12,31
"2854","Hleuca",8,17,31
"2855","Hleuco",6,13,31
"2856","Hnudip",8,14,31
"2857","Hoblit",8,10,31
"2858","Hplicd",5,8,31
"2859","Hplicg",16,18,31
"2860","Hplicl",8,10,31
"2861","Hplicp",4,6,31
"2862","Hpolit",10,10,31
"2863","Hpruss",9,14,31
"2864","Hpscho",2,5,31
"2865","Hpurpu",5,5,31
"2866","Hscapr",5,6,31
"2867","Hsglab",1,0,31
"2868","Hsglau",2,10,31
"2869","Hspecc",1,2,31
"2870","Hspira",5,7,31
"2871","Hspirh",4,5,31
"2872","Htuber",5,16,31
"2873","Oaacut",4,2,31
"2874","Oadaph",16,14,31
"2875","Oarcti",15,11,31
"2876","Obella",15,10,31
"2877","Obrevi",14,9,31
"2878","Obridg",29,29,31
"2879","Ocolla",13,13,31
"2880","Odolic",14,12,31
"2881","Oelaea",8,5,31
"2882","Ofoeti",21,11,31
"2883","Ogalla",18,12,31
"2884","Oglabr",14,11,31
"2885","Oglauc",12,9,31
"2886","Ohasta",20,32,31
"2887","Ohelve",9,5,31
"2888","Oherba",11,9,31
"2889","Okriec",22,15,31
"2890","Olappl",12,7,31
"2891","Olappo",16,11,31
"2892","Omacul",14,5,31
"2893","Omonti",9,8,31
"2894","Omyrsi",10,5,31
"2895","Omyrti",6,7,31
"2896","Onigri",19,15,31
"2897","Onival",18,14,31
"2898","Onorve",10,10,31
"2899","Oobscu",21,11,31
"2900","Opedun",12,17,31
"2901","Opolar",1,2,31
"2902","Opprox",5,4,31
"2903","Oproxi",23,11,31
"2904","Opustu",10,10,31
"2905","Oretic",10,15,31
"2906","Oretus",9,6,31
"2907","Osamol",13,11,31
"2908","Ospeit",3,2,31
"2909","Ospset",8,5,31
"2910","Otrian",8,4,31
"2911","Ovaria",25,18,31
"2912","Ovesic",30,17,31
"2913","Ovimin",26,24,31
"2914","Oviril",9,14,31
"2915","Eappen",5,6,32
"2916","Eatraa",6,14,32
"2917","Eaurit",6,3,32
"2918","Eboreo",8,15,32
"2919","Eciner",5,4,32
"2920","Edaphn",6,10,32
"2921","Eelaea",15,11,32
"2922","Egemmc",3,7,32
"2923","Egemmf",6,17,32
"2924","Egemmh",7,7,32
"2925","Ehasta",7,15,32
"2926","Elanat",4,8,32
"2927","Elappc",11,10,32
"2928","Elappo",9,10,32
"2929","Emucro",11,10,32
"2930","Emyrsi",8,12,32
"2931","Emyrti",6,5,32
"2932","Enigri",9,1,32
"2933","Ephyli",1,3,32
"2934","Epurpu",8,9,32
"2935","Esmyrs",3,5,32
"2936","Esmyrt",3,7,32
"2937","Esubge",1,2,32
"2938","Etesta",8,7,32
"2939","Evenus",10,9,32
"2940","Eweiff",17,6,32
"2941","Hacuti",6,12,32
"2942","Halien",11,6,32
"2943","Hangli",13,12,32
"2944","Hanoma",4,8,32
"2945","Hcarin",5,5,32
"2946","Heryth",9,5,32
"2947","Hischn",14,14,32
"2948","Hleuca",8,14,32
"2949","Hleuco",6,18,32
"2950","Hnudip",8,16,32
"2951","Hoblit",8,8,32
"2952","Hplicd",5,9,32
"2953","Hplicg",16,12,32
"2954","Hplicl",8,8,32
"2955","Hplicp",4,6,32
"2956","Hpolit",10,12,32
"2957","Hpruss",9,13,32
"2958","Hpscho",2,4,32
"2959","Hpurpu",5,8,32
"2960","Hscapr",5,7,32
"2961","Hsglab",1,1,32
"2962","Hsglau",2,10,32
"2963","Hspecc",1,3,32
"2964","Hspira",5,4,32
"2965","Hspirh",4,6,32
"2966","Htuber",5,13,32
"2967","Oaacut",4,2,32
"2968","Oadaph",16,12,32
"2969","Oarcti",15,14,32
"2970","Obella",15,7,32
"2971","Obrevi",14,3,32
"2972","Obridg",29,25,32
"2973","Ocolla",13,5,32
"2974","Odolic",14,8,32
"2975","Oelaea",8,5,32
"2976","Ofoeti",21,14,32
"2977","Ogalla",18,12,32
"2978","Oglabr",14,7,32
"2979","Oglauc",12,10,32
"2980","Ohasta",20,37,32
"2981","Ohelve",9,5,32
"2982","Oherba",11,6,32
"2983","Okriec",22,14,32
"2984","Olappl",12,7,32
"2985","Olappo",16,9,32
"2986","Omacul",14,10,32
"2987","Omonti",9,12,32
"2988","Omyrsi",10,10,32
"2989","Omyrti",6,6,32
"2990","Onigri",19,13,32
"2991","Onival",18,21,32
"2992","Onorve",10,3,32
"2993","Oobscu",21,17,32
"2994","Opedun",12,12,32
"2995","Opolar",1,5,32
"2996","Opprox",5,3,32
"2997","Oproxi",23,24,32
"2998","Opustu",10,6,32
"2999","Oretic",10,11,32
"3000","Oretus",9,11,32
"3001","Osamol",13,10,32
"3002","Ospeit",3,10,32
"3003","Ospset",8,10,32
"3004","Otrian",8,11,32
"3005","Ovaria",25,15,32
"3006","Ovesic",30,21,32
"3007","Ovimin",26,15,32
"3008","Oviril",9,19,32
"3009","Eappen",5,3,33
"3010","Eatraa",6,11,33
"3011","Eaurit",6,3,33
"3012","Eboreo",8,17,33
"3013","Eciner",5,4,33
"3014","Edaphn",6,11,33
"3015","Eelaea",15,13,33
"3016","Egemmc",3,8,33
"3017","Egemmf",6,15,33
"3018","Egemmh",7,9,33
"3019","Ehasta",7,12,33
"3020","Elanat",4,6,33
"3021","Elappc",11,12,33
"3022","Elappo",9,12,33
"3023","Emucro",11,8,33
"3024","Emyrsi",8,9,33
"3025","Emyrti",6,3,33
"3026","Enigri",9,8,33
"3027","Ephyli",1,9,33
"3028","Epurpu",8,17,33
"3029","Esmyrs",3,7,33
"3030","Esmyrt",3,4,33
"3031","Esubge",1,3,33
"3032","Etesta",8,2,33
"3033","Evenus",10,13,33
"3034","Eweiff",17,3,33
"3035","Hacuti",6,9,33
"3036","Halien",11,8,33
"3037","Hangli",13,20,33
"3038","Hanoma",4,11,33
"3039","Hcarin",5,5,33
"3040","Heryth",9,10,33
"3041","Hischn",14,18,33
"3042","Hleuca",8,14,33
"3043","Hleuco",6,7,33
"3044","Hnudip",8,13,33
"3045","Hoblit",8,14,33
"3046","Hplicd",5,10,33
"3047","Hplicg",16,12,33
"3048","Hplicl",8,10,33
"3049","Hplicp",4,4,33
"3050","Hpolit",10,10,33
"3051","Hpruss",9,18,33
"3052","Hpscho",2,1,33
"3053","Hpurpu",5,8,33
"3054","Hscapr",5,6,33
"3055","Hsglab",1,1,33
"3056","Hsglau",2,8,33
"3057","Hspecc",1,3,33
"3058","Hspira",5,5,33
"3059","Hspirh",4,5,33
"3060","Htuber",5,9,33
"3061","Oaacut",4,0,33
"3062","Oadaph",16,13,33
"3063","Oarcti",15,12,33
"3064","Obella",15,8,33
"3065","Obrevi",14,8,33
"3066","Obridg",29,26,33
"3067","Ocolla",13,10,33
"3068","Odolic",14,10,33
"3069","Oelaea",8,4,33
"3070","Ofoeti",21,13,33
"3071","Ogalla",18,16,33
"3072","Oglabr",14,11,33
"3073","Oglauc",12,7,33
"3074","Ohasta",20,16,33
"3075","Ohelve",9,5,33
"3076","Oherba",11,6,33
"3077","Okriec",22,8,33
"3078","Olappl",12,8,33
"3079","Olappo",16,12,33
"3080","Omacul",14,12,33
"3081","Omonti",9,15,33
"3082","Omyrsi",10,7,33
"3083","Omyrti",6,6,33
"3084","Onigri",19,14,33
"3085","Onival",18,13,33
"3086","Onorve",10,6,33
"3087","Oobscu",21,6,33
"3088","Opedun",12,10,33
"3089","Opolar",1,4,33
"3090","Opprox",5,2,33
"3091","Oproxi",23,12,33
"3092","Opustu",10,5,33
"3093","Oretic",10,10,33
"3094","Oretus",9,4,33
"3095","Osamol",13,10,33
"3096","Ospeit",3,6,33
"3097","Ospset",8,6,33
"3098","Otrian",8,6,33
"3099","Ovaria",25,13,33
"3100","Ovesic",30,29,33
"3101","Ovimin",26,26,33
"3102","Oviril",9,21,33
"3103","Eappen",5,4,34
"3104","Eatraa",6,11,34
"3105","Eaurit",6,4,34
"3106","Eboreo",8,17,34
"3107","Eciner",5,4,34
"3108","Edaphn",6,5,34
"3109","Eelaea",15,17,34
"3110","Egemmc",3,7,34
"3111","Egemmf",6,18,34
"3112","Egemmh",7,13,34
"3113","Ehasta",7,7,34
"3114","Elanat",4,10,34
"3115","Elappc",11,9,34
"3116","Elappo",9,14,34
"3117","Emucro",11,11,34
"3118","Emyrsi",8,14,34
"3119","Emyrti",6,4,34
"3120","Enigri",9,5,34
"3121","Ephyli",1,7,34
"3122","Epurpu",8,10,34
"3123","Esmyrs",3,3,34
"3124","Esmyrt",3,5,34
"3125","Esubge",1,4,34
"3126","Etesta",8,3,34
"3127","Evenus",10,11,34
"3128","Eweiff",17,7,34
"3129","Hacuti",6,13,34
"3130","Halien",11,6,34
"3131","Hangli",13,15,34
"3132","Hanoma",4,7,34
"3133","Hcarin",5,6,34
"3134","Heryth",9,8,34
"3135","Hischn",14,18,34
"3136","Hleuca",8,11,34
"3137","Hleuco",6,20,34
"3138","Hnudip",8,10,34
"3139","Hoblit",8,10,34
"3140","Hplicd",5,11,34
"3141","Hplicg",16,24,34
"3142","Hplicl",8,11,34
"3143","Hplicp",4,8,34
"3144","Hpolit",10,14,34
"3145","Hpruss",9,17,34
"3146","Hpscho",2,2,34
"3147","Hpurpu",5,5,34
"3148","Hscapr",5,6,34
"3149","Hsglab",1,2,34
"3150","Hsglau",2,7,34
"3151","Hspecc",1,1,34
"3152","Hspira",5,11,34
"3153","Hspirh",4,6,34
"3154","Htuber",5,13,34
"3155","Oaacut",4,1,34
"3156","Oadaph",16,13,34
"3157","Oarcti",15,11,34
"3158","Obella",15,8,34
"3159","Obrevi",14,5,34
"3160","Obridg",29,20,34
"3161","Ocolla",13,8,34
"3162","Odolic",14,13,34
"3163","Oelaea",8,8,34
"3164","Ofoeti",21,13,34
"3165","Ogalla",18,13,34
"3166","Oglabr",14,12,34
"3167","Oglauc",12,8,34
"3168","Ohasta",20,33,34
"3169","Ohelve",9,6,34
"3170","Oherba",11,10,34
"3171","Okriec",22,10,34
"3172","Olappl",12,11,34
"3173","Olappo",16,8,34
"3174","Omacul",14,8,34
"3175","Omonti",9,11,34
"3176","Omyrsi",10,5,34
"3177","Omyrti",6,9,34
"3178","Onigri",19,20,34
"3179","Onival",18,12,34
"3180","Onorve",10,6,34
"3181","Oobscu",21,12,34
"3182","Opedun",12,11,34
"3183","Opolar",1,8,34
"3184","Opprox",5,3,34
"3185","Oproxi",23,14,34
"3186","Opustu",10,2,34
"3187","Oretic",10,9,34
"3188","Oretus",9,8,34
"3189","Osamol",13,10,34
"3190","Ospeit",3,7,34
"3191","Ospset",8,3,34
"3192","Otrian",8,10,34
"3193","Ovaria",25,27,34
"3194","Ovesic",30,18,34
"3195","Ovimin",26,24,34
"3196","Oviril",9,15,34
"3197","Eappen",5,3,35
"3198","Eatraa",6,11,35
"3199","Eaurit",6,4,35
"3200","Eboreo",8,12,35
"3201","Eciner",5,5,35
"3202","Edaphn",6,12,35
"3203","Eelaea",15,16,35
"3204","Egemmc",3,8,35
"3205","Egemmf",6,15,35
"3206","Egemmh",7,9,35
"3207","Ehasta",7,16,35
"3208","Elanat",4,5,35
"3209","Elappc",11,6,35
"3210","Elappo",9,13,35
"3211","Emucro",11,12,35
"3212","Emyrsi",8,14,35
"3213","Emyrti",6,5,35
"3214","Enigri",9,10,35
"3215","Ephyli",1,8,35
"3216","Epurpu",8,17,35
"3217","Esmyrs",3,5,35
"3218","Esmyrt",3,7,35
"3219","Esubge",1,8,35
"3220","Etesta",8,9,35
"3221","Evenus",10,15,35
"3222","Eweiff",17,10,35
"3223","Hacuti",6,10,35
"3224","Halien",11,7,35
"3225","Hangli",13,16,35
"3226","Hanoma",4,7,35
"3227","Hcarin",5,7,35
"3228","Heryth",9,9,35
"3229","Hischn",14,10,35
"3230","Hleuca",8,19,35
"3231","Hleuco",6,8,35
"3232","Hnudip",8,15,35
"3233","Hoblit",8,5,35
"3234","Hplicd",5,8,35
"3235","Hplicg",16,14,35
"3236","Hplicl",8,6,35
"3237","Hplicp",4,5,35
"3238","Hpolit",10,17,35
"3239","Hpruss",9,11,35
"3240","Hpscho",2,6,35
"3241","Hpurpu",5,4,35
"3242","Hscapr",5,5,35
"3243","Hsglab",1,1,35
"3244","Hsglau",2,5,35
"3245","Hspecc",1,2,35
"3246","Hspira",5,8,35
"3247","Hspirh",4,3,35
"3248","Htuber",5,13,35
"3249","Oaacut",4,0,35
"3250","Oadaph",16,12,35
"3251","Oarcti",15,13,35
"3252","Obella",15,10,35
"3253","Obrevi",14,6,35
"3254","Obridg",29,20,35
"3255","Ocolla",13,8,35
"3256","Odolic",14,9,35
"3257","Oelaea",8,5,35
"3258","Ofoeti",21,17,35
"3259","Ogalla",18,17,35
"3260","Oglabr",14,8,35
"3261","Oglauc",12,7,35
"3262","Ohasta",20,29,35
"3263","Ohelve",9,9,35
"3264","Oherba",11,7,35
"3265","Okriec",22,12,35
"3266","Olappl",12,11,35
"3267","Olappo",16,8,35
"3268","Omacul",14,11,35
"3269","Omonti",9,14,35
"3270","Omyrsi",10,8,35
"3271","Omyrti",6,8,35
"3272","Onigri",19,17,35
"3273","Onival",18,17,35
"3274","Onorve",10,9,35
"3275","Oobscu",21,13,35
"3276","Opedun",12,14,35
"3277","Opolar",1,6,35
"3278","Opprox",5,1,35
"3279","Oproxi",23,10,35
"3280","Opustu",10,9,35
"3281","Oretic",10,14,35
"3282","Oretus",9,13,35
"3283","Osamol",13,13,35
"3284","Ospeit",3,6,35
"3285","Ospset",8,3,35
"3286","Otrian",8,4,35
"3287","Ovaria",25,23,35
"3288","Ovesic",30,23,35
"3289","Ovimin",26,21,35
"3290","Oviril",9,17,35
"3291","Eappen",5,4,36
"3292","Eatraa",6,10,36
"3293","Eaurit",6,11,36
"3294","Eboreo",8,13,36
"3295","Eciner",5,6,36
"3296","Edaphn",6,14,36
"3297","Eelaea",15,19,36
"3298","Egemmc",3,6,36
"3299","Egemmf",6,12,36
"3300","Egemmh",7,10,36
"3301","Ehasta",7,17,36
"3302","Elanat",4,4,36
"3303","Elappc",11,8,36
"3304","Elappo",9,12,36
"3305","Emucro",11,9,36
"3306","Emyrsi",8,14,36
"3307","Emyrti",6,9,36
"3308","Enigri",9,8,36
"3309","Ephyli",1,6,36
"3310","Epurpu",8,9,36
"3311","Esmyrs",3,4,36
"3312","Esmyrt",3,4,36
"3313","Esubge",1,4,36
"3314","Etesta",8,8,36
"3315","Evenus",10,5,36
"3316","Eweiff",17,8,36
"3317","Hacuti",6,9,36
"3318","Halien",11,8,36
"3319","Hangli",13,13,36
"3320","Hanoma",4,7,36
"3321","Hcarin",5,8,36
"3322","Heryth",9,5,36
"3323","Hischn",14,18,36
"3324","Hleuca",8,10,36
"3325","Hleuco",6,13,36
"3326","Hnudip",8,13,36
"3327","Hoblit",8,10,36
"3328","Hplicd",5,7,36
"3329","Hplicg",16,18,36
"3330","Hplicl",8,12,36
"3331","Hplicp",4,3,36
"3332","Hpolit",10,17,36
"3333","Hpruss",9,17,36
"3334","Hpscho",2,3,36
"3335","Hpurpu",5,7,36
"3336","Hscapr",5,6,36
