"","species","interactions","indegree","rep"
"1021","Cnau",2,1,19
"1022","Cpen",2,3,19
"1023","Cpic",1,1,19
"1024","Ctri",1,2,19
"1025","Dmes",1,3,19
"1026","Ebru",1,2,19
"1027","Euro",5,2,19
"1028","Gpum",1,1,19
"1029","Mama",1,1,19
"1030","Mdor",2,1,19
"1031","Mdub",3,3,19
"1032","Mfas",8,2,19
"1033","Mser",2,4,19
"1034","Mtar",1,2,19
"1035","Mtho",1,2,19
"1036","Mtib",1,4,19
"1037","Mxan",7,4,19
"1038","Nchl",1,1,19
"1039","Omit",1,2,19
"1040","Opom",4,1,19
"1041","Pagr",1,1,19
"1042","Plon",3,5,19
"1043","Psau",1,2,19
"1044","PteA",2,1,19
"1045","Scam",1,4,19
"1046","Scat",1,3,19
"1047","Sgor",2,1,19
"1048","Sser",2,3,19
"1049","Sxan",2,2,19
"1050","Syn",5,2,19
"1051","Syn1",2,3,19
"1052","Syn2",6,1,19
"1053","Syn3",1,5,19
"1054","Syn4",1,1,19
"1055","Taur",2,1,19
"1056","Tceno",1,1,19
"1057","Tcya",4,2,19
"1058","Tfla",5,2,19
"1059","TflaA",1,1,19
"1060","TflaB",1,1,19
"1061","Tger",6,3,19
"1062","Tnot",1,1,19
"1063","Trob",1,3,19
"1064","Tscu",1,2,19
"1065","Aaet",5,3,20
"1066","Aars",4,1,20
"1067","Abula",3,2,20
"1068","Abut",1,2,20
"1069","Alat",1,2,20
"1070","Aski",2,4,20
"1071","Aspci",1,1,20
"1072","Bapa",2,3,20
"1073","Brac5",1,3,20
"1074","Cdia",8,3,20
"1075","Ceur",1,1,20
"1076","Clyn.",5,5,20
"1077","Cnau",2,4,20
"1078","Cpen",2,1,20
"1079","Cpic",1,2,20
"1080","Ctri",1,5,20
"1081","Dmes",1,1,20
"1082","Ebru",1,5,20
"1083","Euro",5,6,20
"1084","Gpum",1,2,20
"1085","Mama",1,4,20
"1086","Mdor",2,4,20
"1087","Mdub",3,2,20
"1088","Mfas",8,4,20
"1089","Mser",2,1,20
"1090","Mtar",1,1,20
"1091","Mtho",1,3,20
"1092","Mtib",1,2,20
"1093","Mxan",7,3,20
"1094","Nchl",1,2,20
"1095","Omit",1,2,20
"1096","Opom",4,2,20
"1097","Pagr",1,2,20
"1098","Plon",3,3,20
"1099","Psau",1,1,20
"1100","PteA",2,2,20
"1101","Scam",1,2,20
"1102","Scat",1,1,20
"1103","Sgor",2,2,20
"1104","Sser",2,1,20
"1105","Sxan",2,3,20
"1106","Syn",5,1,20
"1107","Syn1",2,1,20
"1108","Syn2",6,2,20
"1109","Syn3",1,3,20
"1110","Syn4",1,1,20
"1111","Taur",2,2,20
"1112","Tceno",1,4,20
"1113","Tcya",4,5,20
"1114","Tfla",5,1,20
"1115","TflaA",1,1,20
"1116","TflaB",1,1,20
"1117","Tger",6,5,20
"1118","Tnot",1,2,20
"1119","Trob",1,3,20
"1120","Tscu",1,2,20
"1121","Aaet",5,3,21
"1122","Aars",4,1,21
"1123","Abula",3,4,21
"1124","Abut",1,1,21
"1125","Alat",1,5,21
"1126","Aski",2,4,21
"1127","Aspci",1,1,21
"1128","Bapa",2,2,21
"1129","Brac5",1,1,21
"1130","Cdia",8,1,21
"1131","Ceur",1,4,21
"1132","Clyn.",5,3,21
"1133","Cnau",2,1,21
"1134","Cpen",2,1,21
"1135","Cpic",1,1,21
"1136","Ctri",1,4,21
"1137","Dmes",1,2,21
"1138","Ebru",1,1,21
"1139","Euro",5,1,21
"1140","Gpum",1,1,21
"1141","Mama",1,2,21
"1142","Mdor",2,1,21
"1143","Mdub",3,2,21
"1144","Mfas",8,2,21
"1145","Mser",2,1,21
"1146","Mtar",1,4,21
"1147","Mtho",1,1,21
"1148","Mtib",1,1,21
"1149","Mxan",7,1,21
"1150","Nchl",1,2,21
"1151","Omit",1,5,21
"1152","Opom",4,3,21
"1153","Pagr",1,3,21
"1154","Plon",3,1,21
"1155","Psau",1,1,21
"1156","PteA",2,2,21
"1157","Scam",1,1,21
"1158","Scat",1,1,21
"1159","Sgor",2,1,21
"1160","Sser",2,2,21
"1161","Sxan",2,2,21
"1162","Syn",5,4,21
"1163","Syn1",2,2,21
"1164","Syn2",6,3,21
"1165","Syn3",1,1,21
"1166","Syn4",1,5,21
"1167","Taur",2,2,21
"1168","Tceno",1,2,21
"1169","Tcya",4,6,21
"1170","Tfla",5,1,21
"1171","TflaA",1,1,21
"1172","TflaB",1,4,21
"1173","Tger",6,4,21
"1174","Tnot",1,1,21
"1175","Trob",1,1,21
"1176","Tscu",1,4,21
"1177","Aaet",5,1,22
"1178","Aars",4,2,22
"1179","Abula",3,2,22
"1180","Abut",1,1,22
"1181","Alat",1,1,22
"1182","Aski",2,2,22
"1183","Aspci",1,1,22
"1184","Bapa",2,2,22
"1185","Brac5",1,1,22
"1186","Cdia",8,3,22
"1187","Ceur",1,3,22
"1188","Clyn.",5,1,22
"1189","Cnau",2,4,22
"1190","Cpen",2,3,22
"1191","Cpic",1,2,22
"1192","Ctri",1,3,22
"1193","Dmes",1,2,22
"1194","Ebru",1,2,22
"1195","Euro",5,2,22
"1196","Gpum",1,1,22
"1197","Mama",1,3,22
"1198","Mdor",2,1,22
"1199","Mdub",3,2,22
"1200","Mfas",8,4,22
"1201","Mser",2,1,22
"1202","Mtar",1,1,22
"1203","Mtho",1,1,22
"1204","Mtib",1,2,22
"1205","Mxan",7,3,22
"1206","Nchl",1,4,22
"1207","Omit",1,1,22
"1208","Opom",4,1,22
"1209","Pagr",1,1,22
"1210","Plon",3,3,22
"1211","Psau",1,1,22
"1212","PteA",2,2,22
"1213","Scam",1,1,22
"1214","Scat",1,3,22
"1215","Sgor",2,2,22
"1216","Sser",2,2,22
"1217","Sxan",2,2,22
"1218","Syn",5,2,22
"1219","Syn1",2,3,22
"1220","Syn2",6,1,22
"1221","Syn3",1,1,22
"1222","Syn4",1,4,22
"1223","Taur",2,1,22
"1224","Tceno",1,2,22
"1225","Tcya",4,4,22
"1226","Tfla",5,4,22
"1227","TflaA",1,4,22
"1228","TflaB",1,3,22
"1229","Tger",6,5,22
"1230","Tnot",1,5,22
"1231","Trob",1,1,22
"1232","Tscu",1,2,22
"1233","Aaet",5,4,23
"1234","Aars",4,2,23
"1235","Abula",3,1,23
"1236","Abut",1,1,23
"1237","Alat",1,5,23
"1238","Aski",2,3,23
"1239","Aspci",1,2,23
"1240","Bapa",2,4,23
"1241","Brac5",1,2,23
"1242","Cdia",8,1,23
"1243","Ceur",1,5,23
"1244","Clyn.",5,2,23
"1245","Cnau",2,1,23
"1246","Cpen",2,1,23
"1247","Cpic",1,2,23
"1248","Ctri",1,3,23
"1249","Dmes",1,2,23
"1250","Ebru",1,2,23
"1251","Euro",5,1,23
"1252","Gpum",1,4,23
"1253","Mama",1,1,23
"1254","Mdor",2,2,23
"1255","Mdub",3,2,23
"1256","Mfas",8,4,23
"1257","Mser",2,4,23
"1258","Mtar",1,3,23
"1259","Mtho",1,1,23
"1260","Mtib",1,2,23
"1261","Mxan",7,4,23
"1262","Nchl",1,3,23
"1263","Omit",1,2,23
"1264","Opom",4,1,23
"1265","Pagr",1,2,23
"1266","Plon",3,2,23
"1267","Psau",1,1,23
"1268","PteA",2,3,23
"1269","Scam",1,2,23
"1270","Scat",1,4,23
"1271","Sgor",2,2,23
"1272","Sser",2,1,23
"1273","Sxan",2,2,23
"1274","Syn",5,3,23
"1275","Syn1",2,1,23
"1276","Syn2",6,3,23
"1277","Syn3",1,1,23
"1278","Syn4",1,1,23
"1279","Taur",2,1,23
"1280","Tceno",1,3,23
"1281","Tcya",4,4,23
"1282","Tfla",5,2,23
"1283","TflaA",1,1,23
"1284","TflaB",1,3,23
"1285","Tger",6,1,23
"1286","Tnot",1,1,23
"1287","Trob",1,1,23
"1288","Tscu",1,4,23
"1289","Aaet",5,2,24
"1290","Aars",4,2,24
"1291","Abula",3,2,24
"1292","Abut",1,4,24
"1293","Alat",1,1,24
"1294","Aski",2,4,24
"1295","Aspci",1,1,24
"1296","Bapa",2,4,24
"1297","Brac5",1,3,24
"1298","Cdia",8,2,24
"1299","Ceur",1,1,24
"1300","Clyn.",5,5,24
"1301","Cnau",2,4,24
"1302","Cpen",2,1,24
"1303","Cpic",1,3,24
"1304","Ctri",1,4,24
"1305","Dmes",1,3,24
"1306","Ebru",1,2,24
"1307","Euro",5,3,24
"1308","Gpum",1,1,24
"1309","Mama",1,2,24
"1310","Mdor",2,3,24
"1311","Mdub",3,3,24
"1312","Mfas",8,5,24
"1313","Mser",2,1,24
"1314","Mtar",1,2,24
"1315","Mtho",1,1,24
"1316","Mtib",1,3,24
"1317","Mxan",7,2,24
"1318","Nchl",1,5,24
"1319","Omit",1,4,24
"1320","Opom",4,2,24
"1321","Pagr",1,4,24
"1322","Plon",3,1,24
"1323","Psau",1,1,24
"1324","PteA",2,4,24
"1325","Scam",1,1,24
"1326","Scat",1,1,24
"1327","Sgor",2,3,24
"1328","Sser",2,3,24
"1329","Sxan",2,1,24
"1330","Syn",5,2,24
"1331","Syn1",2,3,24
"1332","Syn2",6,4,24
"1333","Syn3",1,4,24
"1334","Syn4",1,3,24
"1335","Taur",2,1,24
"1336","Tceno",1,3,24
"1337","Tcya",4,2,24
"1338","Tfla",5,3,24
"1339","TflaA",1,1,24
"1340","TflaB",1,7,24
"1341","Tger",6,1,24
"1342","Tnot",1,1,24
"1343","Trob",1,2,24
"1344","Tscu",1,3,24
"1345","Aaet",5,1,25
"1346","Aars",4,1,25
"1347","Abula",3,8,25
"1348","Abut",1,1,25
"1349","Alat",1,1,25
"1350","Aski",2,2,25
"1351","Aspci",1,1,25
"1352","Bapa",2,1,25
"1353","Brac5",1,1,25
"1354","Cdia",8,3,25
"1355","Ceur",1,3,25
"1356","Clyn.",5,2,25
"1357","Cnau",2,3,25
"1358","Cpen",2,3,25
"1359","Cpic",1,4,25
"1360","Ctri",1,3,25
"1361","Dmes",1,1,25
"1362","Ebru",1,2,25
"1363","Euro",5,1,25
"1364","Gpum",1,3,25
"1365","Mama",1,2,25
"1366","Mdor",2,1,25
"1367","Mdub",3,3,25
"1368","Mfas",8,3,25
"1369","Mser",2,1,25
"1370","Mtar",1,5,25
"1371","Mtho",1,3,25
"1372","Mtib",1,1,25
"1373","Mxan",7,4,25
"1374","Nchl",1,3,25
"1375","Omit",1,2,25
"1376","Opom",4,4,25
"1377","Pagr",1,1,25
"1378","Plon",3,1,25
"1379","Psau",1,1,25
"1380","PteA",2,2,25
"1381","Scam",1,1,25
"1382","Scat",1,2,25
"1383","Sgor",2,2,25
"1384","Sser",2,2,25
"1385","Sxan",2,3,25
"1386","Syn",5,5,25
"1387","Syn1",2,2,25
"1388","Syn2",6,1,25
"1389","Syn3",1,4,25
"1390","Syn4",1,1,25
"1391","Taur",2,1,25
"1392","Tceno",1,2,25
"1393","Tcya",4,2,25
"1394","Tfla",5,3,25
"1395","TflaA",1,4,25
"1396","TflaB",1,4,25
"1397","Tger",6,2,25
"1398","Tnot",1,4,25
"1399","Trob",1,1,25
"1400","Tscu",1,1,25
"1401","Aaet",5,4,26
"1402","Aars",4,1,26
"1403","Abula",3,5,26
"1404","Abut",1,2,26
"1405","Alat",1,2,26
"1406","Aski",2,2,26
"1407","Aspci",1,3,26
"1408","Bapa",2,4,26
"1409","Brac5",1,2,26
"1410","Cdia",8,5,26
"1411","Ceur",1,3,26
"1412","Clyn.",5,2,26
"1413","Cnau",2,8,26
"1414","Cpen",2,1,26
"1415","Cpic",1,2,26
"1416","Ctri",1,1,26
"1417","Dmes",1,2,26
"1418","Ebru",1,2,26
"1419","Euro",5,1,26
"1420","Gpum",1,1,26
"1421","Mama",1,4,26
"1422","Mdor",2,1,26
"1423","Mdub",3,2,26
"1424","Mfas",8,2,26
"1425","Mser",2,5,26
"1426","Mtar",1,3,26
"1427","Mtho",1,1,26
"1428","Mtib",1,2,26
"1429","Mxan",7,3,26
"1430","Nchl",1,7,26
"1431","Omit",1,1,26
"1432","Opom",4,1,26
"1433","Pagr",1,2,26
"1434","Plon",3,5,26
"1435","Psau",1,1,26
"1436","PteA",2,4,26
"1437","Scam",1,4,26
"1438","Scat",1,5,26
"1439","Sgor",2,2,26
"1440","Sser",2,5,26
"1441","Sxan",2,3,26
"1442","Syn",5,1,26
"1443","Syn1",2,2,26
"1444","Syn2",6,3,26
"1445","Syn3",1,1,26
"1446","Syn4",1,2,26
"1447","Taur",2,4,26
"1448","Tceno",1,2,26
"1449","Tcya",4,2,26
"1450","Tfla",5,1,26
"1451","TflaA",1,2,26
"1452","TflaB",1,2,26
"1453","Tger",6,5,26
"1454","Tnot",1,2,26
"1455","Trob",1,1,26
"1456","Tscu",1,2,26
"1457","Aaet",5,2,27
"1458","Aars",4,2,27
"1459","Abula",3,5,27
"1460","Abut",1,3,27
"1461","Alat",1,3,27
"1462","Aski",2,3,27
"1463","Aspci",1,3,27
"1464","Bapa",2,2,27
"1465","Brac5",1,3,27
"1466","Cdia",8,5,27
"1467","Ceur",1,3,27
"1468","Clyn.",5,5,27
"1469","Cnau",2,2,27
"1470","Cpen",2,1,27
"1471","Cpic",1,2,27
"1472","Ctri",1,4,27
"1473","Dmes",1,2,27
"1474","Ebru",1,2,27
"1475","Euro",5,2,27
"1476","Gpum",1,2,27
"1477","Mama",1,1,27
"1478","Mdor",2,3,27
"1479","Mdub",3,3,27
"1480","Mfas",8,1,27
"1481","Mser",2,2,27
"1482","Mtar",1,1,27
"1483","Mtho",1,1,27
"1484","Mtib",1,3,27
"1485","Mxan",7,3,27
"1486","Nchl",1,3,27
"1487","Omit",1,2,27
"1488","Opom",4,2,27
"1489","Pagr",1,1,27
"1490","Plon",3,3,27
"1491","Psau",1,2,27
"1492","PteA",2,1,27
"1493","Scam",1,3,27
"1494","Scat",1,4,27
"1495","Sgor",2,3,27
"1496","Sser",2,1,27
"1497","Sxan",2,2,27
"1498","Syn",5,2,27
"1499","Syn1",2,1,27
"1500","Syn2",6,3,27
"1501","Syn3",1,1,27
"1502","Syn4",1,2,27
"1503","Taur",2,2,27
"1504","Tceno",1,1,27
"1505","Tcya",4,3,27
"1506","Tfla",5,4,27
"1507","TflaA",1,3,27
"1508","TflaB",1,4,27
"1509","Tger",6,1,27
"1510","Tnot",1,1,27
"1511","Trob",1,4,27
"1512","Tscu",1,1,27
"1513","Aaet",5,1,28
"1514","Aars",4,1,28
"1515","Abula",3,2,28
"1516","Abut",1,3,28
"1517","Alat",1,1,28
"1518","Aski",2,4,28
"1519","Aspci",1,1,28
"1520","Bapa",2,3,28
"1521","Brac5",1,2,28
"1522","Cdia",8,8,28
"1523","Ceur",1,3,28
"1524","Clyn.",5,4,28
"1525","Cnau",2,1,28
"1526","Cpen",2,1,28
"1527","Cpic",1,2,28
"1528","Ctri",1,3,28
"1529","Dmes",1,1,28
"1530","Ebru",1,1,28
"1531","Euro",5,3,28
"1532","Gpum",1,4,28
"1533","Mama",1,2,28
"1534","Mdor",2,3,28
"1535","Mdub",3,2,28
"1536","Mfas",8,4,28
"1537","Mser",2,2,28
"1538","Mtar",1,1,28
"1539","Mtho",1,2,28
"1540","Mtib",1,5,28
"1541","Mxan",7,5,28
"1542","Nchl",1,3,28
"1543","Omit",1,2,28
"1544","Opom",4,2,28
"1545","Pagr",1,2,28
"1546","Plon",3,3,28
"1547","Psau",1,2,28
"1548","PteA",2,3,28
"1549","Scam",1,2,28
"1550","Scat",1,3,28
"1551","Sgor",2,2,28
"1552","Sser",2,2,28
"1553","Sxan",2,1,28
"1554","Syn",5,2,28
"1555","Syn1",2,2,28
"1556","Syn2",6,3,28
"1557","Syn3",1,5,28
"1558","Syn4",1,5,28
"1559","Taur",2,6,28
"1560","Tceno",1,2,28
"1561","Tcya",4,3,28
"1562","Tfla",5,4,28
"1563","TflaA",1,2,28
"1564","TflaB",1,3,28
"1565","Tger",6,4,28
"1566","Tnot",1,1,28
"1567","Trob",1,4,28
"1568","Tscu",1,5,28
"1569","Aaet",5,1,29
"1570","Aars",4,3,29
"1571","Abula",3,3,29
"1572","Abut",1,2,29
"1573","Alat",1,1,29
"1574","Aski",2,2,29
"1575","Aspci",1,2,29
"1576","Bapa",2,2,29
"1577","Brac5",1,2,29
"1578","Cdia",8,1,29
"1579","Ceur",1,1,29
"1580","Clyn.",5,4,29
"1581","Cnau",2,3,29
"1582","Cpen",2,2,29
"1583","Cpic",1,1,29
"1584","Ctri",1,4,29
"1585","Dmes",1,1,29
"1586","Ebru",1,2,29
"1587","Euro",5,3,29
"1588","Gpum",1,2,29
"1589","Mama",1,3,29
"1590","Mdor",2,7,29
"1591","Mdub",3,3,29
"1592","Mfas",8,3,29
"1593","Mser",2,3,29
"1594","Mtar",1,2,29
"1595","Mtho",1,1,29
"1596","Mtib",1,1,29
"1597","Mxan",7,4,29
"1598","Nchl",1,2,29
"1599","Omit",1,1,29
"1600","Opom",4,1,29
"1601","Pagr",1,1,29
"1602","Plon",3,1,29
"1603","Psau",1,1,29
"1604","PteA",2,3,29
"1605","Scam",1,3,29
"1606","Scat",1,2,29
"1607","Sgor",2,2,29
"1608","Sser",2,3,29
"1609","Sxan",2,1,29
"1610","Syn",5,1,29
"1611","Syn1",2,3,29
"1612","Syn2",6,1,29
"1613","Syn3",1,2,29
"1614","Syn4",1,3,29
"1615","Taur",2,1,29
"1616","Tceno",1,2,29
"1617","Tcya",4,1,29
"1618","Tfla",5,3,29
"1619","TflaA",1,1,29
"1620","TflaB",1,4,29
"1621","Tger",6,1,29
"1622","Tnot",1,2,29
"1623","Trob",1,3,29
"1624","Tscu",1,3,29
"1625","Aaet",5,1,30
"1626","Aars",4,4,30
"1627","Abula",3,1,30
"1628","Abut",1,3,30
"1629","Alat",1,1,30
"1630","Aski",2,1,30
"1631","Aspci",1,1,30
"1632","Bapa",2,3,30
"1633","Brac5",1,2,30
"1634","Cdia",8,3,30
"1635","Ceur",1,2,30
"1636","Clyn.",5,1,30
"1637","Cnau",2,1,30
"1638","Cpen",2,3,30
"1639","Cpic",1,1,30
"1640","Ctri",1,1,30
"1641","Dmes",1,3,30
"1642","Ebru",1,1,30
"1643","Euro",5,1,30
"1644","Gpum",1,1,30
"1645","Mama",1,3,30
"1646","Mdor",2,3,30
"1647","Mdub",3,1,30
"1648","Mfas",8,3,30
"1649","Mser",2,1,30
"1650","Mtar",1,4,30
"1651","Mtho",1,2,30
"1652","Mtib",1,1,30
"1653","Mxan",7,3,30
"1654","Nchl",1,5,30
"1655","Omit",1,1,30
"1656","Opom",4,1,30
"1657","Pagr",1,3,30
"1658","Plon",3,1,30
"1659","Psau",1,3,30
"1660","PteA",2,1,30
"1661","Scam",1,1,30
"1662","Scat",1,2,30
"1663","Sgor",2,1,30
"1664","Sser",2,5,30
"1665","Sxan",2,3,30
"1666","Syn",5,1,30
"1667","Syn1",2,4,30
"1668","Syn2",6,2,30
"1669","Syn3",1,1,30
"1670","Syn4",1,3,30
"1671","Taur",2,3,30
"1672","Tceno",1,2,30
"1673","Tcya",4,1,30
"1674","Tfla",5,4,30
"1675","TflaA",1,2,30
"1676","TflaB",1,2,30
"1677","Tger",6,3,30
"1678","Tnot",1,2,30
"1679","Trob",1,1,30
"1680","Tscu",1,1,30
"1681","Aaet",5,2,31
"1682","Aars",4,3,31
"1683","Abula",3,1,31
"1684","Abut",1,1,31
"1685","Alat",1,1,31
"1686","Aski",2,1,31
"1687","Aspci",1,1,31
"1688","Bapa",2,6,31
"1689","Brac5",1,3,31
"1690","Cdia",8,3,31
"1691","Ceur",1,2,31
"1692","Clyn.",5,3,31
"1693","Cnau",2,5,31
"1694","Cpen",2,3,31
"1695","Cpic",1,1,31
"1696","Ctri",1,2,31
"1697","Dmes",1,2,31
"1698","Ebru",1,1,31
"1699","Euro",5,2,31
"1700","Gpum",1,4,31
"1701","Mama",1,5,31
"1702","Mdor",2,5,31
"1703","Mdub",3,1,31
"1704","Mfas",8,1,31
"1705","Mser",2,1,31
"1706","Mtar",1,2,31
"1707","Mtho",1,3,31
"1708","Mtib",1,4,31
"1709","Mxan",7,1,31
"1710","Nchl",1,1,31
"1711","Omit",1,3,31
"1712","Opom",4,1,31
"1713","Pagr",1,4,31
"1714","Plon",3,2,31
"1715","Psau",1,1,31
"1716","PteA",2,2,31
"1717","Scam",1,2,31
"1718","Scat",1,1,31
"1719","Sgor",2,2,31
"1720","Sser",2,4,31
"1721","Sxan",2,1,31
"1722","Syn",5,1,31
"1723","Syn1",2,1,31
"1724","Syn2",6,2,31
"1725","Syn3",1,1,31
"1726","Syn4",1,1,31
"1727","Taur",2,4,31
"1728","Tceno",1,1,31
"1729","Tcya",4,1,31
"1730","Tfla",5,2,31
"1731","TflaA",1,3,31
"1732","TflaB",1,1,31
"1733","Tger",6,3,31
"1734","Tnot",1,2,31
"1735","Trob",1,2,31
"1736","Tscu",1,3,31
"1737","Aaet",5,5,32
"1738","Aars",4,2,32
"1739","Abula",3,1,32
"1740","Abut",1,3,32
"1741","Alat",1,1,32
"1742","Aski",2,5,32
"1743","Aspci",1,1,32
"1744","Bapa",2,1,32
"1745","Brac5",1,1,32
"1746","Cdia",8,7,32
"1747","Ceur",1,2,32
"1748","Clyn.",5,2,32
"1749","Cnau",2,6,32
"1750","Cpen",2,2,32
"1751","Cpic",1,3,32
"1752","Ctri",1,2,32
"1753","Dmes",1,1,32
"1754","Ebru",1,3,32
"1755","Euro",5,1,32
"1756","Gpum",1,2,32
"1757","Mama",1,4,32
"1758","Mdor",2,1,32
"1759","Mdub",3,1,32
"1760","Mfas",8,3,32
"1761","Mser",2,2,32
"1762","Mtar",1,1,32
"1763","Mtho",1,1,32
"1764","Mtib",1,1,32
"1765","Mxan",7,2,32
"1766","Nchl",1,2,32
"1767","Omit",1,1,32
"1768","Opom",4,6,32
"1769","Pagr",1,1,32
"1770","Plon",3,2,32
"1771","Psau",1,1,32
"1772","PteA",2,3,32
"1773","Scam",1,3,32
"1774","Scat",1,2,32
"1775","Sgor",2,2,32
"1776","Sser",2,3,32
"1777","Sxan",2,3,32
"1778","Syn",5,3,32
"1779","Syn1",2,2,32
"1780","Syn2",6,1,32
"1781","Syn3",1,3,32
"1782","Syn4",1,4,32
"1783","Taur",2,1,32
"1784","Tceno",1,7,32
"1785","Tcya",4,2,32
"1786","Tfla",5,3,32
"1787","TflaA",1,2,32
"1788","TflaB",1,3,32
"1789","Tger",6,4,32
"1790","Tnot",1,4,32
"1791","Trob",1,4,32
"1792","Tscu",1,1,32
"1793","Aaet",5,4,33
"1794","Aars",4,2,33
"1795","Abula",3,1,33
"1796","Abut",1,2,33
"1797","Alat",1,1,33
"1798","Aski",2,3,33
"1799","Aspci",1,2,33
"1800","Bapa",2,3,33
"1801","Brac5",1,5,33
"1802","Cdia",8,1,33
"1803","Ceur",1,4,33
"1804","Clyn.",5,3,33
"1805","Cnau",2,4,33
"1806","Cpen",2,3,33
"1807","Cpic",1,2,33
"1808","Ctri",1,7,33
"1809","Dmes",1,1,33
"1810","Ebru",1,1,33
"1811","Euro",5,1,33
"1812","Gpum",1,5,33
"1813","Mama",1,3,33
"1814","Mdor",2,1,33
"1815","Mdub",3,3,33
"1816","Mfas",8,3,33
"1817","Mser",2,1,33
"1818","Mtar",1,2,33
"1819","Mtho",1,1,33
"1820","Mtib",1,4,33
"1821","Mxan",7,2,33
"1822","Nchl",1,3,33
"1823","Omit",1,3,33
"1824","Opom",4,2,33
"1825","Pagr",1,2,33
"1826","Plon",3,1,33
"1827","Psau",1,1,33
"1828","PteA",2,4,33
"1829","Scam",1,1,33
"1830","Scat",1,1,33
"1831","Sgor",2,3,33
"1832","Sser",2,2,33
"1833","Sxan",2,1,33
"1834","Syn",5,4,33
"1835","Syn1",2,2,33
"1836","Syn2",6,1,33
"1837","Syn3",1,4,33
"1838","Syn4",1,2,33
"1839","Taur",2,1,33
"1840","Tceno",1,1,33
"1841","Tcya",4,2,33
"1842","Tfla",5,4,33
"1843","TflaA",1,4,33
"1844","TflaB",1,2,33
"1845","Tger",6,3,33
"1846","Tnot",1,3,33
"1847","Trob",1,1,33
"1848","Tscu",1,4,33
"1849","Aaet",5,1,34
"1850","Aars",4,4,34
"1851","Abula",3,2,34
"1852","Abut",1,1,34
"1853","Alat",1,1,34
"1854","Aski",2,1,34
"1855","Aspci",1,1,34
"1856","Bapa",2,4,34
"1857","Brac5",1,2,34
"1858","Cdia",8,2,34
"1859","Ceur",1,3,34
"1860","Clyn.",5,4,34
"1861","Cnau",2,6,34
"1862","Cpen",2,3,34
"1863","Cpic",1,1,34
"1864","Ctri",1,3,34
"1865","Dmes",1,3,34
"1866","Ebru",1,3,34
"1867","Euro",5,2,34
"1868","Gpum",1,1,34
"1869","Mama",1,2,34
"1870","Mdor",2,4,34
"1871","Mdub",3,5,34
"1872","Mfas",8,4,34
"1873","Mser",2,2,34
"1874","Mtar",1,3,34
"1875","Mtho",1,1,34
"1876","Mtib",1,2,34
"1877","Mxan",7,4,34
"1878","Nchl",1,3,34
"1879","Omit",1,1,34
"1880","Opom",4,2,34
"1881","Pagr",1,4,34
"1882","Plon",3,3,34
"1883","Psau",1,2,34
"1884","PteA",2,1,34
"1885","Scam",1,2,34
"1886","Scat",1,2,34
"1887","Sgor",2,1,34
"1888","Sser",2,2,34
"1889","Sxan",2,2,34
"1890","Syn",5,3,34
"1891","Syn1",2,5,34
"1892","Syn2",6,1,34
"1893","Syn3",1,2,34
"1894","Syn4",1,4,34
"1895","Taur",2,1,34
"1896","Tceno",1,2,34
"1897","Tcya",4,3,34
"1898","Tfla",5,4,34
"1899","TflaA",1,1,34
"1900","TflaB",1,2,34
"1901","Tger",6,2,34
"1902","Tnot",1,1,34
"1903","Trob",1,3,34
"1904","Tscu",1,2,34
"1905","Aaet",5,4,35
"1906","Aars",4,4,35
"1907","Abula",3,1,35
"1908","Abut",1,2,35
"1909","Alat",1,2,35
"1910","Aski",2,1,35
"1911","Aspci",1,1,35
"1912","Bapa",2,1,35
"1913","Brac5",1,3,35
"1914","Cdia",8,2,35
"1915","Ceur",1,1,35
"1916","Clyn.",5,5,35
"1917","Cnau",2,1,35
"1918","Cpen",2,2,35
"1919","Cpic",1,2,35
"1920","Ctri",1,1,35
"1921","Dmes",1,1,35
"1922","Ebru",1,1,35
"1923","Euro",5,3,35
"1924","Gpum",1,3,35
"1925","Mama",1,1,35
"1926","Mdor",2,3,35
"1927","Mdub",3,2,35
"1928","Mfas",8,3,35
"1929","Mser",2,1,35
"1930","Mtar",1,2,35
"1931","Mtho",1,1,35
"1932","Mtib",1,1,35
"1933","Mxan",7,1,35
"1934","Nchl",1,1,35
"1935","Omit",1,2,35
"1936","Opom",4,6,35
"1937","Pagr",1,4,35
"1938","Plon",3,2,35
"1939","Psau",1,1,35
"1940","PteA",2,1,35
"1941","Scam",1,4,35
"1942","Scat",1,2,35
"1943","Sgor",2,3,35
"1944","Sser",2,4,35
"1945","Sxan",2,2,35
"1946","Syn",5,2,35
"1947","Syn1",2,5,35
"1948","Syn2",6,2,35
"1949","Syn3",1,1,35
"1950","Syn4",1,5,35
"1951","Taur",2,1,35
"1952","Tceno",1,1,35
"1953","Tcya",4,1,35
"1954","Tfla",5,4,35
"1955","TflaA",1,1,35
"1956","TflaB",1,1,35
"1957","Tger",6,2,35
"1958","Tnot",1,2,35
"1959","Trob",1,1,35
"1960","Tscu",1,1,35
"1961","Aaet",5,1,36
"1962","Aars",4,5,36
"1963","Abula",3,2,36
"1964","Abut",1,2,36
"1965","Alat",1,1,36
"1966","Aski",2,5,36
"1967","Aspci",1,1,36
"1968","Bapa",2,2,36
"1969","Brac5",1,1,36
"1970","Cdia",8,3,36
"1971","Ceur",1,4,36
"1972","Clyn.",5,1,36
"1973","Cnau",2,6,36
