"","species","interactions","indegree","rep"
"3348","Cheilosia.soror",4,17,25
"3349","Cheilosia.vulpina",2,2,25
"3350","Chelostoma.campanularum",2,4,25
"3351","Chelostoma.florisomne",1,1,25
"3352","Chelostoma.rapunculi",8,5,25
"3353","Chrysogaster.solstitialis",2,1,25
"3354","Chrysotoxum.bicinctum",5,8,25
"3355","Chrysotoxum.verralli",1,1,25
"3356","Colletes.daviesanus",1,1,25
"3357","Dasysyrphus.albostriatus",1,1,25
"3358","Dasysyrphus.tricinctus",1,1,25
"3359","Didea.fasciata",4,2,25
"3360","Didea.intermedia",1,3,25
"3361","Epistrophe.grossulariae",1,1,25
"3362","Episyrphus.balteatus",42,22,25
"3363","Eristalis.arbustorum",8,14,25
"3364","Eristalis.interrupta",11,10,25
"3365","Eristalis.intricaria",2,1,25
"3366","Eristalis.lineata",3,5,25
"3367","Eristalis.pertinax",11,13,25
"3368","Eristalis.tenax",19,21,25
"3369","Eumerus.ornatus",1,5,25
"3370","Eupeodes.corollae",15,9,25
"3371","Eupeodes.lapponicus",2,1,25
"3372","Eupeodes.luniger",1,1,25
"3373","Eupeodes.nitens",1,2,25
"3374","Ferdinandea.cuprea",2,1,25
"3375","Halictus.maculatus",1,1,25
"3376","Halictus.rubicundus",7,12,25
"3377","Halictus.simplex",4,2,25
"3378","Halictus.tumulorum",22,16,25
"3379","Helophilus.hybridus",2,2,25
"3380","Helophilus.pendulus",9,8,25
"3381","Helophilus.trivittatus",5,6,25
"3382","Heriades.truncorum",2,2,25
"3383","Heringia.heringi",1,2,25
"3384","Heringia.spec",4,7,25
"3385","Hylaeus.annularis",1,1,25
"3386","Hylaeus.brevicornis",3,5,25
"3387","Hylaeus.communis",7,7,25
"3388","Hylaeus.confusus",5,5,25
"3389","Hylaeus.gredleri",1,1,25
"3390","Hylaeus.nigritus",2,1,25
"3391","Lasioglossum.albipes",5,5,25
"3392","Lasioglossum.calceatum",9,11,25
"3393","Lasioglossum.fulvicorne",8,10,25
"3394","Lasioglossum.lativentre",1,1,25
"3395","Lasioglossum.leucopus",6,5,25
"3396","Lasioglossum.leucozonium",1,1,25
"3397","Lasioglossum.lineare",2,2,25
"3398","Lasioglossum.lucidulum",1,1,25
"3399","Lasioglossum.minutulum",1,1,25
"3400","Lasioglossum.morio",24,17,25
"3401","Lasioglossum.pauxillum",29,26,25
"3402","Lasioglossum.pygmaeum",2,3,25
"3403","Lasioglossum.villosulum",5,20,25
"3404","Megachile.apicalis",1,1,25
"3405","Megachile.versicolor",2,2,25
"3406","Megachile.willughbiella",3,2,25
"3407","Melanostoma.spec",12,19,25
"3408","Meliscaeva.cinctella",1,1,25
"3409","Melitta.haemorrhoidalis",1,4,25
"3410","Melitta.leporina",1,1,25
"3411","Myathropa.florea",5,12,25
"3412","Nomada.flava",1,1,25
"3413","Nomada.flavoguttata",9,8,25
"3414","Nomada.goodeniana",1,2,25
"3415","Nomada.sheppardana",1,4,25
"3416","Osmia.aurulenta",3,7,25
"3417","Osmia.bicolor",11,14,25
"3418","Osmia.leaiana",3,1,25
"3419","Osmia.rufa",2,1,25
"3420","Osmia.spinulosa",3,2,25
"3421","Osmia.uncinata",1,1,25
"3422","Paragus.spec",5,3,25
"3423","Pipiza.noctiluca/bimaculata",2,2,25
"3424","Pipizella.spec",11,9,25
"3425","Platycheirus.albimanus",1,1,25
"3426","Psithyrus.bohemicus",5,6,25
"3427","Psithyrus.campestris",1,1,25
"3428","Psithyrus.rupestris",6,5,25
"3429","Psithyrus.sylvestris",3,4,25
"3430","Scaeva.pyrastri",7,4,25
"3431","Scaeva.selenitica",6,8,25
"3432","Sericomyia.silentis",1,1,25
"3433","Sphaerophoria.spec",38,20,25
"3434","Sphecodes.crassus",2,2,25
"3435","Sphecodes.ephippius",8,3,25
"3436","Sphecodes.ferruginatus",6,1,25
"3437","Sphecodes.geoffrellus",1,1,25
"3438","Sphecodes.gibbus",2,1,25
"3439","Sphecodes.hyalinatus",4,5,25
"3440","Sphecodes.monilicornis",1,1,25
"3441","Sphecodes.niger",3,2,25
"3442","Sphecodes.rufiventris",1,1,25
"3443","Syritta.pipiens",8,8,25
"3444","Syrphus.ribesii",18,17,25
"3445","Syrphus.torvus",31,18,25
"3446","Syrphus.vitripennis",25,23,25
"3447","Volucella.bombylans",1,4,25
"3448","Volucella.pellucens",1,3,25
"3449","Xanthandrus.comtus",1,1,25
"3450","Xanthogramma.pedissequum",2,3,25
"3451","Andrena.angustior",2,1,26
"3452","Andrena.bicolor",1,3,26
"3453","Andrena.falsifica",2,2,26
"3454","Andrena.flavipes",5,2,26
"3455","Andrena.fucata",1,1,26
"3456","Andrena.fulvago",1,1,26
"3457","Andrena.haemorrhoa",1,1,26
"3458","Andrena.humilis",1,1,26
"3459","Andrena.labialis",1,1,26
"3460","Andrena.labiata",1,1,26
"3461","Andrena.minutula",11,13,26
"3462","Andrena.minutuloides",6,10,26
"3463","Andrena.nigroaenea",1,2,26
"3464","Andrena.strohmella",1,1,26
"3465","Andrena.subopaca",15,5,26
"3466","Andrena.wilkella",1,2,26
"3467","Anthidium.manicatum",1,1,26
"3468","Anthidium.punctatum",1,1,26
"3469","Anthidium.strigatum",4,7,26
"3470","Anthophora.plumipes",1,4,26
"3471","Bombus.hortorum",3,2,26
"3472","Bombus.hypnorum",3,5,26
"3473","Bombus.lapidarius",39,22,26
"3474","Bombus.pascuorum",31,23,26
"3475","Bombus.pratorum",6,4,26
"3476","Bombus.soroeensis",2,3,26
"3477","Bombus.sylvarum",1,1,26
"3478","Bombus.terrestris.agg",39,17,26
"3479","Ceratina.cyanea",6,4,26
"3480","Cheilosia.antiqua",1,1,26
"3481","Cheilosia.barbata",2,5,26
"3482","Cheilosia.fraterna",1,1,26
"3483","Cheilosia.impressa",2,6,26
"3484","Cheilosia.ranunculi/albitarsis",2,5,26
"3485","Cheilosia.scutellata",1,1,26
"3486","Cheilosia.soror",4,11,26
"3487","Cheilosia.vulpina",2,2,26
"3488","Chelostoma.campanularum",2,4,26
"3489","Chelostoma.florisomne",1,1,26
"3490","Chelostoma.rapunculi",8,6,26
"3491","Chrysogaster.solstitialis",2,1,26
"3492","Chrysotoxum.bicinctum",5,4,26
"3493","Chrysotoxum.verralli",1,2,26
"3494","Colletes.daviesanus",1,3,26
"3495","Dasysyrphus.albostriatus",1,2,26
"3496","Dasysyrphus.tricinctus",1,1,26
"3497","Didea.fasciata",4,4,26
"3498","Didea.intermedia",1,1,26
"3499","Epistrophe.grossulariae",1,4,26
"3500","Episyrphus.balteatus",42,26,26
"3501","Eristalis.arbustorum",8,11,26
"3502","Eristalis.interrupta",11,15,26
"3503","Eristalis.intricaria",2,2,26
"3504","Eristalis.lineata",3,4,26
"3505","Eristalis.pertinax",11,16,26
"3506","Eristalis.tenax",19,23,26
"3507","Eumerus.ornatus",1,2,26
"3508","Eupeodes.corollae",15,7,26
"3509","Eupeodes.lapponicus",2,2,26
"3510","Eupeodes.luniger",1,1,26
"3511","Eupeodes.nitens",1,1,26
"3512","Ferdinandea.cuprea",2,2,26
"3513","Halictus.maculatus",1,2,26
"3514","Halictus.rubicundus",7,11,26
"3515","Halictus.simplex",4,1,26
"3516","Halictus.tumulorum",22,22,26
"3517","Helophilus.hybridus",2,2,26
"3518","Helophilus.pendulus",9,11,26
"3519","Helophilus.trivittatus",5,13,26
"3520","Heriades.truncorum",2,4,26
"3521","Heringia.heringi",1,1,26
"3522","Heringia.spec",4,6,26
"3523","Hylaeus.annularis",1,1,26
"3524","Hylaeus.brevicornis",3,4,26
"3525","Hylaeus.communis",7,9,26
"3526","Hylaeus.confusus",5,7,26
"3527","Hylaeus.gredleri",1,6,26
"3528","Hylaeus.nigritus",2,1,26
"3529","Lasioglossum.albipes",5,4,26
"3530","Lasioglossum.calceatum",9,16,26
"3531","Lasioglossum.fulvicorne",8,8,26
"3532","Lasioglossum.lativentre",1,1,26
"3533","Lasioglossum.leucopus",6,8,26
"3534","Lasioglossum.leucozonium",1,2,26
"3535","Lasioglossum.lineare",2,1,26
"3536","Lasioglossum.lucidulum",1,1,26
"3537","Lasioglossum.minutulum",1,1,26
"3538","Lasioglossum.morio",24,18,26
"3539","Lasioglossum.pauxillum",29,17,26
"3540","Lasioglossum.pygmaeum",2,3,26
"3541","Lasioglossum.villosulum",5,14,26
"3542","Megachile.apicalis",1,2,26
"3543","Megachile.versicolor",2,2,26
"3544","Megachile.willughbiella",3,2,26
"3545","Melanostoma.spec",12,12,26
"3546","Meliscaeva.cinctella",1,1,26
"3547","Melitta.haemorrhoidalis",1,3,26
"3548","Melitta.leporina",1,1,26
"3549","Myathropa.florea",5,10,26
"3550","Nomada.flava",1,1,26
"3551","Nomada.flavoguttata",9,2,26
"3552","Nomada.goodeniana",1,1,26
"3553","Nomada.sheppardana",1,1,26
"3554","Osmia.aurulenta",3,3,26
"3555","Osmia.bicolor",11,12,26
"3556","Osmia.leaiana",3,2,26
"3557","Osmia.rufa",2,2,26
"3558","Osmia.spinulosa",3,2,26
"3559","Osmia.uncinata",1,2,26
"3560","Paragus.spec",5,4,26
"3561","Pipiza.noctiluca/bimaculata",2,3,26
"3562","Pipizella.spec",11,11,26
"3563","Platycheirus.albimanus",1,2,26
"3564","Psithyrus.bohemicus",5,12,26
"3565","Psithyrus.campestris",1,1,26
"3566","Psithyrus.rupestris",6,9,26
"3567","Psithyrus.sylvestris",3,5,26
"3568","Scaeva.pyrastri",7,6,26
"3569","Scaeva.selenitica",6,2,26
"3570","Sericomyia.silentis",1,1,26
"3571","Sphaerophoria.spec",38,18,26
"3572","Sphecodes.crassus",2,1,26
"3573","Sphecodes.ephippius",8,6,26
"3574","Sphecodes.ferruginatus",6,5,26
"3575","Sphecodes.geoffrellus",1,2,26
"3576","Sphecodes.gibbus",2,2,26
"3577","Sphecodes.hyalinatus",4,2,26
"3578","Sphecodes.monilicornis",1,1,26
"3579","Sphecodes.niger",3,1,26
"3580","Sphecodes.rufiventris",1,1,26
"3581","Syritta.pipiens",8,12,26
"3582","Syrphus.ribesii",18,30,26
"3583","Syrphus.torvus",31,13,26
"3584","Syrphus.vitripennis",25,28,26
"3585","Volucella.bombylans",1,1,26
"3586","Volucella.pellucens",1,2,26
"3587","Xanthandrus.comtus",1,1,26
"3588","Xanthogramma.pedissequum",2,1,26
"3589","Andrena.angustior",2,1,27
"3590","Andrena.bicolor",1,2,27
"3591","Andrena.falsifica",2,1,27
"3592","Andrena.flavipes",5,5,27
"3593","Andrena.fucata",1,1,27
"3594","Andrena.fulvago",1,3,27
"3595","Andrena.haemorrhoa",1,1,27
"3596","Andrena.humilis",1,1,27
"3597","Andrena.labialis",1,3,27
"3598","Andrena.labiata",1,1,27
"3599","Andrena.minutula",11,15,27
"3600","Andrena.minutuloides",6,10,27
"3601","Andrena.nigroaenea",1,1,27
"3602","Andrena.strohmella",1,3,27
"3603","Andrena.subopaca",15,10,27
"3604","Andrena.wilkella",1,3,27
"3605","Anthidium.manicatum",1,1,27
"3606","Anthidium.punctatum",1,2,27
"3607","Anthidium.strigatum",4,5,27
"3608","Anthophora.plumipes",1,1,27
"3609","Bombus.hortorum",3,3,27
"3610","Bombus.hypnorum",3,5,27
"3611","Bombus.lapidarius",39,18,27
"3612","Bombus.pascuorum",31,22,27
"3613","Bombus.pratorum",6,4,27
"3614","Bombus.soroeensis",2,1,27
"3615","Bombus.sylvarum",1,1,27
"3616","Bombus.terrestris.agg",39,21,27
"3617","Ceratina.cyanea",6,2,27
"3618","Cheilosia.antiqua",1,1,27
"3619","Cheilosia.barbata",2,2,27
"3620","Cheilosia.fraterna",1,1,27
"3621","Cheilosia.impressa",2,4,27
"3622","Cheilosia.ranunculi/albitarsis",2,12,27
"3623","Cheilosia.scutellata",1,1,27
"3624","Cheilosia.soror",4,15,27
"3625","Cheilosia.vulpina",2,3,27
"3626","Chelostoma.campanularum",2,8,27
"3627","Chelostoma.florisomne",1,2,27
"3628","Chelostoma.rapunculi",8,3,27
"3629","Chrysogaster.solstitialis",2,2,27
"3630","Chrysotoxum.bicinctum",5,9,27
"3631","Chrysotoxum.verralli",1,1,27
"3632","Colletes.daviesanus",1,2,27
"3633","Dasysyrphus.albostriatus",1,1,27
"3634","Dasysyrphus.tricinctus",1,1,27
"3635","Didea.fasciata",4,4,27
"3636","Didea.intermedia",1,1,27
"3637","Epistrophe.grossulariae",1,3,27
"3638","Episyrphus.balteatus",42,20,27
"3639","Eristalis.arbustorum",8,9,27
"3640","Eristalis.interrupta",11,17,27
"3641","Eristalis.intricaria",2,2,27
"3642","Eristalis.lineata",3,2,27
"3643","Eristalis.pertinax",11,17,27
"3644","Eristalis.tenax",19,25,27
"3645","Eumerus.ornatus",1,1,27
"3646","Eupeodes.corollae",15,10,27
"3647","Eupeodes.lapponicus",2,1,27
"3648","Eupeodes.luniger",1,1,27
"3649","Eupeodes.nitens",1,1,27
"3650","Ferdinandea.cuprea",2,1,27
"3651","Halictus.maculatus",1,1,27
"3652","Halictus.rubicundus",7,10,27
"3653","Halictus.simplex",4,2,27
"3654","Halictus.tumulorum",22,14,27
"3655","Helophilus.hybridus",2,1,27
"3656","Helophilus.pendulus",9,6,27
"3657","Helophilus.trivittatus",5,11,27
"3658","Heriades.truncorum",2,1,27
"3659","Heringia.heringi",1,4,27
"3660","Heringia.spec",4,6,27
"3661","Hylaeus.annularis",1,1,27
"3662","Hylaeus.brevicornis",3,4,27
"3663","Hylaeus.communis",7,8,27
"3664","Hylaeus.confusus",5,6,27
"3665","Hylaeus.gredleri",1,3,27
"3666","Hylaeus.nigritus",2,1,27
"3667","Lasioglossum.albipes",5,3,27
"3668","Lasioglossum.calceatum",9,6,27
"3669","Lasioglossum.fulvicorne",8,5,27
"3670","Lasioglossum.lativentre",1,1,27
"3671","Lasioglossum.leucopus",6,8,27
"3672","Lasioglossum.leucozonium",1,1,27
"3673","Lasioglossum.lineare",2,1,27
"3674","Lasioglossum.lucidulum",1,2,27
"3675","Lasioglossum.minutulum",1,1,27
"3676","Lasioglossum.morio",24,20,27
"3677","Lasioglossum.pauxillum",29,23,27
"3678","Lasioglossum.pygmaeum",2,1,27
"3679","Lasioglossum.villosulum",5,13,27
"3680","Megachile.apicalis",1,1,27
"3681","Megachile.versicolor",2,4,27
"3682","Megachile.willughbiella",3,6,27
"3683","Melanostoma.spec",12,10,27
"3684","Meliscaeva.cinctella",1,2,27
"3685","Melitta.haemorrhoidalis",1,2,27
"3686","Melitta.leporina",1,1,27
"3687","Myathropa.florea",5,14,27
"3688","Nomada.flava",1,3,27
"3689","Nomada.flavoguttata",9,5,27
"3690","Nomada.goodeniana",1,1,27
"3691","Nomada.sheppardana",1,1,27
"3692","Osmia.aurulenta",3,3,27
"3693","Osmia.bicolor",11,15,27
"3694","Osmia.leaiana",3,1,27
"3695","Osmia.rufa",2,1,27
"3696","Osmia.spinulosa",3,4,27
"3697","Osmia.uncinata",1,2,27
"3698","Paragus.spec",5,5,27
"3699","Pipiza.noctiluca/bimaculata",2,5,27
"3700","Pipizella.spec",11,12,27
"3701","Platycheirus.albimanus",1,3,27
"3702","Psithyrus.bohemicus",5,10,27
"3703","Psithyrus.campestris",1,1,27
"3704","Psithyrus.rupestris",6,8,27
"3705","Psithyrus.sylvestris",3,4,27
"3706","Scaeva.pyrastri",7,8,27
"3707","Scaeva.selenitica",6,5,27
"3708","Sericomyia.silentis",1,1,27
"3709","Sphaerophoria.spec",38,24,27
"3710","Sphecodes.crassus",2,2,27
"3711","Sphecodes.ephippius",8,9,27
"3712","Sphecodes.ferruginatus",6,3,27
"3713","Sphecodes.geoffrellus",1,2,27
"3714","Sphecodes.gibbus",2,3,27
"3715","Sphecodes.hyalinatus",4,3,27
"3716","Sphecodes.monilicornis",1,1,27
"3717","Sphecodes.niger",3,3,27
"3718","Sphecodes.rufiventris",1,1,27
"3719","Syritta.pipiens",8,9,27
"3720","Syrphus.ribesii",18,23,27
"3721","Syrphus.torvus",31,13,27
"3722","Syrphus.vitripennis",25,23,27
"3723","Volucella.bombylans",1,1,27
"3724","Volucella.pellucens",1,3,27
"3725","Xanthandrus.comtus",1,1,27
"3726","Xanthogramma.pedissequum",2,1,27
"3727","Andrena.angustior",2,1,28
"3728","Andrena.bicolor",1,5,28
"3729","Andrena.falsifica",2,5,28
"3730","Andrena.flavipes",5,2,28
"3731","Andrena.fucata",1,1,28
"3732","Andrena.fulvago",1,1,28
"3733","Andrena.haemorrhoa",1,1,28
"3734","Andrena.humilis",1,1,28
"3735","Andrena.labialis",1,1,28
"3736","Andrena.labiata",1,1,28
"3737","Andrena.minutula",11,12,28
"3738","Andrena.minutuloides",6,11,28
"3739","Andrena.nigroaenea",1,5,28
"3740","Andrena.strohmella",1,3,28
"3741","Andrena.subopaca",15,14,28
"3742","Andrena.wilkella",1,1,28
"3743","Anthidium.manicatum",1,1,28
"3744","Anthidium.punctatum",1,1,28
"3745","Anthidium.strigatum",4,5,28
"3746","Anthophora.plumipes",1,2,28
"3747","Bombus.hortorum",3,1,28
"3748","Bombus.hypnorum",3,1,28
"3749","Bombus.lapidarius",39,13,28
"3750","Bombus.pascuorum",31,25,28
"3751","Bombus.pratorum",6,9,28
"3752","Bombus.soroeensis",2,1,28
"3753","Bombus.sylvarum",1,1,28
"3754","Bombus.terrestris.agg",39,27,28
"3755","Ceratina.cyanea",6,6,28
"3756","Cheilosia.antiqua",1,1,28
"3757","Cheilosia.barbata",2,4,28
"3758","Cheilosia.fraterna",1,1,28
"3759","Cheilosia.impressa",2,1,28
"3760","Cheilosia.ranunculi/albitarsis",2,12,28
"3761","Cheilosia.scutellata",1,1,28
"3762","Cheilosia.soror",4,11,28
"3763","Cheilosia.vulpina",2,5,28
"3764","Chelostoma.campanularum",2,5,28
"3765","Chelostoma.florisomne",1,1,28
"3766","Chelostoma.rapunculi",8,9,28
"3767","Chrysogaster.solstitialis",2,2,28
"3768","Chrysotoxum.bicinctum",5,6,28
"3769","Chrysotoxum.verralli",1,2,28
"3770","Colletes.daviesanus",1,1,28
"3771","Dasysyrphus.albostriatus",1,3,28
"3772","Dasysyrphus.tricinctus",1,1,28
"3773","Didea.fasciata",4,1,28
"3774","Didea.intermedia",1,2,28
"3775","Epistrophe.grossulariae",1,1,28
"3776","Episyrphus.balteatus",42,20,28
"3777","Eristalis.arbustorum",8,11,28
"3778","Eristalis.interrupta",11,15,28
"3779","Eristalis.intricaria",2,4,28
"3780","Eristalis.lineata",3,3,28
"3781","Eristalis.pertinax",11,20,28
"3782","Eristalis.tenax",19,27,28
"3783","Eumerus.ornatus",1,1,28
"3784","Eupeodes.corollae",15,15,28
"3785","Eupeodes.lapponicus",2,1,28
"3786","Eupeodes.luniger",1,1,28
"3787","Eupeodes.nitens",1,1,28
"3788","Ferdinandea.cuprea",2,1,28
"3789","Halictus.maculatus",1,1,28
"3790","Halictus.rubicundus",7,2,28
"3791","Halictus.simplex",4,1,28
"3792","Halictus.tumulorum",22,15,28
"3793","Helophilus.hybridus",2,1,28
"3794","Helophilus.pendulus",9,7,28
"3795","Helophilus.trivittatus",5,8,28
"3796","Heriades.truncorum",2,2,28
"3797","Heringia.heringi",1,1,28
"3798","Heringia.spec",4,5,28
"3799","Hylaeus.annularis",1,1,28
"3800","Hylaeus.brevicornis",3,3,28
"3801","Hylaeus.communis",7,5,28
"3802","Hylaeus.confusus",5,7,28
"3803","Hylaeus.gredleri",1,4,28
"3804","Hylaeus.nigritus",2,2,28
"3805","Lasioglossum.albipes",5,5,28
"3806","Lasioglossum.calceatum",9,11,28
"3807","Lasioglossum.fulvicorne",8,8,28
"3808","Lasioglossum.lativentre",1,1,28
"3809","Lasioglossum.leucopus",6,6,28
"3810","Lasioglossum.leucozonium",1,1,28
"3811","Lasioglossum.lineare",2,1,28
"3812","Lasioglossum.lucidulum",1,2,28
"3813","Lasioglossum.minutulum",1,1,28
"3814","Lasioglossum.morio",24,15,28
"3815","Lasioglossum.pauxillum",29,26,28
"3816","Lasioglossum.pygmaeum",2,1,28
"3817","Lasioglossum.villosulum",5,13,28
"3818","Megachile.apicalis",1,1,28
"3819","Megachile.versicolor",2,1,28
"3820","Megachile.willughbiella",3,2,28
"3821","Melanostoma.spec",12,13,28
"3822","Meliscaeva.cinctella",1,1,28
"3823","Melitta.haemorrhoidalis",1,2,28
"3824","Melitta.leporina",1,1,28
"3825","Myathropa.florea",5,11,28
"3826","Nomada.flava",1,1,28
"3827","Nomada.flavoguttata",9,6,28
"3828","Nomada.goodeniana",1,1,28
"3829","Nomada.sheppardana",1,1,28
"3830","Osmia.aurulenta",3,2,28
"3831","Osmia.bicolor",11,14,28
"3832","Osmia.leaiana",3,1,28
"3833","Osmia.rufa",2,4,28
"3834","Osmia.spinulosa",3,1,28
"3835","Osmia.uncinata",1,1,28
"3836","Paragus.spec",5,3,28
"3837","Pipiza.noctiluca/bimaculata",2,4,28
"3838","Pipizella.spec",11,9,28
"3839","Platycheirus.albimanus",1,2,28
"3840","Psithyrus.bohemicus",5,14,28
"3841","Psithyrus.campestris",1,1,28
"3842","Psithyrus.rupestris",6,8,28
"3843","Psithyrus.sylvestris",3,3,28
"3844","Scaeva.pyrastri",7,8,28
"3845","Scaeva.selenitica",6,5,28
"3846","Sericomyia.silentis",1,2,28
"3847","Sphaerophoria.spec",38,20,28
"3848","Sphecodes.crassus",2,1,28
"3849","Sphecodes.ephippius",8,7,28
"3850","Sphecodes.ferruginatus",6,3,28
"3851","Sphecodes.geoffrellus",1,1,28
"3852","Sphecodes.gibbus",2,1,28
"3853","Sphecodes.hyalinatus",4,4,28
"3854","Sphecodes.monilicornis",1,2,28
"3855","Sphecodes.niger",3,4,28
"3856","Sphecodes.rufiventris",1,1,28
"3857","Syritta.pipiens",8,14,28
"3858","Syrphus.ribesii",18,27,28
"3859","Syrphus.torvus",31,18,28
"3860","Syrphus.vitripennis",25,18,28
"3861","Volucella.bombylans",1,4,28
"3862","Volucella.pellucens",1,2,28
"3863","Xanthandrus.comtus",1,1,28
"3864","Xanthogramma.pedissequum",2,2,28
"3865","Andrena.angustior",2,1,29
"3866","Andrena.bicolor",1,2,29
"3867","Andrena.falsifica",2,5,29
"3868","Andrena.flavipes",5,1,29
"3869","Andrena.fucata",1,1,29
"3870","Andrena.fulvago",1,3,29
"3871","Andrena.haemorrhoa",1,2,29
"3872","Andrena.humilis",1,1,29
"3873","Andrena.labialis",1,3,29
"3874","Andrena.labiata",1,1,29
"3875","Andrena.minutula",11,9,29
"3876","Andrena.minutuloides",6,8,29
"3877","Andrena.nigroaenea",1,1,29
"3878","Andrena.strohmella",1,1,29
"3879","Andrena.subopaca",15,11,29
"3880","Andrena.wilkella",1,2,29
"3881","Anthidium.manicatum",1,2,29
"3882","Anthidium.punctatum",1,1,29
"3883","Anthidium.strigatum",4,5,29
"3884","Anthophora.plumipes",1,1,29
"3885","Bombus.hortorum",3,3,29
"3886","Bombus.hypnorum",3,2,29
"3887","Bombus.lapidarius",39,27,29
"3888","Bombus.pascuorum",31,27,29
"3889","Bombus.pratorum",6,5,29
"3890","Bombus.soroeensis",2,1,29
"3891","Bombus.sylvarum",1,2,29
"3892","Bombus.terrestris.agg",39,20,29
"3893","Ceratina.cyanea",6,4,29
"3894","Cheilosia.antiqua",1,1,29
"3895","Cheilosia.barbata",2,3,29
"3896","Cheilosia.fraterna",1,2,29
"3897","Cheilosia.impressa",2,1,29
"3898","Cheilosia.ranunculi/albitarsis",2,10,29
"3899","Cheilosia.scutellata",1,2,29
"3900","Cheilosia.soror",4,10,29
"3901","Cheilosia.vulpina",2,4,29
"3902","Chelostoma.campanularum",2,7,29
"3903","Chelostoma.florisomne",1,2,29
"3904","Chelostoma.rapunculi",8,9,29
"3905","Chrysogaster.solstitialis",2,1,29
"3906","Chrysotoxum.bicinctum",5,4,29
"3907","Chrysotoxum.verralli",1,1,29
"3908","Colletes.daviesanus",1,1,29
"3909","Dasysyrphus.albostriatus",1,1,29
"3910","Dasysyrphus.tricinctus",1,3,29
"3911","Didea.fasciata",4,3,29
"3912","Didea.intermedia",1,1,29
"3913","Epistrophe.grossulariae",1,4,29
"3914","Episyrphus.balteatus",42,27,29
"3915","Eristalis.arbustorum",8,13,29
"3916","Eristalis.interrupta",11,14,29
"3917","Eristalis.intricaria",2,1,29
"3918","Eristalis.lineata",3,4,29
"3919","Eristalis.pertinax",11,17,29
"3920","Eristalis.tenax",19,17,29
"3921","Eumerus.ornatus",1,1,29
"3922","Eupeodes.corollae",15,13,29
"3923","Eupeodes.lapponicus",2,1,29
"3924","Eupeodes.luniger",1,1,29
"3925","Eupeodes.nitens",1,1,29
"3926","Ferdinandea.cuprea",2,3,29
"3927","Halictus.maculatus",1,1,29
"3928","Halictus.rubicundus",7,7,29
"3929","Halictus.simplex",4,1,29
"3930","Halictus.tumulorum",22,17,29
"3931","Helophilus.hybridus",2,7,29
"3932","Helophilus.pendulus",9,5,29
"3933","Helophilus.trivittatus",5,12,29
"3934","Heriades.truncorum",2,3,29
"3935","Heringia.heringi",1,1,29
"3936","Heringia.spec",4,4,29
"3937","Hylaeus.annularis",1,3,29
"3938","Hylaeus.brevicornis",3,5,29
"3939","Hylaeus.communis",7,4,29
"3940","Hylaeus.confusus",5,3,29
"3941","Hylaeus.gredleri",1,4,29
"3942","Hylaeus.nigritus",2,2,29
"3943","Lasioglossum.albipes",5,1,29
"3944","Lasioglossum.calceatum",9,17,29
"3945","Lasioglossum.fulvicorne",8,14,29
"3946","Lasioglossum.lativentre",1,1,29
"3947","Lasioglossum.leucopus",6,5,29
"3948","Lasioglossum.leucozonium",1,1,29
"3949","Lasioglossum.lineare",2,2,29
"3950","Lasioglossum.lucidulum",1,1,29
"3951","Lasioglossum.minutulum",1,1,29
"3952","Lasioglossum.morio",24,13,29
"3953","Lasioglossum.pauxillum",29,18,29
"3954","Lasioglossum.pygmaeum",2,2,29
"3955","Lasioglossum.villosulum",5,16,29
"3956","Megachile.apicalis",1,1,29
"3957","Megachile.versicolor",2,1,29
"3958","Megachile.willughbiella",3,4,29
"3959","Melanostoma.spec",12,11,29
"3960","Meliscaeva.cinctella",1,1,29
"3961","Melitta.haemorrhoidalis",1,2,29
"3962","Melitta.leporina",1,3,29
"3963","Myathropa.florea",5,15,29
"3964","Nomada.flava",1,1,29
"3965","Nomada.flavoguttata",9,7,29
"3966","Nomada.goodeniana",1,1,29
"3967","Nomada.sheppardana",1,1,29
"3968","Osmia.aurulenta",3,2,29
"3969","Osmia.bicolor",11,18,29
"3970","Osmia.leaiana",3,2,29
"3971","Osmia.rufa",2,2,29
"3972","Osmia.spinulosa",3,2,29
"3973","Osmia.uncinata",1,1,29
"3974","Paragus.spec",5,5,29
"3975","Pipiza.noctiluca/bimaculata",2,2,29
"3976","Pipizella.spec",11,8,29
"3977","Platycheirus.albimanus",1,1,29
"3978","Psithyrus.bohemicus",5,6,29
"3979","Psithyrus.campestris",1,1,29
"3980","Psithyrus.rupestris",6,8,29
"3981","Psithyrus.sylvestris",3,5,29
"3982","Scaeva.pyrastri",7,11,29
"3983","Scaeva.selenitica",6,6,29
"3984","Sericomyia.silentis",1,3,29
"3985","Sphaerophoria.spec",38,16,29
"3986","Sphecodes.crassus",2,1,29
"3987","Sphecodes.ephippius",8,8,29
"3988","Sphecodes.ferruginatus",6,9,29
"3989","Sphecodes.geoffrellus",1,1,29
"3990","Sphecodes.gibbus",2,1,29
"3991","Sphecodes.hyalinatus",4,8,29
"3992","Sphecodes.monilicornis",1,1,29
"3993","Sphecodes.niger",3,2,29
"3994","Sphecodes.rufiventris",1,1,29
"3995","Syritta.pipiens",8,17,29
"3996","Syrphus.ribesii",18,20,29
"3997","Syrphus.torvus",31,12,29
"3998","Syrphus.vitripennis",25,22,29
