"","species","interactions","indegree","rep"
"713","Sapygina.decemguttata",1,2,34
"714","Trichrysis.cyanea",8,16,34
"715","Anthrax.anthrax",1,1,35
"716","Cacoxenus.indagator",1,8,35
"717","Chrysis.fulgida",1,1,35
"718","Chrysis.ignita.agg.",13,16,35
"719","Coelioxys.mandibularis",2,3,35
"720","Encyrtidae.spec",1,1,35
"721","Gasteruption.assector",3,5,35
"722","Gasteruption.jaculator",1,1,35
"723","Gasteruption.spec",2,2,35
"724","Ichneumonidae.spec",12,6,35
"725","indet",3,4,35
"726","Megatoma.spec",13,7,35
"727","Melittobia.spec",24,15,35
"728","mites",5,3,35
"729","Monodontomerus.spec",1,4,35
"730","Omalus.aeneus",8,6,35
"731","Pseudomalus.auratus",6,8,35
"732","Sapyga.clavicornis",1,2,35
"733","Sapyga.quinquepunctata",1,1,35
"734","Sapygina.decemguttata",1,3,35
"735","Trichrysis.cyanea",8,6,35
"736","Anthrax.anthrax",1,1,36
"737","Cacoxenus.indagator",1,6,36
"738","Chrysis.fulgida",1,1,36
"739","Chrysis.ignita.agg.",13,12,36
"740","Coelioxys.mandibularis",2,3,36
"741","Encyrtidae.spec",1,1,36
"742","Gasteruption.assector",3,4,36
"743","Gasteruption.jaculator",1,1,36
"744","Gasteruption.spec",2,1,36
"745","Ichneumonidae.spec",12,11,36
"746","indet",3,3,36
"747","Megatoma.spec",13,8,36
"748","Melittobia.spec",24,7,36
"749","mites",5,4,36
"750","Monodontomerus.spec",1,3,36
"751","Omalus.aeneus",8,12,36
"752","Pseudomalus.auratus",6,9,36
"753","Sapyga.clavicornis",1,2,36
"754","Sapyga.quinquepunctata",1,1,36
"755","Sapygina.decemguttata",1,2,36
"756","Trichrysis.cyanea",8,12,36
"757","Anthrax.anthrax",1,0,37
"758","Cacoxenus.indagator",1,8,37
"759","Chrysis.fulgida",1,1,37
"760","Chrysis.ignita.agg.",13,16,37
"761","Coelioxys.mandibularis",2,6,37
"762","Encyrtidae.spec",1,3,37
"763","Gasteruption.assector",3,3,37
"764","Gasteruption.jaculator",1,1,37
"765","Gasteruption.spec",2,1,37
"766","Ichneumonidae.spec",12,5,37
"767","indet",3,2,37
"768","Megatoma.spec",13,4,37
"769","Melittobia.spec",24,13,37
"770","mites",5,2,37
"771","Monodontomerus.spec",1,5,37
"772","Omalus.aeneus",8,1,37
"773","Pseudomalus.auratus",6,4,37
"774","Sapyga.clavicornis",1,1,37
"775","Sapyga.quinquepunctata",1,1,37
"776","Sapygina.decemguttata",1,2,37
"777","Trichrysis.cyanea",8,9,37
"778","Anthrax.anthrax",1,2,38
"779","Cacoxenus.indagator",1,12,38
"780","Chrysis.fulgida",1,0,38
"781","Chrysis.ignita.agg.",13,15,38
"782","Coelioxys.mandibularis",2,4,38
"783","Encyrtidae.spec",1,5,38
"784","Gasteruption.assector",3,6,38
"785","Gasteruption.jaculator",1,1,38
"786","Gasteruption.spec",2,1,38
"787","Ichneumonidae.spec",12,9,38
"788","indet",3,4,38
"789","Megatoma.spec",13,10,38
"790","Melittobia.spec",24,11,38
"791","mites",5,2,38
"792","Monodontomerus.spec",1,5,38
"793","Omalus.aeneus",8,5,38
"794","Pseudomalus.auratus",6,3,38
"795","Sapyga.clavicornis",1,2,38
"796","Sapyga.quinquepunctata",1,1,38
"797","Sapygina.decemguttata",1,1,38
"798","Trichrysis.cyanea",8,12,38
"799","Anthrax.anthrax",1,1,39
"800","Cacoxenus.indagator",1,12,39
"801","Chrysis.fulgida",1,1,39
"802","Chrysis.ignita.agg.",13,7,39
"803","Coelioxys.mandibularis",2,5,39
"804","Encyrtidae.spec",1,1,39
"805","Gasteruption.assector",3,7,39
"806","Gasteruption.jaculator",1,1,39
"807","Gasteruption.spec",2,4,39
"808","Ichneumonidae.spec",12,9,39
"809","indet",3,4,39
"810","Megatoma.spec",13,5,39
"811","Melittobia.spec",24,9,39
"812","mites",5,4,39
"813","Monodontomerus.spec",1,3,39
"814","Omalus.aeneus",8,9,39
"815","Pseudomalus.auratus",6,4,39
"816","Sapyga.clavicornis",1,4,39
"817","Sapyga.quinquepunctata",1,1,39
"818","Sapygina.decemguttata",1,1,39
"819","Trichrysis.cyanea",8,14,39
"820","Anthrax.anthrax",1,1,40
"821","Cacoxenus.indagator",1,8,40
"822","Chrysis.fulgida",1,2,40
"823","Chrysis.ignita.agg.",13,9,40
"824","Coelioxys.mandibularis",2,3,40
"825","Encyrtidae.spec",1,3,40
"826","Gasteruption.assector",3,6,40
"827","Gasteruption.jaculator",1,1,40
"828","Gasteruption.spec",2,1,40
"829","Ichneumonidae.spec",12,10,40
"830","indet",3,3,40
"831","Megatoma.spec",13,8,40
"832","Melittobia.spec",24,12,40
"833","mites",5,6,40
"834","Monodontomerus.spec",1,4,40
"835","Omalus.aeneus",8,4,40
"836","Pseudomalus.auratus",6,5,40
"837","Sapyga.clavicornis",1,2,40
"838","Sapyga.quinquepunctata",1,2,40
"839","Sapygina.decemguttata",1,3,40
"840","Trichrysis.cyanea",8,10,40
"841","Anthrax.anthrax",1,1,41
"842","Cacoxenus.indagator",1,2,41
"843","Chrysis.fulgida",1,1,41
"844","Chrysis.ignita.agg.",13,8,41
"845","Coelioxys.mandibularis",2,2,41
"846","Encyrtidae.spec",1,4,41
"847","Gasteruption.assector",3,2,41
"848","Gasteruption.jaculator",1,1,41
"849","Gasteruption.spec",2,1,41
"850","Ichneumonidae.spec",12,10,41
"851","indet",3,2,41
"852","Megatoma.spec",13,9,41
"853","Melittobia.spec",24,12,41
"854","mites",5,9,41
"855","Monodontomerus.spec",1,5,41
"856","Omalus.aeneus",8,6,41
"857","Pseudomalus.auratus",6,9,41
"858","Sapyga.clavicornis",1,3,41
"859","Sapyga.quinquepunctata",1,1,41
"860","Sapygina.decemguttata",1,4,41
"861","Trichrysis.cyanea",8,16,41
"862","Anthrax.anthrax",1,0,42
"863","Cacoxenus.indagator",1,12,42
"864","Chrysis.fulgida",1,2,42
"865","Chrysis.ignita.agg.",13,14,42
"866","Coelioxys.mandibularis",2,4,42
"867","Encyrtidae.spec",1,3,42
"868","Gasteruption.assector",3,4,42
"869","Gasteruption.jaculator",1,1,42
"870","Gasteruption.spec",2,2,42
"871","Ichneumonidae.spec",12,10,42
"872","indet",3,4,42
"873","Megatoma.spec",13,7,42
"874","Melittobia.spec",24,8,42
"875","mites",5,1,42
"876","Monodontomerus.spec",1,7,42
"877","Omalus.aeneus",8,5,42
"878","Pseudomalus.auratus",6,4,42
"879","Sapyga.clavicornis",1,4,42
"880","Sapyga.quinquepunctata",1,1,42
"881","Sapygina.decemguttata",1,5,42
"882","Trichrysis.cyanea",8,11,42
"883","Anthrax.anthrax",1,1,43
"884","Cacoxenus.indagator",1,11,43
"885","Chrysis.fulgida",1,1,43
"886","Chrysis.ignita.agg.",13,14,43
"887","Coelioxys.mandibularis",2,1,43
"888","Encyrtidae.spec",1,1,43
"889","Gasteruption.assector",3,3,43
"890","Gasteruption.jaculator",1,1,43
"891","Gasteruption.spec",2,1,43
"892","Ichneumonidae.spec",12,10,43
"893","indet",3,2,43
"894","Megatoma.spec",13,10,43
"895","Melittobia.spec",24,12,43
"896","mites",5,2,43
"897","Monodontomerus.spec",1,4,43
"898","Omalus.aeneus",8,1,43
"899","Pseudomalus.auratus",6,5,43
"900","Sapyga.clavicornis",1,2,43
"901","Sapyga.quinquepunctata",1,2,43
"902","Sapygina.decemguttata",1,2,43
"903","Trichrysis.cyanea",8,11,43
"904","Anthrax.anthrax",1,2,44
"905","Cacoxenus.indagator",1,9,44
"906","Chrysis.fulgida",1,1,44
"907","Chrysis.ignita.agg.",13,12,44
"908","Coelioxys.mandibularis",2,4,44
"909","Encyrtidae.spec",1,1,44
"910","Gasteruption.assector",3,3,44
"911","Gasteruption.jaculator",1,1,44
"912","Gasteruption.spec",2,3,44
"913","Ichneumonidae.spec",12,10,44
"914","indet",3,2,44
"915","Megatoma.spec",13,7,44
"916","Melittobia.spec",24,10,44
"917","mites",5,6,44
"918","Monodontomerus.spec",1,5,44
"919","Omalus.aeneus",8,5,44
"920","Pseudomalus.auratus",6,10,44
"921","Sapyga.clavicornis",1,3,44
"922","Sapyga.quinquepunctata",1,1,44
"923","Sapygina.decemguttata",1,6,44
"924","Trichrysis.cyanea",8,8,44
"925","Anthrax.anthrax",1,1,45
"926","Cacoxenus.indagator",1,12,45
"927","Chrysis.fulgida",1,1,45
"928","Chrysis.ignita.agg.",13,15,45
"929","Coelioxys.mandibularis",2,2,45
"930","Encyrtidae.spec",1,2,45
"931","Gasteruption.assector",3,6,45
"932","Gasteruption.jaculator",1,1,45
"933","Gasteruption.spec",2,1,45
"934","Ichneumonidae.spec",12,10,45
"935","indet",3,5,45
"936","Megatoma.spec",13,5,45
"937","Melittobia.spec",24,17,45
"938","mites",5,4,45
"939","Monodontomerus.spec",1,4,45
"940","Omalus.aeneus",8,11,45
"941","Pseudomalus.auratus",6,9,45
"942","Sapyga.clavicornis",1,1,45
"943","Sapyga.quinquepunctata",1,1,45
"944","Sapygina.decemguttata",1,2,45
"945","Trichrysis.cyanea",8,13,45
"946","Anthrax.anthrax",1,1,46
"947","Cacoxenus.indagator",1,10,46
"948","Chrysis.fulgida",1,1,46
"949","Chrysis.ignita.agg.",13,15,46
"950","Coelioxys.mandibularis",2,6,46
"951","Encyrtidae.spec",1,1,46
"952","Gasteruption.assector",3,5,46
"953","Gasteruption.jaculator",1,1,46
"954","Gasteruption.spec",2,1,46
"955","Ichneumonidae.spec",12,10,46
"956","indet",3,2,46
"957","Megatoma.spec",13,7,46
"958","Melittobia.spec",24,11,46
"959","mites",5,3,46
"960","Monodontomerus.spec",1,4,46
"961","Omalus.aeneus",8,7,46
"962","Pseudomalus.auratus",6,5,46
"963","Sapyga.clavicornis",1,1,46
"964","Sapyga.quinquepunctata",1,1,46
"965","Sapygina.decemguttata",1,4,46
"966","Trichrysis.cyanea",8,11,46
"967","Anthrax.anthrax",1,1,47
"968","Cacoxenus.indagator",1,13,47
"969","Chrysis.fulgida",1,1,47
"970","Chrysis.ignita.agg.",13,11,47
"971","Coelioxys.mandibularis",2,4,47
"972","Encyrtidae.spec",1,2,47
"973","Gasteruption.assector",3,5,47
"974","Gasteruption.jaculator",1,2,47
"975","Gasteruption.spec",2,4,47
"976","Ichneumonidae.spec",12,8,47
"977","indet",3,2,47
"978","Megatoma.spec",13,7,47
"979","Melittobia.spec",24,12,47
"980","mites",5,1,47
"981","Monodontomerus.spec",1,5,47
"982","Omalus.aeneus",8,6,47
"983","Pseudomalus.auratus",6,6,47
"984","Sapyga.clavicornis",1,3,47
"985","Sapyga.quinquepunctata",1,1,47
"986","Sapygina.decemguttata",1,1,47
"987","Trichrysis.cyanea",8,10,47
"988","Anthrax.anthrax",1,1,48
"989","Cacoxenus.indagator",1,9,48
"990","Chrysis.fulgida",1,1,48
"991","Chrysis.ignita.agg.",13,12,48
"992","Coelioxys.mandibularis",2,3,48
"993","Encyrtidae.spec",1,1,48
"994","Gasteruption.assector",3,6,48
"995","Gasteruption.jaculator",1,1,48
"996","Gasteruption.spec",2,3,48
"997","Ichneumonidae.spec",12,5,48
"998","indet",3,1,48
"999","Megatoma.spec",13,4,48
"1000","Melittobia.spec",24,8,48
"1001","mites",5,6,48
"1002","Monodontomerus.spec",1,5,48
"1003","Omalus.aeneus",8,9,48
"1004","Pseudomalus.auratus",6,8,48
"1005","Sapyga.clavicornis",1,4,48
"1006","Sapyga.quinquepunctata",1,1,48
"1007","Sapygina.decemguttata",1,1,48
"1008","Trichrysis.cyanea",8,12,48
"1009","Anthrax.anthrax",1,1,49
"1010","Cacoxenus.indagator",1,11,49
"1011","Chrysis.fulgida",1,1,49
"1012","Chrysis.ignita.agg.",13,12,49
"1013","Coelioxys.mandibularis",2,3,49
"1014","Encyrtidae.spec",1,1,49
"1015","Gasteruption.assector",3,3,49
"1016","Gasteruption.jaculator",1,2,49
"1017","Gasteruption.spec",2,2,49
"1018","Ichneumonidae.spec",12,9,49
"1019","indet",3,1,49
"1020","Megatoma.spec",13,6,49
"1021","Melittobia.spec",24,10,49
"1022","mites",5,3,49
"1023","Monodontomerus.spec",1,4,49
"1024","Omalus.aeneus",8,6,49
"1025","Pseudomalus.auratus",6,4,49
"1026","Sapyga.clavicornis",1,1,49
"1027","Sapyga.quinquepunctata",1,1,49
"1028","Sapygina.decemguttata",1,2,49
"1029","Trichrysis.cyanea",8,10,49
"1030","Anthrax.anthrax",1,1,50
"1031","Cacoxenus.indagator",1,7,50
"1032","Chrysis.fulgida",1,1,50
"1033","Chrysis.ignita.agg.",13,14,50
"1034","Coelioxys.mandibularis",2,6,50
"1035","Encyrtidae.spec",1,5,50
"1036","Gasteruption.assector",3,2,50
"1037","Gasteruption.jaculator",1,1,50
"1038","Gasteruption.spec",2,4,50
"1039","Ichneumonidae.spec",12,11,50
"1040","indet",3,5,50
"1041","Megatoma.spec",13,1,50
"1042","Melittobia.spec",24,13,50
"1043","mites",5,3,50
"1044","Monodontomerus.spec",1,4,50
"1045","Omalus.aeneus",8,8,50
"1046","Pseudomalus.auratus",6,7,50
"1047","Sapyga.clavicornis",1,2,50
"1048","Sapyga.quinquepunctata",1,2,50
"1049","Sapygina.decemguttata",1,2,50
"1050","Trichrysis.cyanea",8,9,50
"1051","Anthrax.anthrax",1,1,51
"1052","Cacoxenus.indagator",1,9,51
"1053","Chrysis.fulgida",1,1,51
"1054","Chrysis.ignita.agg.",13,16,51
"1055","Coelioxys.mandibularis",2,3,51
"1056","Encyrtidae.spec",1,2,51
"1057","Gasteruption.assector",3,7,51
"1058","Gasteruption.jaculator",1,1,51
"1059","Gasteruption.spec",2,1,51
"1060","Ichneumonidae.spec",12,6,51
"1061","indet",3,3,51
"1062","Megatoma.spec",13,11,51
"1063","Melittobia.spec",24,10,51
"1064","mites",5,4,51
"1065","Monodontomerus.spec",1,3,51
"1066","Omalus.aeneus",8,9,51
"1067","Pseudomalus.auratus",6,5,51
"1068","Sapyga.clavicornis",1,4,51
"1069","Sapyga.quinquepunctata",1,1,51
"1070","Sapygina.decemguttata",1,3,51
"1071","Trichrysis.cyanea",8,12,51
"1072","Anthrax.anthrax",1,1,52
"1073","Cacoxenus.indagator",1,10,52
"1074","Chrysis.fulgida",1,1,52
"1075","Chrysis.ignita.agg.",13,9,52
"1076","Coelioxys.mandibularis",2,5,52
"1077","Encyrtidae.spec",1,1,52
"1078","Gasteruption.assector",3,3,52
"1079","Gasteruption.jaculator",1,1,52
"1080","Gasteruption.spec",2,2,52
"1081","Ichneumonidae.spec",12,8,52
"1082","indet",3,5,52
"1083","Megatoma.spec",13,6,52
"1084","Melittobia.spec",24,12,52
"1085","mites",5,5,52
"1086","Monodontomerus.spec",1,2,52
"1087","Omalus.aeneus",8,6,52
"1088","Pseudomalus.auratus",6,8,52
"1089","Sapyga.clavicornis",1,2,52
"1090","Sapyga.quinquepunctata",1,2,52
"1091","Sapygina.decemguttata",1,1,52
"1092","Trichrysis.cyanea",8,8,52
"1093","Anthrax.anthrax",1,1,53
"1094","Cacoxenus.indagator",1,11,53
"1095","Chrysis.fulgida",1,1,53
"1096","Chrysis.ignita.agg.",13,9,53
"1097","Coelioxys.mandibularis",2,4,53
"1098","Encyrtidae.spec",1,2,53
"1099","Gasteruption.assector",3,7,53
"1100","Gasteruption.jaculator",1,1,53
"1101","Gasteruption.spec",2,2,53
"1102","Ichneumonidae.spec",12,8,53
"1103","indet",3,3,53
"1104","Megatoma.spec",13,6,53
"1105","Melittobia.spec",24,12,53
"1106","mites",5,5,53
"1107","Monodontomerus.spec",1,5,53
"1108","Omalus.aeneus",8,6,53
"1109","Pseudomalus.auratus",6,8,53
"1110","Sapyga.clavicornis",1,3,53
"1111","Sapyga.quinquepunctata",1,2,53
"1112","Sapygina.decemguttata",1,1,53
"1113","Trichrysis.cyanea",8,11,53
"1114","Anthrax.anthrax",1,1,54
"1115","Cacoxenus.indagator",1,8,54
"1116","Chrysis.fulgida",1,1,54
"1117","Chrysis.ignita.agg.",13,11,54
"1118","Coelioxys.mandibularis",2,2,54
"1119","Encyrtidae.spec",1,1,54
"1120","Gasteruption.assector",3,5,54
"1121","Gasteruption.jaculator",1,1,54
"1122","Gasteruption.spec",2,1,54
"1123","Ichneumonidae.spec",12,8,54
"1124","indet",3,2,54
"1125","Megatoma.spec",13,6,54
"1126","Melittobia.spec",24,12,54
"1127","mites",5,3,54
"1128","Monodontomerus.spec",1,3,54
"1129","Omalus.aeneus",8,4,54
"1130","Pseudomalus.auratus",6,7,54
"1131","Sapyga.clavicornis",1,3,54
"1132","Sapyga.quinquepunctata",1,1,54
"1133","Sapygina.decemguttata",1,5,54
"1134","Trichrysis.cyanea",8,12,54
"1135","Anthrax.anthrax",1,1,55
"1136","Cacoxenus.indagator",1,11,55
"1137","Chrysis.fulgida",1,1,55
"1138","Chrysis.ignita.agg.",13,17,55
"1139","Coelioxys.mandibularis",2,3,55
"1140","Encyrtidae.spec",1,1,55
"1141","Gasteruption.assector",3,2,55
"1142","Gasteruption.jaculator",1,1,55
"1143","Gasteruption.spec",2,3,55
"1144","Ichneumonidae.spec",12,7,55
"1145","indet",3,2,55
"1146","Megatoma.spec",13,5,55
"1147","Melittobia.spec",24,16,55
"1148","mites",5,3,55
"1149","Monodontomerus.spec",1,3,55
"1150","Omalus.aeneus",8,6,55
"1151","Pseudomalus.auratus",6,7,55
"1152","Sapyga.clavicornis",1,1,55
"1153","Sapyga.quinquepunctata",1,1,55
"1154","Sapygina.decemguttata",1,1,55
"1155","Trichrysis.cyanea",8,12,55
"1156","Anthrax.anthrax",1,1,56
"1157","Cacoxenus.indagator",1,11,56
"1158","Chrysis.fulgida",1,1,56
"1159","Chrysis.ignita.agg.",13,14,56
"1160","Coelioxys.mandibularis",2,5,56
"1161","Encyrtidae.spec",1,1,56
"1162","Gasteruption.assector",3,7,56
"1163","Gasteruption.jaculator",1,2,56
"1164","Gasteruption.spec",2,2,56
"1165","Ichneumonidae.spec",12,12,56
"1166","indet",3,2,56
"1167","Megatoma.spec",13,10,56
"1168","Melittobia.spec",24,14,56
"1169","mites",5,5,56
"1170","Monodontomerus.spec",1,6,56
"1171","Omalus.aeneus",8,8,56
"1172","Pseudomalus.auratus",6,10,56
"1173","Sapyga.clavicornis",1,3,56
"1174","Sapyga.quinquepunctata",1,3,56
"1175","Sapygina.decemguttata",1,1,56
"1176","Trichrysis.cyanea",8,10,56
"1177","Anthrax.anthrax",1,1,57
"1178","Cacoxenus.indagator",1,8,57
"1179","Chrysis.fulgida",1,1,57
"1180","Chrysis.ignita.agg.",13,14,57
"1181","Coelioxys.mandibularis",2,3,57
"1182","Encyrtidae.spec",1,4,57
"1183","Gasteruption.assector",3,4,57
"1184","Gasteruption.jaculator",1,1,57
"1185","Gasteruption.spec",2,4,57
"1186","Ichneumonidae.spec",12,12,57
"1187","indet",3,3,57
"1188","Megatoma.spec",13,8,57
"1189","Melittobia.spec",24,14,57
"1190","mites",5,5,57
"1191","Monodontomerus.spec",1,3,57
"1192","Omalus.aeneus",8,5,57
"1193","Pseudomalus.auratus",6,5,57
"1194","Sapyga.clavicornis",1,2,57
"1195","Sapyga.quinquepunctata",1,1,57
"1196","Sapygina.decemguttata",1,2,57
"1197","Trichrysis.cyanea",8,12,57
"1198","Anthrax.anthrax",1,1,58
"1199","Cacoxenus.indagator",1,6,58
"1200","Chrysis.fulgida",1,1,58
"1201","Chrysis.ignita.agg.",13,10,58
"1202","Coelioxys.mandibularis",2,4,58
"1203","Encyrtidae.spec",1,0,58
"1204","Gasteruption.assector",3,5,58
"1205","Gasteruption.jaculator",1,5,58
"1206","Gasteruption.spec",2,5,58
"1207","Ichneumonidae.spec",12,6,58
"1208","indet",3,7,58
"1209","Megatoma.spec",13,5,58
"1210","Melittobia.spec",24,20,58
"1211","mites",5,7,58
"1212","Monodontomerus.spec",1,5,58
"1213","Omalus.aeneus",8,6,58
"1214","Pseudomalus.auratus",6,6,58
"1215","Sapyga.clavicornis",1,1,58
"1216","Sapyga.quinquepunctata",1,1,58
"1217","Sapygina.decemguttata",1,2,58
"1218","Trichrysis.cyanea",8,5,58
"1219","Anthrax.anthrax",1,1,59
"1220","Cacoxenus.indagator",1,11,59
"1221","Chrysis.fulgida",1,1,59
"1222","Chrysis.ignita.agg.",13,10,59
"1223","Coelioxys.mandibularis",2,4,59
"1224","Encyrtidae.spec",1,3,59
"1225","Gasteruption.assector",3,5,59
"1226","Gasteruption.jaculator",1,1,59
"1227","Gasteruption.spec",2,3,59
"1228","Ichneumonidae.spec",12,10,59
"1229","indet",3,4,59
"1230","Megatoma.spec",13,4,59
"1231","Melittobia.spec",24,16,59
"1232","mites",5,3,59
"1233","Monodontomerus.spec",1,5,59
"1234","Omalus.aeneus",8,3,59
"1235","Pseudomalus.auratus",6,5,59
"1236","Sapyga.clavicornis",1,3,59
"1237","Sapyga.quinquepunctata",1,2,59
"1238","Sapygina.decemguttata",1,1,59
"1239","Trichrysis.cyanea",8,13,59
"1240","Anthrax.anthrax",1,1,60
"1241","Cacoxenus.indagator",1,10,60
"1242","Chrysis.fulgida",1,1,60
"1243","Chrysis.ignita.agg.",13,12,60
"1244","Coelioxys.mandibularis",2,3,60
"1245","Encyrtidae.spec",1,1,60
"1246","Gasteruption.assector",3,7,60
"1247","Gasteruption.jaculator",1,1,60
"1248","Gasteruption.spec",2,1,60
"1249","Ichneumonidae.spec",12,8,60
"1250","indet",3,4,60
"1251","Megatoma.spec",13,2,60
"1252","Melittobia.spec",24,14,60
"1253","mites",5,3,60
"1254","Monodontomerus.spec",1,1,60
"1255","Omalus.aeneus",8,4,60
"1256","Pseudomalus.auratus",6,12,60
"1257","Sapyga.clavicornis",1,2,60
"1258","Sapyga.quinquepunctata",1,1,60
"1259","Sapygina.decemguttata",1,1,60
"1260","Trichrysis.cyanea",8,14,60
"1261","Anthrax.anthrax",1,1,61
"1262","Cacoxenus.indagator",1,9,61
"1263","Chrysis.fulgida",1,1,61
"1264","Chrysis.ignita.agg.",13,10,61
"1265","Coelioxys.mandibularis",2,8,61
"1266","Encyrtidae.spec",1,2,61
"1267","Gasteruption.assector",3,6,61
"1268","Gasteruption.jaculator",1,1,61
"1269","Gasteruption.spec",2,2,61
"1270","Ichneumonidae.spec",12,10,61
"1271","indet",3,3,61
"1272","Megatoma.spec",13,9,61
"1273","Melittobia.spec",24,9,61
"1274","mites",5,4,61
"1275","Monodontomerus.spec",1,7,61
"1276","Omalus.aeneus",8,4,61
"1277","Pseudomalus.auratus",6,6,61
"1278","Sapyga.clavicornis",1,2,61
"1279","Sapyga.quinquepunctata",1,1,61
"1280","Sapygina.decemguttata",1,2,61
"1281","Trichrysis.cyanea",8,11,61
"1282","Anthrax.anthrax",1,1,62
"1283","Cacoxenus.indagator",1,14,62
"1284","Chrysis.fulgida",1,0,62
"1285","Chrysis.ignita.agg.",13,9,62
"1286","Coelioxys.mandibularis",2,3,62
"1287","Encyrtidae.spec",1,2,62
"1288","Gasteruption.assector",3,3,62
"1289","Gasteruption.jaculator",1,1,62
"1290","Gasteruption.spec",2,2,62
"1291","Ichneumonidae.spec",12,8,62
"1292","indet",3,2,62
"1293","Megatoma.spec",13,4,62
"1294","Melittobia.spec",24,17,62
"1295","mites",5,6,62
"1296","Monodontomerus.spec",1,1,62
"1297","Omalus.aeneus",8,7,62
"1298","Pseudomalus.auratus",6,5,62
"1299","Sapyga.clavicornis",1,2,62
"1300","Sapyga.quinquepunctata",1,2,62
"1301","Sapygina.decemguttata",1,5,62
"1302","Trichrysis.cyanea",8,11,62
"1303","Anthrax.anthrax",1,1,63
"1304","Cacoxenus.indagator",1,13,63
"1305","Chrysis.fulgida",1,1,63
"1306","Chrysis.ignita.agg.",13,7,63
"1307","Coelioxys.mandibularis",2,4,63
"1308","Encyrtidae.spec",1,3,63
"1309","Gasteruption.assector",3,8,63
"1310","Gasteruption.jaculator",1,1,63
"1311","Gasteruption.spec",2,4,63
"1312","Ichneumonidae.spec",12,8,63
"1313","indet",3,2,63
"1314","Megatoma.spec",13,7,63
"1315","Melittobia.spec",24,9,63
"1316","mites",5,4,63
"1317","Monodontomerus.spec",1,1,63
"1318","Omalus.aeneus",8,9,63
"1319","Pseudomalus.auratus",6,8,63
"1320","Sapyga.clavicornis",1,1,63
"1321","Sapyga.quinquepunctata",1,1,63
"1322","Sapygina.decemguttata",1,4,63
"1323","Trichrysis.cyanea",8,10,63
"1324","Anthrax.anthrax",1,1,64
"1325","Cacoxenus.indagator",1,7,64
"1326","Chrysis.fulgida",1,2,64
"1327","Chrysis.ignita.agg.",13,12,64
"1328","Coelioxys.mandibularis",2,4,64
"1329","Encyrtidae.spec",1,2,64
"1330","Gasteruption.assector",3,3,64
"1331","Gasteruption.jaculator",1,1,64
"1332","Gasteruption.spec",2,1,64
"1333","Ichneumonidae.spec",12,7,64
"1334","indet",3,2,64
"1335","Megatoma.spec",13,10,64
"1336","Melittobia.spec",24,17,64
"1337","mites",5,3,64
"1338","Monodontomerus.spec",1,4,64
"1339","Omalus.aeneus",8,5,64
"1340","Pseudomalus.auratus",6,3,64
"1341","Sapyga.clavicornis",1,1,64
"1342","Sapyga.quinquepunctata",1,0,64
"1343","Sapygina.decemguttata",1,2,64
"1344","Trichrysis.cyanea",8,10,64
"1345","Anthrax.anthrax",1,3,65
"1346","Cacoxenus.indagator",1,12,65
"1347","Chrysis.fulgida",1,0,65
"1348","Chrysis.ignita.agg.",13,14,65
"1349","Coelioxys.mandibularis",2,2,65
"1350","Encyrtidae.spec",1,1,65
"1351","Gasteruption.assector",3,6,65
"1352","Gasteruption.jaculator",1,1,65
"1353","Gasteruption.spec",2,1,65
"1354","Ichneumonidae.spec",12,8,65
"1355","indet",3,2,65
"1356","Megatoma.spec",13,4,65
"1357","Melittobia.spec",24,13,65
"1358","mites",5,4,65
"1359","Monodontomerus.spec",1,1,65
"1360","Omalus.aeneus",8,7,65
"1361","Pseudomalus.auratus",6,4,65
"1362","Sapyga.clavicornis",1,1,65
"1363","Sapyga.quinquepunctata",1,1,65
"1364","Sapygina.decemguttata",1,2,65
"1365","Trichrysis.cyanea",8,12,65
"1366","Anthrax.anthrax",1,1,66
"1367","Cacoxenus.indagator",1,8,66
"1368","Chrysis.fulgida",1,1,66
"1369","Chrysis.ignita.agg.",13,10,66
"1370","Coelioxys.mandibularis",2,5,66
"1371","Encyrtidae.spec",1,3,66
"1372","Gasteruption.assector",3,7,66
"1373","Gasteruption.jaculator",1,1,66
"1374","Gasteruption.spec",2,2,66
"1375","Ichneumonidae.spec",12,11,66
"1376","indet",3,3,66
"1377","Megatoma.spec",13,6,66
"1378","Melittobia.spec",24,12,66
"1379","mites",5,6,66
"1380","Monodontomerus.spec",1,4,66
"1381","Omalus.aeneus",8,6,66
"1382","Pseudomalus.auratus",6,6,66
"1383","Sapyga.clavicornis",1,1,66
"1384","Sapyga.quinquepunctata",1,2,66
"1385","Sapygina.decemguttata",1,4,66
"1386","Trichrysis.cyanea",8,14,66
"1387","Anthrax.anthrax",1,1,67
"1388","Cacoxenus.indagator",1,15,67
"1389","Chrysis.fulgida",1,1,67
"1390","Chrysis.ignita.agg.",13,14,67
"1391","Coelioxys.mandibularis",2,4,67
"1392","Encyrtidae.spec",1,2,67
"1393","Gasteruption.assector",3,5,67
"1394","Gasteruption.jaculator",1,1,67
"1395","Gasteruption.spec",2,2,67
"1396","Ichneumonidae.spec",12,6,67
"1397","indet",3,2,67
"1398","Megatoma.spec",13,10,67
"1399","Melittobia.spec",24,9,67
"1400","mites",5,4,67
"1401","Monodontomerus.spec",1,6,67
"1402","Omalus.aeneus",8,6,67
"1403","Pseudomalus.auratus",6,5,67
"1404","Sapyga.clavicornis",1,1,67
