"","species","interactions","outdegree","rep"
"808","Plant-Cer",4,3,17
"809","Plant-Cmo",17,10,17
"810","Plant-Cmon",1,2,17
"811","Plant-Csa",111,93,17
"812","Plant-Csc",46,38,17
"813","Plant-Dpe",2,6,17
"814","Plant-Eam",6,3,17
"815","Plant-Ech",42,40,17
"816","Plant-Ecy",27,9,17
"817","Plant-Ese",2,7,17
"818","Plant-Evu",3,10,17
"819","Plant-Fve",2,15,17
"820","Plant-Gal",2,4,17
"821","Plant-Ger",14,24,17
"822","Plant-Gtr",6,5,17
"823","Plant-Hgu",1,3,17
"824","Plant-Hie",4,1,17
"825","Plant-Lat",2,1,17
"826","Plant-Lco",13,23,17
"827","Plant-Lin",1,8,17
"828","Plant-Lina",3,3,17
"829","Plant-Lob",2,5,17
"830","Plant-Lst",64,45,17
"831","Plant-Lta",10,6,17
"832","Plant-Lvu",13,5,17
"833","Plant-Pbi",9,14,17
"834","Plant-Pgr",3,8,17
"835","Plant-Rbu",21,21,17
"836","Plant-Sen",4,0,17
"837","Plant-Sho",9,14,17
"838","Plant-Sin",3,11,17
"839","Plant-Soc",21,16,17
"840","Plant-Son",16,25,17
"841","Plant-Svu",2,4,17
"842","Plant-Tar",2,5,17
"843","Plant-Tof",14,11,17
"844","Plant-Tpr",1,17,17
"845","Plant-TvuF",53,55,17
"846","Plant-TvuHF",54,43,17
"847","Plant-Upa",3,10,17
"848","Plant-Vcr",10,2,17
"849","Plant-Vic",1,3,17
"850","Plant-Vpu",8,3,17
"851","Plant-Ain",2,3,18
"852","Plant-Ama",4,7,18
"853","Plant-Ata",1,3,18
"854","Plant-Aza",8,7,18
"855","Plant-Bra",11,13,18
"856","Plant-Cal",47,38,18
"857","Plant-Cem",2,4,18
"858","Plant-Cer",4,3,18
"859","Plant-Cmo",17,13,18
"860","Plant-Cmon",1,2,18
"861","Plant-Csa",111,76,18
"862","Plant-Csc",46,40,18
"863","Plant-Dpe",2,2,18
"864","Plant-Eam",6,2,18
"865","Plant-Ech",42,40,18
"866","Plant-Ecy",27,7,18
"867","Plant-Ese",2,8,18
"868","Plant-Evu",3,4,18
"869","Plant-Fve",2,6,18
"870","Plant-Gal",2,3,18
"871","Plant-Ger",14,17,18
"872","Plant-Gtr",6,7,18
"873","Plant-Hgu",1,5,18
"874","Plant-Hie",4,3,18
"875","Plant-Lat",2,7,18
"876","Plant-Lco",13,13,18
"877","Plant-Lin",1,7,18
"878","Plant-Lina",3,3,18
"879","Plant-Lob",2,2,18
"880","Plant-Lst",64,51,18
"881","Plant-Lta",10,2,18
"882","Plant-Lvu",13,7,18
"883","Plant-Pbi",9,15,18
"884","Plant-Pgr",3,1,18
"885","Plant-Rbu",21,24,18
"886","Plant-Sen",4,3,18
"887","Plant-Sho",9,9,18
"888","Plant-Sin",3,13,18
"889","Plant-Soc",21,17,18
"890","Plant-Son",16,11,18
"891","Plant-Svu",2,8,18
"892","Plant-Tar",2,5,18
"893","Plant-Tof",14,14,18
"894","Plant-Tpr",1,12,18
"895","Plant-TvuF",53,48,18
"896","Plant-TvuHF",54,44,18
"897","Plant-Upa",3,7,18
"898","Plant-Vcr",10,2,18
"899","Plant-Vic",1,2,18
"900","Plant-Vpu",8,5,18
"901","Plant-Ain",2,4,19
"902","Plant-Ama",4,7,19
"903","Plant-Ata",1,3,19
"904","Plant-Aza",8,15,19
"905","Plant-Bra",11,12,19
"906","Plant-Cal",47,41,19
"907","Plant-Cem",2,5,19
"908","Plant-Cer",4,0,19
"909","Plant-Cmo",17,14,19
"910","Plant-Cmon",1,6,19
"911","Plant-Csa",111,104,19
"912","Plant-Csc",46,38,19
"913","Plant-Dpe",2,7,19
"914","Plant-Eam",6,3,19
"915","Plant-Ech",42,33,19
"916","Plant-Ecy",27,9,19
"917","Plant-Ese",2,7,19
"918","Plant-Evu",3,5,19
"919","Plant-Fve",2,11,19
"920","Plant-Gal",2,3,19
"921","Plant-Ger",14,18,19
"922","Plant-Gtr",6,9,19
"923","Plant-Hgu",1,3,19
"924","Plant-Hie",4,3,19
"925","Plant-Lat",2,1,19
"926","Plant-Lco",13,10,19
"927","Plant-Lin",1,5,19
"928","Plant-Lina",3,5,19
"929","Plant-Lob",2,3,19
"930","Plant-Lst",64,46,19
"931","Plant-Lta",10,9,19
"932","Plant-Lvu",13,6,19
"933","Plant-Pbi",9,18,19
"934","Plant-Pgr",3,4,19
"935","Plant-Rbu",21,23,19
"936","Plant-Sen",4,4,19
"937","Plant-Sho",9,10,19
"938","Plant-Sin",3,9,19
"939","Plant-Soc",21,25,19
"940","Plant-Son",16,17,19
"941","Plant-Svu",2,9,19
"942","Plant-Tar",2,5,19
"943","Plant-Tof",14,12,19
"944","Plant-Tpr",1,6,19
"945","Plant-TvuF",53,42,19
"946","Plant-TvuHF",54,44,19
"947","Plant-Upa",3,2,19
"948","Plant-Vcr",10,3,19
"949","Plant-Vic",1,3,19
"950","Plant-Vpu",8,9,19
"951","Plant-Ain",2,5,20
"952","Plant-Ama",4,3,20
"953","Plant-Ata",1,7,20
"954","Plant-Aza",8,19,20
"955","Plant-Bra",11,7,20
"956","Plant-Cal",47,28,20
"957","Plant-Cem",2,2,20
"958","Plant-Cer",4,1,20
"959","Plant-Cmo",17,11,20
"960","Plant-Cmon",1,6,20
"961","Plant-Csa",111,87,20
"962","Plant-Csc",46,39,20
"963","Plant-Dpe",2,6,20
"964","Plant-Eam",6,7,20
"965","Plant-Ech",42,47,20
"966","Plant-Ecy",27,11,20
"967","Plant-Ese",2,4,20
"968","Plant-Evu",3,3,20
"969","Plant-Fve",2,10,20
"970","Plant-Gal",2,4,20
"971","Plant-Ger",14,21,20
"972","Plant-Gtr",6,7,20
"973","Plant-Hgu",1,2,20
"974","Plant-Hie",4,5,20
"975","Plant-Lat",2,3,20
"976","Plant-Lco",13,16,20
"977","Plant-Lin",1,7,20
"978","Plant-Lina",3,2,20
"979","Plant-Lob",2,4,20
"980","Plant-Lst",64,50,20
"981","Plant-Lta",10,7,20
"982","Plant-Lvu",13,2,20
"983","Plant-Pbi",9,23,20
"984","Plant-Pgr",3,2,20
"985","Plant-Rbu",21,29,20
"986","Plant-Sen",4,1,20
"987","Plant-Sho",9,13,20
"988","Plant-Sin",3,12,20
"989","Plant-Soc",21,24,20
"990","Plant-Son",16,17,20
"991","Plant-Svu",2,9,20
"992","Plant-Tar",2,1,20
"993","Plant-Tof",14,16,20
"994","Plant-Tpr",1,8,20
"995","Plant-TvuF",53,50,20
"996","Plant-TvuHF",54,43,20
"997","Plant-Upa",3,9,20
"998","Plant-Vcr",10,2,20
"999","Plant-Vic",1,3,20
"1000","Plant-Vpu",8,6,20
"1001","Plant-Ain",2,1,21
"1002","Plant-Ama",4,2,21
"1003","Plant-Ata",1,2,21
"1004","Plant-Aza",8,13,21
"1005","Plant-Bra",11,7,21
"1006","Plant-Cal",47,34,21
"1007","Plant-Cem",2,3,21
"1008","Plant-Cer",4,1,21
"1009","Plant-Cmo",17,10,21
"1010","Plant-Cmon",1,4,21
"1011","Plant-Csa",111,102,21
"1012","Plant-Csc",46,37,21
"1013","Plant-Dpe",2,5,21
"1014","Plant-Eam",6,4,21
"1015","Plant-Ech",42,30,21
"1016","Plant-Ecy",27,13,21
"1017","Plant-Ese",2,3,21
"1018","Plant-Evu",3,7,21
"1019","Plant-Fve",2,8,21
"1020","Plant-Gal",2,2,21
"1021","Plant-Ger",14,22,21
"1022","Plant-Gtr",6,10,21
"1023","Plant-Hgu",1,2,21
"1024","Plant-Hie",4,7,21
"1025","Plant-Lat",2,2,21
"1026","Plant-Lco",13,19,21
"1027","Plant-Lin",1,6,21
"1028","Plant-Lina",3,5,21
"1029","Plant-Lob",2,4,21
"1030","Plant-Lst",64,49,21
"1031","Plant-Lta",10,2,21
"1032","Plant-Lvu",13,6,21
"1033","Plant-Pbi",9,19,21
"1034","Plant-Pgr",3,4,21
"1035","Plant-Rbu",21,25,21
"1036","Plant-Sen",4,3,21
"1037","Plant-Sho",9,8,21
"1038","Plant-Sin",3,9,21
"1039","Plant-Soc",21,18,21
"1040","Plant-Son",16,10,21
"1041","Plant-Svu",2,7,21
"1042","Plant-Tar",2,2,21
"1043","Plant-Tof",14,17,21
"1044","Plant-Tpr",1,8,21
"1045","Plant-TvuF",53,42,21
"1046","Plant-TvuHF",54,36,21
"1047","Plant-Upa",3,9,21
"1048","Plant-Vcr",10,1,21
"1049","Plant-Vic",1,3,21
"1050","Plant-Vpu",8,6,21
"1051","Plant-Ain",2,2,22
"1052","Plant-Ama",4,5,22
"1053","Plant-Ata",1,7,22
"1054","Plant-Aza",8,14,22
"1055","Plant-Bra",11,11,22
"1056","Plant-Cal",47,31,22
"1057","Plant-Cem",2,2,22
"1058","Plant-Cer",4,2,22
"1059","Plant-Cmo",17,17,22
"1060","Plant-Cmon",1,7,22
"1061","Plant-Csa",111,90,22
"1062","Plant-Csc",46,35,22
"1063","Plant-Dpe",2,4,22
"1064","Plant-Eam",6,3,22
"1065","Plant-Ech",42,40,22
"1066","Plant-Ecy",27,7,22
"1067","Plant-Ese",2,2,22
"1068","Plant-Evu",3,8,22
"1069","Plant-Fve",2,7,22
"1070","Plant-Gal",2,9,22
"1071","Plant-Ger",14,17,22
"1072","Plant-Gtr",6,7,22
"1073","Plant-Hgu",1,2,22
"1074","Plant-Hie",4,4,22
"1075","Plant-Lat",2,2,22
"1076","Plant-Lco",13,19,22
"1077","Plant-Lin",1,7,22
"1078","Plant-Lina",3,3,22
"1079","Plant-Lob",2,1,22
"1080","Plant-Lst",64,48,22
"1081","Plant-Lta",10,5,22
"1082","Plant-Lvu",13,11,22
"1083","Plant-Pbi",9,17,22
"1084","Plant-Pgr",3,2,22
"1085","Plant-Rbu",21,20,22
"1086","Plant-Sen",4,4,22
"1087","Plant-Sho",9,10,22
"1088","Plant-Sin",3,12,22
"1089","Plant-Soc",21,11,22
"1090","Plant-Son",16,16,22
"1091","Plant-Svu",2,9,22
"1092","Plant-Tar",2,4,22
"1093","Plant-Tof",14,14,22
"1094","Plant-Tpr",1,6,22
"1095","Plant-TvuF",53,47,22
"1096","Plant-TvuHF",54,42,22
"1097","Plant-Upa",3,13,22
"1098","Plant-Vcr",10,6,22
"1099","Plant-Vic",1,2,22
"1100","Plant-Vpu",8,8,22
"1101","Plant-Ain",2,4,23
"1102","Plant-Ama",4,4,23
"1103","Plant-Ata",1,3,23
"1104","Plant-Aza",8,13,23
"1105","Plant-Bra",11,12,23
"1106","Plant-Cal",47,29,23
"1107","Plant-Cem",2,1,23
"1108","Plant-Cer",4,1,23
"1109","Plant-Cmo",17,12,23
"1110","Plant-Cmon",1,2,23
"1111","Plant-Csa",111,88,23
"1112","Plant-Csc",46,42,23
"1113","Plant-Dpe",2,7,23
"1114","Plant-Eam",6,3,23
"1115","Plant-Ech",42,39,23
"1116","Plant-Ecy",27,9,23
"1117","Plant-Ese",2,1,23
"1118","Plant-Evu",3,4,23
"1119","Plant-Fve",2,11,23
"1120","Plant-Gal",2,0,23
"1121","Plant-Ger",14,20,23
"1122","Plant-Gtr",6,5,23
"1123","Plant-Hgu",1,2,23
"1124","Plant-Hie",4,2,23
"1125","Plant-Lat",2,4,23
"1126","Plant-Lco",13,15,23
"1127","Plant-Lin",1,10,23
"1128","Plant-Lina",3,1,23
"1129","Plant-Lob",2,4,23
"1130","Plant-Lst",64,39,23
"1131","Plant-Lta",10,7,23
"1132","Plant-Lvu",13,10,23
"1133","Plant-Pbi",9,12,23
"1134","Plant-Pgr",3,4,23
"1135","Plant-Rbu",21,22,23
"1136","Plant-Sen",4,3,23
"1137","Plant-Sho",9,14,23
"1138","Plant-Sin",3,13,23
"1139","Plant-Soc",21,13,23
"1140","Plant-Son",16,11,23
"1141","Plant-Svu",2,13,23
"1142","Plant-Tar",2,4,23
"1143","Plant-Tof",14,9,23
"1144","Plant-Tpr",1,13,23
"1145","Plant-TvuF",53,49,23
"1146","Plant-TvuHF",54,40,23
"1147","Plant-Upa",3,6,23
"1148","Plant-Vcr",10,3,23
"1149","Plant-Vic",1,1,23
"1150","Plant-Vpu",8,7,23
"1151","Plant-Ain",2,5,24
"1152","Plant-Ama",4,6,24
"1153","Plant-Ata",1,4,24
"1154","Plant-Aza",8,13,24
"1155","Plant-Bra",11,12,24
"1156","Plant-Cal",47,28,24
"1157","Plant-Cem",2,2,24
"1158","Plant-Cer",4,3,24
"1159","Plant-Cmo",17,10,24
"1160","Plant-Cmon",1,4,24
"1161","Plant-Csa",111,97,24
"1162","Plant-Csc",46,39,24
"1163","Plant-Dpe",2,5,24
"1164","Plant-Eam",6,4,24
"1165","Plant-Ech",42,41,24
"1166","Plant-Ecy",27,10,24
"1167","Plant-Ese",2,4,24
"1168","Plant-Evu",3,5,24
"1169","Plant-Fve",2,7,24
"1170","Plant-Gal",2,5,24
"1171","Plant-Ger",14,21,24
"1172","Plant-Gtr",6,6,24
"1173","Plant-Hgu",1,4,24
"1174","Plant-Hie",4,3,24
"1175","Plant-Lat",2,3,24
"1176","Plant-Lco",13,25,24
"1177","Plant-Lin",1,12,24
"1178","Plant-Lina",3,4,24
"1179","Plant-Lob",2,5,24
"1180","Plant-Lst",64,44,24
"1181","Plant-Lta",10,7,24
"1182","Plant-Lvu",13,12,24
"1183","Plant-Pbi",9,20,24
"1184","Plant-Pgr",3,2,24
"1185","Plant-Rbu",21,22,24
"1186","Plant-Sen",4,4,24
"1187","Plant-Sho",9,15,24
"1188","Plant-Sin",3,9,24
"1189","Plant-Soc",21,25,24
"1190","Plant-Son",16,10,24
"1191","Plant-Svu",2,8,24
"1192","Plant-Tar",2,3,24
"1193","Plant-Tof",14,17,24
"1194","Plant-Tpr",1,7,24
"1195","Plant-TvuF",53,44,24
"1196","Plant-TvuHF",54,39,24
"1197","Plant-Upa",3,9,24
"1198","Plant-Vcr",10,9,24
"1199","Plant-Vic",1,7,24
"1200","Plant-Vpu",8,10,24
"1201","Plant-Ain",2,5,25
"1202","Plant-Ama",4,3,25
"1203","Plant-Ata",1,3,25
"1204","Plant-Aza",8,17,25
"1205","Plant-Bra",11,11,25
"1206","Plant-Cal",47,29,25
"1207","Plant-Cem",2,3,25
"1208","Plant-Cer",4,3,25
"1209","Plant-Cmo",17,14,25
"1210","Plant-Cmon",1,3,25
"1211","Plant-Csa",111,96,25
"1212","Plant-Csc",46,53,25
"1213","Plant-Dpe",2,7,25
"1214","Plant-Eam",6,5,25
"1215","Plant-Ech",42,43,25
"1216","Plant-Ecy",27,12,25
"1217","Plant-Ese",2,4,25
"1218","Plant-Evu",3,2,25
"1219","Plant-Fve",2,7,25
"1220","Plant-Gal",2,1,25
"1221","Plant-Ger",14,24,25
"1222","Plant-Gtr",6,8,25
"1223","Plant-Hgu",1,3,25
"1224","Plant-Hie",4,3,25
"1225","Plant-Lat",2,3,25
"1226","Plant-Lco",13,17,25
"1227","Plant-Lin",1,5,25
"1228","Plant-Lina",3,9,25
"1229","Plant-Lob",2,7,25
"1230","Plant-Lst",64,48,25
"1231","Plant-Lta",10,6,25
"1232","Plant-Lvu",13,5,25
"1233","Plant-Pbi",9,20,25
"1234","Plant-Pgr",3,0,25
"1235","Plant-Rbu",21,24,25
"1236","Plant-Sen",4,5,25
"1237","Plant-Sho",9,4,25
"1238","Plant-Sin",3,16,25
"1239","Plant-Soc",21,23,25
"1240","Plant-Son",16,10,25
"1241","Plant-Svu",2,9,25
"1242","Plant-Tar",2,8,25
"1243","Plant-Tof",14,22,25
"1244","Plant-Tpr",1,9,25
"1245","Plant-TvuF",53,37,25
"1246","Plant-TvuHF",54,40,25
"1247","Plant-Upa",3,8,25
"1248","Plant-Vcr",10,5,25
"1249","Plant-Vic",1,9,25
"1250","Plant-Vpu",8,5,25
"1251","Plant-Ain",2,13,26
"1252","Plant-Ama",4,6,26
"1253","Plant-Ata",1,4,26
"1254","Plant-Aza",8,12,26
"1255","Plant-Bra",11,15,26
"1256","Plant-Cal",47,32,26
"1257","Plant-Cem",2,3,26
"1258","Plant-Cer",4,0,26
"1259","Plant-Cmo",17,6,26
"1260","Plant-Cmon",1,9,26
"1261","Plant-Csa",111,85,26
"1262","Plant-Csc",46,37,26
"1263","Plant-Dpe",2,3,26
"1264","Plant-Eam",6,5,26
"1265","Plant-Ech",42,40,26
"1266","Plant-Ecy",27,8,26
"1267","Plant-Ese",2,2,26
"1268","Plant-Evu",3,4,26
"1269","Plant-Fve",2,13,26
"1270","Plant-Gal",2,6,26
"1271","Plant-Ger",14,16,26
"1272","Plant-Gtr",6,7,26
"1273","Plant-Hgu",1,5,26
"1274","Plant-Hie",4,5,26
"1275","Plant-Lat",2,2,26
"1276","Plant-Lco",13,14,26
"1277","Plant-Lin",1,4,26
"1278","Plant-Lina",3,5,26
"1279","Plant-Lob",2,5,26
"1280","Plant-Lst",64,45,26
"1281","Plant-Lta",10,4,26
"1282","Plant-Lvu",13,4,26
"1283","Plant-Pbi",9,19,26
"1284","Plant-Pgr",3,3,26
"1285","Plant-Rbu",21,28,26
"1286","Plant-Sen",4,4,26
"1287","Plant-Sho",9,8,26
"1288","Plant-Sin",3,15,26
"1289","Plant-Soc",21,18,26
"1290","Plant-Son",16,13,26
"1291","Plant-Svu",2,9,26
"1292","Plant-Tar",2,2,26
"1293","Plant-Tof",14,19,26
"1294","Plant-Tpr",1,11,26
"1295","Plant-TvuF",53,46,26
"1296","Plant-TvuHF",54,39,26
"1297","Plant-Upa",3,6,26
"1298","Plant-Vcr",10,6,26
"1299","Plant-Vic",1,5,26
"1300","Plant-Vpu",8,7,26
"1301","Plant-Ain",2,3,27
"1302","Plant-Ama",4,12,27
"1303","Plant-Ata",1,5,27
"1304","Plant-Aza",8,11,27
"1305","Plant-Bra",11,6,27
"1306","Plant-Cal",47,34,27
"1307","Plant-Cem",2,5,27
"1308","Plant-Cer",4,2,27
"1309","Plant-Cmo",17,11,27
"1310","Plant-Cmon",1,2,27
"1311","Plant-Csa",111,94,27
"1312","Plant-Csc",46,40,27
"1313","Plant-Dpe",2,7,27
"1314","Plant-Eam",6,2,27
"1315","Plant-Ech",42,42,27
"1316","Plant-Ecy",27,11,27
"1317","Plant-Ese",2,7,27
"1318","Plant-Evu",3,3,27
"1319","Plant-Fve",2,8,27
"1320","Plant-Gal",2,3,27
"1321","Plant-Ger",14,22,27
"1322","Plant-Gtr",6,5,27
"1323","Plant-Hgu",1,3,27
"1324","Plant-Hie",4,3,27
"1325","Plant-Lat",2,1,27
"1326","Plant-Lco",13,21,27
"1327","Plant-Lin",1,7,27
"1328","Plant-Lina",3,4,27
"1329","Plant-Lob",2,8,27
"1330","Plant-Lst",64,56,27
"1331","Plant-Lta",10,4,27
"1332","Plant-Lvu",13,4,27
"1333","Plant-Pbi",9,24,27
"1334","Plant-Pgr",3,1,27
"1335","Plant-Rbu",21,28,27
"1336","Plant-Sen",4,4,27
"1337","Plant-Sho",9,10,27
"1338","Plant-Sin",3,14,27
"1339","Plant-Soc",21,19,27
"1340","Plant-Son",16,12,27
"1341","Plant-Svu",2,8,27
"1342","Plant-Tar",2,2,27
"1343","Plant-Tof",14,12,27
"1344","Plant-Tpr",1,12,27
"1345","Plant-TvuF",53,46,27
"1346","Plant-TvuHF",54,39,27
"1347","Plant-Upa",3,7,27
"1348","Plant-Vcr",10,2,27
"1349","Plant-Vic",1,2,27
"1350","Plant-Vpu",8,9,27
"1351","Plant-Ain",2,4,28
"1352","Plant-Ama",4,7,28
"1353","Plant-Ata",1,3,28
"1354","Plant-Aza",8,12,28
"1355","Plant-Bra",11,15,28
"1356","Plant-Cal",47,32,28
"1357","Plant-Cem",2,4,28
"1358","Plant-Cer",4,6,28
"1359","Plant-Cmo",17,7,28
"1360","Plant-Cmon",1,4,28
"1361","Plant-Csa",111,90,28
"1362","Plant-Csc",46,41,28
"1363","Plant-Dpe",2,8,28
"1364","Plant-Eam",6,5,28
"1365","Plant-Ech",42,39,28
"1366","Plant-Ecy",27,11,28
"1367","Plant-Ese",2,9,28
"1368","Plant-Evu",3,3,28
"1369","Plant-Fve",2,10,28
"1370","Plant-Gal",2,6,28
"1371","Plant-Ger",14,20,28
"1372","Plant-Gtr",6,4,28
"1373","Plant-Hgu",1,4,28
"1374","Plant-Hie",4,1,28
"1375","Plant-Lat",2,3,28
"1376","Plant-Lco",13,17,28
"1377","Plant-Lin",1,7,28
"1378","Plant-Lina",3,5,28
"1379","Plant-Lob",2,3,28
"1380","Plant-Lst",64,45,28
"1381","Plant-Lta",10,6,28
"1382","Plant-Lvu",13,5,28
"1383","Plant-Pbi",9,21,28
"1384","Plant-Pgr",3,4,28
"1385","Plant-Rbu",21,19,28
"1386","Plant-Sen",4,3,28
"1387","Plant-Sho",9,7,28
"1388","Plant-Sin",3,8,28
"1389","Plant-Soc",21,20,28
"1390","Plant-Son",16,13,28
"1391","Plant-Svu",2,8,28
"1392","Plant-Tar",2,2,28
"1393","Plant-Tof",14,15,28
"1394","Plant-Tpr",1,8,28
"1395","Plant-TvuF",53,60,28
"1396","Plant-TvuHF",54,42,28
"1397","Plant-Upa",3,9,28
"1398","Plant-Vcr",10,7,28
"1399","Plant-Vic",1,6,28
"1400","Plant-Vpu",8,7,28
"1401","Plant-Ain",2,4,29
"1402","Plant-Ama",4,8,29
"1403","Plant-Ata",1,6,29
"1404","Plant-Aza",8,10,29
"1405","Plant-Bra",11,10,29
"1406","Plant-Cal",47,23,29
"1407","Plant-Cem",2,1,29
"1408","Plant-Cer",4,4,29
"1409","Plant-Cmo",17,11,29
"1410","Plant-Cmon",1,5,29
"1411","Plant-Csa",111,96,29
"1412","Plant-Csc",46,33,29
"1413","Plant-Dpe",2,2,29
"1414","Plant-Eam",6,3,29
"1415","Plant-Ech",42,35,29
"1416","Plant-Ecy",27,10,29
"1417","Plant-Ese",2,2,29
"1418","Plant-Evu",3,1,29
"1419","Plant-Fve",2,4,29
"1420","Plant-Gal",2,1,29
"1421","Plant-Ger",14,18,29
"1422","Plant-Gtr",6,4,29
"1423","Plant-Hgu",1,4,29
"1424","Plant-Hie",4,3,29
"1425","Plant-Lat",2,6,29
"1426","Plant-Lco",13,17,29
"1427","Plant-Lin",1,10,29
"1428","Plant-Lina",3,2,29
"1429","Plant-Lob",2,3,29
"1430","Plant-Lst",64,49,29
"1431","Plant-Lta",10,4,29
"1432","Plant-Lvu",13,8,29
"1433","Plant-Pbi",9,17,29
"1434","Plant-Pgr",3,1,29
"1435","Plant-Rbu",21,26,29
"1436","Plant-Sen",4,4,29
"1437","Plant-Sho",9,5,29
"1438","Plant-Sin",3,13,29
"1439","Plant-Soc",21,19,29
"1440","Plant-Son",16,19,29
"1441","Plant-Svu",2,9,29
"1442","Plant-Tar",2,2,29
"1443","Plant-Tof",14,12,29
"1444","Plant-Tpr",1,6,29
"1445","Plant-TvuF",53,46,29
"1446","Plant-TvuHF",54,39,29
"1447","Plant-Upa",3,5,29
"1448","Plant-Vcr",10,5,29
"1449","Plant-Vic",1,5,29
"1450","Plant-Vpu",8,8,29
"1451","Plant-Ain",2,9,30
"1452","Plant-Ama",4,8,30
"1453","Plant-Ata",1,5,30
"1454","Plant-Aza",8,17,30
"1455","Plant-Bra",11,11,30
"1456","Plant-Cal",47,36,30
"1457","Plant-Cem",2,3,30
"1458","Plant-Cer",4,4,30
"1459","Plant-Cmo",17,10,30
"1460","Plant-Cmon",1,5,30
"1461","Plant-Csa",111,92,30
"1462","Plant-Csc",46,46,30
"1463","Plant-Dpe",2,2,30
"1464","Plant-Eam",6,7,30
"1465","Plant-Ech",42,39,30
"1466","Plant-Ecy",27,12,30
"1467","Plant-Ese",2,7,30
"1468","Plant-Evu",3,9,30
"1469","Plant-Fve",2,6,30
"1470","Plant-Gal",2,3,30
"1471","Plant-Ger",14,15,30
"1472","Plant-Gtr",6,10,30
"1473","Plant-Hgu",1,5,30
"1474","Plant-Hie",4,5,30
"1475","Plant-Lat",2,3,30
"1476","Plant-Lco",13,12,30
"1477","Plant-Lin",1,7,30
"1478","Plant-Lina",3,1,30
"1479","Plant-Lob",2,3,30
"1480","Plant-Lst",64,43,30
"1481","Plant-Lta",10,3,30
"1482","Plant-Lvu",13,11,30
"1483","Plant-Pbi",9,24,30
"1484","Plant-Pgr",3,2,30
"1485","Plant-Rbu",21,17,30
"1486","Plant-Sen",4,1,30
"1487","Plant-Sho",9,11,30
"1488","Plant-Sin",3,18,30
"1489","Plant-Soc",21,25,30
"1490","Plant-Son",16,13,30
"1491","Plant-Svu",2,12,30
"1492","Plant-Tar",2,3,30
"1493","Plant-Tof",14,11,30
"1494","Plant-Tpr",1,6,30
"1495","Plant-TvuF",53,46,30
"1496","Plant-TvuHF",54,39,30
"1497","Plant-Upa",3,6,30
"1498","Plant-Vcr",10,2,30
"1499","Plant-Vic",1,5,30
"1500","Plant-Vpu",8,10,30
"1501","Plant-Ain",2,5,31
"1502","Plant-Ama",4,14,31
"1503","Plant-Ata",1,2,31
"1504","Plant-Aza",8,22,31
"1505","Plant-Bra",11,11,31
"1506","Plant-Cal",47,31,31
"1507","Plant-Cem",2,2,31
"1508","Plant-Cer",4,4,31
"1509","Plant-Cmo",17,12,31
"1510","Plant-Cmon",1,10,31
"1511","Plant-Csa",111,83,31
"1512","Plant-Csc",46,46,31
"1513","Plant-Dpe",2,3,31
"1514","Plant-Eam",6,3,31
"1515","Plant-Ech",42,37,31
"1516","Plant-Ecy",27,8,31
"1517","Plant-Ese",2,9,31
"1518","Plant-Evu",3,6,31
"1519","Plant-Fve",2,8,31
"1520","Plant-Gal",2,2,31
"1521","Plant-Ger",14,30,31
"1522","Plant-Gtr",6,13,31
"1523","Plant-Hgu",1,4,31
"1524","Plant-Hie",4,1,31
"1525","Plant-Lat",2,2,31
"1526","Plant-Lco",13,18,31
"1527","Plant-Lin",1,7,31
"1528","Plant-Lina",3,4,31
"1529","Plant-Lob",2,4,31
"1530","Plant-Lst",64,41,31
"1531","Plant-Lta",10,3,31
"1532","Plant-Lvu",13,8,31
"1533","Plant-Pbi",9,22,31
"1534","Plant-Pgr",3,4,31
"1535","Plant-Rbu",21,23,31
"1536","Plant-Sen",4,3,31
"1537","Plant-Sho",9,12,31
"1538","Plant-Sin",3,13,31
"1539","Plant-Soc",21,14,31
"1540","Plant-Son",16,15,31
"1541","Plant-Svu",2,7,31
"1542","Plant-Tar",2,3,31
"1543","Plant-Tof",14,15,31
"1544","Plant-Tpr",1,8,31
"1545","Plant-TvuF",53,49,31
"1546","Plant-TvuHF",54,46,31
"1547","Plant-Upa",3,4,31
"1548","Plant-Vcr",10,6,31
"1549","Plant-Vic",1,6,31
"1550","Plant-Vpu",8,9,31
"1551","Plant-Ain",2,4,32
"1552","Plant-Ama",4,8,32
"1553","Plant-Ata",1,2,32
"1554","Plant-Aza",8,15,32
"1555","Plant-Bra",11,9,32
"1556","Plant-Cal",47,36,32
"1557","Plant-Cem",2,2,32
"1558","Plant-Cer",4,3,32
"1559","Plant-Cmo",17,11,32
"1560","Plant-Cmon",1,3,32
"1561","Plant-Csa",111,81,32
"1562","Plant-Csc",46,40,32
"1563","Plant-Dpe",2,3,32
"1564","Plant-Eam",6,1,32
"1565","Plant-Ech",42,39,32
"1566","Plant-Ecy",27,9,32
"1567","Plant-Ese",2,3,32
"1568","Plant-Evu",3,10,32
"1569","Plant-Fve",2,10,32
"1570","Plant-Gal",2,1,32
"1571","Plant-Ger",14,23,32
"1572","Plant-Gtr",6,6,32
"1573","Plant-Hgu",1,5,32
"1574","Plant-Hie",4,1,32
"1575","Plant-Lat",2,3,32
"1576","Plant-Lco",13,15,32
"1577","Plant-Lin",1,6,32
"1578","Plant-Lina",3,2,32
"1579","Plant-Lob",2,4,32
"1580","Plant-Lst",64,57,32
"1581","Plant-Lta",10,4,32
