"","species","interactions","indegree","rep"
"3191","Pol-Eba",19,8,17
"3192","Pol-Eer",5,5,17
"3193","Pol-Eri1",4,7,17
"3194","Pol-Ete",10,8,17
"3195","Pol-Euc1",4,5,17
"3196","Pol-Eup",13,6,17
"3197","Pol-Fge",9,8,17
"3198","Pol-Gcl",2,5,17
"3199","Pol-Gme",1,1,17
"3200","Pol-Grh",1,1,17
"3201","Pol-Gym1",2,4,17
"3202","Pol-Gym2",1,3,17
"3203","Pol-Gym3",1,3,17
"3204","Pol-Had",1,5,17
"3205","Pol-Hal1",3,2,17
"3206","Pol-Het1",1,1,17
"3207","Pol-Het2",2,3,17
"3208","Pol-Het3",1,1,17
"3209","Pol-Het4",1,2,17
"3210","Pol-Het5",1,2,17
"3211","Pol-Hop1",1,2,17
"3212","Pol-Hop2",1,2,17
"3213","Pol-Hsc",4,7,17
"3214","Pol-Hsu",2,1,17
"3215","Pol-Hyl1",2,3,17
"3216","Pol-Ich1",1,5,17
"3217","Pol-Ich2",1,1,17
"3218","Pol-Ich3",1,1,17
"3219","Pol-Ifa",1,1,17
"3220","Pol-Ipo",3,1,17
"3221","Pol-Lae",3,5,17
"3222","Pol-Lci",2,5,17
"3223","Pol-Lep1",2,1,17
"3224","Pol-Lep2",2,4,17
"3225","Pol-Lgr",13,6,17
"3226","Pol-Lgran",2,1,17
"3227","Pol-Lme",1,1,17
"3228","Pol-Lmi",18,6,17
"3229","Pol-Lpe",14,8,17
"3230","Pol-Lph",2,3,17
"3231","Pol-Lsi",1,2,17
"3232","Pol-Luc",2,6,17
"3233","Pol-Mal1",3,3,17
"3234","Pol-Mci",2,1,17
"3235","Pol-Mec",1,2,17
"3236","Pol-Meg",2,3,17
"3237","Pol-Meg1",1,1,17
"3238","Pol-Meg2",1,2,17
"3239","Pol-Meg3",1,3,17
"3240","Pol-Mel",27,12,17
"3241","Pol-Melec1",1,2,17
"3242","Pol-Melig",7,8,17
"3243","Pol-Mer1",1,3,17
"3244","Pol-Mer2",4,9,17
"3245","Pol-Mir",5,6,17
"3246","Pol-Mor1",3,5,17
"3247","Pol-Mst",5,4,17
"3248","Pol-Nit1",3,1,17
"3249","Pol-Nom",1,3,17
"3250","Pol-Nom1",4,5,17
"3251","Pol-Nom2",4,4,17
"3252","Pol-Nom3",1,1,17
"3253","Pol-Nom4",2,3,17
"3254","Pol-Nom5",3,3,17
"3255","Pol-Nom6",1,2,17
"3256","Pol-Oca",5,9,17
"3257","Pol-Oed1",2,3,17
"3258","Pol-Ofl",9,2,17
"3259","Pol-Ofu",6,7,17
"3260","Pol-Ole",4,2,17
"3261","Pol-Oph",2,3,17
"3262","Pol-Ort1",5,7,17
"3263","Pol-Ort2",7,5,17
"3264","Pol-Ort3",1,2,17
"3265","Pol-Ort4",1,1,17
"3266","Pol-Oru",2,2,17
"3267","Pol-Osm",1,3,17
"3268","Pol-Osm1",2,3,17
"3269","Pol-Osm2",1,1,17
"3270","Pol-Osm3",6,8,17
"3271","Pol-Osm5",2,2,17
"3272","Pol-Osm6",1,2,17
"3273","Pol-Osm7",2,1,17
"3274","Pol-Otr",1,2,17
"3275","Pol-Pae",1,1,17
"3276","Pol-Pan1",1,2,17
"3277","Pol-Par",9,6,17
"3278","Pol-Pdo",1,1,17
"3279","Pol-Pen2",2,1,17
"3280","Pol-Ppa",2,6,17
"3281","Pol-Ppy",8,3,17
"3282","Pol-Pra",2,1,17
"3283","Pol-Pse",5,1,17
"3284","Pol-Red",3,3,17
"3285","Pol-Sca",17,8,17
"3286","Pol-Spe",2,4,17
"3287","Pol-Ssc",5,5,17
"3288","Pol-Sse",1,4,17
"3289","Pol-Syr4",2,1,17
"3290","Pol-Syr5",1,2,17
"3291","Pol-Syr6",1,2,17
"3292","Pol-Tep",1,4,17
"3293","Pol-Tro",3,2,17
"3294","Pol-Tsq",1,1,17
"3295","Pol-Vge",1,1,17
"3296","Pol-Xan",3,1,17
"3297","Pol-Xvi",1,1,17
"3298","Pol-Zyg",2,2,17
"3299","Pol-Aan",5,5,18
"3300","Pol-Aca",2,2,18
"3301","Pol-Ade",11,4,18
"3302","Pol-Adeg",2,5,18
"3303","Pol-Adi",3,2,18
"3304","Pol-Afu",7,2,18
"3305","Pol-Aful",2,3,18
"3306","Pol-Ahu",3,6,18
"3307","Pol-Ame",13,8,18
"3308","Pol-And",3,2,18
"3309","Pol-And1",1,1,18
"3310","Pol-And10",2,2,18
"3311","Pol-And11",1,2,18
"3312","Pol-And12",2,1,18
"3313","Pol-And2",9,7,18
"3314","Pol-And3",5,5,18
"3315","Pol-And5",8,6,18
"3316","Pol-And6",1,3,18
"3317","Pol-And7",1,2,18
"3318","Pol-And8",1,3,18
"3319","Pol-And9",1,2,18
"3320","Pol-Ani",11,9,18
"3321","Pol-Ant",7,9,18
"3322","Pol-Ant1",1,1,18
"3323","Pol-Ant2",8,3,18
"3324","Pol-Ant3",4,9,18
"3325","Pol-Ant4",3,1,18
"3326","Pol-Ant5",1,1,18
"3327","Pol-Anthi1",1,1,18
"3328","Pol-Anthr",4,2,18
"3329","Pol-Apl",9,12,18
"3330","Pol-Ase",2,3,18
"3331","Pol-Att",5,3,18
"3332","Pol-Bib1",1,1,18
"3333","Pol-Bla",1,2,18
"3334","Pol-Bme",1,2,18
"3335","Pol-Bom1",15,7,18
"3336","Pol-Bom2",1,1,18
"3337","Pol-Bom3",10,5,18
"3338","Pol-Bom4",10,3,18
"3339","Pol-Bpa",8,4,18
"3340","Pol-Bru1",4,3,18
"3341","Pol-Bru2",3,4,18
"3342","Pol-Bru3",1,6,18
"3343","Pol-Bte",13,6,18
"3344","Pol-Cae",1,3,18
"3345","Pol-Cal",1,4,18
"3346","Pol-Call",5,7,18
"3347","Pol-Ccr",6,2,18
"3348","Pol-Ccro",1,2,18
"3349","Pol-Ccu",6,8,18
"3350","Pol-Ccy",5,4,18
"3351","Pol-Cer1",1,4,18
"3352","Pol-Chal",4,3,18
"3353","Pol-Che1",6,5,18
"3354","Pol-Che2",2,3,18
"3355","Pol-Che3",1,4,18
"3356","Pol-Chr",5,3,18
"3357","Pol-Chry1",2,3,18
"3358","Pol-Cla",6,7,18
"3359","Pol-Clan",2,1,18
"3360","Pol-Col3",1,2,18
"3361","Pol-Col4",1,1,18
"3362","Pol-Col5",1,1,18
"3363","Pol-Coll",1,2,18
"3364","Pol-Con",1,4,18
"3365","Pol-Cpi",5,1,18
"3366","Pol-Cru",3,4,18
"3367","Pol-Csc",2,2,18
"3368","Pol-Cur1",2,3,18
"3369","Pol-Cur2",2,4,18
"3370","Pol-Cur3",1,4,18
"3371","Pol-Dan",3,6,18
"3372","Pol-Das",7,3,18
"3373","Pol-Dba",4,5,18
"3374","Pol-Dip1",7,5,18
"3375","Pol-Dip11",2,3,18
"3376","Pol-Dip12",1,1,18
"3377","Pol-Dip2",7,2,18
"3378","Pol-Dip22",4,2,18
"3379","Pol-Dip23",2,1,18
"3380","Pol-Dip24",1,1,18
"3381","Pol-Dip3",3,4,18
"3382","Pol-Dip4",4,1,18
"3383","Pol-Dip5",1,3,18
"3384","Pol-Dip6",1,2,18
"3385","Pol-Eba",19,12,18
"3386","Pol-Eer",5,6,18
"3387","Pol-Eri1",4,3,18
"3388","Pol-Ete",10,8,18
"3389","Pol-Euc1",4,6,18
"3390","Pol-Eup",13,5,18
"3391","Pol-Fge",9,6,18
"3392","Pol-Gcl",2,4,18
"3393","Pol-Gme",1,1,18
"3394","Pol-Grh",1,1,18
"3395","Pol-Gym1",2,4,18
"3396","Pol-Gym2",1,2,18
"3397","Pol-Gym3",1,4,18
"3398","Pol-Had",1,3,18
"3399","Pol-Hal1",3,4,18
"3400","Pol-Het1",1,5,18
"3401","Pol-Het2",2,3,18
"3402","Pol-Het3",1,3,18
"3403","Pol-Het4",1,1,18
"3404","Pol-Het5",1,4,18
"3405","Pol-Hop1",1,2,18
"3406","Pol-Hop2",1,1,18
"3407","Pol-Hsc",4,4,18
"3408","Pol-Hsu",2,1,18
"3409","Pol-Hyl1",2,2,18
"3410","Pol-Ich1",1,5,18
"3411","Pol-Ich2",1,2,18
"3412","Pol-Ich3",1,1,18
"3413","Pol-Ifa",1,1,18
"3414","Pol-Ipo",3,5,18
"3415","Pol-Lae",3,8,18
"3416","Pol-Lci",2,2,18
"3417","Pol-Lep1",2,1,18
"3418","Pol-Lep2",2,1,18
"3419","Pol-Lgr",13,7,18
"3420","Pol-Lgran",2,1,18
"3421","Pol-Lme",1,1,18
"3422","Pol-Lmi",18,4,18
"3423","Pol-Lpe",14,6,18
"3424","Pol-Lph",2,1,18
"3425","Pol-Lsi",1,1,18
"3426","Pol-Luc",2,5,18
"3427","Pol-Mal1",3,3,18
"3428","Pol-Mci",2,1,18
"3429","Pol-Mec",1,3,18
"3430","Pol-Meg",2,4,18
"3431","Pol-Meg1",1,3,18
"3432","Pol-Meg2",1,1,18
"3433","Pol-Meg3",1,1,18
"3434","Pol-Mel",27,8,18
"3435","Pol-Melec1",1,2,18
"3436","Pol-Melig",7,6,18
"3437","Pol-Mer1",1,2,18
"3438","Pol-Mer2",4,8,18
"3439","Pol-Mir",5,8,18
"3440","Pol-Mor1",3,4,18
"3441","Pol-Mst",5,6,18
"3442","Pol-Nit1",3,1,18
"3443","Pol-Nom",1,2,18
"3444","Pol-Nom1",4,1,18
"3445","Pol-Nom2",4,1,18
"3446","Pol-Nom3",1,3,18
"3447","Pol-Nom4",2,2,18
"3448","Pol-Nom5",3,3,18
"3449","Pol-Nom6",1,1,18
"3450","Pol-Oca",5,3,18
"3451","Pol-Oed1",2,3,18
"3452","Pol-Ofl",9,7,18
"3453","Pol-Ofu",6,5,18
"3454","Pol-Ole",4,1,18
"3455","Pol-Oph",2,3,18
"3456","Pol-Ort1",5,9,18
"3457","Pol-Ort2",7,7,18
"3458","Pol-Ort3",1,5,18
"3459","Pol-Ort4",1,3,18
"3460","Pol-Oru",2,4,18
"3461","Pol-Osm",1,1,18
"3462","Pol-Osm1",2,2,18
"3463","Pol-Osm2",1,1,18
"3464","Pol-Osm3",6,6,18
"3465","Pol-Osm5",2,5,18
"3466","Pol-Osm6",1,2,18
"3467","Pol-Osm7",2,1,18
"3468","Pol-Otr",1,2,18
"3469","Pol-Pae",1,1,18
"3470","Pol-Pan1",1,1,18
"3471","Pol-Par",9,5,18
"3472","Pol-Pdo",1,1,18
"3473","Pol-Pen2",2,2,18
"3474","Pol-Ppa",2,6,18
"3475","Pol-Ppy",8,6,18
"3476","Pol-Pra",2,1,18
"3477","Pol-Pse",5,3,18
"3478","Pol-Red",3,3,18
"3479","Pol-Sca",17,8,18
"3480","Pol-Spe",2,1,18
"3481","Pol-Ssc",5,10,18
"3482","Pol-Sse",1,1,18
"3483","Pol-Syr4",2,1,18
"3484","Pol-Syr5",1,2,18
"3485","Pol-Syr6",1,1,18
"3486","Pol-Tep",1,1,18
"3487","Pol-Tro",3,2,18
"3488","Pol-Tsq",1,1,18
"3489","Pol-Vge",1,1,18
"3490","Pol-Xan",3,1,18
"3491","Pol-Xvi",1,1,18
"3492","Pol-Zyg",2,1,18
"3493","Pol-Aan",5,6,19
"3494","Pol-Aca",2,1,19
"3495","Pol-Ade",11,5,19
"3496","Pol-Adeg",2,4,19
"3497","Pol-Adi",3,5,19
"3498","Pol-Afu",7,6,19
"3499","Pol-Aful",2,3,19
"3500","Pol-Ahu",3,8,19
"3501","Pol-Ame",13,5,19
"3502","Pol-And",3,6,19
"3503","Pol-And1",1,1,19
"3504","Pol-And10",2,4,19
"3505","Pol-And11",1,2,19
"3506","Pol-And12",2,2,19
"3507","Pol-And2",9,3,19
"3508","Pol-And3",5,5,19
"3509","Pol-And5",8,9,19
"3510","Pol-And6",1,1,19
"3511","Pol-And7",1,6,19
"3512","Pol-And8",1,1,19
"3513","Pol-And9",1,1,19
"3514","Pol-Ani",11,7,19
"3515","Pol-Ant",7,4,19
"3516","Pol-Ant1",1,4,19
"3517","Pol-Ant2",8,4,19
"3518","Pol-Ant3",4,5,19
"3519","Pol-Ant4",3,2,19
"3520","Pol-Ant5",1,3,19
"3521","Pol-Anthi1",1,2,19
"3522","Pol-Anthr",4,3,19
"3523","Pol-Apl",9,7,19
"3524","Pol-Ase",2,4,19
"3525","Pol-Att",5,5,19
"3526","Pol-Bib1",1,3,19
"3527","Pol-Bla",1,2,19
"3528","Pol-Bme",1,2,19
"3529","Pol-Bom1",15,8,19
"3530","Pol-Bom2",1,4,19
"3531","Pol-Bom3",10,6,19
"3532","Pol-Bom4",10,3,19
"3533","Pol-Bpa",8,5,19
"3534","Pol-Bru1",4,6,19
"3535","Pol-Bru2",3,4,19
"3536","Pol-Bru3",1,4,19
"3537","Pol-Bte",13,18,19
"3538","Pol-Cae",1,1,19
"3539","Pol-Cal",1,2,19
"3540","Pol-Call",5,3,19
"3541","Pol-Ccr",6,4,19
"3542","Pol-Ccro",1,1,19
"3543","Pol-Ccu",6,7,19
"3544","Pol-Ccy",5,2,19
"3545","Pol-Cer1",1,4,19
"3546","Pol-Chal",4,4,19
"3547","Pol-Che1",6,3,19
"3548","Pol-Che2",2,5,19
"3549","Pol-Che3",1,1,19
"3550","Pol-Chr",5,9,19
"3551","Pol-Chry1",2,3,19
"3552","Pol-Cla",6,9,19
"3553","Pol-Clan",2,1,19
"3554","Pol-Col3",1,2,19
"3555","Pol-Col4",1,1,19
"3556","Pol-Col5",1,1,19
"3557","Pol-Coll",1,1,19
"3558","Pol-Con",1,2,19
"3559","Pol-Cpi",5,1,19
"3560","Pol-Cru",3,4,19
"3561","Pol-Csc",2,3,19
"3562","Pol-Cur1",2,4,19
"3563","Pol-Cur2",2,2,19
"3564","Pol-Cur3",1,6,19
"3565","Pol-Dan",3,11,19
"3566","Pol-Das",7,6,19
"3567","Pol-Dba",4,3,19
"3568","Pol-Dip1",7,5,19
"3569","Pol-Dip11",2,2,19
"3570","Pol-Dip12",1,2,19
"3571","Pol-Dip2",7,7,19
"3572","Pol-Dip22",4,5,19
"3573","Pol-Dip23",2,3,19
"3574","Pol-Dip24",1,1,19
"3575","Pol-Dip3",3,10,19
"3576","Pol-Dip4",4,2,19
"3577","Pol-Dip5",1,5,19
"3578","Pol-Dip6",1,2,19
"3579","Pol-Eba",19,8,19
"3580","Pol-Eer",5,4,19
"3581","Pol-Eri1",4,6,19
"3582","Pol-Ete",10,9,19
"3583","Pol-Euc1",4,6,19
"3584","Pol-Eup",13,6,19
"3585","Pol-Fge",9,7,19
"3586","Pol-Gcl",2,3,19
"3587","Pol-Gme",1,3,19
"3588","Pol-Grh",1,1,19
"3589","Pol-Gym1",2,3,19
"3590","Pol-Gym2",1,3,19
"3591","Pol-Gym3",1,1,19
"3592","Pol-Had",1,1,19
"3593","Pol-Hal1",3,3,19
"3594","Pol-Het1",1,1,19
"3595","Pol-Het2",2,6,19
"3596","Pol-Het3",1,1,19
"3597","Pol-Het4",1,1,19
"3598","Pol-Het5",1,2,19
"3599","Pol-Hop1",1,1,19
"3600","Pol-Hop2",1,4,19
"3601","Pol-Hsc",4,8,19
"3602","Pol-Hsu",2,2,19
"3603","Pol-Hyl1",2,2,19
"3604","Pol-Ich1",1,2,19
"3605","Pol-Ich2",1,1,19
"3606","Pol-Ich3",1,2,19
"3607","Pol-Ifa",1,1,19
"3608","Pol-Ipo",3,3,19
"3609","Pol-Lae",3,2,19
"3610","Pol-Lci",2,2,19
"3611","Pol-Lep1",2,1,19
"3612","Pol-Lep2",2,7,19
"3613","Pol-Lgr",13,6,19
"3614","Pol-Lgran",2,1,19
"3615","Pol-Lme",1,1,19
"3616","Pol-Lmi",18,8,19
"3617","Pol-Lpe",14,8,19
"3618","Pol-Lph",2,2,19
"3619","Pol-Lsi",1,2,19
"3620","Pol-Luc",2,8,19
"3621","Pol-Mal1",3,1,19
"3622","Pol-Mci",2,1,19
"3623","Pol-Mec",1,5,19
"3624","Pol-Meg",2,5,19
"3625","Pol-Meg1",1,1,19
"3626","Pol-Meg2",1,1,19
"3627","Pol-Meg3",1,2,19
"3628","Pol-Mel",27,10,19
"3629","Pol-Melec1",1,4,19
"3630","Pol-Melig",7,6,19
"3631","Pol-Mer1",1,2,19
"3632","Pol-Mer2",4,8,19
"3633","Pol-Mir",5,3,19
"3634","Pol-Mor1",3,5,19
"3635","Pol-Mst",5,3,19
"3636","Pol-Nit1",3,1,19
"3637","Pol-Nom",1,2,19
"3638","Pol-Nom1",4,10,19
"3639","Pol-Nom2",4,1,19
"3640","Pol-Nom3",1,1,19
"3641","Pol-Nom4",2,3,19
"3642","Pol-Nom5",3,5,19
"3643","Pol-Nom6",1,4,19
"3644","Pol-Oca",5,5,19
"3645","Pol-Oed1",2,1,19
"3646","Pol-Ofl",9,11,19
"3647","Pol-Ofu",6,4,19
"3648","Pol-Ole",4,3,19
"3649","Pol-Oph",2,1,19
"3650","Pol-Ort1",5,10,19
"3651","Pol-Ort2",7,3,19
"3652","Pol-Ort3",1,3,19
"3653","Pol-Ort4",1,2,19
"3654","Pol-Oru",2,4,19
"3655","Pol-Osm",1,2,19
"3656","Pol-Osm1",2,3,19
"3657","Pol-Osm2",1,2,19
"3658","Pol-Osm3",6,12,19
"3659","Pol-Osm5",2,2,19
"3660","Pol-Osm6",1,3,19
"3661","Pol-Osm7",2,1,19
"3662","Pol-Otr",1,2,19
"3663","Pol-Pae",1,1,19
"3664","Pol-Pan1",1,2,19
"3665","Pol-Par",9,7,19
"3666","Pol-Pdo",1,1,19
"3667","Pol-Pen2",2,1,19
"3668","Pol-Ppa",2,2,19
"3669","Pol-Ppy",8,7,19
"3670","Pol-Pra",2,1,19
"3671","Pol-Pse",5,1,19
"3672","Pol-Red",3,5,19
"3673","Pol-Sca",17,13,19
"3674","Pol-Spe",2,3,19
"3675","Pol-Ssc",5,6,19
"3676","Pol-Sse",1,1,19
"3677","Pol-Syr4",2,1,19
"3678","Pol-Syr5",1,1,19
"3679","Pol-Syr6",1,1,19
"3680","Pol-Tep",1,1,19
"3681","Pol-Tro",3,1,19
"3682","Pol-Tsq",1,1,19
"3683","Pol-Vge",1,3,19
"3684","Pol-Xan",3,3,19
"3685","Pol-Xvi",1,1,19
"3686","Pol-Zyg",2,1,19
"3687","Pol-Aan",5,4,20
"3688","Pol-Aca",2,1,20
"3689","Pol-Ade",11,9,20
"3690","Pol-Adeg",2,4,20
"3691","Pol-Adi",3,12,20
"3692","Pol-Afu",7,4,20
"3693","Pol-Aful",2,6,20
"3694","Pol-Ahu",3,2,20
"3695","Pol-Ame",13,10,20
"3696","Pol-And",3,5,20
"3697","Pol-And1",1,1,20
"3698","Pol-And10",2,3,20
"3699","Pol-And11",1,3,20
"3700","Pol-And12",2,1,20
"3701","Pol-And2",9,5,20
"3702","Pol-And3",5,2,20
"3703","Pol-And5",8,4,20
"3704","Pol-And6",1,3,20
"3705","Pol-And7",1,2,20
"3706","Pol-And8",1,3,20
"3707","Pol-And9",1,6,20
"3708","Pol-Ani",11,6,20
"3709","Pol-Ant",7,4,20
"3710","Pol-Ant1",1,3,20
"3711","Pol-Ant2",8,4,20
"3712","Pol-Ant3",4,3,20
"3713","Pol-Ant4",3,2,20
"3714","Pol-Ant5",1,4,20
"3715","Pol-Anthi1",1,1,20
"3716","Pol-Anthr",4,3,20
"3717","Pol-Apl",9,7,20
"3718","Pol-Ase",2,3,20
"3719","Pol-Att",5,2,20
"3720","Pol-Bib1",1,1,20
"3721","Pol-Bla",1,4,20
"3722","Pol-Bme",1,1,20
"3723","Pol-Bom1",15,9,20
"3724","Pol-Bom2",1,1,20
"3725","Pol-Bom3",10,3,20
"3726","Pol-Bom4",10,5,20
"3727","Pol-Bpa",8,2,20
"3728","Pol-Bru1",4,8,20
"3729","Pol-Bru2",3,2,20
"3730","Pol-Bru3",1,3,20
"3731","Pol-Bte",13,12,20
"3732","Pol-Cae",1,2,20
"3733","Pol-Cal",1,1,20
"3734","Pol-Call",5,9,20
"3735","Pol-Ccr",6,4,20
"3736","Pol-Ccro",1,6,20
"3737","Pol-Ccu",6,5,20
"3738","Pol-Ccy",5,4,20
"3739","Pol-Cer1",1,1,20
"3740","Pol-Chal",4,2,20
"3741","Pol-Che1",6,6,20
"3742","Pol-Che2",2,2,20
"3743","Pol-Che3",1,2,20
"3744","Pol-Chr",5,6,20
"3745","Pol-Chry1",2,1,20
"3746","Pol-Cla",6,3,20
"3747","Pol-Clan",2,4,20
"3748","Pol-Col3",1,1,20
"3749","Pol-Col4",1,1,20
"3750","Pol-Col5",1,1,20
"3751","Pol-Coll",1,1,20
"3752","Pol-Con",1,1,20
"3753","Pol-Cpi",5,2,20
"3754","Pol-Cru",3,5,20
"3755","Pol-Csc",2,2,20
"3756","Pol-Cur1",2,2,20
"3757","Pol-Cur2",2,4,20
"3758","Pol-Cur3",1,3,20
"3759","Pol-Dan",3,5,20
"3760","Pol-Das",7,3,20
"3761","Pol-Dba",4,6,20
"3762","Pol-Dip1",7,5,20
"3763","Pol-Dip11",2,1,20
"3764","Pol-Dip12",1,3,20
"3765","Pol-Dip2",7,7,20
"3766","Pol-Dip22",4,8,20
"3767","Pol-Dip23",2,2,20
"3768","Pol-Dip24",1,2,20
"3769","Pol-Dip3",3,4,20
"3770","Pol-Dip4",4,2,20
"3771","Pol-Dip5",1,5,20
"3772","Pol-Dip6",1,4,20
"3773","Pol-Eba",19,8,20
"3774","Pol-Eer",5,8,20
"3775","Pol-Eri1",4,4,20
"3776","Pol-Ete",10,5,20
"3777","Pol-Euc1",4,3,20
"3778","Pol-Eup",13,7,20
"3779","Pol-Fge",9,8,20
"3780","Pol-Gcl",2,2,20
"3781","Pol-Gme",1,1,20
"3782","Pol-Grh",1,1,20
"3783","Pol-Gym1",2,2,20
"3784","Pol-Gym2",1,4,20
"3785","Pol-Gym3",1,3,20
"3786","Pol-Had",1,2,20
"3787","Pol-Hal1",3,4,20
"3788","Pol-Het1",1,2,20
"3789","Pol-Het2",2,5,20
"3790","Pol-Het3",1,1,20
"3791","Pol-Het4",1,4,20
"3792","Pol-Het5",1,3,20
"3793","Pol-Hop1",1,4,20
"3794","Pol-Hop2",1,3,20
"3795","Pol-Hsc",4,5,20
"3796","Pol-Hsu",2,4,20
"3797","Pol-Hyl1",2,4,20
"3798","Pol-Ich1",1,1,20
"3799","Pol-Ich2",1,1,20
"3800","Pol-Ich3",1,1,20
"3801","Pol-Ifa",1,1,20
"3802","Pol-Ipo",3,5,20
"3803","Pol-Lae",3,6,20
"3804","Pol-Lci",2,3,20
"3805","Pol-Lep1",2,1,20
"3806","Pol-Lep2",2,6,20
"3807","Pol-Lgr",13,16,20
"3808","Pol-Lgran",2,3,20
"3809","Pol-Lme",1,1,20
"3810","Pol-Lmi",18,12,20
"3811","Pol-Lpe",14,6,20
"3812","Pol-Lph",2,5,20
"3813","Pol-Lsi",1,2,20
"3814","Pol-Luc",2,1,20
"3815","Pol-Mal1",3,2,20
"3816","Pol-Mci",2,3,20
"3817","Pol-Mec",1,4,20
"3818","Pol-Meg",2,2,20
"3819","Pol-Meg1",1,2,20
"3820","Pol-Meg2",1,1,20
"3821","Pol-Meg3",1,1,20
"3822","Pol-Mel",27,8,20
"3823","Pol-Melec1",1,2,20
"3824","Pol-Melig",7,5,20
"3825","Pol-Mer1",1,1,20
"3826","Pol-Mer2",4,4,20
"3827","Pol-Mir",5,4,20
"3828","Pol-Mor1",3,4,20
"3829","Pol-Mst",5,5,20
"3830","Pol-Nit1",3,3,20
"3831","Pol-Nom",1,4,20
"3832","Pol-Nom1",4,11,20
"3833","Pol-Nom2",4,2,20
"3834","Pol-Nom3",1,1,20
"3835","Pol-Nom4",2,4,20
"3836","Pol-Nom5",3,2,20
"3837","Pol-Nom6",1,5,20
"3838","Pol-Oca",5,4,20
"3839","Pol-Oed1",2,1,20
"3840","Pol-Ofl",9,5,20
"3841","Pol-Ofu",6,5,20
"3842","Pol-Ole",4,2,20
"3843","Pol-Oph",2,1,20
"3844","Pol-Ort1",5,3,20
"3845","Pol-Ort2",7,8,20
"3846","Pol-Ort3",1,1,20
"3847","Pol-Ort4",1,2,20
"3848","Pol-Oru",2,1,20
"3849","Pol-Osm",1,1,20
"3850","Pol-Osm1",2,1,20
"3851","Pol-Osm2",1,1,20
"3852","Pol-Osm3",6,6,20
"3853","Pol-Osm5",2,4,20
"3854","Pol-Osm6",1,4,20
"3855","Pol-Osm7",2,2,20
"3856","Pol-Otr",1,3,20
"3857","Pol-Pae",1,1,20
"3858","Pol-Pan1",1,1,20
"3859","Pol-Par",9,7,20
"3860","Pol-Pdo",1,2,20
"3861","Pol-Pen2",2,1,20
"3862","Pol-Ppa",2,7,20
"3863","Pol-Ppy",8,9,20
"3864","Pol-Pra",2,4,20
"3865","Pol-Pse",5,3,20
"3866","Pol-Red",3,3,20
"3867","Pol-Sca",17,5,20
"3868","Pol-Spe",2,6,20
"3869","Pol-Ssc",5,5,20
"3870","Pol-Sse",1,2,20
"3871","Pol-Syr4",2,3,20
"3872","Pol-Syr5",1,3,20
"3873","Pol-Syr6",1,1,20
"3874","Pol-Tep",1,1,20
"3875","Pol-Tro",3,1,20
"3876","Pol-Tsq",1,1,20
"3877","Pol-Vge",1,1,20
"3878","Pol-Xan",3,5,20
"3879","Pol-Xvi",1,1,20
"3880","Pol-Zyg",2,1,20
"3881","Pol-Aan",5,3,21
"3882","Pol-Aca",2,3,21
"3883","Pol-Ade",11,7,21
"3884","Pol-Adeg",2,2,21
"3885","Pol-Adi",3,2,21
"3886","Pol-Afu",7,6,21
"3887","Pol-Aful",2,6,21
"3888","Pol-Ahu",3,6,21
"3889","Pol-Ame",13,13,21
"3890","Pol-And",3,3,21
"3891","Pol-And1",1,2,21
"3892","Pol-And10",2,5,21
"3893","Pol-And11",1,3,21
"3894","Pol-And12",2,2,21
"3895","Pol-And2",9,5,21
"3896","Pol-And3",5,2,21
"3897","Pol-And5",8,9,21
"3898","Pol-And6",1,1,21
"3899","Pol-And7",1,1,21
"3900","Pol-And8",1,2,21
"3901","Pol-And9",1,1,21
"3902","Pol-Ani",11,10,21
"3903","Pol-Ant",7,5,21
"3904","Pol-Ant1",1,5,21
"3905","Pol-Ant2",8,7,21
"3906","Pol-Ant3",4,5,21
"3907","Pol-Ant4",3,1,21
"3908","Pol-Ant5",1,3,21
"3909","Pol-Anthi1",1,2,21
"3910","Pol-Anthr",4,3,21
"3911","Pol-Apl",9,9,21
"3912","Pol-Ase",2,6,21
"3913","Pol-Att",5,1,21
"3914","Pol-Bib1",1,2,21
"3915","Pol-Bla",1,3,21
"3916","Pol-Bme",1,4,21
"3917","Pol-Bom1",15,10,21
"3918","Pol-Bom2",1,3,21
"3919","Pol-Bom3",10,7,21
"3920","Pol-Bom4",10,1,21
"3921","Pol-Bpa",8,8,21
"3922","Pol-Bru1",4,10,21
"3923","Pol-Bru2",3,2,21
"3924","Pol-Bru3",1,3,21
"3925","Pol-Bte",13,7,21
"3926","Pol-Cae",1,2,21
"3927","Pol-Cal",1,2,21
"3928","Pol-Call",5,5,21
"3929","Pol-Ccr",6,6,21
"3930","Pol-Ccro",1,3,21
"3931","Pol-Ccu",6,6,21
"3932","Pol-Ccy",5,5,21
"3933","Pol-Cer1",1,2,21
"3934","Pol-Chal",4,4,21
"3935","Pol-Che1",6,7,21
"3936","Pol-Che2",2,2,21
"3937","Pol-Che3",1,3,21
"3938","Pol-Chr",5,4,21
"3939","Pol-Chry1",2,2,21
"3940","Pol-Cla",6,5,21
"3941","Pol-Clan",2,2,21
"3942","Pol-Col3",1,1,21
"3943","Pol-Col4",1,1,21
"3944","Pol-Col5",1,1,21
"3945","Pol-Coll",1,2,21
"3946","Pol-Con",1,3,21
"3947","Pol-Cpi",5,2,21
"3948","Pol-Cru",3,2,21
