"","species","interactions","indegree","rep"
"3196","Nomada_sheppardana",1,1,19
"3197","Nomada_succinta",2,1,19
"3198","Oedemera_flavipes",5,2,19
"3199","Osmia_gallarum",1,1,19
"3200","Osmia_rufohirta",3,1,19
"3201","Oxythyrea_funesta",9,8,19
"3202","Paragus_tibialis",3,1,19
"3203","Pieris_rapae",1,1,19
"3204","Platynochaetus_setosus",1,1,19
"3205","Polistes_gallicus",2,1,19
"3206","Pompilidae",1,1,19
"3207","Pseudophilotes_panoptes",3,8,19
"3208","Pterophoridae",1,1,19
"3209","Rodanthidium_sticticum",6,5,19
"3210","Sarcophagidae_1",4,2,19
"3211","Sarcophagidae_2",1,1,19
"3212","Sarcophagidae_3",1,1,19
"3213","Sarcophagidae_4",4,1,19
"3214","Sarcophagidae_5",2,3,19
"3215","Sarcophagidae_6",1,1,19
"3216","Scaeva_albomaculata",1,1,19
"3217","Scatophagidae..",2,4,19
"3218","Smaragdina_diversipes",1,1,19
"3219","Sphecodes",1,1,19
"3220","Stratyomidae_1",1,1,19
"3221","Stratyomidae_2",1,1,19
"3222","Stratyomidae_3",1,1,19
"3223","Symphyta",1,1,19
"3224","Syritta_pipiens",1,1,19
"3225","Syrphidae_1",2,1,19
"3226","Syrphidae_2",1,1,19
"3227","Tachinidae_1",1,1,19
"3228","Tachinidae_2",1,1,19
"3229","Tropinota_squalida",3,3,19
"3230","Vespa_parasita_negra_potes_taronja",1,1,19
"3231","Adela_aldrovandella",5,6,20
"3232","Anaspis",5,3,20
"3233","Andrena_angustior_impressa",2,5,20
"3234","Andrena_djelfensis",8,6,20
"3235","Andrena_fulva",1,1,20
"3236","Andrena_lepida",2,2,20
"3237","Andrena_limata",2,1,20
"3238","Andrena_nana",4,2,20
"3239","Andrena_nigroaenea",4,4,20
"3240","Andrena_vulpecula",1,2,20
"3241","Anthaxia",3,1,20
"3242","Anthophora_acervorum",4,1,20
"3243","Anthophora_dispar",2,4,20
"3244","Anthrenus_1",3,2,20
"3245","Anthrenus_2",2,1,20
"3246","Anthrenus_3",1,1,20
"3247","Apis",11,7,20
"3248","Aplocnemus_calidus",1,2,20
"3249","Attalus_pictus",1,1,20
"3250","Bibio_sp",1,3,20
"3251","Bombus_pascuorum",1,2,20
"3252","Bombus_terrestris",1,5,20
"3253","Bombylius_cruciatus",1,1,20
"3254","Bombylius_discolor",2,1,20
"3255","Bombylius_sp_1",1,2,20
"3256","Braconidae",1,1,20
"3257","Bruchid_2",1,1,20
"3258","Bruchidius_1",1,1,20
"3259","Bruchidius_2",1,1,20
"3260","Butterfly",1,1,20
"3261","Calliphoridae_3",2,1,20
"3262","Callophrys_rubi",1,1,20
"3263","Ceratina_cyanea",3,1,20
"3264","Chalcididae_1",1,2,20
"3265","Chalcididae_3",2,1,20
"3266","Chalcididae_4",1,2,20
"3267","Chalcididae_5",1,2,20
"3268","Chalcididae_6",1,1,20
"3269","Chamaesyrphus",6,6,20
"3270","Chrysotoxum_cautum",5,4,20
"3271","Chrysotoxum_intermedium",1,1,20
"3272","Chrysura_dichroa",1,1,20
"3273","Clanoptilus_abdominalis",4,5,20
"3274","Clytra_quadripunctata",1,1,20
"3275","Coleòpter_vermell_gruixut",1,1,20
"3276","Coleoptera_3",1,1,20
"3277","Conophorus",1,1,20
"3278","Conòpid_llarg_vermell",1,1,20
"3279","Cryptocephalus_ramburi",1,1,20
"3280","Danacea_longiceps",1,1,20
"3281","Dasytes_nigroaeneus",6,1,20
"3282","Diodontus",1,1,20
"3283","Dipter_2",1,1,20
"3284","Dipter_blanc",1,1,20
"3285","Dipter_elipse_1",1,1,20
"3286","Dipter_gran_1",1,1,20
"3287","Dipter_molt_llarg._mes_que_apis._ales_fosques._grisos",1,1,20
"3288","Empididae",5,6,20
"3289","Empididae_2",2,2,20
"3290","Epysirphus_balteatus",1,1,20
"3291","Eristalinus_aeneus",1,1,20
"3292","Eristalis_tenax",1,1,20
"3293","Escarabat_2",1,1,20
"3294","Escarabat_petit_1",1,1,20
"3295","Escarabat_rodonet_com_una_marieta_però_blau",1,1,20
"3296","Eucera_nigrilabris",1,1,20
"3297","Eumenes_coarctatus",1,1,20
"3298","Euodynerus_bidentoides",2,1,20
"3299","Eurydema_oleracea",1,1,20
"3300","Fals_conòpid",3,2,20
"3301","Gasteruption_1",1,1,20
"3302","Gonopteryx_cleopatra",1,1,20
"3303","Gymnosoma",1,1,20
"3304","Hadrodemus_m.flavum",1,1,20
"3305","Halictus_quadricinctus",1,1,20
"3306","Halictus_smaragdalus",2,1,20
"3307","Halictus_tetrazonius",1,2,20
"3308","Heteropter_marró_sense_punts",1,2,20
"3309","Himenopter_molt_petit",1,1,20
"3310","Himenòpter_parasitoid",1,1,20
"3311","Hylaeus_garrulus",2,2,20
"3312","Hylaeus_hyalinatus",3,2,20
"3313","Hylaeus_sp_1",1,1,20
"3314","Ichneumonidae_6",2,1,20
"3315","Lasioglossum_albocinctum",1,1,20
"3316","Lasioglossum_bimaculatum",3,2,20
"3317","Lasioglossum_griseolum",6,3,20
"3318","Lasioglossum_ibericum",1,1,20
"3319","Lasioglossum_interruptum",5,6,20
"3320","Lasioglossum_malachurum",1,1,20
"3321","Lasioglossum_mediterraneum",4,2,20
"3322","Lasioglossum_soror",2,1,20
"3323","Lasioglossum_subhirtum",2,2,20
"3324","Lasioglossum_transitorium_planulum",6,6,20
"3325","Leptidea_sinapis",1,2,20
"3326","Lobonyx_aeneus",4,7,20
"3327","Lucilia",1,1,20
"3328","Malthinus",2,1,20
"3329","Mecoptera",1,1,20
"3330","Megachile_pyrenaica",2,1,20
"3331","Meligethes_2",1,1,20
"3332","Meligethes_aeneus",3,2,20
"3333","Merodon",1,1,20
"3334","Microhoria_plumbea",1,1,20
"3335","Microlepidoptera",3,2,20
"3336","Miridae_1",1,1,20
"3337","Miridae_2",1,1,20
"3338","Miridae_3",1,1,20
"3339","Mordellistena_1",3,2,20
"3340","Mosca_1",1,1,20
"3341","Mosca_11",1,1,20
"3342","Mosca_14",2,1,20
"3343","Mosca_15",2,5,20
"3344","Mosca_16",2,1,20
"3345","Mosca_17",2,1,20
"3346","Mosca_18",1,1,20
"3347","Mosca_19",1,1,20
"3348","Mosca_20",1,1,20
"3349","Mosca_3",3,1,20
"3350","Mosca_7",2,2,20
"3351","Mosca_8",1,1,20
"3352","Mosca_9",3,3,20
"3353","Mosca_mitjana.gran_1",1,1,20
"3354","Mosca_mitjana_1",1,1,20
"3355","Mosca_normal_1",1,1,20
"3356","Mosca_petita_1",1,1,20
"3357","Mosca_petita_2",1,1,20
"3358","Mosca_petita_3",1,1,20
"3359","Mosca_poc_peluda_1",1,1,20
"3360","Mosca_prima_1",1,2,20
"3361","Mosca_taques_ales_1",1,1,20
"3362","Moth_1",1,1,20
"3363","Musca_1",1,2,20
"3364","Nomada_1",1,1,20
"3365","Nomada_flavoguttata",1,2,20
"3366","Nomada_sheppardana",1,1,20
"3367","Nomada_succinta",2,1,20
"3368","Oedemera_flavipes",5,4,20
"3369","Osmia_gallarum",1,1,20
"3370","Osmia_rufohirta",3,1,20
"3371","Oxythyrea_funesta",9,6,20
"3372","Paragus_tibialis",3,2,20
"3373","Pieris_rapae",1,1,20
"3374","Platynochaetus_setosus",1,2,20
"3375","Polistes_gallicus",2,1,20
"3376","Pompilidae",1,2,20
"3377","Pseudophilotes_panoptes",3,5,20
"3378","Pterophoridae",1,1,20
"3379","Rodanthidium_sticticum",6,7,20
"3380","Sarcophagidae_1",4,3,20
"3381","Sarcophagidae_2",1,1,20
"3382","Sarcophagidae_3",1,1,20
"3383","Sarcophagidae_4",4,2,20
"3384","Sarcophagidae_5",2,4,20
"3385","Sarcophagidae_6",1,2,20
"3386","Scaeva_albomaculata",1,1,20
"3387","Scatophagidae..",2,1,20
"3388","Smaragdina_diversipes",1,2,20
"3389","Sphecodes",1,1,20
"3390","Stratyomidae_1",1,2,20
"3391","Stratyomidae_2",1,1,20
"3392","Stratyomidae_3",1,1,20
"3393","Symphyta",1,1,20
"3394","Syritta_pipiens",1,1,20
"3395","Syrphidae_1",2,1,20
"3396","Syrphidae_2",1,1,20
"3397","Tachinidae_1",1,1,20
"3398","Tachinidae_2",1,1,20
"3399","Tropinota_squalida",3,3,20
"3400","Vespa_parasita_negra_potes_taronja",1,1,20
"3401","Adela_aldrovandella",5,9,21
"3402","Anaspis",5,5,21
"3403","Andrena_angustior_impressa",2,4,21
"3404","Andrena_djelfensis",8,5,21
"3405","Andrena_fulva",1,1,21
"3406","Andrena_lepida",2,1,21
"3407","Andrena_limata",2,3,21
"3408","Andrena_nana",4,1,21
"3409","Andrena_nigroaenea",4,6,21
"3410","Andrena_vulpecula",1,1,21
"3411","Anthaxia",3,1,21
"3412","Anthophora_acervorum",4,1,21
"3413","Anthophora_dispar",2,2,21
"3414","Anthrenus_1",3,2,21
"3415","Anthrenus_2",2,2,21
"3416","Anthrenus_3",1,1,21
"3417","Apis",11,7,21
"3418","Aplocnemus_calidus",1,1,21
"3419","Attalus_pictus",1,1,21
"3420","Bibio_sp",1,1,21
"3421","Bombus_pascuorum",1,1,21
"3422","Bombus_terrestris",1,6,21
"3423","Bombylius_cruciatus",1,1,21
"3424","Bombylius_discolor",2,2,21
"3425","Bombylius_sp_1",1,1,21
"3426","Braconidae",1,1,21
"3427","Bruchid_2",1,1,21
"3428","Bruchidius_1",1,1,21
"3429","Bruchidius_2",1,1,21
"3430","Butterfly",1,1,21
"3431","Calliphoridae_3",2,2,21
"3432","Callophrys_rubi",1,1,21
"3433","Ceratina_cyanea",3,2,21
"3434","Chalcididae_1",1,1,21
"3435","Chalcididae_3",2,1,21
"3436","Chalcididae_4",1,1,21
"3437","Chalcididae_5",1,2,21
"3438","Chalcididae_6",1,1,21
"3439","Chamaesyrphus",6,5,21
"3440","Chrysotoxum_cautum",5,2,21
"3441","Chrysotoxum_intermedium",1,1,21
"3442","Chrysura_dichroa",1,1,21
"3443","Clanoptilus_abdominalis",4,2,21
"3444","Clytra_quadripunctata",1,2,21
"3445","Coleòpter_vermell_gruixut",1,1,21
"3446","Coleoptera_3",1,1,21
"3447","Conophorus",1,1,21
"3448","Conòpid_llarg_vermell",1,1,21
"3449","Cryptocephalus_ramburi",1,1,21
"3450","Danacea_longiceps",1,1,21
"3451","Dasytes_nigroaeneus",6,4,21
"3452","Diodontus",1,3,21
"3453","Dipter_2",1,1,21
"3454","Dipter_blanc",1,1,21
"3455","Dipter_elipse_1",1,1,21
"3456","Dipter_gran_1",1,1,21
"3457","Dipter_molt_llarg._mes_que_apis._ales_fosques._grisos",1,1,21
"3458","Empididae",5,7,21
"3459","Empididae_2",2,1,21
"3460","Epysirphus_balteatus",1,1,21
"3461","Eristalinus_aeneus",1,1,21
"3462","Eristalis_tenax",1,2,21
"3463","Escarabat_2",1,1,21
"3464","Escarabat_petit_1",1,1,21
"3465","Escarabat_rodonet_com_una_marieta_però_blau",1,1,21
"3466","Eucera_nigrilabris",1,2,21
"3467","Eumenes_coarctatus",1,1,21
"3468","Euodynerus_bidentoides",2,2,21
"3469","Eurydema_oleracea",1,1,21
"3470","Fals_conòpid",3,1,21
"3471","Gasteruption_1",1,1,21
"3472","Gonopteryx_cleopatra",1,1,21
"3473","Gymnosoma",1,1,21
"3474","Hadrodemus_m.flavum",1,1,21
"3475","Halictus_quadricinctus",1,1,21
"3476","Halictus_smaragdalus",2,1,21
"3477","Halictus_tetrazonius",1,3,21
"3478","Heteropter_marró_sense_punts",1,2,21
"3479","Himenopter_molt_petit",1,1,21
"3480","Himenòpter_parasitoid",1,1,21
"3481","Hylaeus_garrulus",2,1,21
"3482","Hylaeus_hyalinatus",3,1,21
"3483","Hylaeus_sp_1",1,1,21
"3484","Ichneumonidae_6",2,1,21
"3485","Lasioglossum_albocinctum",1,1,21
"3486","Lasioglossum_bimaculatum",3,2,21
"3487","Lasioglossum_griseolum",6,4,21
"3488","Lasioglossum_ibericum",1,1,21
"3489","Lasioglossum_interruptum",5,4,21
"3490","Lasioglossum_malachurum",1,1,21
"3491","Lasioglossum_mediterraneum",4,4,21
"3492","Lasioglossum_soror",2,1,21
"3493","Lasioglossum_subhirtum",2,2,21
"3494","Lasioglossum_transitorium_planulum",6,7,21
"3495","Leptidea_sinapis",1,1,21
"3496","Lobonyx_aeneus",4,3,21
"3497","Lucilia",1,1,21
"3498","Malthinus",2,1,21
"3499","Mecoptera",1,1,21
"3500","Megachile_pyrenaica",2,1,21
"3501","Meligethes_2",1,1,21
"3502","Meligethes_aeneus",3,1,21
"3503","Merodon",1,1,21
"3504","Microhoria_plumbea",1,1,21
"3505","Microlepidoptera",3,5,21
"3506","Miridae_1",1,1,21
"3507","Miridae_2",1,1,21
"3508","Miridae_3",1,2,21
"3509","Mordellistena_1",3,1,21
"3510","Mosca_1",1,1,21
"3511","Mosca_11",1,1,21
"3512","Mosca_14",2,3,21
"3513","Mosca_15",2,2,21
"3514","Mosca_16",2,1,21
"3515","Mosca_17",2,2,21
"3516","Mosca_18",1,2,21
"3517","Mosca_19",1,1,21
"3518","Mosca_20",1,1,21
"3519","Mosca_3",3,3,21
"3520","Mosca_7",2,1,21
"3521","Mosca_8",1,1,21
"3522","Mosca_9",3,5,21
"3523","Mosca_mitjana.gran_1",1,2,21
"3524","Mosca_mitjana_1",1,3,21
"3525","Mosca_normal_1",1,2,21
"3526","Mosca_petita_1",1,1,21
"3527","Mosca_petita_2",1,1,21
"3528","Mosca_petita_3",1,1,21
"3529","Mosca_poc_peluda_1",1,1,21
"3530","Mosca_prima_1",1,1,21
"3531","Mosca_taques_ales_1",1,2,21
"3532","Moth_1",1,1,21
"3533","Musca_1",1,1,21
"3534","Nomada_1",1,1,21
"3535","Nomada_flavoguttata",1,1,21
"3536","Nomada_sheppardana",1,1,21
"3537","Nomada_succinta",2,2,21
"3538","Oedemera_flavipes",5,3,21
"3539","Osmia_gallarum",1,1,21
"3540","Osmia_rufohirta",3,3,21
"3541","Oxythyrea_funesta",9,8,21
"3542","Paragus_tibialis",3,1,21
"3543","Pieris_rapae",1,1,21
"3544","Platynochaetus_setosus",1,2,21
"3545","Polistes_gallicus",2,2,21
"3546","Pompilidae",1,1,21
"3547","Pseudophilotes_panoptes",3,5,21
"3548","Pterophoridae",1,1,21
"3549","Rodanthidium_sticticum",6,5,21
"3550","Sarcophagidae_1",4,2,21
"3551","Sarcophagidae_2",1,1,21
"3552","Sarcophagidae_3",1,1,21
"3553","Sarcophagidae_4",4,4,21
"3554","Sarcophagidae_5",2,4,21
"3555","Sarcophagidae_6",1,1,21
"3556","Scaeva_albomaculata",1,1,21
"3557","Scatophagidae..",2,2,21
"3558","Smaragdina_diversipes",1,1,21
"3559","Sphecodes",1,1,21
"3560","Stratyomidae_1",1,1,21
"3561","Stratyomidae_2",1,1,21
"3562","Stratyomidae_3",1,1,21
"3563","Symphyta",1,1,21
"3564","Syritta_pipiens",1,1,21
"3565","Syrphidae_1",2,2,21
"3566","Syrphidae_2",1,1,21
"3567","Tachinidae_1",1,1,21
"3568","Tachinidae_2",1,1,21
"3569","Tropinota_squalida",3,2,21
"3570","Vespa_parasita_negra_potes_taronja",1,2,21
"3571","Adela_aldrovandella",5,4,22
"3572","Anaspis",5,2,22
"3573","Andrena_angustior_impressa",2,4,22
"3574","Andrena_djelfensis",8,4,22
"3575","Andrena_fulva",1,2,22
"3576","Andrena_lepida",2,4,22
"3577","Andrena_limata",2,2,22
"3578","Andrena_nana",4,3,22
"3579","Andrena_nigroaenea",4,5,22
"3580","Andrena_vulpecula",1,1,22
"3581","Anthaxia",3,2,22
"3582","Anthophora_acervorum",4,3,22
"3583","Anthophora_dispar",2,4,22
"3584","Anthrenus_1",3,2,22
"3585","Anthrenus_2",2,1,22
"3586","Anthrenus_3",1,1,22
"3587","Apis",11,9,22
"3588","Aplocnemus_calidus",1,2,22
"3589","Attalus_pictus",1,1,22
"3590","Bibio_sp",1,3,22
"3591","Bombus_pascuorum",1,1,22
"3592","Bombus_terrestris",1,3,22
"3593","Bombylius_cruciatus",1,1,22
"3594","Bombylius_discolor",2,1,22
"3595","Bombylius_sp_1",1,2,22
"3596","Braconidae",1,1,22
"3597","Bruchid_2",1,1,22
"3598","Bruchidius_1",1,1,22
"3599","Bruchidius_2",1,1,22
"3600","Butterfly",1,1,22
"3601","Calliphoridae_3",2,1,22
"3602","Callophrys_rubi",1,1,22
"3603","Ceratina_cyanea",3,2,22
"3604","Chalcididae_1",1,1,22
"3605","Chalcididae_3",2,1,22
"3606","Chalcididae_4",1,1,22
"3607","Chalcididae_5",1,2,22
"3608","Chalcididae_6",1,1,22
"3609","Chamaesyrphus",6,3,22
"3610","Chrysotoxum_cautum",5,4,22
"3611","Chrysotoxum_intermedium",1,1,22
"3612","Chrysura_dichroa",1,2,22
"3613","Clanoptilus_abdominalis",4,1,22
"3614","Clytra_quadripunctata",1,1,22
"3615","Coleòpter_vermell_gruixut",1,1,22
"3616","Coleoptera_3",1,1,22
"3617","Conophorus",1,1,22
"3618","Conòpid_llarg_vermell",1,1,22
"3619","Cryptocephalus_ramburi",1,2,22
"3620","Danacea_longiceps",1,1,22
"3621","Dasytes_nigroaeneus",6,4,22
"3622","Diodontus",1,1,22
"3623","Dipter_2",1,1,22
"3624","Dipter_blanc",1,2,22
"3625","Dipter_elipse_1",1,1,22
"3626","Dipter_gran_1",1,2,22
"3627","Dipter_molt_llarg._mes_que_apis._ales_fosques._grisos",1,2,22
"3628","Empididae",5,5,22
"3629","Empididae_2",2,2,22
"3630","Epysirphus_balteatus",1,1,22
"3631","Eristalinus_aeneus",1,1,22
"3632","Eristalis_tenax",1,1,22
"3633","Escarabat_2",1,1,22
"3634","Escarabat_petit_1",1,1,22
"3635","Escarabat_rodonet_com_una_marieta_però_blau",1,1,22
"3636","Eucera_nigrilabris",1,1,22
"3637","Eumenes_coarctatus",1,1,22
"3638","Euodynerus_bidentoides",2,1,22
"3639","Eurydema_oleracea",1,1,22
"3640","Fals_conòpid",3,3,22
"3641","Gasteruption_1",1,1,22
"3642","Gonopteryx_cleopatra",1,1,22
"3643","Gymnosoma",1,1,22
"3644","Hadrodemus_m.flavum",1,2,22
"3645","Halictus_quadricinctus",1,1,22
"3646","Halictus_smaragdalus",2,2,22
"3647","Halictus_tetrazonius",1,4,22
"3648","Heteropter_marró_sense_punts",1,1,22
"3649","Himenopter_molt_petit",1,1,22
"3650","Himenòpter_parasitoid",1,1,22
"3651","Hylaeus_garrulus",2,2,22
"3652","Hylaeus_hyalinatus",3,7,22
"3653","Hylaeus_sp_1",1,1,22
"3654","Ichneumonidae_6",2,1,22
"3655","Lasioglossum_albocinctum",1,2,22
"3656","Lasioglossum_bimaculatum",3,2,22
"3657","Lasioglossum_griseolum",6,4,22
"3658","Lasioglossum_ibericum",1,1,22
"3659","Lasioglossum_interruptum",5,3,22
"3660","Lasioglossum_malachurum",1,1,22
"3661","Lasioglossum_mediterraneum",4,2,22
"3662","Lasioglossum_soror",2,1,22
"3663","Lasioglossum_subhirtum",2,3,22
"3664","Lasioglossum_transitorium_planulum",6,8,22
"3665","Leptidea_sinapis",1,1,22
"3666","Lobonyx_aeneus",4,7,22
"3667","Lucilia",1,1,22
"3668","Malthinus",2,1,22
"3669","Mecoptera",1,1,22
"3670","Megachile_pyrenaica",2,1,22
"3671","Meligethes_2",1,1,22
"3672","Meligethes_aeneus",3,1,22
"3673","Merodon",1,1,22
"3674","Microhoria_plumbea",1,1,22
"3675","Microlepidoptera",3,5,22
"3676","Miridae_1",1,1,22
"3677","Miridae_2",1,1,22
"3678","Miridae_3",1,1,22
"3679","Mordellistena_1",3,2,22
"3680","Mosca_1",1,1,22
"3681","Mosca_11",1,1,22
"3682","Mosca_14",2,1,22
"3683","Mosca_15",2,1,22
"3684","Mosca_16",2,1,22
"3685","Mosca_17",2,4,22
"3686","Mosca_18",1,1,22
"3687","Mosca_19",1,1,22
"3688","Mosca_20",1,2,22
"3689","Mosca_3",3,3,22
"3690","Mosca_7",2,1,22
"3691","Mosca_8",1,1,22
"3692","Mosca_9",3,3,22
"3693","Mosca_mitjana.gran_1",1,1,22
"3694","Mosca_mitjana_1",1,2,22
"3695","Mosca_normal_1",1,1,22
"3696","Mosca_petita_1",1,1,22
"3697","Mosca_petita_2",1,1,22
"3698","Mosca_petita_3",1,1,22
"3699","Mosca_poc_peluda_1",1,1,22
"3700","Mosca_prima_1",1,1,22
"3701","Mosca_taques_ales_1",1,1,22
"3702","Moth_1",1,1,22
"3703","Musca_1",1,1,22
"3704","Nomada_1",1,1,22
"3705","Nomada_flavoguttata",1,1,22
"3706","Nomada_sheppardana",1,1,22
"3707","Nomada_succinta",2,1,22
"3708","Oedemera_flavipes",5,4,22
"3709","Osmia_gallarum",1,1,22
"3710","Osmia_rufohirta",3,2,22
"3711","Oxythyrea_funesta",9,4,22
"3712","Paragus_tibialis",3,1,22
"3713","Pieris_rapae",1,2,22
"3714","Platynochaetus_setosus",1,1,22
"3715","Polistes_gallicus",2,1,22
"3716","Pompilidae",1,1,22
"3717","Pseudophilotes_panoptes",3,6,22
"3718","Pterophoridae",1,2,22
"3719","Rodanthidium_sticticum",6,5,22
"3720","Sarcophagidae_1",4,2,22
"3721","Sarcophagidae_2",1,1,22
"3722","Sarcophagidae_3",1,2,22
"3723","Sarcophagidae_4",4,1,22
"3724","Sarcophagidae_5",2,3,22
"3725","Sarcophagidae_6",1,1,22
"3726","Scaeva_albomaculata",1,1,22
"3727","Scatophagidae..",2,1,22
"3728","Smaragdina_diversipes",1,1,22
"3729","Sphecodes",1,1,22
"3730","Stratyomidae_1",1,1,22
"3731","Stratyomidae_2",1,1,22
"3732","Stratyomidae_3",1,1,22
"3733","Symphyta",1,1,22
"3734","Syritta_pipiens",1,2,22
"3735","Syrphidae_1",2,1,22
"3736","Syrphidae_2",1,1,22
"3737","Tachinidae_1",1,1,22
"3738","Tachinidae_2",1,1,22
"3739","Tropinota_squalida",3,2,22
"3740","Vespa_parasita_negra_potes_taronja",1,1,22
"3741","Adela_aldrovandella",5,4,23
"3742","Anaspis",5,1,23
"3743","Andrena_angustior_impressa",2,7,23
"3744","Andrena_djelfensis",8,6,23
"3745","Andrena_fulva",1,1,23
"3746","Andrena_lepida",2,5,23
"3747","Andrena_limata",2,1,23
"3748","Andrena_nana",4,2,23
"3749","Andrena_nigroaenea",4,3,23
"3750","Andrena_vulpecula",1,1,23
"3751","Anthaxia",3,1,23
"3752","Anthophora_acervorum",4,1,23
"3753","Anthophora_dispar",2,3,23
"3754","Anthrenus_1",3,1,23
"3755","Anthrenus_2",2,1,23
"3756","Anthrenus_3",1,1,23
"3757","Apis",11,8,23
"3758","Aplocnemus_calidus",1,1,23
"3759","Attalus_pictus",1,1,23
"3760","Bibio_sp",1,2,23
"3761","Bombus_pascuorum",1,1,23
"3762","Bombus_terrestris",1,4,23
"3763","Bombylius_cruciatus",1,2,23
"3764","Bombylius_discolor",2,2,23
"3765","Bombylius_sp_1",1,1,23
"3766","Braconidae",1,1,23
"3767","Bruchid_2",1,1,23
"3768","Bruchidius_1",1,1,23
"3769","Bruchidius_2",1,1,23
"3770","Butterfly",1,1,23
"3771","Calliphoridae_3",2,1,23
"3772","Callophrys_rubi",1,1,23
"3773","Ceratina_cyanea",3,3,23
"3774","Chalcididae_1",1,1,23
"3775","Chalcididae_3",2,1,23
"3776","Chalcididae_4",1,1,23
"3777","Chalcididae_5",1,1,23
"3778","Chalcididae_6",1,1,23
"3779","Chamaesyrphus",6,4,23
"3780","Chrysotoxum_cautum",5,3,23
"3781","Chrysotoxum_intermedium",1,1,23
"3782","Chrysura_dichroa",1,1,23
"3783","Clanoptilus_abdominalis",4,3,23
"3784","Clytra_quadripunctata",1,1,23
"3785","Coleòpter_vermell_gruixut",1,1,23
"3786","Coleoptera_3",1,1,23
"3787","Conophorus",1,1,23
"3788","Conòpid_llarg_vermell",1,1,23
"3789","Cryptocephalus_ramburi",1,1,23
"3790","Danacea_longiceps",1,1,23
"3791","Dasytes_nigroaeneus",6,4,23
"3792","Diodontus",1,1,23
"3793","Dipter_2",1,1,23
"3794","Dipter_blanc",1,1,23
"3795","Dipter_elipse_1",1,1,23
"3796","Dipter_gran_1",1,1,23
"3797","Dipter_molt_llarg._mes_que_apis._ales_fosques._grisos",1,1,23
"3798","Empididae",5,6,23
"3799","Empididae_2",2,2,23
"3800","Epysirphus_balteatus",1,1,23
"3801","Eristalinus_aeneus",1,1,23
"3802","Eristalis_tenax",1,1,23
"3803","Escarabat_2",1,1,23
"3804","Escarabat_petit_1",1,1,23
"3805","Escarabat_rodonet_com_una_marieta_però_blau",1,1,23
"3806","Eucera_nigrilabris",1,1,23
"3807","Eumenes_coarctatus",1,1,23
"3808","Euodynerus_bidentoides",2,2,23
"3809","Eurydema_oleracea",1,1,23
"3810","Fals_conòpid",3,2,23
"3811","Gasteruption_1",1,1,23
"3812","Gonopteryx_cleopatra",1,1,23
"3813","Gymnosoma",1,2,23
"3814","Hadrodemus_m.flavum",1,1,23
"3815","Halictus_quadricinctus",1,1,23
"3816","Halictus_smaragdalus",2,1,23
"3817","Halictus_tetrazonius",1,2,23
"3818","Heteropter_marró_sense_punts",1,1,23
"3819","Himenopter_molt_petit",1,1,23
"3820","Himenòpter_parasitoid",1,1,23
"3821","Hylaeus_garrulus",2,2,23
"3822","Hylaeus_hyalinatus",3,4,23
"3823","Hylaeus_sp_1",1,1,23
"3824","Ichneumonidae_6",2,1,23
"3825","Lasioglossum_albocinctum",1,1,23
"3826","Lasioglossum_bimaculatum",3,2,23
"3827","Lasioglossum_griseolum",6,2,23
"3828","Lasioglossum_ibericum",1,1,23
"3829","Lasioglossum_interruptum",5,4,23
"3830","Lasioglossum_malachurum",1,1,23
"3831","Lasioglossum_mediterraneum",4,6,23
"3832","Lasioglossum_soror",2,1,23
"3833","Lasioglossum_subhirtum",2,2,23
"3834","Lasioglossum_transitorium_planulum",6,5,23
"3835","Leptidea_sinapis",1,1,23
"3836","Lobonyx_aeneus",4,3,23
"3837","Lucilia",1,1,23
"3838","Malthinus",2,1,23
"3839","Mecoptera",1,1,23
"3840","Megachile_pyrenaica",2,1,23
"3841","Meligethes_2",1,1,23
"3842","Meligethes_aeneus",3,2,23
"3843","Merodon",1,1,23
"3844","Microhoria_plumbea",1,1,23
"3845","Microlepidoptera",3,4,23
"3846","Miridae_1",1,1,23
"3847","Miridae_2",1,1,23
"3848","Miridae_3",1,1,23
"3849","Mordellistena_1",3,1,23
"3850","Mosca_1",1,1,23
"3851","Mosca_11",1,1,23
"3852","Mosca_14",2,1,23
"3853","Mosca_15",2,2,23
"3854","Mosca_16",2,2,23
"3855","Mosca_17",2,4,23
"3856","Mosca_18",1,1,23
"3857","Mosca_19",1,1,23
"3858","Mosca_20",1,1,23
"3859","Mosca_3",3,1,23
"3860","Mosca_7",2,1,23
"3861","Mosca_8",1,1,23
"3862","Mosca_9",3,3,23
"3863","Mosca_mitjana.gran_1",1,1,23
"3864","Mosca_mitjana_1",1,2,23
"3865","Mosca_normal_1",1,1,23
"3866","Mosca_petita_1",1,1,23
"3867","Mosca_petita_2",1,1,23
"3868","Mosca_petita_3",1,1,23
"3869","Mosca_poc_peluda_1",1,1,23
"3870","Mosca_prima_1",1,1,23
"3871","Mosca_taques_ales_1",1,1,23
"3872","Moth_1",1,1,23
"3873","Musca_1",1,1,23
"3874","Nomada_1",1,1,23
"3875","Nomada_flavoguttata",1,2,23
"3876","Nomada_sheppardana",1,2,23
"3877","Nomada_succinta",2,1,23
"3878","Oedemera_flavipes",5,1,23
"3879","Osmia_gallarum",1,2,23
"3880","Osmia_rufohirta",3,4,23
"3881","Oxythyrea_funesta",9,11,23
"3882","Paragus_tibialis",3,2,23
