"","species","interactions","outdegree","rep"
"731","Ancistrocerus longispinosus",15,15,28
"732","Anthidium nigricolle",1,0,28
"733","Auplopus carbonaria",2,0,28
"734","Chelostoma edentulum ",2,2,28
"735","Diodontus sp.1",1,2,28
"736","Heriades crenulatus",3,4,28
"737","Hoplitis adunca",3,6,28
"738","Hylaeus taeniolatus",1,0,28
"739","Megachile apicalis",5,4,28
"740","Megachile ericetorum",1,0,28
"741","Megachile rotundata",8,1,28
"742","Nitela fallax",1,2,28
"743","Nitela sp.1",2,1,28
"744","Nitela sp1",1,1,28
"745","Nitela_fallax",1,0,28
"746","Osmia bicornis",3,0,28
"747","Osmia caerulescens",10,3,28
"748","Osmia nasoproducta",1,2,28
"749","Osmia submicans",8,3,28
"750","Osmia tricornis",2,4,28
"751","Passaloecus gracilis",5,5,28
"752","Psenulus fuscipennis",3,2,28
"753","Solierella compedita",3,2,28
"754","Solierella sp1",1,0,28
"755","Trypoxylon sp.1",4,1,28
"756","Trypoxylon sp1",2,0,28
"757","Ampulex ruficollis",1,2,29
"758","Ancistrocerus longispinosus",15,15,29
"759","Anthidium nigricolle",1,1,29
"760","Auplopus carbonaria",2,2,29
"761","Chelostoma edentulum ",2,2,29
"762","Diodontus sp.1",1,2,29
"763","Heriades crenulatus",3,5,29
"764","Hoplitis adunca",3,2,29
"765","Hylaeus taeniolatus",1,1,29
"766","Megachile apicalis",5,3,29
"767","Megachile ericetorum",1,0,29
"768","Megachile rotundata",8,5,29
"769","Nitela fallax",1,1,29
"770","Nitela sp.1",2,0,29
"771","Nitela sp1",1,1,29
"772","Nitela_fallax",1,0,29
"773","Osmia bicornis",3,2,29
"774","Osmia caerulescens",10,4,29
"775","Osmia nasoproducta",1,0,29
"776","Osmia submicans",8,6,29
"777","Osmia tricornis",2,0,29
"778","Passaloecus gracilis",5,6,29
"779","Psenulus fuscipennis",3,3,29
"780","Solierella compedita",3,5,29
"781","Solierella sp1",1,0,29
"782","Trypoxylon sp.1",4,2,29
"783","Trypoxylon sp1",2,2,29
"784","Ampulex ruficollis",1,4,30
"785","Ancistrocerus longispinosus",15,17,30
"786","Anthidium nigricolle",1,0,30
"787","Auplopus carbonaria",2,1,30
"788","Chelostoma edentulum ",2,2,30
"789","Diodontus sp.1",1,1,30
"790","Heriades crenulatus",3,4,30
"791","Hoplitis adunca",3,9,30
"792","Hylaeus taeniolatus",1,1,30
"793","Megachile apicalis",5,5,30
"794","Megachile ericetorum",1,1,30
"795","Megachile rotundata",8,3,30
"796","Nitela fallax",1,1,30
"797","Nitela sp.1",2,1,30
"798","Nitela sp1",1,4,30
"799","Nitela_fallax",1,1,30
"800","Osmia bicornis",3,1,30
"801","Osmia caerulescens",10,6,30
"802","Osmia nasoproducta",1,0,30
"803","Osmia submicans",8,2,30
"804","Osmia tricornis",2,1,30
"805","Passaloecus gracilis",5,6,30
"806","Psenulus fuscipennis",3,2,30
"807","Solierella compedita",3,4,30
"808","Solierella sp1",1,1,30
"809","Trypoxylon sp.1",4,2,30
"810","Trypoxylon sp1",2,2,30
"811","Ampulex ruficollis",1,8,31
"812","Ancistrocerus longispinosus",15,17,31
"813","Anthidium nigricolle",1,0,31
"814","Auplopus carbonaria",2,1,31
"815","Chelostoma edentulum ",2,2,31
"816","Diodontus sp.1",1,0,31
"817","Heriades crenulatus",3,4,31
"818","Hoplitis adunca",3,3,31
"819","Hylaeus taeniolatus",1,0,31
"820","Megachile apicalis",5,6,31
"821","Megachile ericetorum",1,0,31
"822","Megachile rotundata",8,6,31
"823","Nitela fallax",1,0,31
"824","Nitela sp.1",2,1,31
"825","Nitela sp1",1,2,31
"826","Nitela_fallax",1,0,31
"827","Osmia bicornis",3,0,31
"828","Osmia caerulescens",10,8,31
"829","Osmia nasoproducta",1,0,31
"830","Osmia submicans",8,3,31
"831","Osmia tricornis",2,0,31
"832","Passaloecus gracilis",5,8,31
"833","Psenulus fuscipennis",3,4,31
"834","Solierella compedita",3,3,31
"835","Solierella sp1",1,0,31
"836","Trypoxylon sp.1",4,2,31
"837","Trypoxylon sp1",2,3,31
"838","Ampulex ruficollis",1,5,32
"839","Ancistrocerus longispinosus",15,19,32
"840","Anthidium nigricolle",1,0,32
"841","Auplopus carbonaria",2,3,32
"842","Chelostoma edentulum ",2,1,32
"843","Diodontus sp.1",1,2,32
"844","Heriades crenulatus",3,4,32
"845","Hoplitis adunca",3,4,32
"846","Hylaeus taeniolatus",1,0,32
"847","Megachile apicalis",5,3,32
"848","Megachile ericetorum",1,1,32
"849","Megachile rotundata",8,3,32
"850","Nitela fallax",1,1,32
"851","Nitela sp.1",2,2,32
"852","Nitela sp1",1,3,32
"853","Nitela_fallax",1,0,32
"854","Osmia bicornis",3,0,32
"855","Osmia caerulescens",10,7,32
"856","Osmia nasoproducta",1,0,32
"857","Osmia submicans",8,4,32
"858","Osmia tricornis",2,3,32
"859","Passaloecus gracilis",5,7,32
"860","Psenulus fuscipennis",3,0,32
"861","Solierella compedita",3,6,32
"862","Solierella sp1",1,0,32
"863","Trypoxylon sp.1",4,1,32
"864","Trypoxylon sp1",2,0,32
"865","Ampulex ruficollis",1,1,33
"866","Ancistrocerus longispinosus",15,15,33
"867","Anthidium nigricolle",1,0,33
"868","Auplopus carbonaria",2,0,33
"869","Chelostoma edentulum ",2,1,33
"870","Diodontus sp.1",1,1,33
"871","Heriades crenulatus",3,4,33
"872","Hoplitis adunca",3,2,33
"873","Hylaeus taeniolatus",1,0,33
"874","Megachile apicalis",5,4,33
"875","Megachile ericetorum",1,0,33
"876","Megachile rotundata",8,5,33
"877","Nitela fallax",1,3,33
"878","Nitela sp.1",2,1,33
"879","Nitela sp1",1,2,33
"880","Nitela_fallax",1,1,33
"881","Osmia bicornis",3,2,33
"882","Osmia caerulescens",10,5,33
"883","Osmia nasoproducta",1,1,33
"884","Osmia submicans",8,11,33
"885","Osmia tricornis",2,1,33
"886","Passaloecus gracilis",5,5,33
"887","Psenulus fuscipennis",3,5,33
"888","Solierella compedita",3,3,33
"889","Solierella sp1",1,0,33
"890","Trypoxylon sp.1",4,2,33
"891","Trypoxylon sp1",2,2,33
"892","Ampulex ruficollis",1,4,34
"893","Ancistrocerus longispinosus",15,15,34
"894","Anthidium nigricolle",1,1,34
"895","Auplopus carbonaria",2,2,34
"896","Chelostoma edentulum ",2,0,34
"897","Diodontus sp.1",1,2,34
"898","Heriades crenulatus",3,3,34
"899","Hoplitis adunca",3,6,34
"900","Hylaeus taeniolatus",1,0,34
"901","Megachile apicalis",5,4,34
"902","Megachile ericetorum",1,1,34
"903","Megachile rotundata",8,5,34
"904","Nitela fallax",1,0,34
"905","Nitela sp.1",2,1,34
"906","Nitela sp1",1,0,34
"907","Nitela_fallax",1,0,34
"908","Osmia bicornis",3,3,34
"909","Osmia caerulescens",10,4,34
"910","Osmia nasoproducta",1,1,34
"911","Osmia submicans",8,6,34
"912","Osmia tricornis",2,0,34
"913","Passaloecus gracilis",5,6,34
"914","Psenulus fuscipennis",3,0,34
"915","Solierella compedita",3,3,34
"916","Solierella sp1",1,0,34
"917","Trypoxylon sp.1",4,3,34
"918","Trypoxylon sp1",2,1,34
"919","Ampulex ruficollis",1,2,35
"920","Ancistrocerus longispinosus",15,20,35
"921","Anthidium nigricolle",1,0,35
"922","Auplopus carbonaria",2,3,35
"923","Chelostoma edentulum ",2,2,35
"924","Diodontus sp.1",1,2,35
"925","Heriades crenulatus",3,2,35
"926","Hoplitis adunca",3,3,35
"927","Hylaeus taeniolatus",1,0,35
"928","Megachile apicalis",5,5,35
"929","Megachile ericetorum",1,0,35
"930","Megachile rotundata",8,4,35
"931","Nitela fallax",1,1,35
"932","Nitela sp.1",2,1,35
"933","Nitela sp1",1,1,35
"934","Nitela_fallax",1,0,35
"935","Osmia bicornis",3,2,35
"936","Osmia caerulescens",10,7,35
"937","Osmia nasoproducta",1,0,35
"938","Osmia submicans",8,1,35
"939","Osmia tricornis",2,2,35
"940","Passaloecus gracilis",5,6,35
"941","Psenulus fuscipennis",3,4,35
"942","Solierella compedita",3,2,35
"943","Solierella sp1",1,0,35
"944","Trypoxylon sp.1",4,0,35
"945","Trypoxylon sp1",2,2,35
"946","Ampulex ruficollis",1,3,36
"947","Ancistrocerus longispinosus",15,18,36
"948","Anthidium nigricolle",1,0,36
"949","Auplopus carbonaria",2,0,36
"950","Chelostoma edentulum ",2,2,36
"951","Diodontus sp.1",1,2,36
"952","Heriades crenulatus",3,2,36
"953","Hoplitis adunca",3,3,36
"954","Hylaeus taeniolatus",1,0,36
"955","Megachile apicalis",5,2,36
"956","Megachile ericetorum",1,0,36
"957","Megachile rotundata",8,4,36
"958","Nitela fallax",1,0,36
"959","Nitela sp.1",2,0,36
"960","Nitela sp1",1,4,36
"961","Nitela_fallax",1,1,36
"962","Osmia bicornis",3,0,36
"963","Osmia caerulescens",10,4,36
"964","Osmia nasoproducta",1,0,36
"965","Osmia submicans",8,2,36
"966","Osmia tricornis",2,2,36
"967","Passaloecus gracilis",5,4,36
"968","Psenulus fuscipennis",3,3,36
"969","Solierella compedita",3,2,36
"970","Solierella sp1",1,0,36
"971","Trypoxylon sp.1",4,1,36
"972","Trypoxylon sp1",2,1,36
"973","Ampulex ruficollis",1,6,37
"974","Ancistrocerus longispinosus",15,17,37
"975","Anthidium nigricolle",1,1,37
"976","Auplopus carbonaria",2,3,37
"977","Chelostoma edentulum ",2,1,37
"978","Diodontus sp.1",1,1,37
"979","Heriades crenulatus",3,3,37
"980","Hoplitis adunca",3,3,37
"981","Hylaeus taeniolatus",1,0,37
"982","Megachile apicalis",5,3,37
"983","Megachile ericetorum",1,0,37
"984","Megachile rotundata",8,4,37
"985","Nitela fallax",1,0,37
"986","Nitela sp.1",2,0,37
"987","Nitela sp1",1,3,37
"988","Nitela_fallax",1,1,37
"989","Osmia bicornis",3,1,37
"990","Osmia caerulescens",10,6,37
"991","Osmia nasoproducta",1,0,37
"992","Osmia submicans",8,4,37
"993","Osmia tricornis",2,2,37
"994","Passaloecus gracilis",5,2,37
"995","Psenulus fuscipennis",3,2,37
"996","Solierella compedita",3,1,37
"997","Solierella sp1",1,0,37
"998","Trypoxylon sp.1",4,3,37
"999","Trypoxylon sp1",2,1,37
"1000","Ampulex ruficollis",1,5,38
"1001","Ancistrocerus longispinosus",15,19,38
"1002","Anthidium nigricolle",1,0,38
"1003","Auplopus carbonaria",2,5,38
"1004","Chelostoma edentulum ",2,1,38
"1005","Diodontus sp.1",1,0,38
"1006","Heriades crenulatus",3,2,38
"1007","Hoplitis adunca",3,3,38
"1008","Hylaeus taeniolatus",1,0,38
"1009","Megachile apicalis",5,2,38
"1010","Megachile ericetorum",1,0,38
"1011","Megachile rotundata",8,4,38
"1012","Nitela fallax",1,1,38
"1013","Nitela sp.1",2,0,38
"1014","Nitela sp1",1,1,38
"1015","Nitela_fallax",1,0,38
"1016","Osmia bicornis",3,0,38
"1017","Osmia caerulescens",10,3,38
"1018","Osmia nasoproducta",1,0,38
"1019","Osmia submicans",8,6,38
"1020","Osmia tricornis",2,1,38
"1021","Passaloecus gracilis",5,4,38
"1022","Psenulus fuscipennis",3,4,38
"1023","Solierella compedita",3,1,38
"1024","Solierella sp1",1,0,38
"1025","Trypoxylon sp.1",4,3,38
"1026","Trypoxylon sp1",2,1,38
"1027","Ampulex ruficollis",1,5,39
"1028","Ancistrocerus longispinosus",15,18,39
"1029","Anthidium nigricolle",1,0,39
"1030","Auplopus carbonaria",2,1,39
"1031","Chelostoma edentulum ",2,2,39
"1032","Diodontus sp.1",1,0,39
"1033","Heriades crenulatus",3,4,39
"1034","Hoplitis adunca",3,5,39
"1035","Hylaeus taeniolatus",1,0,39
"1036","Megachile apicalis",5,3,39
"1037","Megachile ericetorum",1,0,39
"1038","Megachile rotundata",8,7,39
"1039","Nitela fallax",1,0,39
"1040","Nitela sp.1",2,0,39
"1041","Nitela sp1",1,4,39
"1042","Nitela_fallax",1,0,39
"1043","Osmia bicornis",3,1,39
"1044","Osmia caerulescens",10,3,39
"1045","Osmia nasoproducta",1,0,39
"1046","Osmia submicans",8,3,39
"1047","Osmia tricornis",2,2,39
"1048","Passaloecus gracilis",5,5,39
"1049","Psenulus fuscipennis",3,1,39
"1050","Solierella compedita",3,4,39
"1051","Solierella sp1",1,0,39
"1052","Trypoxylon sp.1",4,1,39
"1053","Trypoxylon sp1",2,1,39
"1054","Ampulex ruficollis",1,3,40
"1055","Ancistrocerus longispinosus",15,18,40
"1056","Anthidium nigricolle",1,1,40
"1057","Auplopus carbonaria",2,1,40
"1058","Chelostoma edentulum ",2,0,40
"1059","Diodontus sp.1",1,2,40
"1060","Heriades crenulatus",3,4,40
"1061","Hoplitis adunca",3,8,40
"1062","Hylaeus taeniolatus",1,0,40
"1063","Megachile apicalis",5,3,40
"1064","Megachile ericetorum",1,1,40
"1065","Megachile rotundata",8,6,40
"1066","Nitela fallax",1,0,40
"1067","Nitela sp.1",2,1,40
"1068","Nitela sp1",1,1,40
"1069","Nitela_fallax",1,1,40
"1070","Osmia bicornis",3,0,40
"1071","Osmia caerulescens",10,6,40
"1072","Osmia nasoproducta",1,0,40
"1073","Osmia submicans",8,4,40
"1074","Osmia tricornis",2,2,40
"1075","Passaloecus gracilis",5,7,40
"1076","Psenulus fuscipennis",3,2,40
"1077","Solierella compedita",3,5,40
"1078","Solierella sp1",1,0,40
"1079","Trypoxylon sp.1",4,3,40
"1080","Trypoxylon sp1",2,0,40
"1081","Ampulex ruficollis",1,4,41
"1082","Ancistrocerus longispinosus",15,15,41
"1083","Anthidium nigricolle",1,1,41
"1084","Auplopus carbonaria",2,2,41
"1085","Chelostoma edentulum ",2,2,41
"1086","Diodontus sp.1",1,3,41
"1087","Heriades crenulatus",3,3,41
"1088","Hoplitis adunca",3,3,41
"1089","Hylaeus taeniolatus",1,0,41
"1090","Megachile apicalis",5,7,41
"1091","Megachile ericetorum",1,1,41
"1092","Megachile rotundata",8,4,41
"1093","Nitela fallax",1,0,41
"1094","Nitela sp.1",2,1,41
"1095","Nitela sp1",1,3,41
"1096","Nitela_fallax",1,0,41
"1097","Osmia bicornis",3,0,41
"1098","Osmia caerulescens",10,6,41
"1099","Osmia nasoproducta",1,0,41
"1100","Osmia submicans",8,4,41
"1101","Osmia tricornis",2,0,41
"1102","Passaloecus gracilis",5,5,41
"1103","Psenulus fuscipennis",3,3,41
"1104","Solierella compedita",3,3,41
"1105","Solierella sp1",1,1,41
"1106","Trypoxylon sp.1",4,3,41
"1107","Trypoxylon sp1",2,0,41
"1108","Ampulex ruficollis",1,2,42
"1109","Ancistrocerus longispinosus",15,13,42
"1110","Anthidium nigricolle",1,0,42
"1111","Auplopus carbonaria",2,0,42
"1112","Chelostoma edentulum ",2,5,42
"1113","Diodontus sp.1",1,1,42
"1114","Heriades crenulatus",3,4,42
"1115","Hoplitis adunca",3,4,42
"1116","Hylaeus taeniolatus",1,0,42
"1117","Megachile apicalis",5,6,42
"1118","Megachile ericetorum",1,0,42
"1119","Megachile rotundata",8,5,42
"1120","Nitela fallax",1,0,42
"1121","Nitela sp.1",2,1,42
"1122","Nitela sp1",1,3,42
"1123","Nitela_fallax",1,0,42
"1124","Osmia bicornis",3,3,42
"1125","Osmia caerulescens",10,5,42
"1126","Osmia nasoproducta",1,0,42
"1127","Osmia submicans",8,8,42
"1128","Osmia tricornis",2,2,42
"1129","Passaloecus gracilis",5,4,42
"1130","Psenulus fuscipennis",3,1,42
"1131","Solierella compedita",3,3,42
"1132","Solierella sp1",1,0,42
"1133","Trypoxylon sp.1",4,2,42
"1134","Trypoxylon sp1",2,1,42
"1135","Ampulex ruficollis",1,7,43
"1136","Ancistrocerus longispinosus",15,16,43
"1137","Anthidium nigricolle",1,0,43
"1138","Auplopus carbonaria",2,4,43
"1139","Chelostoma edentulum ",2,0,43
"1140","Diodontus sp.1",1,2,43
"1141","Heriades crenulatus",3,1,43
"1142","Hoplitis adunca",3,7,43
"1143","Hylaeus taeniolatus",1,0,43
"1144","Megachile apicalis",5,1,43
"1145","Megachile ericetorum",1,0,43
"1146","Megachile rotundata",8,7,43
"1147","Nitela fallax",1,1,43
"1148","Nitela sp.1",2,1,43
"1149","Nitela sp1",1,2,43
"1150","Nitela_fallax",1,0,43
"1151","Osmia bicornis",3,1,43
"1152","Osmia caerulescens",10,10,43
"1153","Osmia nasoproducta",1,0,43
"1154","Osmia submicans",8,3,43
"1155","Osmia tricornis",2,0,43
"1156","Passaloecus gracilis",5,7,43
"1157","Psenulus fuscipennis",3,3,43
"1158","Solierella compedita",3,1,43
"1159","Solierella sp1",1,1,43
"1160","Trypoxylon sp.1",4,2,43
"1161","Trypoxylon sp1",2,2,43
"1162","Ampulex ruficollis",1,3,44
"1163","Ancistrocerus longispinosus",15,15,44
"1164","Anthidium nigricolle",1,1,44
"1165","Auplopus carbonaria",2,1,44
"1166","Chelostoma edentulum ",2,3,44
"1167","Diodontus sp.1",1,2,44
"1168","Heriades crenulatus",3,5,44
"1169","Hoplitis adunca",3,7,44
"1170","Hylaeus taeniolatus",1,0,44
"1171","Megachile apicalis",5,3,44
"1172","Megachile ericetorum",1,1,44
"1173","Megachile rotundata",8,5,44
"1174","Nitela fallax",1,1,44
"1175","Nitela sp.1",2,0,44
"1176","Nitela sp1",1,4,44
"1177","Nitela_fallax",1,1,44
"1178","Osmia bicornis",3,0,44
"1179","Osmia caerulescens",10,4,44
"1180","Osmia nasoproducta",1,0,44
"1181","Osmia submicans",8,4,44
"1182","Osmia tricornis",2,1,44
"1183","Passaloecus gracilis",5,11,44
"1184","Psenulus fuscipennis",3,6,44
"1185","Solierella compedita",3,2,44
"1186","Solierella sp1",1,0,44
"1187","Trypoxylon sp.1",4,2,44
"1188","Trypoxylon sp1",2,3,44
"1189","Ampulex ruficollis",1,1,45
"1190","Ancistrocerus longispinosus",15,19,45
"1191","Anthidium nigricolle",1,1,45
"1192","Auplopus carbonaria",2,1,45
"1193","Chelostoma edentulum ",2,2,45
"1194","Diodontus sp.1",1,1,45
"1195","Heriades crenulatus",3,2,45
"1196","Hoplitis adunca",3,3,45
"1197","Hylaeus taeniolatus",1,0,45
"1198","Megachile apicalis",5,1,45
"1199","Megachile ericetorum",1,0,45
"1200","Megachile rotundata",8,2,45
"1201","Nitela fallax",1,1,45
"1202","Nitela sp.1",2,0,45
"1203","Nitela sp1",1,1,45
"1204","Nitela_fallax",1,0,45
"1205","Osmia bicornis",3,0,45
"1206","Osmia caerulescens",10,4,45
"1207","Osmia nasoproducta",1,0,45
"1208","Osmia submicans",8,3,45
"1209","Osmia tricornis",2,0,45
"1210","Passaloecus gracilis",5,3,45
"1211","Psenulus fuscipennis",3,2,45
"1212","Solierella compedita",3,3,45
"1213","Solierella sp1",1,0,45
"1214","Trypoxylon sp.1",4,2,45
"1215","Trypoxylon sp1",2,1,45
"1216","Ampulex ruficollis",1,4,46
"1217","Ancistrocerus longispinosus",15,10,46
"1218","Anthidium nigricolle",1,0,46
"1219","Auplopus carbonaria",2,0,46
"1220","Chelostoma edentulum ",2,0,46
"1221","Diodontus sp.1",1,3,46
"1222","Heriades crenulatus",3,4,46
"1223","Hoplitis adunca",3,6,46
"1224","Hylaeus taeniolatus",1,1,46
"1225","Megachile apicalis",5,3,46
"1226","Megachile ericetorum",1,0,46
"1227","Megachile rotundata",8,7,46
"1228","Nitela fallax",1,0,46
"1229","Nitela sp.1",2,2,46
"1230","Nitela sp1",1,4,46
"1231","Nitela_fallax",1,0,46
"1232","Osmia bicornis",3,1,46
"1233","Osmia caerulescens",10,10,46
"1234","Osmia nasoproducta",1,0,46
"1235","Osmia submicans",8,7,46
"1236","Osmia tricornis",2,0,46
"1237","Passaloecus gracilis",5,4,46
"1238","Psenulus fuscipennis",3,2,46
"1239","Solierella compedita",3,1,46
"1240","Solierella sp1",1,0,46
"1241","Trypoxylon sp.1",4,1,46
"1242","Trypoxylon sp1",2,1,46
"1243","Ampulex ruficollis",1,6,47
"1244","Ancistrocerus longispinosus",15,18,47
"1245","Anthidium nigricolle",1,0,47
"1246","Auplopus carbonaria",2,0,47
"1247","Chelostoma edentulum ",2,2,47
"1248","Diodontus sp.1",1,1,47
"1249","Heriades crenulatus",3,7,47
"1250","Hoplitis adunca",3,4,47
"1251","Hylaeus taeniolatus",1,0,47
"1252","Megachile apicalis",5,3,47
"1253","Megachile ericetorum",1,0,47
"1254","Megachile rotundata",8,4,47
"1255","Nitela fallax",1,0,47
"1256","Nitela sp.1",2,0,47
"1257","Nitela sp1",1,1,47
"1258","Nitela_fallax",1,1,47
"1259","Osmia bicornis",3,3,47
"1260","Osmia caerulescens",10,4,47
"1261","Osmia nasoproducta",1,0,47
"1262","Osmia submicans",8,1,47
"1263","Osmia tricornis",2,2,47
"1264","Passaloecus gracilis",5,2,47
"1265","Psenulus fuscipennis",3,4,47
"1266","Solierella compedita",3,5,47
"1267","Solierella sp1",1,0,47
"1268","Trypoxylon sp.1",4,1,47
"1269","Trypoxylon sp1",2,1,47
"1270","Ampulex ruficollis",1,5,48
"1271","Ancistrocerus longispinosus",15,18,48
"1272","Anthidium nigricolle",1,0,48
"1273","Auplopus carbonaria",2,0,48
"1274","Chelostoma edentulum ",2,1,48
"1275","Diodontus sp.1",1,2,48
"1276","Heriades crenulatus",3,2,48
"1277","Hoplitis adunca",3,6,48
"1278","Hylaeus taeniolatus",1,0,48
"1279","Megachile apicalis",5,3,48
"1280","Megachile ericetorum",1,1,48
"1281","Megachile rotundata",8,4,48
"1282","Nitela fallax",1,1,48
"1283","Nitela sp.1",2,1,48
"1284","Nitela sp1",1,0,48
"1285","Nitela_fallax",1,0,48
"1286","Osmia bicornis",3,3,48
"1287","Osmia caerulescens",10,4,48
"1288","Osmia nasoproducta",1,0,48
"1289","Osmia submicans",8,2,48
"1290","Osmia tricornis",2,1,48
"1291","Passaloecus gracilis",5,4,48
"1292","Psenulus fuscipennis",3,3,48
"1293","Solierella compedita",3,0,48
"1294","Solierella sp1",1,0,48
"1295","Trypoxylon sp.1",4,3,48
"1296","Trypoxylon sp1",2,2,48
"1297","Ampulex ruficollis",1,2,49
"1298","Ancistrocerus longispinosus",15,15,49
"1299","Anthidium nigricolle",1,1,49
"1300","Auplopus carbonaria",2,0,49
"1301","Chelostoma edentulum ",2,3,49
"1302","Diodontus sp.1",1,0,49
"1303","Heriades crenulatus",3,4,49
"1304","Hoplitis adunca",3,5,49
"1305","Hylaeus taeniolatus",1,2,49
"1306","Megachile apicalis",5,3,49
"1307","Megachile ericetorum",1,0,49
"1308","Megachile rotundata",8,4,49
"1309","Nitela fallax",1,1,49
"1310","Nitela sp.1",2,0,49
"1311","Nitela sp1",1,1,49
"1312","Nitela_fallax",1,0,49
"1313","Osmia bicornis",3,1,49
"1314","Osmia caerulescens",10,4,49
"1315","Osmia nasoproducta",1,0,49
"1316","Osmia submicans",8,3,49
"1317","Osmia tricornis",2,2,49
"1318","Passaloecus gracilis",5,7,49
"1319","Psenulus fuscipennis",3,1,49
"1320","Solierella compedita",3,3,49
"1321","Solierella sp1",1,2,49
"1322","Trypoxylon sp.1",4,3,49
"1323","Trypoxylon sp1",2,2,49
"1324","Ampulex ruficollis",1,2,50
"1325","Ancistrocerus longispinosus",15,22,50
"1326","Anthidium nigricolle",1,0,50
"1327","Auplopus carbonaria",2,2,50
"1328","Chelostoma edentulum ",2,3,50
"1329","Diodontus sp.1",1,1,50
"1330","Heriades crenulatus",3,2,50
"1331","Hoplitis adunca",3,3,50
"1332","Hylaeus taeniolatus",1,0,50
"1333","Megachile apicalis",5,2,50
"1334","Megachile ericetorum",1,0,50
"1335","Megachile rotundata",8,5,50
"1336","Nitela fallax",1,0,50
"1337","Nitela sp.1",2,1,50
"1338","Nitela sp1",1,3,50
"1339","Nitela_fallax",1,1,50
"1340","Osmia bicornis",3,1,50
"1341","Osmia caerulescens",10,2,50
"1342","Osmia nasoproducta",1,0,50
"1343","Osmia submicans",8,3,50
"1344","Osmia tricornis",2,0,50
"1345","Passaloecus gracilis",5,3,50
"1346","Psenulus fuscipennis",3,4,50
"1347","Solierella compedita",3,3,50
"1348","Solierella sp1",1,0,50
"1349","Trypoxylon sp.1",4,2,50
"1350","Trypoxylon sp1",2,1,50
"1351","Ampulex ruficollis",1,2,51
"1352","Ancistrocerus longispinosus",15,15,51
"1353","Anthidium nigricolle",1,1,51
"1354","Auplopus carbonaria",2,0,51
"1355","Chelostoma edentulum ",2,4,51
"1356","Diodontus sp.1",1,0,51
"1357","Heriades crenulatus",3,3,51
"1358","Hoplitis adunca",3,6,51
"1359","Hylaeus taeniolatus",1,0,51
"1360","Megachile apicalis",5,4,51
"1361","Megachile ericetorum",1,0,51
"1362","Megachile rotundata",8,7,51
"1363","Nitela fallax",1,0,51
"1364","Nitela sp.1",2,3,51
"1365","Nitela sp1",1,1,51
"1366","Nitela_fallax",1,0,51
"1367","Osmia bicornis",3,0,51
"1368","Osmia caerulescens",10,9,51
"1369","Osmia nasoproducta",1,0,51
"1370","Osmia submicans",8,3,51
"1371","Osmia tricornis",2,1,51
"1372","Passaloecus gracilis",5,11,51
"1373","Psenulus fuscipennis",3,4,51
"1374","Solierella compedita",3,4,51
"1375","Solierella sp1",1,0,51
"1376","Trypoxylon sp.1",4,0,51
"1377","Trypoxylon sp1",2,2,51
"1378","Ampulex ruficollis",1,2,52
"1379","Ancistrocerus longispinosus",15,17,52
"1380","Anthidium nigricolle",1,0,52
"1381","Auplopus carbonaria",2,1,52
"1382","Chelostoma edentulum ",2,0,52
"1383","Diodontus sp.1",1,0,52
"1384","Heriades crenulatus",3,4,52
"1385","Hoplitis adunca",3,5,52
"1386","Hylaeus taeniolatus",1,0,52
"1387","Megachile apicalis",5,2,52
"1388","Megachile ericetorum",1,0,52
"1389","Megachile rotundata",8,2,52
"1390","Nitela fallax",1,2,52
"1391","Nitela sp.1",2,0,52
"1392","Nitela sp1",1,2,52
"1393","Nitela_fallax",1,1,52
"1394","Osmia bicornis",3,1,52
"1395","Osmia caerulescens",10,8,52
"1396","Osmia nasoproducta",1,0,52
"1397","Osmia submicans",8,4,52
"1398","Osmia tricornis",2,0,52
"1399","Passaloecus gracilis",5,5,52
"1400","Psenulus fuscipennis",3,5,52
"1401","Solierella compedita",3,2,52
"1402","Solierella sp1",1,0,52
"1403","Trypoxylon sp.1",4,2,52
"1404","Trypoxylon sp1",2,0,52
"1405","Ampulex ruficollis",1,5,53
"1406","Ancistrocerus longispinosus",15,16,53
"1407","Anthidium nigricolle",1,0,53
"1408","Auplopus carbonaria",2,1,53
"1409","Chelostoma edentulum ",2,5,53
"1410","Diodontus sp.1",1,1,53
"1411","Heriades crenulatus",3,1,53
"1412","Hoplitis adunca",3,7,53
"1413","Hylaeus taeniolatus",1,0,53
"1414","Megachile apicalis",5,3,53
"1415","Megachile ericetorum",1,1,53
"1416","Megachile rotundata",8,7,53
"1417","Nitela fallax",1,1,53
"1418","Nitela sp.1",2,2,53
"1419","Nitela sp1",1,1,53
"1420","Nitela_fallax",1,0,53
"1421","Osmia bicornis",3,2,53
"1422","Osmia caerulescens",10,5,53
"1423","Osmia nasoproducta",1,0,53
"1424","Osmia submicans",8,6,53
"1425","Osmia tricornis",2,1,53
"1426","Passaloecus gracilis",5,4,53
"1427","Psenulus fuscipennis",3,1,53
"1428","Solierella compedita",3,2,53
"1429","Solierella sp1",1,0,53
"1430","Trypoxylon sp.1",4,2,53
"1431","Trypoxylon sp1",2,2,53
"1432","Ampulex ruficollis",1,3,54
"1433","Ancistrocerus longispinosus",15,19,54
"1434","Anthidium nigricolle",1,2,54
"1435","Auplopus carbonaria",2,4,54
"1436","Chelostoma edentulum ",2,3,54
"1437","Diodontus sp.1",1,2,54
"1438","Heriades crenulatus",3,1,54
