"","species","interactions","outdegree","rep"
"1054","TVUF",62,20,44
"1055","TVUH",55,39,44
"1056","UMBE",1,3,44
"1057","AMO",5,9,45
"1058","AZA",1,3,45
"1059","BLA",6,9,45
"1060","CAL",7,14,45
"1061","CSA",18,25,45
"1062","CSP",4,48,45
"1063","DPE",2,2,45
"1064","ECH",7,7,45
"1065","EFL",32,26,45
"1066","EMU",1,4,45
"1067","ESE",3,6,45
"1068","FAB",1,3,45
"1069","FLA",7,15,45
"1070","HOE",23,24,45
"1071","LIN",1,0,45
"1072","OLA",4,19,45
"1073","POT",1,6,45
"1074","PRUNUS",2,1,45
"1075","RGR",2,4,45
"1076","ROF",79,41,45
"1077","SHI",1,3,45
"1078","TVUF",62,34,45
"1079","TVUH",55,23,45
"1080","UMBE",1,3,45
"1081","AMO",5,5,46
"1082","AZA",1,6,46
"1083","BLA",6,11,46
"1084","CAL",7,6,46
"1085","CSA",18,10,46
"1086","CSP",4,63,46
"1087","DPE",2,5,46
"1088","ECH",7,10,46
"1089","EFL",32,14,46
"1090","EMU",1,3,46
"1091","ESE",3,6,46
"1092","FAB",1,3,46
"1093","FLA",7,9,46
"1094","HOE",23,23,46
"1095","LIN",1,1,46
"1096","OLA",4,15,46
"1097","POT",1,6,46
"1098","PRUNUS",2,0,46
"1099","RGR",2,4,46
"1100","ROF",79,38,46
"1101","SHI",1,5,46
"1102","TVUF",62,35,46
"1103","TVUH",55,26,46
"1104","UMBE",1,1,46
"1105","AMO",5,5,47
"1106","AZA",1,4,47
"1107","BLA",6,7,47
"1108","CAL",7,8,47
"1109","CSA",18,11,47
"1110","CSP",4,60,47
"1111","DPE",2,5,47
"1112","ECH",7,10,47
"1113","EFL",32,24,47
"1114","EMU",1,3,47
"1115","ESE",3,3,47
"1116","FAB",1,4,47
"1117","FLA",7,14,47
"1118","HOE",23,21,47
"1119","LIN",1,1,47
"1120","OLA",4,17,47
"1121","POT",1,4,47
"1122","PRUNUS",2,5,47
"1123","RGR",2,3,47
"1124","ROF",79,23,47
"1125","SHI",1,2,47
"1126","TVUF",62,33,47
"1127","TVUH",55,35,47
"1128","UMBE",1,4,47
"1129","AMO",5,5,48
"1130","AZA",1,3,48
"1131","BLA",6,6,48
"1132","CAL",7,12,48
"1133","CSA",18,14,48
"1134","CSP",4,51,48
"1135","DPE",2,2,48
"1136","ECH",7,12,48
"1137","EFL",32,20,48
"1138","EMU",1,4,48
"1139","ESE",3,6,48
"1140","FAB",1,6,48
"1141","FLA",7,13,48
"1142","HOE",23,19,48
"1143","LIN",1,1,48
"1144","OLA",4,15,48
"1145","POT",1,8,48
"1146","PRUNUS",2,0,48
"1147","RGR",2,1,48
"1148","ROF",79,37,48
"1149","SHI",1,7,48
"1150","TVUF",62,22,48
"1151","TVUH",55,34,48
"1152","UMBE",1,1,48
"1153","AMO",5,7,49
"1154","AZA",1,6,49
"1155","BLA",6,7,49
"1156","CAL",7,7,49
"1157","CSA",18,13,49
"1158","CSP",4,50,49
"1159","DPE",2,7,49
"1160","ECH",7,6,49
"1161","EFL",32,27,49
"1162","EMU",1,5,49
"1163","ESE",3,4,49
"1164","FAB",1,2,49
"1165","FLA",7,6,49
"1166","HOE",23,22,49
"1167","LIN",1,0,49
"1168","OLA",4,11,49
"1169","POT",1,3,49
"1170","PRUNUS",2,2,49
"1171","RGR",2,4,49
"1172","ROF",79,32,49
"1173","SHI",1,2,49
"1174","TVUF",62,36,49
"1175","TVUH",55,38,49
"1176","UMBE",1,5,49
"1177","AMO",5,3,50
"1178","AZA",1,6,50
"1179","BLA",6,10,50
"1180","CAL",7,6,50
"1181","CSA",18,11,50
"1182","CSP",4,59,50
"1183","DPE",2,7,50
"1184","ECH",7,12,50
"1185","EFL",32,30,50
"1186","EMU",1,3,50
"1187","ESE",3,7,50
"1188","FAB",1,0,50
"1189","FLA",7,7,50
"1190","HOE",23,19,50
"1191","LIN",1,0,50
"1192","OLA",4,11,50
"1193","POT",1,6,50
"1194","PRUNUS",2,1,50
"1195","RGR",2,5,50
"1196","ROF",79,30,50
"1197","SHI",1,7,50
"1198","TVUF",62,30,50
"1199","TVUH",55,36,50
"1200","UMBE",1,3,50
"1201","AMO",5,8,51
"1202","AZA",1,2,51
"1203","BLA",6,3,51
"1204","CAL",7,10,51
"1205","CSA",18,16,51
"1206","CSP",4,42,51
"1207","DPE",2,5,51
"1208","ECH",7,8,51
"1209","EFL",32,21,51
"1210","EMU",1,2,51
"1211","ESE",3,6,51
"1212","FAB",1,3,51
"1213","FLA",7,14,51
"1214","HOE",23,22,51
"1215","LIN",1,1,51
"1216","OLA",4,21,51
"1217","POT",1,5,51
"1218","PRUNUS",2,1,51
"1219","RGR",2,3,51
"1220","ROF",79,32,51
"1221","SHI",1,5,51
"1222","TVUF",62,42,51
"1223","TVUH",55,32,51
"1224","UMBE",1,3,51
"1225","AMO",5,9,52
"1226","AZA",1,1,52
"1227","BLA",6,11,52
"1228","CAL",7,9,52
"1229","CSA",18,14,52
"1230","CSP",4,49,52
"1231","DPE",2,7,52
"1232","ECH",7,6,52
"1233","EFL",32,21,52
"1234","EMU",1,3,52
"1235","ESE",3,7,52
"1236","FAB",1,4,52
"1237","FLA",7,12,52
"1238","HOE",23,18,52
"1239","LIN",1,1,52
"1240","OLA",4,13,52
"1241","POT",1,3,52
"1242","PRUNUS",2,1,52
"1243","RGR",2,2,52
"1244","ROF",79,20,52
"1245","SHI",1,7,52
"1246","TVUF",62,30,52
"1247","TVUH",55,37,52
"1248","UMBE",1,3,52
"1249","AMO",5,6,53
"1250","AZA",1,7,53
"1251","BLA",6,6,53
"1252","CAL",7,7,53
"1253","CSA",18,14,53
"1254","CSP",4,51,53
"1255","DPE",2,3,53
"1256","ECH",7,10,53
"1257","EFL",32,28,53
"1258","EMU",1,4,53
"1259","ESE",3,4,53
"1260","FAB",1,3,53
"1261","FLA",7,10,53
"1262","HOE",23,14,53
"1263","LIN",1,1,53
"1264","OLA",4,11,53
"1265","POT",1,5,53
"1266","PRUNUS",2,0,53
"1267","RGR",2,2,53
"1268","ROF",79,36,53
"1269","SHI",1,8,53
"1270","TVUF",62,34,53
"1271","TVUH",55,33,53
"1272","UMBE",1,3,53
"1273","AMO",5,6,54
"1274","AZA",1,5,54
"1275","BLA",6,6,54
"1276","CAL",7,12,54
"1277","CSA",18,18,54
"1278","CSP",4,53,54
"1279","DPE",2,9,54
"1280","ECH",7,11,54
"1281","EFL",32,22,54
"1282","EMU",1,0,54
"1283","ESE",3,5,54
"1284","FAB",1,4,54
"1285","FLA",7,14,54
"1286","HOE",23,19,54
"1287","LIN",1,3,54
"1288","OLA",4,19,54
"1289","POT",1,2,54
"1290","PRUNUS",2,0,54
"1291","RGR",2,3,54
"1292","ROF",79,40,54
"1293","SHI",1,8,54
"1294","TVUF",62,31,54
"1295","TVUH",55,34,54
"1296","UMBE",1,4,54
"1297","AMO",5,10,55
"1298","AZA",1,5,55
"1299","BLA",6,16,55
"1300","CAL",7,4,55
"1301","CSA",18,20,55
"1302","CSP",4,46,55
"1303","DPE",2,4,55
"1304","ECH",7,11,55
"1305","EFL",32,23,55
"1306","EMU",1,5,55
"1307","ESE",3,2,55
"1308","FAB",1,5,55
"1309","FLA",7,8,55
"1310","HOE",23,29,55
"1311","LIN",1,0,55
"1312","OLA",4,15,55
"1313","POT",1,3,55
"1314","PRUNUS",2,3,55
"1315","RGR",2,2,55
"1316","ROF",79,38,55
"1317","SHI",1,5,55
"1318","TVUF",62,26,55
"1319","TVUH",55,28,55
"1320","UMBE",1,5,55
"1321","AMO",5,6,56
"1322","AZA",1,4,56
"1323","BLA",6,11,56
"1324","CAL",7,10,56
"1325","CSA",18,11,56
"1326","CSP",4,43,56
"1327","DPE",2,3,56
"1328","ECH",7,16,56
"1329","EFL",32,22,56
"1330","EMU",1,4,56
"1331","ESE",3,1,56
"1332","FAB",1,5,56
"1333","FLA",7,8,56
"1334","HOE",23,27,56
"1335","LIN",1,1,56
"1336","OLA",4,18,56
"1337","POT",1,2,56
"1338","PRUNUS",2,3,56
"1339","RGR",2,4,56
"1340","ROF",79,31,56
"1341","SHI",1,7,56
"1342","TVUF",62,39,56
"1343","TVUH",55,26,56
"1344","UMBE",1,2,56
"1345","AMO",5,8,57
"1346","AZA",1,5,57
"1347","BLA",6,10,57
"1348","CAL",7,10,57
"1349","CSA",18,13,57
"1350","CSP",4,47,57
"1351","DPE",2,7,57
"1352","ECH",7,8,57
"1353","EFL",32,24,57
"1354","EMU",1,4,57
"1355","ESE",3,2,57
"1356","FAB",1,6,57
"1357","FLA",7,14,57
"1358","HOE",23,22,57
"1359","LIN",1,2,57
"1360","OLA",4,11,57
"1361","POT",1,9,57
"1362","PRUNUS",2,2,57
"1363","RGR",2,3,57
"1364","ROF",79,41,57
"1365","SHI",1,6,57
"1366","TVUF",62,41,57
"1367","TVUH",55,24,57
"1368","UMBE",1,1,57
"1369","AMO",5,9,58
"1370","AZA",1,2,58
"1371","BLA",6,9,58
"1372","CAL",7,7,58
"1373","CSA",18,11,58
"1374","CSP",4,44,58
"1375","DPE",2,1,58
"1376","ECH",7,8,58
"1377","EFL",32,17,58
"1378","EMU",1,3,58
"1379","ESE",3,7,58
"1380","FAB",1,5,58
"1381","FLA",7,14,58
"1382","HOE",23,25,58
"1383","LIN",1,0,58
"1384","OLA",4,19,58
"1385","POT",1,5,58
"1386","PRUNUS",2,2,58
"1387","RGR",2,2,58
"1388","ROF",79,35,58
"1389","SHI",1,3,58
"1390","TVUF",62,44,58
"1391","TVUH",55,25,58
"1392","UMBE",1,1,58
"1393","AMO",5,6,59
"1394","AZA",1,4,59
"1395","BLA",6,12,59
"1396","CAL",7,8,59
"1397","CSA",18,14,59
"1398","CSP",4,58,59
"1399","DPE",2,7,59
"1400","ECH",7,12,59
"1401","EFL",32,18,59
"1402","EMU",1,3,59
"1403","ESE",3,9,59
"1404","FAB",1,1,59
"1405","FLA",7,14,59
"1406","HOE",23,19,59
"1407","LIN",1,0,59
"1408","OLA",4,12,59
"1409","POT",1,4,59
"1410","PRUNUS",2,0,59
"1411","RGR",2,3,59
"1412","ROF",79,27,59
"1413","SHI",1,7,59
"1414","TVUF",62,33,59
"1415","TVUH",55,32,59
"1416","UMBE",1,4,59
"1417","AMO",5,6,60
"1418","AZA",1,8,60
"1419","BLA",6,10,60
"1420","CAL",7,6,60
"1421","CSA",18,20,60
"1422","CSP",4,47,60
"1423","DPE",2,6,60
"1424","ECH",7,9,60
"1425","EFL",32,29,60
"1426","EMU",1,2,60
"1427","ESE",3,4,60
"1428","FAB",1,6,60
"1429","FLA",7,17,60
"1430","HOE",23,26,60
"1431","LIN",1,2,60
"1432","OLA",4,15,60
"1433","POT",1,4,60
"1434","PRUNUS",2,2,60
"1435","RGR",2,6,60
"1436","ROF",79,30,60
"1437","SHI",1,5,60
"1438","TVUF",62,30,60
"1439","TVUH",55,30,60
"1440","UMBE",1,5,60
"1441","AMO",5,11,61
"1442","AZA",1,1,61
"1443","BLA",6,14,61
"1444","CAL",7,8,61
"1445","CSA",18,13,61
"1446","CSP",4,44,61
"1447","DPE",2,4,61
"1448","ECH",7,10,61
"1449","EFL",32,27,61
"1450","EMU",1,4,61
"1451","ESE",3,5,61
"1452","FAB",1,1,61
"1453","FLA",7,13,61
"1454","HOE",23,19,61
"1455","LIN",1,1,61
"1456","OLA",4,17,61
"1457","POT",1,8,61
"1458","PRUNUS",2,1,61
"1459","RGR",2,1,61
"1460","ROF",79,33,61
"1461","SHI",1,8,61
"1462","TVUF",62,40,61
"1463","TVUH",55,41,61
"1464","UMBE",1,4,61
"1465","AMO",5,13,62
"1466","AZA",1,5,62
"1467","BLA",6,6,62
"1468","CAL",7,5,62
"1469","CSA",18,17,62
"1470","CSP",4,53,62
"1471","DPE",2,4,62
"1472","ECH",7,15,62
"1473","EFL",32,20,62
"1474","EMU",1,6,62
"1475","ESE",3,3,62
"1476","FAB",1,3,62
"1477","FLA",7,13,62
"1478","HOE",23,25,62
"1479","LIN",1,1,62
"1480","OLA",4,15,62
"1481","POT",1,2,62
"1482","PRUNUS",2,2,62
"1483","RGR",2,3,62
"1484","ROF",79,32,62
"1485","SHI",1,6,62
"1486","TVUF",62,32,62
"1487","TVUH",55,29,62
"1488","UMBE",1,5,62
"1489","AMO",5,7,63
"1490","AZA",1,6,63
"1491","BLA",6,5,63
"1492","CAL",7,10,63
"1493","CSA",18,14,63
"1494","CSP",4,48,63
"1495","DPE",2,6,63
"1496","ECH",7,3,63
"1497","EFL",32,26,63
"1498","EMU",1,3,63
"1499","ESE",3,7,63
"1500","FAB",1,4,63
"1501","FLA",7,12,63
"1502","HOE",23,15,63
"1503","LIN",1,1,63
"1504","OLA",4,13,63
"1505","POT",1,7,63
"1506","PRUNUS",2,3,63
"1507","RGR",2,3,63
"1508","ROF",79,33,63
"1509","SHI",1,7,63
"1510","TVUF",62,42,63
"1511","TVUH",55,37,63
"1512","UMBE",1,3,63
"1513","AMO",5,9,64
"1514","AZA",1,5,64
"1515","BLA",6,6,64
"1516","CAL",7,10,64
"1517","CSA",18,13,64
"1518","CSP",4,51,64
"1519","DPE",2,8,64
"1520","ECH",7,9,64
"1521","EFL",32,18,64
"1522","EMU",1,4,64
"1523","ESE",3,6,64
"1524","FAB",1,8,64
"1525","FLA",7,7,64
"1526","HOE",23,18,64
"1527","LIN",1,0,64
"1528","OLA",4,17,64
"1529","POT",1,2,64
"1530","PRUNUS",2,2,64
"1531","RGR",2,3,64
"1532","ROF",79,35,64
"1533","SHI",1,8,64
"1534","TVUF",62,31,64
"1535","TVUH",55,32,64
"1536","UMBE",1,0,64
"1537","AMO",5,8,65
"1538","AZA",1,7,65
"1539","BLA",6,9,65
"1540","CAL",7,3,65
"1541","CSA",18,19,65
"1542","CSP",4,45,65
"1543","DPE",2,7,65
"1544","ECH",7,7,65
"1545","EFL",32,29,65
"1546","EMU",1,3,65
"1547","ESE",3,4,65
"1548","FAB",1,3,65
"1549","FLA",7,12,65
"1550","HOE",23,23,65
"1551","LIN",1,1,65
"1552","OLA",4,17,65
"1553","POT",1,4,65
"1554","PRUNUS",2,4,65
"1555","RGR",2,4,65
"1556","ROF",79,37,65
"1557","SHI",1,5,65
"1558","TVUF",62,33,65
"1559","TVUH",55,27,65
"1560","UMBE",1,3,65
"1561","AMO",5,9,66
"1562","AZA",1,3,66
"1563","BLA",6,11,66
"1564","CAL",7,8,66
"1565","CSA",18,12,66
"1566","CSP",4,56,66
"1567","DPE",2,7,66
"1568","ECH",7,3,66
"1569","EFL",32,24,66
"1570","EMU",1,2,66
"1571","ESE",3,8,66
"1572","FAB",1,5,66
"1573","FLA",7,9,66
"1574","HOE",23,16,66
"1575","LIN",1,0,66
"1576","OLA",4,13,66
"1577","POT",1,3,66
"1578","PRUNUS",2,2,66
"1579","RGR",2,4,66
"1580","ROF",79,32,66
"1581","SHI",1,6,66
"1582","TVUF",62,35,66
"1583","TVUH",55,35,66
"1584","UMBE",1,1,66
"1585","AMO",5,10,67
"1586","AZA",1,2,67
"1587","BLA",6,7,67
"1588","CAL",7,7,67
"1589","CSA",18,10,67
"1590","CSP",4,58,67
"1591","DPE",2,7,67
"1592","ECH",7,11,67
"1593","EFL",32,21,67
"1594","EMU",1,1,67
"1595","ESE",3,5,67
"1596","FAB",1,3,67
"1597","FLA",7,14,67
"1598","HOE",23,26,67
"1599","LIN",1,0,67
"1600","OLA",4,17,67
"1601","POT",1,6,67
"1602","PRUNUS",2,2,67
"1603","RGR",2,6,67
"1604","ROF",79,42,67
"1605","SHI",1,3,67
"1606","TVUF",62,36,67
"1607","TVUH",55,19,67
"1608","UMBE",1,4,67
"1609","AMO",5,6,68
"1610","AZA",1,4,68
"1611","BLA",6,11,68
"1612","CAL",7,5,68
"1613","CSA",18,15,68
"1614","CSP",4,55,68
"1615","DPE",2,4,68
"1616","ECH",7,8,68
"1617","EFL",32,20,68
"1618","EMU",1,3,68
"1619","ESE",3,5,68
"1620","FAB",1,4,68
"1621","FLA",7,7,68
"1622","HOE",23,25,68
"1623","LIN",1,1,68
"1624","OLA",4,17,68
"1625","POT",1,4,68
"1626","PRUNUS",2,0,68
"1627","RGR",2,4,68
"1628","ROF",79,23,68
"1629","SHI",1,4,68
"1630","TVUF",62,30,68
"1631","TVUH",55,29,68
"1632","UMBE",1,2,68
"1633","AMO",5,6,69
"1634","AZA",1,6,69
"1635","BLA",6,9,69
"1636","CAL",7,8,69
"1637","CSA",18,18,69
"1638","CSP",4,37,69
"1639","DPE",2,6,69
"1640","ECH",7,8,69
"1641","EFL",32,23,69
"1642","EMU",1,4,69
"1643","ESE",3,7,69
"1644","FAB",1,4,69
"1645","FLA",7,11,69
"1646","HOE",23,26,69
"1647","LIN",1,2,69
"1648","OLA",4,12,69
"1649","POT",1,3,69
"1650","PRUNUS",2,2,69
"1651","RGR",2,3,69
"1652","ROF",79,37,69
"1653","SHI",1,4,69
"1654","TVUF",62,39,69
"1655","TVUH",55,40,69
"1656","UMBE",1,4,69
"1657","AMO",5,6,70
"1658","AZA",1,7,70
"1659","BLA",6,8,70
"1660","CAL",7,10,70
"1661","CSA",18,13,70
"1662","CSP",4,61,70
"1663","DPE",2,2,70
"1664","ECH",7,8,70
"1665","EFL",32,19,70
"1666","EMU",1,5,70
"1667","ESE",3,5,70
"1668","FAB",1,0,70
"1669","FLA",7,8,70
"1670","HOE",23,20,70
"1671","LIN",1,1,70
"1672","OLA",4,17,70
"1673","POT",1,5,70
"1674","PRUNUS",2,0,70
"1675","RGR",2,2,70
"1676","ROF",79,28,70
"1677","SHI",1,4,70
"1678","TVUF",62,30,70
"1679","TVUH",55,24,70
"1680","UMBE",1,3,70
"1681","AMO",5,9,71
"1682","AZA",1,4,71
"1683","BLA",6,6,71
"1684","CAL",7,11,71
"1685","CSA",18,15,71
"1686","CSP",4,48,71
"1687","DPE",2,3,71
"1688","ECH",7,12,71
"1689","EFL",32,18,71
"1690","EMU",1,5,71
"1691","ESE",3,5,71
"1692","FAB",1,4,71
"1693","FLA",7,11,71
"1694","HOE",23,22,71
"1695","LIN",1,0,71
"1696","OLA",4,17,71
"1697","POT",1,7,71
"1698","PRUNUS",2,4,71
"1699","RGR",2,4,71
"1700","ROF",79,29,71
"1701","SHI",1,3,71
"1702","TVUF",62,34,71
"1703","TVUH",55,36,71
"1704","UMBE",1,2,71
"1705","AMO",5,9,72
"1706","AZA",1,6,72
"1707","BLA",6,11,72
"1708","CAL",7,8,72
"1709","CSA",18,17,72
"1710","CSP",4,47,72
"1711","DPE",2,5,72
"1712","ECH",7,9,72
"1713","EFL",32,29,72
"1714","EMU",1,2,72
"1715","ESE",3,6,72
"1716","FAB",1,3,72
"1717","FLA",7,10,72
"1718","HOE",23,29,72
"1719","LIN",1,1,72
"1720","OLA",4,15,72
"1721","POT",1,5,72
"1722","PRUNUS",2,4,72
"1723","RGR",2,5,72
"1724","ROF",79,32,72
"1725","SHI",1,6,72
"1726","TVUF",62,33,72
"1727","TVUH",55,32,72
"1728","UMBE",1,2,72
"1729","AMO",5,12,73
"1730","AZA",1,4,73
"1731","BLA",6,11,73
"1732","CAL",7,9,73
"1733","CSA",18,17,73
"1734","CSP",4,64,73
"1735","DPE",2,4,73
"1736","ECH",7,7,73
"1737","EFL",32,19,73
"1738","EMU",1,4,73
"1739","ESE",3,7,73
"1740","FAB",1,1,73
"1741","FLA",7,15,73
"1742","HOE",23,17,73
"1743","LIN",1,3,73
"1744","OLA",4,14,73
"1745","POT",1,2,73
"1746","PRUNUS",2,4,73
"1747","RGR",2,1,73
"1748","ROF",79,37,73
"1749","SHI",1,1,73
"1750","TVUF",62,38,73
"1751","TVUH",55,32,73
"1752","UMBE",1,2,73
"1753","AMO",5,7,74
"1754","AZA",1,3,74
"1755","BLA",6,13,74
"1756","CAL",7,10,74
"1757","CSA",18,14,74
"1758","CSP",4,56,74
"1759","DPE",2,6,74
"1760","ECH",7,8,74
"1761","EFL",32,23,74
"1762","EMU",1,6,74
"1763","ESE",3,8,74
"1764","FAB",1,2,74
"1765","FLA",7,11,74
"1766","HOE",23,19,74
"1767","LIN",1,1,74
"1768","OLA",4,16,74
"1769","POT",1,5,74
"1770","PRUNUS",2,0,74
"1771","RGR",2,3,74
"1772","ROF",79,28,74
"1773","SHI",1,2,74
"1774","TVUF",62,29,74
"1775","TVUH",55,37,74
"1776","UMBE",1,1,74
"1777","AMO",5,7,75
"1778","AZA",1,9,75
"1779","BLA",6,4,75
"1780","CAL",7,5,75
"1781","CSA",18,16,75
"1782","CSP",4,49,75
"1783","DPE",2,4,75
"1784","ECH",7,10,75
"1785","EFL",32,17,75
"1786","EMU",1,3,75
"1787","ESE",3,7,75
"1788","FAB",1,2,75
"1789","FLA",7,10,75
"1790","HOE",23,20,75
"1791","LIN",1,1,75
"1792","OLA",4,18,75
"1793","POT",1,3,75
"1794","PRUNUS",2,3,75
"1795","RGR",2,3,75
"1796","ROF",79,30,75
"1797","SHI",1,5,75
"1798","TVUF",62,39,75
"1799","TVUH",55,33,75
"1800","UMBE",1,1,75
"1801","AMO",5,7,76
"1802","AZA",1,4,76
"1803","BLA",6,11,76
"1804","CAL",7,9,76
"1805","CSA",18,15,76
"1806","CSP",4,53,76
"1807","DPE",2,7,76
"1808","ECH",7,9,76
"1809","EFL",32,26,76
"1810","EMU",1,2,76
"1811","ESE",3,4,76
"1812","FAB",1,3,76
"1813","FLA",7,15,76
"1814","HOE",23,23,76
"1815","LIN",1,2,76
"1816","OLA",4,16,76
"1817","POT",1,3,76
"1818","PRUNUS",2,1,76
"1819","RGR",2,3,76
"1820","ROF",79,24,76
"1821","SHI",1,3,76
"1822","TVUF",62,29,76
"1823","TVUH",55,29,76
"1824","UMBE",1,3,76
"1825","AMO",5,4,77
"1826","AZA",1,6,77
"1827","BLA",6,7,77
"1828","CAL",7,5,77
"1829","CSA",18,13,77
"1830","CSP",4,55,77
"1831","DPE",2,4,77
"1832","ECH",7,6,77
"1833","EFL",32,28,77
"1834","EMU",1,2,77
"1835","ESE",3,5,77
"1836","FAB",1,5,77
"1837","FLA",7,11,77
"1838","HOE",23,18,77
"1839","LIN",1,0,77
"1840","OLA",4,19,77
"1841","POT",1,6,77
"1842","PRUNUS",2,1,77
"1843","RGR",2,3,77
"1844","ROF",79,28,77
"1845","SHI",1,7,77
"1846","TVUF",62,35,77
"1847","TVUH",55,27,77
"1848","UMBE",1,3,77
"1849","AMO",5,5,78
"1850","AZA",1,4,78
"1851","BLA",6,10,78
"1852","CAL",7,7,78
"1853","CSA",18,10,78
"1854","CSP",4,55,78
"1855","DPE",2,7,78
"1856","ECH",7,10,78
"1857","EFL",32,24,78
"1858","EMU",1,3,78
"1859","ESE",3,4,78
"1860","FAB",1,4,78
"1861","FLA",7,12,78
"1862","HOE",23,19,78
"1863","LIN",1,1,78
"1864","OLA",4,14,78
"1865","POT",1,4,78
"1866","PRUNUS",2,3,78
"1867","RGR",2,3,78
"1868","ROF",79,29,78
"1869","SHI",1,5,78
"1870","TVUF",62,34,78
"1871","TVUH",55,35,78
"1872","UMBE",1,1,78
"1873","AMO",5,8,79
"1874","AZA",1,9,79
"1875","BLA",6,9,79
"1876","CAL",7,9,79
"1877","CSA",18,13,79
"1878","CSP",4,60,79
"1879","DPE",2,4,79
"1880","ECH",7,8,79
"1881","EFL",32,25,79
"1882","EMU",1,2,79
"1883","ESE",3,4,79
"1884","FAB",1,2,79
"1885","FLA",7,12,79
"1886","HOE",23,20,79
"1887","LIN",1,1,79
"1888","OLA",4,13,79
"1889","POT",1,5,79
"1890","PRUNUS",2,1,79
"1891","RGR",2,4,79
"1892","ROF",79,37,79
"1893","SHI",1,3,79
"1894","TVUF",62,41,79
"1895","TVUH",55,22,79
"1896","UMBE",1,2,79
"1897","AMO",5,12,80
"1898","AZA",1,6,80
"1899","BLA",6,11,80
"1900","CAL",7,9,80
"1901","CSA",18,18,80
"1902","CSP",4,45,80
"1903","DPE",2,3,80
"1904","ECH",7,10,80
"1905","EFL",32,33,80
"1906","EMU",1,4,80
"1907","ESE",3,6,80
"1908","FAB",1,5,80
"1909","FLA",7,13,80
"1910","HOE",23,17,80
"1911","LIN",1,1,80
"1912","OLA",4,17,80
"1913","POT",1,6,80
"1914","PRUNUS",2,0,80
"1915","RGR",2,4,80
"1916","ROF",79,35,80
"1917","SHI",1,4,80
"1918","TVUF",62,37,80
"1919","TVUH",55,36,80
"1920","UMBE",1,0,80
"1921","AMO",5,8,81
"1922","AZA",1,4,81
"1923","BLA",6,10,81
"1924","CAL",7,9,81
"1925","CSA",18,23,81
"1926","CSP",4,46,81
"1927","DPE",2,5,81
"1928","ECH",7,10,81
"1929","EFL",32,20,81
"1930","EMU",1,5,81
"1931","ESE",3,8,81
"1932","FAB",1,5,81
"1933","FLA",7,14,81
"1934","HOE",23,26,81
"1935","LIN",1,1,81
"1936","OLA",4,15,81
"1937","POT",1,4,81
"1938","PRUNUS",2,3,81
"1939","RGR",2,4,81
"1940","ROF",79,33,81
"1941","SHI",1,5,81
"1942","TVUF",62,33,81
"1943","TVUH",55,27,81
"1944","UMBE",1,5,81
"1945","AMO",5,10,82
"1946","AZA",1,4,82
"1947","BLA",6,8,82
"1948","CAL",7,14,82
"1949","CSA",18,11,82
"1950","CSP",4,51,82
"1951","DPE",2,6,82
"1952","ECH",7,9,82
"1953","EFL",32,24,82
"1954","EMU",1,2,82
"1955","ESE",3,4,82
"1956","FAB",1,2,82
"1957","FLA",7,11,82
"1958","HOE",23,22,82
"1959","LIN",1,2,82
"1960","OLA",4,23,82
"1961","POT",1,0,82
"1962","PRUNUS",2,3,82
"1963","RGR",2,4,82
"1964","ROF",79,28,82
"1965","SHI",1,5,82
"1966","TVUF",62,29,82
"1967","TVUH",55,33,82
"1968","UMBE",1,4,82
"1969","AMO",5,10,83
"1970","AZA",1,4,83
"1971","BLA",6,7,83
"1972","CAL",7,8,83
"1973","CSA",18,21,83
"1974","CSP",4,59,83
"1975","DPE",2,5,83
"1976","ECH",7,5,83
"1977","EFL",32,17,83
"1978","EMU",1,3,83
"1979","ESE",3,5,83
"1980","FAB",1,5,83
"1981","FLA",7,12,83
"1982","HOE",23,20,83
"1983","LIN",1,0,83
"1984","OLA",4,14,83
"1985","POT",1,4,83
"1986","PRUNUS",2,0,83
"1987","RGR",2,4,83
"1988","ROF",79,30,83
"1989","SHI",1,5,83
"1990","TVUF",62,28,83
"1991","TVUH",55,28,83
"1992","UMBE",1,4,83
"1993","AMO",5,7,84
"1994","AZA",1,7,84
"1995","BLA",6,10,84
"1996","CAL",7,7,84
"1997","CSA",18,14,84
"1998","CSP",4,53,84
"1999","DPE",2,3,84
"2000","ECH",7,5,84
"2001","EFL",32,22,84
"2002","EMU",1,1,84
"2003","ESE",3,5,84
"2004","FAB",1,6,84
"2005","FLA",7,13,84
"2006","HOE",23,20,84
"2007","LIN",1,2,84
"2008","OLA",4,18,84
"2009","POT",1,3,84
"2010","PRUNUS",2,1,84
"2011","RGR",2,3,84
"2012","ROF",79,35,84
"2013","SHI",1,2,84
"2014","TVUF",62,30,84
"2015","TVUH",55,33,84
"2016","UMBE",1,4,84
"2017","AMO",5,10,85
"2018","AZA",1,6,85
"2019","BLA",6,7,85
"2020","CAL",7,9,85
"2021","CSA",18,15,85
"2022","CSP",4,50,85
"2023","DPE",2,4,85
"2024","ECH",7,13,85
"2025","EFL",32,25,85
"2026","EMU",1,2,85
"2027","ESE",3,5,85
"2028","FAB",1,2,85
"2029","FLA",7,10,85
"2030","HOE",23,15,85
"2031","LIN",1,0,85
"2032","OLA",4,18,85
"2033","POT",1,6,85
"2034","PRUNUS",2,2,85
"2035","RGR",2,4,85
"2036","ROF",79,31,85
"2037","SHI",1,6,85
