"","species","interactions","outdegree","rep"
"727","M. rotundata",3,5,24
"728","M. timidus",1,2,24
"729","Microdynerus nugdunensis",1,0,24
"730","Microdynerus timidus",1,0,24
"731","O. caerulescens",6,6,24
"732","O. cornuta",7,7,24
"733","O. rufa",9,8,24
"734","O. submicans",5,6,24
"735","Passaloecus spp",4,6,24
"736","Passaloecus spp (suma2)",4,0,24
"737","Pison atrum",1,3,24
"738","Psenulus fuscipennis",5,7,24
"739","Trypoxylon figulus",3,1,24
"740","Trypoxylon figulus (suma 2)",5,0,24
"741","Trypoxylon figulus (suma2)",3,0,24
"742","Trypoxylon figulus(suma2)",2,3,24
"743","Trypoxylon spp (clav+min)(suma2)",1,1,24
"744","Trypoxylon spp (clavicerum+minus)",5,7,24
"745","Ch. campanularum",1,2,25
"746","Ch. emarginata",2,0,25
"747","Ch. florisomnis",2,0,25
"748","E. posticus",8,7,25
"749","H. truncorum",1,0,25
"750","Heriades truncorum",1,1,25
"751","Hoplitis adunca",1,2,25
"752","Hy. communis",2,7,25
"753","Hy. Communis",1,1,25
"754","Hy. taeniolatus",3,4,25
"755","Hy. Taenoliatus",1,1,25
"756","M. apicalis",2,0,25
"757","M. centicularis",2,1,25
"758","M. rotundata",3,4,25
"759","M. timidus",1,0,25
"760","Microdynerus nugdunensis",1,2,25
"761","Microdynerus timidus",1,2,25
"762","O. caerulescens",6,8,25
"763","O. cornuta",7,4,25
"764","O. rufa",9,11,25
"765","O. submicans",5,7,25
"766","Passaloecus spp",4,4,25
"767","Passaloecus spp (suma2)",4,1,25
"768","Pison atrum",1,0,25
"769","Psenulus fuscipennis",5,7,25
"770","Trypoxylon figulus",3,2,25
"771","Trypoxylon figulus (suma 2)",5,3,25
"772","Trypoxylon figulus (suma2)",3,2,25
"773","Trypoxylon figulus(suma2)",2,1,25
"774","Trypoxylon spp (clav+min)(suma2)",1,0,25
"775","Trypoxylon spp (clavicerum+minus)",5,6,25
"776","Ch. campanularum",1,2,26
"777","Ch. emarginata",2,2,26
"778","Ch. florisomnis",2,1,26
"779","E. posticus",8,6,26
"780","H. truncorum",1,1,26
"781","Heriades truncorum",1,3,26
"782","Hoplitis adunca",1,2,26
"783","Hy. communis",2,6,26
"784","Hy. Communis",1,1,26
"785","Hy. taeniolatus",3,3,26
"786","Hy. Taenoliatus",1,1,26
"787","M. apicalis",2,1,26
"788","M. centicularis",2,0,26
"789","M. rotundata",3,3,26
"790","M. timidus",1,0,26
"791","Microdynerus nugdunensis",1,0,26
"792","Microdynerus timidus",1,1,26
"793","O. caerulescens",6,7,26
"794","O. cornuta",7,5,26
"795","O. rufa",9,3,26
"796","O. submicans",5,4,26
"797","Passaloecus spp",4,2,26
"798","Passaloecus spp (suma2)",4,0,26
"799","Pison atrum",1,3,26
"800","Psenulus fuscipennis",5,5,26
"801","Trypoxylon figulus",3,6,26
"802","Trypoxylon figulus (suma 2)",5,1,26
"803","Trypoxylon figulus (suma2)",3,0,26
"804","Trypoxylon figulus(suma2)",2,0,26
"805","Trypoxylon spp (clav+min)(suma2)",1,0,26
"806","Trypoxylon spp (clavicerum+minus)",5,9,26
"807","Ch. campanularum",1,1,27
"808","Ch. emarginata",2,1,27
"809","Ch. florisomnis",2,1,27
"810","E. posticus",8,6,27
"811","H. truncorum",1,2,27
"812","Heriades truncorum",1,3,27
"813","Hoplitis adunca",1,3,27
"814","Hy. communis",2,7,27
"815","Hy. Communis",1,1,27
"816","Hy. taeniolatus",3,3,27
"817","Hy. Taenoliatus",1,1,27
"818","M. apicalis",2,0,27
"819","M. centicularis",2,0,27
"820","M. rotundata",3,1,27
"821","M. timidus",1,0,27
"822","Microdynerus nugdunensis",1,2,27
"823","Microdynerus timidus",1,2,27
"824","O. caerulescens",6,2,27
"825","O. cornuta",7,3,27
"826","O. rufa",9,7,27
"827","O. submicans",5,6,27
"828","Passaloecus spp",4,2,27
"829","Passaloecus spp (suma2)",4,0,27
"830","Pison atrum",1,0,27
"831","Psenulus fuscipennis",5,3,27
"832","Trypoxylon figulus",3,2,27
"833","Trypoxylon figulus (suma 2)",5,0,27
"834","Trypoxylon figulus (suma2)",3,0,27
"835","Trypoxylon figulus(suma2)",2,2,27
"836","Trypoxylon spp (clav+min)(suma2)",1,0,27
"837","Trypoxylon spp (clavicerum+minus)",5,6,27
"838","Ch. campanularum",1,2,28
"839","Ch. emarginata",2,3,28
"840","Ch. florisomnis",2,2,28
"841","E. posticus",8,9,28
"842","H. truncorum",1,0,28
"843","Heriades truncorum",1,2,28
"844","Hoplitis adunca",1,3,28
"845","Hy. communis",2,5,28
"846","Hy. Communis",1,0,28
"847","Hy. taeniolatus",3,4,28
"848","Hy. Taenoliatus",1,2,28
"849","M. apicalis",2,0,28
"850","M. centicularis",2,3,28
"851","M. rotundata",3,1,28
"852","M. timidus",1,2,28
"853","Microdynerus nugdunensis",1,0,28
"854","Microdynerus timidus",1,1,28
"855","O. caerulescens",6,5,28
"856","O. cornuta",7,7,28
"857","O. rufa",9,5,28
"858","O. submicans",5,5,28
"859","Passaloecus spp",4,2,28
"860","Passaloecus spp (suma2)",4,2,28
"861","Pison atrum",1,1,28
"862","Psenulus fuscipennis",5,4,28
"863","Trypoxylon figulus",3,3,28
"864","Trypoxylon figulus (suma 2)",5,1,28
"865","Trypoxylon figulus (suma2)",3,0,28
"866","Trypoxylon figulus(suma2)",2,0,28
"867","Trypoxylon spp (clav+min)(suma2)",1,2,28
"868","Trypoxylon spp (clavicerum+minus)",5,2,28
"869","Ch. campanularum",1,1,29
"870","Ch. emarginata",2,1,29
"871","Ch. florisomnis",2,1,29
"872","E. posticus",8,5,29
"873","H. truncorum",1,1,29
"874","Heriades truncorum",1,1,29
"875","Hoplitis adunca",1,2,29
"876","Hy. communis",2,5,29
"877","Hy. Communis",1,0,29
"878","Hy. taeniolatus",3,1,29
"879","Hy. Taenoliatus",1,1,29
"880","M. apicalis",2,1,29
"881","M. centicularis",2,3,29
"882","M. rotundata",3,5,29
"883","M. timidus",1,1,29
"884","Microdynerus nugdunensis",1,2,29
"885","Microdynerus timidus",1,1,29
"886","O. caerulescens",6,6,29
"887","O. cornuta",7,5,29
"888","O. rufa",9,8,29
"889","O. submicans",5,2,29
"890","Passaloecus spp",4,6,29
"891","Passaloecus spp (suma2)",4,2,29
"892","Pison atrum",1,0,29
"893","Psenulus fuscipennis",5,6,29
"894","Trypoxylon figulus",3,1,29
"895","Trypoxylon figulus (suma 2)",5,3,29
"896","Trypoxylon figulus (suma2)",3,1,29
"897","Trypoxylon figulus(suma2)",2,2,29
"898","Trypoxylon spp (clav+min)(suma2)",1,1,29
"899","Trypoxylon spp (clavicerum+minus)",5,6,29
"900","Ch. campanularum",1,1,30
"901","Ch. emarginata",2,1,30
"902","Ch. florisomnis",2,2,30
"903","E. posticus",8,8,30
"904","H. truncorum",1,0,30
"905","Heriades truncorum",1,0,30
"906","Hoplitis adunca",1,4,30
"907","Hy. communis",2,5,30
"908","Hy. Communis",1,0,30
"909","Hy. taeniolatus",3,6,30
"910","Hy. Taenoliatus",1,2,30
"911","M. apicalis",2,1,30
"912","M. centicularis",2,2,30
"913","M. rotundata",3,4,30
"914","M. timidus",1,2,30
"915","Microdynerus nugdunensis",1,0,30
"916","Microdynerus timidus",1,3,30
"917","O. caerulescens",6,6,30
"918","O. cornuta",7,6,30
"919","O. rufa",9,9,30
"920","O. submicans",5,6,30
"921","Passaloecus spp",4,2,30
"922","Passaloecus spp (suma2)",4,1,30
"923","Pison atrum",1,0,30
"924","Psenulus fuscipennis",5,9,30
"925","Trypoxylon figulus",3,7,30
"926","Trypoxylon figulus (suma 2)",5,4,30
"927","Trypoxylon figulus (suma2)",3,2,30
"928","Trypoxylon figulus(suma2)",2,5,30
"929","Trypoxylon spp (clav+min)(suma2)",1,0,30
"930","Trypoxylon spp (clavicerum+minus)",5,3,30
"931","Ch. campanularum",1,2,31
"932","Ch. emarginata",2,3,31
"933","Ch. florisomnis",2,1,31
"934","E. posticus",8,9,31
"935","H. truncorum",1,0,31
"936","Heriades truncorum",1,4,31
"937","Hoplitis adunca",1,0,31
"938","Hy. communis",2,2,31
"939","Hy. Communis",1,2,31
"940","Hy. taeniolatus",3,6,31
"941","Hy. Taenoliatus",1,0,31
"942","M. apicalis",2,0,31
"943","M. centicularis",2,2,31
"944","M. rotundata",3,1,31
"945","M. timidus",1,2,31
"946","Microdynerus nugdunensis",1,0,31
"947","Microdynerus timidus",1,1,31
"948","O. caerulescens",6,6,31
"949","O. cornuta",7,5,31
"950","O. rufa",9,7,31
"951","O. submicans",5,1,31
"952","Passaloecus spp",4,5,31
"953","Passaloecus spp (suma2)",4,0,31
"954","Pison atrum",1,1,31
"955","Psenulus fuscipennis",5,5,31
"956","Trypoxylon figulus",3,3,31
"957","Trypoxylon figulus (suma 2)",5,0,31
"958","Trypoxylon figulus (suma2)",3,0,31
"959","Trypoxylon figulus(suma2)",2,2,31
"960","Trypoxylon spp (clav+min)(suma2)",1,1,31
"961","Trypoxylon spp (clavicerum+minus)",5,7,31
"962","Ch. campanularum",1,2,32
"963","Ch. emarginata",2,0,32
"964","Ch. florisomnis",2,1,32
"965","E. posticus",8,6,32
"966","H. truncorum",1,2,32
"967","Heriades truncorum",1,2,32
"968","Hoplitis adunca",1,5,32
"969","Hy. communis",2,6,32
"970","Hy. Communis",1,1,32
"971","Hy. taeniolatus",3,5,32
"972","Hy. Taenoliatus",1,1,32
"973","M. apicalis",2,0,32
"974","M. centicularis",2,1,32
"975","M. rotundata",3,5,32
"976","M. timidus",1,1,32
"977","Microdynerus nugdunensis",1,1,32
"978","Microdynerus timidus",1,0,32
"979","O. caerulescens",6,8,32
"980","O. cornuta",7,6,32
"981","O. rufa",9,7,32
"982","O. submicans",5,4,32
"983","Passaloecus spp",4,6,32
"984","Passaloecus spp (suma2)",4,1,32
"985","Pison atrum",1,1,32
"986","Psenulus fuscipennis",5,5,32
"987","Trypoxylon figulus",3,3,32
"988","Trypoxylon figulus (suma 2)",5,1,32
"989","Trypoxylon figulus (suma2)",3,1,32
"990","Trypoxylon figulus(suma2)",2,4,32
"991","Trypoxylon spp (clav+min)(suma2)",1,0,32
"992","Trypoxylon spp (clavicerum+minus)",5,4,32
"993","Ch. campanularum",1,3,33
"994","Ch. emarginata",2,2,33
"995","Ch. florisomnis",2,1,33
"996","E. posticus",8,5,33
"997","H. truncorum",1,1,33
"998","Heriades truncorum",1,0,33
"999","Hoplitis adunca",1,4,33
"1000","Hy. communis",2,2,33
"1001","Hy. Communis",1,0,33
"1002","Hy. taeniolatus",3,4,33
"1003","Hy. Taenoliatus",1,1,33
"1004","M. apicalis",2,0,33
"1005","M. centicularis",2,0,33
"1006","M. rotundata",3,3,33
"1007","M. timidus",1,1,33
"1008","Microdynerus nugdunensis",1,1,33
"1009","Microdynerus timidus",1,1,33
"1010","O. caerulescens",6,7,33
"1011","O. cornuta",7,6,33
"1012","O. rufa",9,8,33
"1013","O. submicans",5,4,33
"1014","Passaloecus spp",4,2,33
"1015","Passaloecus spp (suma2)",4,2,33
"1016","Pison atrum",1,2,33
"1017","Psenulus fuscipennis",5,9,33
"1018","Trypoxylon figulus",3,4,33
"1019","Trypoxylon figulus (suma 2)",5,4,33
"1020","Trypoxylon figulus (suma2)",3,0,33
"1021","Trypoxylon figulus(suma2)",2,5,33
"1022","Trypoxylon spp (clav+min)(suma2)",1,0,33
"1023","Trypoxylon spp (clavicerum+minus)",5,6,33
"1024","Ch. campanularum",1,0,34
"1025","Ch. emarginata",2,0,34
"1026","Ch. florisomnis",2,1,34
"1027","E. posticus",8,8,34
"1028","H. truncorum",1,1,34
"1029","Heriades truncorum",1,1,34
"1030","Hoplitis adunca",1,2,34
"1031","Hy. communis",2,2,34
"1032","Hy. Communis",1,1,34
"1033","Hy. taeniolatus",3,6,34
"1034","Hy. Taenoliatus",1,1,34
"1035","M. apicalis",2,1,34
"1036","M. centicularis",2,2,34
"1037","M. rotundata",3,5,34
"1038","M. timidus",1,1,34
"1039","Microdynerus nugdunensis",1,1,34
"1040","Microdynerus timidus",1,1,34
"1041","O. caerulescens",6,8,34
"1042","O. cornuta",7,5,34
"1043","O. rufa",9,6,34
"1044","O. submicans",5,6,34
"1045","Passaloecus spp",4,4,34
"1046","Passaloecus spp (suma2)",4,2,34
"1047","Pison atrum",1,2,34
"1048","Psenulus fuscipennis",5,9,34
"1049","Trypoxylon figulus",3,2,34
"1050","Trypoxylon figulus (suma 2)",5,2,34
"1051","Trypoxylon figulus (suma2)",3,0,34
"1052","Trypoxylon figulus(suma2)",2,2,34
"1053","Trypoxylon spp (clav+min)(suma2)",1,1,34
"1054","Trypoxylon spp (clavicerum+minus)",5,5,34
"1055","Ch. campanularum",1,1,35
"1056","Ch. emarginata",2,2,35
"1057","Ch. florisomnis",2,1,35
"1058","E. posticus",8,6,35
"1059","H. truncorum",1,1,35
"1060","Heriades truncorum",1,3,35
"1061","Hoplitis adunca",1,1,35
"1062","Hy. communis",2,3,35
"1063","Hy. Communis",1,0,35
"1064","Hy. taeniolatus",3,10,35
"1065","Hy. Taenoliatus",1,0,35
"1066","M. apicalis",2,0,35
"1067","M. centicularis",2,1,35
"1068","M. rotundata",3,10,35
"1069","M. timidus",1,0,35
"1070","Microdynerus nugdunensis",1,0,35
"1071","Microdynerus timidus",1,0,35
"1072","O. caerulescens",6,9,35
"1073","O. cornuta",7,4,35
"1074","O. rufa",9,5,35
"1075","O. submicans",5,5,35
"1076","Passaloecus spp",4,4,35
"1077","Passaloecus spp (suma2)",4,1,35
"1078","Pison atrum",1,0,35
"1079","Psenulus fuscipennis",5,7,35
"1080","Trypoxylon figulus",3,3,35
"1081","Trypoxylon figulus (suma 2)",5,0,35
"1082","Trypoxylon figulus (suma2)",3,0,35
"1083","Trypoxylon figulus(suma2)",2,4,35
"1084","Trypoxylon spp (clav+min)(suma2)",1,1,35
"1085","Trypoxylon spp (clavicerum+minus)",5,8,35
"1086","Ch. campanularum",1,2,36
"1087","Ch. emarginata",2,3,36
"1088","Ch. florisomnis",2,2,36
"1089","E. posticus",8,7,36
"1090","H. truncorum",1,2,36
"1091","Heriades truncorum",1,2,36
"1092","Hoplitis adunca",1,2,36
"1093","Hy. communis",2,5,36
"1094","Hy. Communis",1,1,36
"1095","Hy. taeniolatus",3,5,36
"1096","Hy. Taenoliatus",1,1,36
"1097","M. apicalis",2,0,36
"1098","M. centicularis",2,1,36
"1099","M. rotundata",3,2,36
"1100","M. timidus",1,0,36
"1101","Microdynerus nugdunensis",1,1,36
"1102","Microdynerus timidus",1,2,36
"1103","O. caerulescens",6,5,36
"1104","O. cornuta",7,5,36
"1105","O. rufa",9,4,36
"1106","O. submicans",5,5,36
"1107","Passaloecus spp",4,3,36
"1108","Passaloecus spp (suma2)",4,3,36
"1109","Pison atrum",1,2,36
"1110","Psenulus fuscipennis",5,6,36
"1111","Trypoxylon figulus",3,3,36
"1112","Trypoxylon figulus (suma 2)",5,3,36
"1113","Trypoxylon figulus (suma2)",3,0,36
"1114","Trypoxylon figulus(suma2)",2,1,36
"1115","Trypoxylon spp (clav+min)(suma2)",1,0,36
"1116","Trypoxylon spp (clavicerum+minus)",5,5,36
"1117","Ch. campanularum",1,1,37
"1118","Ch. emarginata",2,1,37
"1119","Ch. florisomnis",2,1,37
"1120","E. posticus",8,7,37
"1121","H. truncorum",1,0,37
"1122","Heriades truncorum",1,2,37
"1123","Hoplitis adunca",1,3,37
"1124","Hy. communis",2,6,37
"1125","Hy. Communis",1,0,37
"1126","Hy. taeniolatus",3,7,37
"1127","Hy. Taenoliatus",1,2,37
"1128","M. apicalis",2,0,37
"1129","M. centicularis",2,0,37
"1130","M. rotundata",3,5,37
"1131","M. timidus",1,2,37
"1132","Microdynerus nugdunensis",1,4,37
"1133","Microdynerus timidus",1,2,37
"1134","O. caerulescens",6,4,37
"1135","O. cornuta",7,6,37
"1136","O. rufa",9,6,37
"1137","O. submicans",5,5,37
"1138","Passaloecus spp",4,3,37
"1139","Passaloecus spp (suma2)",4,0,37
"1140","Pison atrum",1,1,37
"1141","Psenulus fuscipennis",5,8,37
"1142","Trypoxylon figulus",3,3,37
"1143","Trypoxylon figulus (suma 2)",5,2,37
"1144","Trypoxylon figulus (suma2)",3,0,37
"1145","Trypoxylon figulus(suma2)",2,1,37
"1146","Trypoxylon spp (clav+min)(suma2)",1,1,37
"1147","Trypoxylon spp (clavicerum+minus)",5,6,37
"1148","Ch. campanularum",1,2,38
"1149","Ch. emarginata",2,1,38
"1150","Ch. florisomnis",2,3,38
"1151","E. posticus",8,7,38
"1152","H. truncorum",1,3,38
"1153","Heriades truncorum",1,2,38
"1154","Hoplitis adunca",1,1,38
"1155","Hy. communis",2,6,38
"1156","Hy. Communis",1,0,38
"1157","Hy. taeniolatus",3,6,38
"1158","Hy. Taenoliatus",1,3,38
"1159","M. apicalis",2,0,38
"1160","M. centicularis",2,3,38
"1161","M. rotundata",3,1,38
"1162","M. timidus",1,1,38
"1163","Microdynerus nugdunensis",1,2,38
"1164","Microdynerus timidus",1,1,38
"1165","O. caerulescens",6,5,38
"1166","O. cornuta",7,8,38
"1167","O. rufa",9,4,38
"1168","O. submicans",5,3,38
"1169","Passaloecus spp",4,3,38
"1170","Passaloecus spp (suma2)",4,3,38
"1171","Pison atrum",1,0,38
"1172","Psenulus fuscipennis",5,10,38
"1173","Trypoxylon figulus",3,1,38
"1174","Trypoxylon figulus (suma 2)",5,0,38
"1175","Trypoxylon figulus (suma2)",3,2,38
"1176","Trypoxylon figulus(suma2)",2,1,38
"1177","Trypoxylon spp (clav+min)(suma2)",1,1,38
"1178","Trypoxylon spp (clavicerum+minus)",5,6,38
"1179","Ch. campanularum",1,3,39
"1180","Ch. emarginata",2,2,39
"1181","Ch. florisomnis",2,1,39
"1182","E. posticus",8,10,39
"1183","H. truncorum",1,0,39
"1184","Heriades truncorum",1,2,39
"1185","Hoplitis adunca",1,1,39
"1186","Hy. communis",2,3,39
"1187","Hy. Communis",1,1,39
"1188","Hy. taeniolatus",3,4,39
"1189","Hy. Taenoliatus",1,2,39
"1190","M. apicalis",2,0,39
"1191","M. centicularis",2,1,39
"1192","M. rotundata",3,1,39
"1193","M. timidus",1,1,39
"1194","Microdynerus nugdunensis",1,1,39
"1195","Microdynerus timidus",1,2,39
"1196","O. caerulescens",6,11,39
"1197","O. cornuta",7,5,39
"1198","O. rufa",9,8,39
"1199","O. submicans",5,3,39
"1200","Passaloecus spp",4,4,39
"1201","Passaloecus spp (suma2)",4,3,39
"1202","Pison atrum",1,2,39
"1203","Psenulus fuscipennis",5,8,39
"1204","Trypoxylon figulus",3,2,39
"1205","Trypoxylon figulus (suma 2)",5,0,39
"1206","Trypoxylon figulus (suma2)",3,1,39
"1207","Trypoxylon figulus(suma2)",2,3,39
"1208","Trypoxylon spp (clav+min)(suma2)",1,1,39
"1209","Trypoxylon spp (clavicerum+minus)",5,10,39
"1210","Ch. campanularum",1,0,40
"1211","Ch. emarginata",2,2,40
"1212","Ch. florisomnis",2,1,40
"1213","E. posticus",8,7,40
"1214","H. truncorum",1,1,40
"1215","Heriades truncorum",1,1,40
"1216","Hoplitis adunca",1,0,40
"1217","Hy. communis",2,3,40
"1218","Hy. Communis",1,2,40
"1219","Hy. taeniolatus",3,5,40
"1220","Hy. Taenoliatus",1,0,40
"1221","M. apicalis",2,1,40
"1222","M. centicularis",2,2,40
"1223","M. rotundata",3,4,40
"1224","M. timidus",1,3,40
"1225","Microdynerus nugdunensis",1,0,40
"1226","Microdynerus timidus",1,1,40
"1227","O. caerulescens",6,7,40
"1228","O. cornuta",7,2,40
"1229","O. rufa",9,9,40
"1230","O. submicans",5,4,40
"1231","Passaloecus spp",4,2,40
"1232","Passaloecus spp (suma2)",4,0,40
"1233","Pison atrum",1,1,40
"1234","Psenulus fuscipennis",5,6,40
"1235","Trypoxylon figulus",3,4,40
"1236","Trypoxylon figulus (suma 2)",5,1,40
"1237","Trypoxylon figulus (suma2)",3,1,40
"1238","Trypoxylon figulus(suma2)",2,2,40
"1239","Trypoxylon spp (clav+min)(suma2)",1,2,40
"1240","Trypoxylon spp (clavicerum+minus)",5,7,40
"1241","Ch. campanularum",1,1,41
"1242","Ch. emarginata",2,0,41
"1243","Ch. florisomnis",2,4,41
"1244","E. posticus",8,9,41
"1245","H. truncorum",1,1,41
"1246","Heriades truncorum",1,3,41
"1247","Hoplitis adunca",1,1,41
"1248","Hy. communis",2,5,41
"1249","Hy. Communis",1,1,41
"1250","Hy. taeniolatus",3,5,41
"1251","Hy. Taenoliatus",1,0,41
"1252","M. apicalis",2,0,41
"1253","M. centicularis",2,2,41
"1254","M. rotundata",3,1,41
"1255","M. timidus",1,2,41
"1256","Microdynerus nugdunensis",1,3,41
"1257","Microdynerus timidus",1,0,41
"1258","O. caerulescens",6,7,41
"1259","O. cornuta",7,8,41
"1260","O. rufa",9,6,41
"1261","O. submicans",5,4,41
"1262","Passaloecus spp",4,2,41
"1263","Passaloecus spp (suma2)",4,3,41
"1264","Pison atrum",1,0,41
"1265","Psenulus fuscipennis",5,8,41
"1266","Trypoxylon figulus",3,2,41
"1267","Trypoxylon figulus (suma 2)",5,3,41
"1268","Trypoxylon figulus (suma2)",3,2,41
"1269","Trypoxylon figulus(suma2)",2,3,41
"1270","Trypoxylon spp (clav+min)(suma2)",1,0,41
"1271","Trypoxylon spp (clavicerum+minus)",5,3,41
"1272","Ch. campanularum",1,2,42
"1273","Ch. emarginata",2,1,42
"1274","Ch. florisomnis",2,2,42
"1275","E. posticus",8,5,42
"1276","H. truncorum",1,0,42
"1277","Heriades truncorum",1,1,42
"1278","Hoplitis adunca",1,1,42
"1279","Hy. communis",2,2,42
"1280","Hy. Communis",1,1,42
"1281","Hy. taeniolatus",3,5,42
"1282","Hy. Taenoliatus",1,1,42
"1283","M. apicalis",2,0,42
"1284","M. centicularis",2,2,42
"1285","M. rotundata",3,3,42
"1286","M. timidus",1,2,42
"1287","Microdynerus nugdunensis",1,2,42
"1288","Microdynerus timidus",1,0,42
"1289","O. caerulescens",6,10,42
"1290","O. cornuta",7,5,42
"1291","O. rufa",9,6,42
"1292","O. submicans",5,0,42
"1293","Passaloecus spp",4,4,42
"1294","Passaloecus spp (suma2)",4,3,42
"1295","Pison atrum",1,1,42
"1296","Psenulus fuscipennis",5,6,42
"1297","Trypoxylon figulus",3,3,42
"1298","Trypoxylon figulus (suma 2)",5,2,42
"1299","Trypoxylon figulus (suma2)",3,1,42
"1300","Trypoxylon figulus(suma2)",2,2,42
"1301","Trypoxylon spp (clav+min)(suma2)",1,0,42
"1302","Trypoxylon spp (clavicerum+minus)",5,5,42
"1303","Ch. campanularum",1,0,43
"1304","Ch. emarginata",2,1,43
"1305","Ch. florisomnis",2,0,43
"1306","E. posticus",8,6,43
"1307","H. truncorum",1,1,43
"1308","Heriades truncorum",1,2,43
"1309","Hoplitis adunca",1,1,43
"1310","Hy. communis",2,6,43
"1311","Hy. Communis",1,1,43
"1312","Hy. taeniolatus",3,5,43
"1313","Hy. Taenoliatus",1,0,43
"1314","M. apicalis",2,0,43
"1315","M. centicularis",2,0,43
"1316","M. rotundata",3,6,43
"1317","M. timidus",1,0,43
"1318","Microdynerus nugdunensis",1,0,43
"1319","Microdynerus timidus",1,0,43
"1320","O. caerulescens",6,4,43
"1321","O. cornuta",7,6,43
"1322","O. rufa",9,9,43
"1323","O. submicans",5,7,43
"1324","Passaloecus spp",4,5,43
"1325","Passaloecus spp (suma2)",4,2,43
"1326","Pison atrum",1,1,43
"1327","Psenulus fuscipennis",5,6,43
"1328","Trypoxylon figulus",3,3,43
"1329","Trypoxylon figulus (suma 2)",5,1,43
"1330","Trypoxylon figulus (suma2)",3,1,43
"1331","Trypoxylon figulus(suma2)",2,2,43
"1332","Trypoxylon spp (clav+min)(suma2)",1,3,43
"1333","Trypoxylon spp (clavicerum+minus)",5,7,43
"1334","Ch. campanularum",1,1,44
"1335","Ch. emarginata",2,0,44
"1336","Ch. florisomnis",2,0,44
"1337","E. posticus",8,9,44
"1338","H. truncorum",1,1,44
"1339","Heriades truncorum",1,3,44
"1340","Hoplitis adunca",1,2,44
"1341","Hy. communis",2,6,44
"1342","Hy. Communis",1,1,44
"1343","Hy. taeniolatus",3,8,44
"1344","Hy. Taenoliatus",1,0,44
"1345","M. apicalis",2,0,44
"1346","M. centicularis",2,2,44
"1347","M. rotundata",3,2,44
"1348","M. timidus",1,2,44
"1349","Microdynerus nugdunensis",1,1,44
"1350","Microdynerus timidus",1,2,44
"1351","O. caerulescens",6,4,44
"1352","O. cornuta",7,6,44
"1353","O. rufa",9,7,44
"1354","O. submicans",5,4,44
"1355","Passaloecus spp",4,4,44
"1356","Passaloecus spp (suma2)",4,1,44
"1357","Pison atrum",1,0,44
"1358","Psenulus fuscipennis",5,10,44
"1359","Trypoxylon figulus",3,2,44
"1360","Trypoxylon figulus (suma 2)",5,0,44
"1361","Trypoxylon figulus (suma2)",3,1,44
"1362","Trypoxylon figulus(suma2)",2,4,44
"1363","Trypoxylon spp (clav+min)(suma2)",1,0,44
"1364","Trypoxylon spp (clavicerum+minus)",5,6,44
"1365","Ch. campanularum",1,1,45
"1366","Ch. emarginata",2,1,45
"1367","Ch. florisomnis",2,1,45
"1368","E. posticus",8,4,45
"1369","H. truncorum",1,0,45
"1370","Heriades truncorum",1,1,45
"1371","Hoplitis adunca",1,1,45
"1372","Hy. communis",2,6,45
"1373","Hy. Communis",1,0,45
"1374","Hy. taeniolatus",3,2,45
"1375","Hy. Taenoliatus",1,2,45
"1376","M. apicalis",2,0,45
"1377","M. centicularis",2,0,45
"1378","M. rotundata",3,2,45
"1379","M. timidus",1,1,45
"1380","Microdynerus nugdunensis",1,1,45
"1381","Microdynerus timidus",1,0,45
"1382","O. caerulescens",6,6,45
"1383","O. cornuta",7,8,45
"1384","O. rufa",9,9,45
"1385","O. submicans",5,6,45
"1386","Passaloecus spp",4,5,45
"1387","Passaloecus spp (suma2)",4,2,45
"1388","Pison atrum",1,2,45
"1389","Psenulus fuscipennis",5,8,45
"1390","Trypoxylon figulus",3,1,45
"1391","Trypoxylon figulus (suma 2)",5,2,45
"1392","Trypoxylon figulus (suma2)",3,1,45
"1393","Trypoxylon figulus(suma2)",2,1,45
"1394","Trypoxylon spp (clav+min)(suma2)",1,0,45
"1395","Trypoxylon spp (clavicerum+minus)",5,5,45
"1396","Ch. campanularum",1,2,46
"1397","Ch. emarginata",2,1,46
"1398","Ch. florisomnis",2,1,46
"1399","E. posticus",8,8,46
"1400","H. truncorum",1,3,46
"1401","Heriades truncorum",1,1,46
"1402","Hoplitis adunca",1,2,46
"1403","Hy. communis",2,7,46
"1404","Hy. Communis",1,2,46
"1405","Hy. taeniolatus",3,9,46
"1406","Hy. Taenoliatus",1,1,46
"1407","M. apicalis",2,2,46
"1408","M. centicularis",2,2,46
"1409","M. rotundata",3,4,46
"1410","M. timidus",1,0,46
"1411","Microdynerus nugdunensis",1,1,46
"1412","Microdynerus timidus",1,1,46
"1413","O. caerulescens",6,6,46
"1414","O. cornuta",7,8,46
"1415","O. rufa",9,5,46
"1416","O. submicans",5,3,46
"1417","Passaloecus spp",4,6,46
"1418","Passaloecus spp (suma2)",4,1,46
"1419","Pison atrum",1,3,46
"1420","Psenulus fuscipennis",5,5,46
"1421","Trypoxylon figulus",3,1,46
"1422","Trypoxylon figulus (suma 2)",5,2,46
"1423","Trypoxylon figulus (suma2)",3,0,46
"1424","Trypoxylon figulus(suma2)",2,2,46
"1425","Trypoxylon spp (clav+min)(suma2)",1,0,46
"1426","Trypoxylon spp (clavicerum+minus)",5,8,46
"1427","Ch. campanularum",1,3,47
"1428","Ch. emarginata",2,1,47
