"","species","interactions","outdegree","rep"
"675","Aphyllanthes.monspeliensis",6,34,17
"676","Argyrolobium.zanonii",3,29,17
"677","Biscutella.laevigata",63,33,17
"678","Centaurea.linifolia.",43,29,17
"679","Centaurea.montana.ssp..semidecurrens",32,12,17
"680","Cistus.albidus",66,18,17
"681","Cistus.monspeliensis",8,15,17
"682","Cistus.salviifolius",64,31,17
"683","Convolvulus.lanuginosus",32,28,17
"684","Dorycnium.hirsutum",33,15,17
"685","Dorycnium.pentaphyllum",27,23,17
"686","Echium.vulgare",9,11,17
"687","Erica.multiflora",1,15,17
"688","Euphorbia.characias",7,23,17
"689","Euphorbia.flavicoma",47,41,17
"690","Fumana.ericifolia",7,23,17
"691","Fumana.laevipes",4,36,17
"692","Fumana.laevis",4,25,17
"693","Galium.aparine",34,25,17
"694","Gladiolus.illyricus",24,27,17
"695","Helianthemum.oelandicum.spp.italicum",17,26,17
"696","Helichrysum.stoechas",2,22,17
"697","Hypericum.perforatum",4,6,17
"698","Leuzea.conifera",22,24,17
"699","Linum.stricticum",11,14,17
"700","Muscari.neglectum",16,20,17
"701","Ononis.minutissima",35,30,17
"702","Orobanche.latisquama",12,15,17
"703","Phlomis.lychnitis",19,11,17
"704","Potentilla.sp.",1,8,17
"705","Psoralera.bituminosa",1,17,17
"706","Ranunculus.gramineus",26,16,17
"707","Rosmarinus.officinalis",67,38,17
"708","Scorpiurus.muricatus",23,16,17
"709","Sedum.sediforme",11,25,17
"710","Sideritis.hirsuta",22,10,17
"711","Teucrium.chamaedrys",35,21,17
"712","Thesium.divaricatum",3,20,17
"713","Thymus.vulgaris",70,29,17
"714","Viccia.cracca",3,13,17
"715","Allium.sphaerocephalon",31,8,18
"716","Anagallis.arvensis",22,24,18
"717","Aphyllanthes.monspeliensis",6,30,18
"718","Argyrolobium.zanonii",3,29,18
"719","Biscutella.laevigata",63,27,18
"720","Centaurea.linifolia.",43,31,18
"721","Centaurea.montana.ssp..semidecurrens",32,13,18
"722","Cistus.albidus",66,20,18
"723","Cistus.monspeliensis",8,14,18
"724","Cistus.salviifolius",64,31,18
"725","Convolvulus.lanuginosus",32,21,18
"726","Dorycnium.hirsutum",33,13,18
"727","Dorycnium.pentaphyllum",27,32,18
"728","Echium.vulgare",9,10,18
"729","Erica.multiflora",1,15,18
"730","Euphorbia.characias",7,18,18
"731","Euphorbia.flavicoma",47,31,18
"732","Fumana.ericifolia",7,22,18
"733","Fumana.laevipes",4,34,18
"734","Fumana.laevis",4,21,18
"735","Galium.aparine",34,30,18
"736","Gladiolus.illyricus",24,33,18
"737","Helianthemum.oelandicum.spp.italicum",17,29,18
"738","Helichrysum.stoechas",2,16,18
"739","Hypericum.perforatum",4,14,18
"740","Leuzea.conifera",22,19,18
"741","Linum.stricticum",11,13,18
"742","Muscari.neglectum",16,16,18
"743","Ononis.minutissima",35,32,18
"744","Orobanche.latisquama",12,17,18
"745","Phlomis.lychnitis",19,8,18
"746","Potentilla.sp.",1,7,18
"747","Psoralera.bituminosa",1,10,18
"748","Ranunculus.gramineus",26,16,18
"749","Rosmarinus.officinalis",67,35,18
"750","Scorpiurus.muricatus",23,21,18
"751","Sedum.sediforme",11,26,18
"752","Sideritis.hirsuta",22,12,18
"753","Teucrium.chamaedrys",35,21,18
"754","Thesium.divaricatum",3,15,18
"755","Thymus.vulgaris",70,36,18
"756","Viccia.cracca",3,14,18
"757","Allium.sphaerocephalon",31,21,19
"758","Anagallis.arvensis",22,18,19
"759","Aphyllanthes.monspeliensis",6,45,19
"760","Argyrolobium.zanonii",3,23,19
"761","Biscutella.laevigata",63,31,19
"762","Centaurea.linifolia.",43,22,19
"763","Centaurea.montana.ssp..semidecurrens",32,12,19
"764","Cistus.albidus",66,28,19
"765","Cistus.monspeliensis",8,16,19
"766","Cistus.salviifolius",64,31,19
"767","Convolvulus.lanuginosus",32,22,19
"768","Dorycnium.hirsutum",33,21,19
"769","Dorycnium.pentaphyllum",27,29,19
"770","Echium.vulgare",9,10,19
"771","Erica.multiflora",1,13,19
"772","Euphorbia.characias",7,25,19
"773","Euphorbia.flavicoma",47,36,19
"774","Fumana.ericifolia",7,21,19
"775","Fumana.laevipes",4,30,19
"776","Fumana.laevis",4,19,19
"777","Galium.aparine",34,28,19
"778","Gladiolus.illyricus",24,27,19
"779","Helianthemum.oelandicum.spp.italicum",17,33,19
"780","Helichrysum.stoechas",2,19,19
"781","Hypericum.perforatum",4,9,19
"782","Leuzea.conifera",22,17,19
"783","Linum.stricticum",11,13,19
"784","Muscari.neglectum",16,23,19
"785","Ononis.minutissima",35,19,19
"786","Orobanche.latisquama",12,14,19
"787","Phlomis.lychnitis",19,11,19
"788","Potentilla.sp.",1,13,19
"789","Psoralera.bituminosa",1,19,19
"790","Ranunculus.gramineus",26,15,19
"791","Rosmarinus.officinalis",67,39,19
"792","Scorpiurus.muricatus",23,29,19
"793","Sedum.sediforme",11,17,19
"794","Sideritis.hirsuta",22,13,19
"795","Teucrium.chamaedrys",35,22,19
"796","Thesium.divaricatum",3,14,19
"797","Thymus.vulgaris",70,37,19
"798","Viccia.cracca",3,14,19
"799","Allium.sphaerocephalon",31,13,20
"800","Anagallis.arvensis",22,19,20
"801","Aphyllanthes.monspeliensis",6,31,20
"802","Argyrolobium.zanonii",3,28,20
"803","Biscutella.laevigata",63,36,20
"804","Centaurea.linifolia.",43,21,20
"805","Centaurea.montana.ssp..semidecurrens",32,7,20
"806","Cistus.albidus",66,31,20
"807","Cistus.monspeliensis",8,15,20
"808","Cistus.salviifolius",64,27,20
"809","Convolvulus.lanuginosus",32,19,20
"810","Dorycnium.hirsutum",33,12,20
"811","Dorycnium.pentaphyllum",27,29,20
"812","Echium.vulgare",9,11,20
"813","Erica.multiflora",1,16,20
"814","Euphorbia.characias",7,26,20
"815","Euphorbia.flavicoma",47,33,20
"816","Fumana.ericifolia",7,14,20
"817","Fumana.laevipes",4,32,20
"818","Fumana.laevis",4,30,20
"819","Galium.aparine",34,31,20
"820","Gladiolus.illyricus",24,31,20
"821","Helianthemum.oelandicum.spp.italicum",17,28,20
"822","Helichrysum.stoechas",2,21,20
"823","Hypericum.perforatum",4,10,20
"824","Leuzea.conifera",22,17,20
"825","Linum.stricticum",11,10,20
"826","Muscari.neglectum",16,22,20
"827","Ononis.minutissima",35,29,20
"828","Orobanche.latisquama",12,16,20
"829","Phlomis.lychnitis",19,7,20
"830","Potentilla.sp.",1,12,20
"831","Psoralera.bituminosa",1,15,20
"832","Ranunculus.gramineus",26,13,20
"833","Rosmarinus.officinalis",67,36,20
"834","Scorpiurus.muricatus",23,32,20
"835","Sedum.sediforme",11,15,20
"836","Sideritis.hirsuta",22,9,20
"837","Teucrium.chamaedrys",35,28,20
"838","Thesium.divaricatum",3,19,20
"839","Thymus.vulgaris",70,39,20
"840","Viccia.cracca",3,15,20
"841","Allium.sphaerocephalon",31,17,21
"842","Anagallis.arvensis",22,23,21
"843","Aphyllanthes.monspeliensis",6,30,21
"844","Argyrolobium.zanonii",3,21,21
"845","Biscutella.laevigata",63,32,21
"846","Centaurea.linifolia.",43,23,21
"847","Centaurea.montana.ssp..semidecurrens",32,18,21
"848","Cistus.albidus",66,15,21
"849","Cistus.monspeliensis",8,20,21
"850","Cistus.salviifolius",64,20,21
"851","Convolvulus.lanuginosus",32,20,21
"852","Dorycnium.hirsutum",33,20,21
"853","Dorycnium.pentaphyllum",27,31,21
"854","Echium.vulgare",9,12,21
"855","Erica.multiflora",1,24,21
"856","Euphorbia.characias",7,21,21
"857","Euphorbia.flavicoma",47,36,21
"858","Fumana.ericifolia",7,24,21
"859","Fumana.laevipes",4,17,21
"860","Fumana.laevis",4,23,21
"861","Galium.aparine",34,25,21
"862","Gladiolus.illyricus",24,34,21
"863","Helianthemum.oelandicum.spp.italicum",17,30,21
"864","Helichrysum.stoechas",2,20,21
"865","Hypericum.perforatum",4,18,21
"866","Leuzea.conifera",22,19,21
"867","Linum.stricticum",11,15,21
"868","Muscari.neglectum",16,24,21
"869","Ononis.minutissima",35,41,21
"870","Orobanche.latisquama",12,12,21
"871","Phlomis.lychnitis",19,15,21
"872","Potentilla.sp.",1,12,21
"873","Psoralera.bituminosa",1,18,21
"874","Ranunculus.gramineus",26,10,21
"875","Rosmarinus.officinalis",67,34,21
"876","Scorpiurus.muricatus",23,15,21
"877","Sedum.sediforme",11,18,21
"878","Sideritis.hirsuta",22,9,21
"879","Teucrium.chamaedrys",35,23,21
"880","Thesium.divaricatum",3,12,21
"881","Thymus.vulgaris",70,34,21
"882","Viccia.cracca",3,20,21
"883","Allium.sphaerocephalon",31,15,22
"884","Anagallis.arvensis",22,27,22
"885","Aphyllanthes.monspeliensis",6,36,22
"886","Argyrolobium.zanonii",3,24,22
"887","Biscutella.laevigata",63,31,22
"888","Centaurea.linifolia.",43,17,22
"889","Centaurea.montana.ssp..semidecurrens",32,14,22
"890","Cistus.albidus",66,24,22
"891","Cistus.monspeliensis",8,17,22
"892","Cistus.salviifolius",64,28,22
"893","Convolvulus.lanuginosus",32,24,22
"894","Dorycnium.hirsutum",33,16,22
"895","Dorycnium.pentaphyllum",27,37,22
"896","Echium.vulgare",9,14,22
"897","Erica.multiflora",1,14,22
"898","Euphorbia.characias",7,20,22
"899","Euphorbia.flavicoma",47,34,22
"900","Fumana.ericifolia",7,29,22
"901","Fumana.laevipes",4,27,22
"902","Fumana.laevis",4,22,22
"903","Galium.aparine",34,26,22
"904","Gladiolus.illyricus",24,34,22
"905","Helianthemum.oelandicum.spp.italicum",17,31,22
"906","Helichrysum.stoechas",2,15,22
"907","Hypericum.perforatum",4,11,22
"908","Leuzea.conifera",22,16,22
"909","Linum.stricticum",11,11,22
"910","Muscari.neglectum",16,19,22
"911","Ononis.minutissima",35,33,22
"912","Orobanche.latisquama",12,13,22
"913","Phlomis.lychnitis",19,13,22
"914","Potentilla.sp.",1,17,22
"915","Psoralera.bituminosa",1,15,22
"916","Ranunculus.gramineus",26,15,22
"917","Rosmarinus.officinalis",67,39,22
"918","Scorpiurus.muricatus",23,24,22
"919","Sedum.sediforme",11,15,22
"920","Sideritis.hirsuta",22,6,22
"921","Teucrium.chamaedrys",35,23,22
"922","Thesium.divaricatum",3,14,22
"923","Thymus.vulgaris",70,33,22
"924","Viccia.cracca",3,13,22
"925","Allium.sphaerocephalon",31,14,23
"926","Anagallis.arvensis",22,26,23
"927","Aphyllanthes.monspeliensis",6,30,23
"928","Argyrolobium.zanonii",3,28,23
"929","Biscutella.laevigata",63,33,23
"930","Centaurea.linifolia.",43,26,23
"931","Centaurea.montana.ssp..semidecurrens",32,14,23
"932","Cistus.albidus",66,30,23
"933","Cistus.monspeliensis",8,15,23
"934","Cistus.salviifolius",64,35,23
"935","Convolvulus.lanuginosus",32,19,23
"936","Dorycnium.hirsutum",33,13,23
"937","Dorycnium.pentaphyllum",27,26,23
"938","Echium.vulgare",9,14,23
"939","Erica.multiflora",1,19,23
"940","Euphorbia.characias",7,21,23
"941","Euphorbia.flavicoma",47,46,23
"942","Fumana.ericifolia",7,32,23
"943","Fumana.laevipes",4,28,23
"944","Fumana.laevis",4,21,23
"945","Galium.aparine",34,27,23
"946","Gladiolus.illyricus",24,27,23
"947","Helianthemum.oelandicum.spp.italicum",17,28,23
"948","Helichrysum.stoechas",2,15,23
"949","Hypericum.perforatum",4,15,23
"950","Leuzea.conifera",22,12,23
"951","Linum.stricticum",11,13,23
"952","Muscari.neglectum",16,18,23
"953","Ononis.minutissima",35,30,23
"954","Orobanche.latisquama",12,13,23
"955","Phlomis.lychnitis",19,15,23
"956","Potentilla.sp.",1,16,23
"957","Psoralera.bituminosa",1,19,23
"958","Ranunculus.gramineus",26,13,23
"959","Rosmarinus.officinalis",67,33,23
"960","Scorpiurus.muricatus",23,20,23
"961","Sedum.sediforme",11,14,23
"962","Sideritis.hirsuta",22,10,23
"963","Teucrium.chamaedrys",35,19,23
"964","Thesium.divaricatum",3,21,23
"965","Thymus.vulgaris",70,33,23
"966","Viccia.cracca",3,18,23
"967","Allium.sphaerocephalon",31,17,24
"968","Anagallis.arvensis",22,23,24
"969","Aphyllanthes.monspeliensis",6,32,24
"970","Argyrolobium.zanonii",3,29,24
"971","Biscutella.laevigata",63,36,24
"972","Centaurea.linifolia.",43,28,24
"973","Centaurea.montana.ssp..semidecurrens",32,14,24
"974","Cistus.albidus",66,22,24
"975","Cistus.monspeliensis",8,9,24
"976","Cistus.salviifolius",64,24,24
"977","Convolvulus.lanuginosus",32,18,24
"978","Dorycnium.hirsutum",33,19,24
"979","Dorycnium.pentaphyllum",27,35,24
"980","Echium.vulgare",9,7,24
"981","Erica.multiflora",1,17,24
"982","Euphorbia.characias",7,23,24
"983","Euphorbia.flavicoma",47,30,24
"984","Fumana.ericifolia",7,28,24
"985","Fumana.laevipes",4,24,24
"986","Fumana.laevis",4,25,24
"987","Galium.aparine",34,22,24
"988","Gladiolus.illyricus",24,36,24
"989","Helianthemum.oelandicum.spp.italicum",17,18,24
"990","Helichrysum.stoechas",2,20,24
"991","Hypericum.perforatum",4,16,24
"992","Leuzea.conifera",22,18,24
"993","Linum.stricticum",11,14,24
"994","Muscari.neglectum",16,25,24
"995","Ononis.minutissima",35,28,24
"996","Orobanche.latisquama",12,16,24
"997","Phlomis.lychnitis",19,16,24
"998","Potentilla.sp.",1,13,24
"999","Psoralera.bituminosa",1,17,24
"1000","Ranunculus.gramineus",26,13,24
"1001","Rosmarinus.officinalis",67,37,24
"1002","Scorpiurus.muricatus",23,25,24
"1003","Sedum.sediforme",11,21,24
"1004","Sideritis.hirsuta",22,15,24
"1005","Teucrium.chamaedrys",35,22,24
"1006","Thesium.divaricatum",3,12,24
"1007","Thymus.vulgaris",70,33,24
"1008","Viccia.cracca",3,18,24
"1009","Allium.sphaerocephalon",31,15,25
"1010","Anagallis.arvensis",22,22,25
"1011","Aphyllanthes.monspeliensis",6,26,25
"1012","Argyrolobium.zanonii",3,16,25
"1013","Biscutella.laevigata",63,26,25
"1014","Centaurea.linifolia.",43,21,25
"1015","Centaurea.montana.ssp..semidecurrens",32,17,25
"1016","Cistus.albidus",66,18,25
"1017","Cistus.monspeliensis",8,18,25
"1018","Cistus.salviifolius",64,22,25
"1019","Convolvulus.lanuginosus",32,26,25
"1020","Dorycnium.hirsutum",33,20,25
"1021","Dorycnium.pentaphyllum",27,29,25
"1022","Echium.vulgare",9,8,25
"1023","Erica.multiflora",1,13,25
"1024","Euphorbia.characias",7,21,25
"1025","Euphorbia.flavicoma",47,27,25
"1026","Fumana.ericifolia",7,25,25
"1027","Fumana.laevipes",4,26,25
"1028","Fumana.laevis",4,25,25
"1029","Galium.aparine",34,29,25
"1030","Gladiolus.illyricus",24,30,25
"1031","Helianthemum.oelandicum.spp.italicum",17,34,25
"1032","Helichrysum.stoechas",2,15,25
"1033","Hypericum.perforatum",4,10,25
"1034","Leuzea.conifera",22,15,25
"1035","Linum.stricticum",11,13,25
"1036","Muscari.neglectum",16,20,25
"1037","Ononis.minutissima",35,26,25
"1038","Orobanche.latisquama",12,16,25
"1039","Phlomis.lychnitis",19,10,25
"1040","Potentilla.sp.",1,9,25
"1041","Psoralera.bituminosa",1,14,25
"1042","Ranunculus.gramineus",26,17,25
"1043","Rosmarinus.officinalis",67,32,25
"1044","Scorpiurus.muricatus",23,19,25
"1045","Sedum.sediforme",11,14,25
"1046","Sideritis.hirsuta",22,11,25
"1047","Teucrium.chamaedrys",35,29,25
"1048","Thesium.divaricatum",3,12,25
"1049","Thymus.vulgaris",70,29,25
"1050","Viccia.cracca",3,13,25
"1051","Allium.sphaerocephalon",31,18,26
"1052","Anagallis.arvensis",22,20,26
"1053","Aphyllanthes.monspeliensis",6,34,26
"1054","Argyrolobium.zanonii",3,26,26
"1055","Biscutella.laevigata",63,30,26
"1056","Centaurea.linifolia.",43,37,26
"1057","Centaurea.montana.ssp..semidecurrens",32,15,26
"1058","Cistus.albidus",66,20,26
"1059","Cistus.monspeliensis",8,17,26
"1060","Cistus.salviifolius",64,30,26
"1061","Convolvulus.lanuginosus",32,16,26
"1062","Dorycnium.hirsutum",33,8,26
"1063","Dorycnium.pentaphyllum",27,37,26
"1064","Echium.vulgare",9,12,26
"1065","Erica.multiflora",1,15,26
"1066","Euphorbia.characias",7,29,26
"1067","Euphorbia.flavicoma",47,32,26
"1068","Fumana.ericifolia",7,19,26
"1069","Fumana.laevipes",4,36,26
"1070","Fumana.laevis",4,26,26
"1071","Galium.aparine",34,32,26
"1072","Gladiolus.illyricus",24,40,26
"1073","Helianthemum.oelandicum.spp.italicum",17,22,26
"1074","Helichrysum.stoechas",2,22,26
"1075","Hypericum.perforatum",4,13,26
"1076","Leuzea.conifera",22,17,26
"1077","Linum.stricticum",11,7,26
"1078","Muscari.neglectum",16,11,26
"1079","Ononis.minutissima",35,31,26
"1080","Orobanche.latisquama",12,12,26
"1081","Phlomis.lychnitis",19,7,26
"1082","Potentilla.sp.",1,11,26
"1083","Psoralera.bituminosa",1,15,26
"1084","Ranunculus.gramineus",26,10,26
"1085","Rosmarinus.officinalis",67,35,26
"1086","Scorpiurus.muricatus",23,28,26
"1087","Sedum.sediforme",11,24,26
"1088","Sideritis.hirsuta",22,9,26
"1089","Teucrium.chamaedrys",35,21,26
"1090","Thesium.divaricatum",3,17,26
"1091","Thymus.vulgaris",70,29,26
"1092","Viccia.cracca",3,19,26
"1093","Allium.sphaerocephalon",31,20,27
"1094","Anagallis.arvensis",22,24,27
"1095","Aphyllanthes.monspeliensis",6,37,27
"1096","Argyrolobium.zanonii",3,30,27
"1097","Biscutella.laevigata",63,30,27
"1098","Centaurea.linifolia.",43,28,27
"1099","Centaurea.montana.ssp..semidecurrens",32,9,27
"1100","Cistus.albidus",66,22,27
"1101","Cistus.monspeliensis",8,19,27
"1102","Cistus.salviifolius",64,29,27
"1103","Convolvulus.lanuginosus",32,18,27
"1104","Dorycnium.hirsutum",33,13,27
"1105","Dorycnium.pentaphyllum",27,30,27
"1106","Echium.vulgare",9,6,27
"1107","Erica.multiflora",1,19,27
"1108","Euphorbia.characias",7,23,27
"1109","Euphorbia.flavicoma",47,27,27
"1110","Fumana.ericifolia",7,22,27
"1111","Fumana.laevipes",4,25,27
"1112","Fumana.laevis",4,23,27
"1113","Galium.aparine",34,24,27
"1114","Gladiolus.illyricus",24,39,27
"1115","Helianthemum.oelandicum.spp.italicum",17,31,27
"1116","Helichrysum.stoechas",2,17,27
"1117","Hypericum.perforatum",4,13,27
"1118","Leuzea.conifera",22,18,27
"1119","Linum.stricticum",11,17,27
"1120","Muscari.neglectum",16,20,27
"1121","Ononis.minutissima",35,31,27
"1122","Orobanche.latisquama",12,13,27
"1123","Phlomis.lychnitis",19,11,27
"1124","Potentilla.sp.",1,9,27
"1125","Psoralera.bituminosa",1,17,27
"1126","Ranunculus.gramineus",26,17,27
"1127","Rosmarinus.officinalis",67,42,27
"1128","Scorpiurus.muricatus",23,29,27
"1129","Sedum.sediforme",11,15,27
"1130","Sideritis.hirsuta",22,9,27
"1131","Teucrium.chamaedrys",35,18,27
"1132","Thesium.divaricatum",3,16,27
"1133","Thymus.vulgaris",70,25,27
"1134","Viccia.cracca",3,19,27
"1135","Allium.sphaerocephalon",31,17,28
"1136","Anagallis.arvensis",22,29,28
"1137","Aphyllanthes.monspeliensis",6,34,28
"1138","Argyrolobium.zanonii",3,22,28
"1139","Biscutella.laevigata",63,21,28
"1140","Centaurea.linifolia.",43,31,28
"1141","Centaurea.montana.ssp..semidecurrens",32,7,28
"1142","Cistus.albidus",66,27,28
"1143","Cistus.monspeliensis",8,18,28
"1144","Cistus.salviifolius",64,35,28
"1145","Convolvulus.lanuginosus",32,22,28
"1146","Dorycnium.hirsutum",33,15,28
"1147","Dorycnium.pentaphyllum",27,34,28
"1148","Echium.vulgare",9,8,28
"1149","Erica.multiflora",1,12,28
"1150","Euphorbia.characias",7,27,28
"1151","Euphorbia.flavicoma",47,28,28
"1152","Fumana.ericifolia",7,30,28
"1153","Fumana.laevipes",4,27,28
"1154","Fumana.laevis",4,23,28
"1155","Galium.aparine",34,24,28
"1156","Gladiolus.illyricus",24,36,28
"1157","Helianthemum.oelandicum.spp.italicum",17,22,28
"1158","Helichrysum.stoechas",2,19,28
"1159","Hypericum.perforatum",4,12,28
"1160","Leuzea.conifera",22,18,28
"1161","Linum.stricticum",11,12,28
"1162","Muscari.neglectum",16,20,28
"1163","Ononis.minutissima",35,21,28
"1164","Orobanche.latisquama",12,17,28
"1165","Phlomis.lychnitis",19,10,28
"1166","Potentilla.sp.",1,14,28
"1167","Psoralera.bituminosa",1,18,28
"1168","Ranunculus.gramineus",26,16,28
"1169","Rosmarinus.officinalis",67,34,28
"1170","Scorpiurus.muricatus",23,21,28
"1171","Sedum.sediforme",11,20,28
"1172","Sideritis.hirsuta",22,11,28
"1173","Teucrium.chamaedrys",35,24,28
"1174","Thesium.divaricatum",3,19,28
"1175","Thymus.vulgaris",70,37,28
"1176","Viccia.cracca",3,18,28
"1177","Allium.sphaerocephalon",31,19,29
"1178","Anagallis.arvensis",22,22,29
"1179","Aphyllanthes.monspeliensis",6,29,29
"1180","Argyrolobium.zanonii",3,25,29
"1181","Biscutella.laevigata",63,20,29
"1182","Centaurea.linifolia.",43,23,29
"1183","Centaurea.montana.ssp..semidecurrens",32,18,29
"1184","Cistus.albidus",66,21,29
"1185","Cistus.monspeliensis",8,21,29
"1186","Cistus.salviifolius",64,33,29
"1187","Convolvulus.lanuginosus",32,19,29
"1188","Dorycnium.hirsutum",33,15,29
"1189","Dorycnium.pentaphyllum",27,38,29
"1190","Echium.vulgare",9,6,29
"1191","Erica.multiflora",1,16,29
"1192","Euphorbia.characias",7,22,29
"1193","Euphorbia.flavicoma",47,29,29
"1194","Fumana.ericifolia",7,31,29
"1195","Fumana.laevipes",4,32,29
"1196","Fumana.laevis",4,30,29
"1197","Galium.aparine",34,30,29
"1198","Gladiolus.illyricus",24,26,29
"1199","Helianthemum.oelandicum.spp.italicum",17,24,29
"1200","Helichrysum.stoechas",2,19,29
"1201","Hypericum.perforatum",4,10,29
"1202","Leuzea.conifera",22,11,29
"1203","Linum.stricticum",11,10,29
"1204","Muscari.neglectum",16,16,29
"1205","Ononis.minutissima",35,29,29
"1206","Orobanche.latisquama",12,15,29
"1207","Phlomis.lychnitis",19,10,29
"1208","Potentilla.sp.",1,11,29
"1209","Psoralera.bituminosa",1,11,29
"1210","Ranunculus.gramineus",26,17,29
"1211","Rosmarinus.officinalis",67,31,29
"1212","Scorpiurus.muricatus",23,20,29
"1213","Sedum.sediforme",11,13,29
"1214","Sideritis.hirsuta",22,13,29
"1215","Teucrium.chamaedrys",35,22,29
"1216","Thesium.divaricatum",3,14,29
"1217","Thymus.vulgaris",70,38,29
"1218","Viccia.cracca",3,17,29
"1219","Allium.sphaerocephalon",31,14,30
"1220","Anagallis.arvensis",22,20,30
"1221","Aphyllanthes.monspeliensis",6,37,30
"1222","Argyrolobium.zanonii",3,33,30
"1223","Biscutella.laevigata",63,36,30
"1224","Centaurea.linifolia.",43,23,30
"1225","Centaurea.montana.ssp..semidecurrens",32,16,30
"1226","Cistus.albidus",66,22,30
"1227","Cistus.monspeliensis",8,22,30
"1228","Cistus.salviifolius",64,29,30
"1229","Convolvulus.lanuginosus",32,19,30
"1230","Dorycnium.hirsutum",33,14,30
"1231","Dorycnium.pentaphyllum",27,33,30
"1232","Echium.vulgare",9,5,30
"1233","Erica.multiflora",1,18,30
"1234","Euphorbia.characias",7,18,30
"1235","Euphorbia.flavicoma",47,33,30
"1236","Fumana.ericifolia",7,29,30
"1237","Fumana.laevipes",4,27,30
"1238","Fumana.laevis",4,24,30
"1239","Galium.aparine",34,25,30
"1240","Gladiolus.illyricus",24,34,30
"1241","Helianthemum.oelandicum.spp.italicum",17,18,30
"1242","Helichrysum.stoechas",2,18,30
"1243","Hypericum.perforatum",4,12,30
"1244","Leuzea.conifera",22,10,30
"1245","Linum.stricticum",11,17,30
"1246","Muscari.neglectum",16,19,30
"1247","Ononis.minutissima",35,22,30
"1248","Orobanche.latisquama",12,13,30
"1249","Phlomis.lychnitis",19,10,30
"1250","Potentilla.sp.",1,10,30
"1251","Psoralera.bituminosa",1,15,30
"1252","Ranunculus.gramineus",26,14,30
"1253","Rosmarinus.officinalis",67,30,30
"1254","Scorpiurus.muricatus",23,22,30
"1255","Sedum.sediforme",11,24,30
"1256","Sideritis.hirsuta",22,8,30
"1257","Teucrium.chamaedrys",35,25,30
"1258","Thesium.divaricatum",3,13,30
"1259","Thymus.vulgaris",70,43,30
"1260","Viccia.cracca",3,14,30
"1261","Allium.sphaerocephalon",31,17,31
"1262","Anagallis.arvensis",22,22,31
"1263","Aphyllanthes.monspeliensis",6,48,31
"1264","Argyrolobium.zanonii",3,25,31
"1265","Biscutella.laevigata",63,30,31
"1266","Centaurea.linifolia.",43,31,31
"1267","Centaurea.montana.ssp..semidecurrens",32,14,31
"1268","Cistus.albidus",66,21,31
"1269","Cistus.monspeliensis",8,15,31
"1270","Cistus.salviifolius",64,24,31
"1271","Convolvulus.lanuginosus",32,20,31
"1272","Dorycnium.hirsutum",33,16,31
"1273","Dorycnium.pentaphyllum",27,37,31
"1274","Echium.vulgare",9,8,31
"1275","Erica.multiflora",1,16,31
"1276","Euphorbia.characias",7,20,31
"1277","Euphorbia.flavicoma",47,35,31
"1278","Fumana.ericifolia",7,22,31
"1279","Fumana.laevipes",4,33,31
"1280","Fumana.laevis",4,25,31
"1281","Galium.aparine",34,30,31
"1282","Gladiolus.illyricus",24,36,31
"1283","Helianthemum.oelandicum.spp.italicum",17,22,31
"1284","Helichrysum.stoechas",2,17,31
"1285","Hypericum.perforatum",4,10,31
"1286","Leuzea.conifera",22,16,31
"1287","Linum.stricticum",11,12,31
"1288","Muscari.neglectum",16,17,31
"1289","Ononis.minutissima",35,27,31
"1290","Orobanche.latisquama",12,15,31
"1291","Phlomis.lychnitis",19,9,31
"1292","Potentilla.sp.",1,9,31
"1293","Psoralera.bituminosa",1,16,31
"1294","Ranunculus.gramineus",26,16,31
"1295","Rosmarinus.officinalis",67,32,31
"1296","Scorpiurus.muricatus",23,22,31
"1297","Sedum.sediforme",11,20,31
"1298","Sideritis.hirsuta",22,12,31
"1299","Teucrium.chamaedrys",35,15,31
"1300","Thesium.divaricatum",3,15,31
"1301","Thymus.vulgaris",70,31,31
"1302","Viccia.cracca",3,21,31
"1303","Allium.sphaerocephalon",31,20,32
"1304","Anagallis.arvensis",22,17,32
"1305","Aphyllanthes.monspeliensis",6,41,32
"1306","Argyrolobium.zanonii",3,33,32
"1307","Biscutella.laevigata",63,21,32
"1308","Centaurea.linifolia.",43,26,32
"1309","Centaurea.montana.ssp..semidecurrens",32,9,32
"1310","Cistus.albidus",66,19,32
"1311","Cistus.monspeliensis",8,20,32
"1312","Cistus.salviifolius",64,30,32
"1313","Convolvulus.lanuginosus",32,24,32
"1314","Dorycnium.hirsutum",33,12,32
"1315","Dorycnium.pentaphyllum",27,36,32
"1316","Echium.vulgare",9,13,32
"1317","Erica.multiflora",1,17,32
"1318","Euphorbia.characias",7,26,32
"1319","Euphorbia.flavicoma",47,36,32
"1320","Fumana.ericifolia",7,21,32
"1321","Fumana.laevipes",4,19,32
"1322","Fumana.laevis",4,31,32
"1323","Galium.aparine",34,23,32
"1324","Gladiolus.illyricus",24,37,32
"1325","Helianthemum.oelandicum.spp.italicum",17,25,32
"1326","Helichrysum.stoechas",2,24,32
"1327","Hypericum.perforatum",4,10,32
"1328","Leuzea.conifera",22,16,32
"1329","Linum.stricticum",11,13,32
"1330","Muscari.neglectum",16,24,32
"1331","Ononis.minutissima",35,30,32
"1332","Orobanche.latisquama",12,16,32
