"","species","interactions","indegree","rep"
"3293","Danacea.longiceps",14,12,24
"3294","Dasytes.nigroaeneus",23,16,24
"3295","Eristalis.tenax",6,7,24
"3296","Eucera.(Synhalonia).alternans",1,5,24
"3297","Eucera.collaris",7,11,24
"3298","Eucera.elongatula",2,6,24
"3299","Eucera.nigrilabris",1,4,24
"3300","Eucera.taurica",1,2,24
"3301","Euchloe.crameri",3,7,24
"3302","Eumenes.coarctatus",7,5,24
"3303","Eumerus.argyropus",13,8,24
"3304","Eupeodes.corollae",5,3,24
"3305","Eupeodes.sp1",5,1,24
"3306","Gonepteryx.cleopatra",3,3,24
"3307","Halictus.fulvipes",3,3,24
"3308","Halictus.gemmeus",5,4,24
"3309","Halictus.quadricinctus",1,5,24
"3310","Halictus.scabiosae",4,10,24
"3311","Hemipenthes sp.1",5,7,24
"3312","Hoplitis.anthocopoides",1,4,24
"3313","Hylaeus.garrulus",1,6,24
"3314","Hylaeus.gibbus",1,1,24
"3315","Hylaeus.hyalinatus",17,11,24
"3316","Hylaeus.taeniolatus",5,5,24
"3317","Lasioglossum.albocinctum",13,14,24
"3318","Lasioglossum.bimaculatum",29,10,24
"3319","Lasioglossum.griseolum",27,9,24
"3320","Lasioglossum.ibericum",8,3,24
"3321","Lasioglossum.interruptum",7,5,24
"3322","Lasioglossum.malachurum",31,10,24
"3323","Lasioglossum.mediterraneum",25,10,24
"3324","Lasioglossum.morio",19,9,24
"3325","Lasioglossum.subhirtum",31,8,24
"3326","Lasioglossum.transitorium",30,11,24
"3327","Lasiommata.megera",5,8,24
"3328","Leptidea.sinapis",1,3,24
"3329","Leptochilus.tarsatus",2,6,24
"3330","Lobonyx.aeneus",19,13,24
"3331","Megachile.pyrenaica",4,10,24
"3332","Melanargia.occitanica",4,7,24
"3333","Meligethes.sp1",10,7,24
"3334","Merodon.funestus",11,13,24
"3335","Merodon.obscuritarsis",4,4,24
"3336","Merodon.sp7/9",2,11,24
"3337","Microhoria.plumbea",1,9,24
"3338","Minoa.murinata",6,11,24
"3339","Mordellistena.sp1",10,9,24
"3340","Mordellistena.sp4",5,9,24
"3341","Nomada.dicrepans",1,3,24
"3342","Nomada.flavoguttata",3,4,24
"3343","Nomada.hispanica",3,4,24
"3344","Nomada.sheppardana",2,8,24
"3345","Normannia.esculi",2,3,24
"3346","Oedemera.flavipes",24,13,24
"3347","Osmia.gallarum",13,6,24
"3348","Osmia.melanogaster/leaiana",7,8,24
"3349","Osmia.nasoproducta",2,5,24
"3350","Osmia.rufohirta",20,11,24
"3351","Osmia.tricornis",4,3,24
"3352","Oxythyrea.funesta",11,14,24
"3353","Panurgus.dentipes",1,14,24
"3354","Pieris.rapae",2,2,24
"3355","Platynochaetus.setosus",10,4,24
"3356","Plebejus.argus",1,1,24
"3357","Polistes.dominulus",19,10,24
"3358","Polydrosus.sp1",1,3,24
"3359","Pompilidae.sp2",1,1,24
"3360","Priocnemis.sp1",1,5,24
"3361","Protosmia.exenterata",15,5,24
"3362","Psilothrix.viridicoerulea",1,4,24
"3363","Pyronia.bathseba",11,13,24
"3364","Rhodanthidium.septemdentatum",16,13,24
"3365","Rhodanthidium.sticticum",25,11,24
"3366","Scaeva.pyvastri",6,3,24
"3367","Scolia.hirta",1,3,24
"3368","Smaragdina.diversipes",1,4,24
"3369","Spermophagus.kuesteri",1,3,24
"3370","Spermophagus.sp1",4,5,24
"3371","Sphaerophoria.scripta",3,5,24
"3372","Sphecodes.pseudofasciatus",2,2,24
"3373","Sphecodes.puncticeps",3,2,24
"3374","Sphecodes.ruficrus",3,5,24
"3375","Sphecodes.sp4",2,4,24
"3376","Stenurella.melanura",8,12,24
"3377","Stenurella.nigra",1,4,24
"3378","Tenthredopsis.cabrerae",1,6,24
"3379","Tropinota.sp1",4,9,24
"3380","Tropinota.squalida",4,7,24
"3381","Trypoxylon.sp1",2,9,24
"3382","Xylocopa.violacea",1,5,24
"3383","Zerynthia.rumina",1,5,24
"3384","Zygaena.sp1",3,10,24
"3385","Acmaeodera.cylindrica",8,8,25
"3386","Adelidae.sp1",8,16,25
"3387","Amegilla.quadrifasciata",1,4,25
"3388","Anaspis.sp1",14,9,25
"3389","Ancistrocerus.biphaleratus",3,4,25
"3390","Andrena.angustior",3,7,25
"3391","Andrena.djelfensis",8,7,25
"3392","Andrena.flavipes",1,9,25
"3393","Andrena.labialis",4,2,25
"3394","Andrena.lepida",2,6,25
"3395","Andrena.limata",3,3,25
"3396","Andrena.nigroaenea",11,11,25
"3397","Andrena.nigroolivacea",1,1,25
"3398","Andrena.senecionis",9,12,25
"3399","Andrena.trimmerana",1,1,25
"3400","Andrena.vulpecula",4,7,25
"3401","Anthaxia.millefolii",10,11,25
"3402","Anthaxia.scutullaris",7,6,25
"3403","Anthaxia.spinolae",8,8,25
"3404","Anthocharis.euphenoides",3,5,25
"3405","Anthophora.acervorum",9,3,25
"3406","Anthophora.dispar",4,11,25
"3407","Anthrenus.sp1",6,12,25
"3408","Apion.sp2",1,6,25
"3409","Apis.mellifera",26,9,25
"3410","Aplocnemus.calidus",13,6,25
"3411","Athalia.bicolor",1,5,25
"3412","Athalia.sp1",1,4,25
"3413","Attagenus.sp1",1,2,25
"3414","Attalus.pictus",2,1,25
"3415","Bombus.pascuorum",1,3,25
"3416","Bombus.terrestris",20,7,25
"3417","Bruchidius.obscuripes",3,1,25
"3418","Bruchidius.pusillus",4,5,25
"3419","Bruchidius.seminarius",5,4,25
"3420","Bruchidius.sp3",5,3,25
"3421","Bruchidius.villosus",4,5,25
"3422","Bruchus.brachialis",9,6,25
"3423","Bruchus.viciae",9,6,25
"3424","Bruchus.villosus",3,4,25
"3425","Callophrys.rubi",2,4,25
"3426","Ceratina.cucurbitina",14,6,25
"3427","Ceratina.cyanea",6,5,25
"3428","Chryptocephalus.ramburi",2,9,25
"3429","Chrysotoxum.cautum",6,9,25
"3430","Clanoptilus.abdominalis",1,9,25
"3431","Clytra.quadripunctata",2,1,25
"3432","Clytus.rhamni",11,10,25
"3433","Coenonympha.pamphilus",2,4,25
"3434","Danacea.longiceps",14,13,25
"3435","Dasytes.nigroaeneus",23,12,25
"3436","Eristalis.tenax",6,5,25
"3437","Eucera.(Synhalonia).alternans",1,6,25
"3438","Eucera.collaris",7,9,25
"3439","Eucera.elongatula",2,7,25
"3440","Eucera.nigrilabris",1,1,25
"3441","Eucera.taurica",1,5,25
"3442","Euchloe.crameri",3,4,25
"3443","Eumenes.coarctatus",7,6,25
"3444","Eumerus.argyropus",13,15,25
"3445","Eupeodes.corollae",5,3,25
"3446","Eupeodes.sp1",5,1,25
"3447","Gonepteryx.cleopatra",3,10,25
"3448","Halictus.fulvipes",3,4,25
"3449","Halictus.gemmeus",5,7,25
"3450","Halictus.quadricinctus",1,6,25
"3451","Halictus.scabiosae",4,5,25
"3452","Hemipenthes sp.1",5,8,25
"3453","Hoplitis.anthocopoides",1,6,25
"3454","Hylaeus.garrulus",1,8,25
"3455","Hylaeus.gibbus",1,4,25
"3456","Hylaeus.hyalinatus",17,7,25
"3457","Hylaeus.taeniolatus",5,3,25
"3458","Lasioglossum.albocinctum",13,8,25
"3459","Lasioglossum.bimaculatum",29,12,25
"3460","Lasioglossum.griseolum",27,11,25
"3461","Lasioglossum.ibericum",8,4,25
"3462","Lasioglossum.interruptum",7,1,25
"3463","Lasioglossum.malachurum",31,9,25
"3464","Lasioglossum.mediterraneum",25,11,25
"3465","Lasioglossum.morio",19,6,25
"3466","Lasioglossum.subhirtum",31,12,25
"3467","Lasioglossum.transitorium",30,9,25
"3468","Lasiommata.megera",5,8,25
"3469","Leptidea.sinapis",1,1,25
"3470","Leptochilus.tarsatus",2,9,25
"3471","Lobonyx.aeneus",19,13,25
"3472","Megachile.pyrenaica",4,5,25
"3473","Melanargia.occitanica",4,6,25
"3474","Meligethes.sp1",10,12,25
"3475","Merodon.funestus",11,10,25
"3476","Merodon.obscuritarsis",4,4,25
"3477","Merodon.sp7/9",2,6,25
"3478","Microhoria.plumbea",1,9,25
"3479","Minoa.murinata",6,10,25
"3480","Mordellistena.sp1",10,12,25
"3481","Mordellistena.sp4",5,12,25
"3482","Nomada.dicrepans",1,1,25
"3483","Nomada.flavoguttata",3,4,25
"3484","Nomada.hispanica",3,5,25
"3485","Nomada.sheppardana",2,3,25
"3486","Normannia.esculi",2,7,25
"3487","Oedemera.flavipes",24,8,25
"3488","Osmia.gallarum",13,13,25
"3489","Osmia.melanogaster/leaiana",7,5,25
"3490","Osmia.nasoproducta",2,5,25
"3491","Osmia.rufohirta",20,10,25
"3492","Osmia.tricornis",4,3,25
"3493","Oxythyrea.funesta",11,6,25
"3494","Panurgus.dentipes",1,11,25
"3495","Pieris.rapae",2,2,25
"3496","Platynochaetus.setosus",10,10,25
"3497","Plebejus.argus",1,4,25
"3498","Polistes.dominulus",19,15,25
"3499","Polydrosus.sp1",1,3,25
"3500","Pompilidae.sp2",1,6,25
"3501","Priocnemis.sp1",1,4,25
"3502","Protosmia.exenterata",15,7,25
"3503","Psilothrix.viridicoerulea",1,2,25
"3504","Pyronia.bathseba",11,13,25
"3505","Rhodanthidium.septemdentatum",16,12,25
"3506","Rhodanthidium.sticticum",25,9,25
"3507","Scaeva.pyvastri",6,2,25
"3508","Scolia.hirta",1,2,25
"3509","Smaragdina.diversipes",1,2,25
"3510","Spermophagus.kuesteri",1,3,25
"3511","Spermophagus.sp1",4,3,25
"3512","Sphaerophoria.scripta",3,1,25
"3513","Sphecodes.pseudofasciatus",2,3,25
"3514","Sphecodes.puncticeps",3,2,25
"3515","Sphecodes.ruficrus",3,3,25
"3516","Sphecodes.sp4",2,4,25
"3517","Stenurella.melanura",8,9,25
"3518","Stenurella.nigra",1,6,25
"3519","Tenthredopsis.cabrerae",1,2,25
"3520","Tropinota.sp1",4,7,25
"3521","Tropinota.squalida",4,13,25
"3522","Trypoxylon.sp1",2,11,25
"3523","Xylocopa.violacea",1,3,25
"3524","Zerynthia.rumina",1,2,25
"3525","Zygaena.sp1",3,8,25
"3526","Acmaeodera.cylindrica",8,11,26
"3527","Adelidae.sp1",8,10,26
"3528","Amegilla.quadrifasciata",1,5,26
"3529","Anaspis.sp1",14,7,26
"3530","Ancistrocerus.biphaleratus",3,4,26
"3531","Andrena.angustior",3,9,26
"3532","Andrena.djelfensis",8,12,26
"3533","Andrena.flavipes",1,10,26
"3534","Andrena.labialis",4,3,26
"3535","Andrena.lepida",2,13,26
"3536","Andrena.limata",3,2,26
"3537","Andrena.nigroaenea",11,13,26
"3538","Andrena.nigroolivacea",1,2,26
"3539","Andrena.senecionis",9,10,26
"3540","Andrena.trimmerana",1,4,26
"3541","Andrena.vulpecula",4,7,26
"3542","Anthaxia.millefolii",10,10,26
"3543","Anthaxia.scutullaris",7,13,26
"3544","Anthaxia.spinolae",8,10,26
"3545","Anthocharis.euphenoides",3,7,26
"3546","Anthophora.acervorum",9,11,26
"3547","Anthophora.dispar",4,14,26
"3548","Anthrenus.sp1",6,13,26
"3549","Apion.sp2",1,4,26
"3550","Apis.mellifera",26,11,26
"3551","Aplocnemus.calidus",13,11,26
"3552","Athalia.bicolor",1,6,26
"3553","Athalia.sp1",1,7,26
"3554","Attagenus.sp1",1,2,26
"3555","Attalus.pictus",2,1,26
"3556","Bombus.pascuorum",1,1,26
"3557","Bombus.terrestris",20,15,26
"3558","Bruchidius.obscuripes",3,3,26
"3559","Bruchidius.pusillus",4,1,26
"3560","Bruchidius.seminarius",5,4,26
"3561","Bruchidius.sp3",5,4,26
"3562","Bruchidius.villosus",4,4,26
"3563","Bruchus.brachialis",9,8,26
"3564","Bruchus.viciae",9,4,26
"3565","Bruchus.villosus",3,4,26
"3566","Callophrys.rubi",2,5,26
"3567","Ceratina.cucurbitina",14,11,26
"3568","Ceratina.cyanea",6,3,26
"3569","Chryptocephalus.ramburi",2,6,26
"3570","Chrysotoxum.cautum",6,8,26
"3571","Clanoptilus.abdominalis",1,4,26
"3572","Clytra.quadripunctata",2,3,26
"3573","Clytus.rhamni",11,6,26
"3574","Coenonympha.pamphilus",2,5,26
"3575","Danacea.longiceps",14,10,26
"3576","Dasytes.nigroaeneus",23,10,26
"3577","Eristalis.tenax",6,8,26
"3578","Eucera.(Synhalonia).alternans",1,2,26
"3579","Eucera.collaris",7,7,26
"3580","Eucera.elongatula",2,5,26
"3581","Eucera.nigrilabris",1,5,26
"3582","Eucera.taurica",1,6,26
"3583","Euchloe.crameri",3,4,26
"3584","Eumenes.coarctatus",7,5,26
"3585","Eumerus.argyropus",13,13,26
"3586","Eupeodes.corollae",5,1,26
"3587","Eupeodes.sp1",5,1,26
"3588","Gonepteryx.cleopatra",3,5,26
"3589","Halictus.fulvipes",3,4,26
"3590","Halictus.gemmeus",5,14,26
"3591","Halictus.quadricinctus",1,3,26
"3592","Halictus.scabiosae",4,7,26
"3593","Hemipenthes sp.1",5,10,26
"3594","Hoplitis.anthocopoides",1,5,26
"3595","Hylaeus.garrulus",1,5,26
"3596","Hylaeus.gibbus",1,1,26
"3597","Hylaeus.hyalinatus",17,9,26
"3598","Hylaeus.taeniolatus",5,4,26
"3599","Lasioglossum.albocinctum",13,11,26
"3600","Lasioglossum.bimaculatum",29,14,26
"3601","Lasioglossum.griseolum",27,8,26
"3602","Lasioglossum.ibericum",8,5,26
"3603","Lasioglossum.interruptum",7,4,26
"3604","Lasioglossum.malachurum",31,6,26
"3605","Lasioglossum.mediterraneum",25,10,26
"3606","Lasioglossum.morio",19,7,26
"3607","Lasioglossum.subhirtum",31,13,26
"3608","Lasioglossum.transitorium",30,11,26
"3609","Lasiommata.megera",5,5,26
"3610","Leptidea.sinapis",1,6,26
"3611","Leptochilus.tarsatus",2,9,26
"3612","Lobonyx.aeneus",19,14,26
"3613","Megachile.pyrenaica",4,6,26
"3614","Melanargia.occitanica",4,6,26
"3615","Meligethes.sp1",10,9,26
"3616","Merodon.funestus",11,12,26
"3617","Merodon.obscuritarsis",4,9,26
"3618","Merodon.sp7/9",2,5,26
"3619","Microhoria.plumbea",1,7,26
"3620","Minoa.murinata",6,6,26
"3621","Mordellistena.sp1",10,15,26
"3622","Mordellistena.sp4",5,8,26
"3623","Nomada.dicrepans",1,4,26
"3624","Nomada.flavoguttata",3,1,26
"3625","Nomada.hispanica",3,6,26
"3626","Nomada.sheppardana",2,4,26
"3627","Normannia.esculi",2,4,26
"3628","Oedemera.flavipes",24,11,26
"3629","Osmia.gallarum",13,8,26
"3630","Osmia.melanogaster/leaiana",7,6,26
"3631","Osmia.nasoproducta",2,3,26
"3632","Osmia.rufohirta",20,10,26
"3633","Osmia.tricornis",4,4,26
"3634","Oxythyrea.funesta",11,11,26
"3635","Panurgus.dentipes",1,3,26
"3636","Pieris.rapae",2,5,26
"3637","Platynochaetus.setosus",10,11,26
"3638","Plebejus.argus",1,2,26
"3639","Polistes.dominulus",19,17,26
"3640","Polydrosus.sp1",1,3,26
"3641","Pompilidae.sp2",1,3,26
"3642","Priocnemis.sp1",1,5,26
"3643","Protosmia.exenterata",15,11,26
"3644","Psilothrix.viridicoerulea",1,6,26
"3645","Pyronia.bathseba",11,15,26
"3646","Rhodanthidium.septemdentatum",16,12,26
"3647","Rhodanthidium.sticticum",25,15,26
"3648","Scaeva.pyvastri",6,3,26
"3649","Scolia.hirta",1,2,26
"3650","Smaragdina.diversipes",1,2,26
"3651","Spermophagus.kuesteri",1,3,26
"3652","Spermophagus.sp1",4,2,26
"3653","Sphaerophoria.scripta",3,6,26
"3654","Sphecodes.pseudofasciatus",2,1,26
"3655","Sphecodes.puncticeps",3,6,26
"3656","Sphecodes.ruficrus",3,7,26
"3657","Sphecodes.sp4",2,7,26
"3658","Stenurella.melanura",8,9,26
"3659","Stenurella.nigra",1,3,26
"3660","Tenthredopsis.cabrerae",1,4,26
"3661","Tropinota.sp1",4,15,26
"3662","Tropinota.squalida",4,12,26
"3663","Trypoxylon.sp1",2,9,26
"3664","Xylocopa.violacea",1,3,26
"3665","Zerynthia.rumina",1,8,26
"3666","Zygaena.sp1",3,8,26
"3667","Acmaeodera.cylindrica",8,11,27
"3668","Adelidae.sp1",8,17,27
"3669","Amegilla.quadrifasciata",1,1,27
"3670","Anaspis.sp1",14,10,27
"3671","Ancistrocerus.biphaleratus",3,6,27
"3672","Andrena.angustior",3,6,27
"3673","Andrena.djelfensis",8,8,27
"3674","Andrena.flavipes",1,10,27
"3675","Andrena.labialis",4,1,27
"3676","Andrena.lepida",2,8,27
"3677","Andrena.limata",3,1,27
"3678","Andrena.nigroaenea",11,14,27
"3679","Andrena.nigroolivacea",1,3,27
"3680","Andrena.senecionis",9,13,27
"3681","Andrena.trimmerana",1,4,27
"3682","Andrena.vulpecula",4,7,27
"3683","Anthaxia.millefolii",10,12,27
"3684","Anthaxia.scutullaris",7,12,27
"3685","Anthaxia.spinolae",8,8,27
"3686","Anthocharis.euphenoides",3,8,27
"3687","Anthophora.acervorum",9,6,27
"3688","Anthophora.dispar",4,15,27
"3689","Anthrenus.sp1",6,10,27
"3690","Apion.sp2",1,3,27
"3691","Apis.mellifera",26,8,27
"3692","Aplocnemus.calidus",13,9,27
"3693","Athalia.bicolor",1,2,27
"3694","Athalia.sp1",1,6,27
"3695","Attagenus.sp1",1,4,27
"3696","Attalus.pictus",2,1,27
"3697","Bombus.pascuorum",1,1,27
"3698","Bombus.terrestris",20,12,27
"3699","Bruchidius.obscuripes",3,2,27
"3700","Bruchidius.pusillus",4,3,27
"3701","Bruchidius.seminarius",5,9,27
"3702","Bruchidius.sp3",5,2,27
"3703","Bruchidius.villosus",4,4,27
"3704","Bruchus.brachialis",9,8,27
"3705","Bruchus.viciae",9,7,27
"3706","Bruchus.villosus",3,2,27
"3707","Callophrys.rubi",2,5,27
"3708","Ceratina.cucurbitina",14,12,27
"3709","Ceratina.cyanea",6,1,27
"3710","Chryptocephalus.ramburi",2,6,27
"3711","Chrysotoxum.cautum",6,5,27
"3712","Clanoptilus.abdominalis",1,12,27
"3713","Clytra.quadripunctata",2,4,27
"3714","Clytus.rhamni",11,10,27
"3715","Coenonympha.pamphilus",2,2,27
"3716","Danacea.longiceps",14,14,27
"3717","Dasytes.nigroaeneus",23,10,27
"3718","Eristalis.tenax",6,5,27
"3719","Eucera.(Synhalonia).alternans",1,1,27
"3720","Eucera.collaris",7,8,27
"3721","Eucera.elongatula",2,5,27
"3722","Eucera.nigrilabris",1,5,27
"3723","Eucera.taurica",1,4,27
"3724","Euchloe.crameri",3,6,27
"3725","Eumenes.coarctatus",7,3,27
"3726","Eumerus.argyropus",13,11,27
"3727","Eupeodes.corollae",5,3,27
"3728","Eupeodes.sp1",5,2,27
"3729","Gonepteryx.cleopatra",3,11,27
"3730","Halictus.fulvipes",3,8,27
"3731","Halictus.gemmeus",5,10,27
"3732","Halictus.quadricinctus",1,3,27
"3733","Halictus.scabiosae",4,4,27
"3734","Hemipenthes sp.1",5,10,27
"3735","Hoplitis.anthocopoides",1,6,27
"3736","Hylaeus.garrulus",1,8,27
"3737","Hylaeus.gibbus",1,2,27
"3738","Hylaeus.hyalinatus",17,9,27
"3739","Hylaeus.taeniolatus",5,1,27
"3740","Lasioglossum.albocinctum",13,11,27
"3741","Lasioglossum.bimaculatum",29,11,27
"3742","Lasioglossum.griseolum",27,14,27
"3743","Lasioglossum.ibericum",8,3,27
"3744","Lasioglossum.interruptum",7,2,27
"3745","Lasioglossum.malachurum",31,13,27
"3746","Lasioglossum.mediterraneum",25,10,27
"3747","Lasioglossum.morio",19,11,27
"3748","Lasioglossum.subhirtum",31,14,27
"3749","Lasioglossum.transitorium",30,12,27
"3750","Lasiommata.megera",5,10,27
"3751","Leptidea.sinapis",1,7,27
"3752","Leptochilus.tarsatus",2,4,27
"3753","Lobonyx.aeneus",19,8,27
"3754","Megachile.pyrenaica",4,10,27
"3755","Melanargia.occitanica",4,6,27
"3756","Meligethes.sp1",10,10,27
"3757","Merodon.funestus",11,8,27
"3758","Merodon.obscuritarsis",4,6,27
"3759","Merodon.sp7/9",2,6,27
"3760","Microhoria.plumbea",1,9,27
"3761","Minoa.murinata",6,8,27
"3762","Mordellistena.sp1",10,11,27
"3763","Mordellistena.sp4",5,8,27
"3764","Nomada.dicrepans",1,1,27
"3765","Nomada.flavoguttata",3,1,27
"3766","Nomada.hispanica",3,3,27
"3767","Nomada.sheppardana",2,5,27
"3768","Normannia.esculi",2,7,27
"3769","Oedemera.flavipes",24,15,27
"3770","Osmia.gallarum",13,12,27
"3771","Osmia.melanogaster/leaiana",7,3,27
"3772","Osmia.nasoproducta",2,4,27
"3773","Osmia.rufohirta",20,9,27
"3774","Osmia.tricornis",4,4,27
"3775","Oxythyrea.funesta",11,10,27
"3776","Panurgus.dentipes",1,8,27
"3777","Pieris.rapae",2,1,27
"3778","Platynochaetus.setosus",10,16,27
"3779","Plebejus.argus",1,1,27
"3780","Polistes.dominulus",19,9,27
"3781","Polydrosus.sp1",1,1,27
"3782","Pompilidae.sp2",1,3,27
"3783","Priocnemis.sp1",1,3,27
"3784","Protosmia.exenterata",15,6,27
"3785","Psilothrix.viridicoerulea",1,5,27
"3786","Pyronia.bathseba",11,9,27
"3787","Rhodanthidium.septemdentatum",16,12,27
"3788","Rhodanthidium.sticticum",25,10,27
"3789","Scaeva.pyvastri",6,6,27
"3790","Scolia.hirta",1,1,27
"3791","Smaragdina.diversipes",1,5,27
"3792","Spermophagus.kuesteri",1,4,27
"3793","Spermophagus.sp1",4,3,27
"3794","Sphaerophoria.scripta",3,4,27
"3795","Sphecodes.pseudofasciatus",2,3,27
"3796","Sphecodes.puncticeps",3,6,27
"3797","Sphecodes.ruficrus",3,6,27
"3798","Sphecodes.sp4",2,4,27
"3799","Stenurella.melanura",8,11,27
"3800","Stenurella.nigra",1,1,27
"3801","Tenthredopsis.cabrerae",1,5,27
"3802","Tropinota.sp1",4,14,27
"3803","Tropinota.squalida",4,6,27
"3804","Trypoxylon.sp1",2,9,27
"3805","Xylocopa.violacea",1,5,27
"3806","Zerynthia.rumina",1,4,27
"3807","Zygaena.sp1",3,7,27
"3808","Acmaeodera.cylindrica",8,12,28
"3809","Adelidae.sp1",8,13,28
"3810","Amegilla.quadrifasciata",1,1,28
"3811","Anaspis.sp1",14,15,28
"3812","Ancistrocerus.biphaleratus",3,4,28
"3813","Andrena.angustior",3,11,28
"3814","Andrena.djelfensis",8,8,28
"3815","Andrena.flavipes",1,10,28
"3816","Andrena.labialis",4,1,28
"3817","Andrena.lepida",2,10,28
"3818","Andrena.limata",3,1,28
"3819","Andrena.nigroaenea",11,4,28
"3820","Andrena.nigroolivacea",1,1,28
"3821","Andrena.senecionis",9,15,28
"3822","Andrena.trimmerana",1,3,28
"3823","Andrena.vulpecula",4,10,28
"3824","Anthaxia.millefolii",10,8,28
"3825","Anthaxia.scutullaris",7,11,28
"3826","Anthaxia.spinolae",8,12,28
"3827","Anthocharis.euphenoides",3,3,28
"3828","Anthophora.acervorum",9,6,28
"3829","Anthophora.dispar",4,7,28
"3830","Anthrenus.sp1",6,9,28
"3831","Apion.sp2",1,2,28
"3832","Apis.mellifera",26,16,28
"3833","Aplocnemus.calidus",13,15,28
"3834","Athalia.bicolor",1,10,28
"3835","Athalia.sp1",1,7,28
"3836","Attagenus.sp1",1,2,28
"3837","Attalus.pictus",2,1,28
"3838","Bombus.pascuorum",1,2,28
"3839","Bombus.terrestris",20,11,28
"3840","Bruchidius.obscuripes",3,5,28
"3841","Bruchidius.pusillus",4,3,28
"3842","Bruchidius.seminarius",5,3,28
"3843","Bruchidius.sp3",5,3,28
"3844","Bruchidius.villosus",4,3,28
"3845","Bruchus.brachialis",9,9,28
"3846","Bruchus.viciae",9,6,28
"3847","Bruchus.villosus",3,2,28
"3848","Callophrys.rubi",2,6,28
"3849","Ceratina.cucurbitina",14,11,28
"3850","Ceratina.cyanea",6,7,28
"3851","Chryptocephalus.ramburi",2,9,28
"3852","Chrysotoxum.cautum",6,13,28
"3853","Clanoptilus.abdominalis",1,9,28
"3854","Clytra.quadripunctata",2,3,28
"3855","Clytus.rhamni",11,10,28
"3856","Coenonympha.pamphilus",2,4,28
"3857","Danacea.longiceps",14,8,28
"3858","Dasytes.nigroaeneus",23,18,28
"3859","Eristalis.tenax",6,3,28
"3860","Eucera.(Synhalonia).alternans",1,4,28
"3861","Eucera.collaris",7,7,28
"3862","Eucera.elongatula",2,7,28
"3863","Eucera.nigrilabris",1,1,28
"3864","Eucera.taurica",1,3,28
"3865","Euchloe.crameri",3,4,28
"3866","Eumenes.coarctatus",7,4,28
"3867","Eumerus.argyropus",13,11,28
"3868","Eupeodes.corollae",5,4,28
"3869","Eupeodes.sp1",5,3,28
"3870","Gonepteryx.cleopatra",3,7,28
"3871","Halictus.fulvipes",3,5,28
"3872","Halictus.gemmeus",5,6,28
"3873","Halictus.quadricinctus",1,4,28
"3874","Halictus.scabiosae",4,7,28
"3875","Hemipenthes sp.1",5,10,28
"3876","Hoplitis.anthocopoides",1,3,28
"3877","Hylaeus.garrulus",1,4,28
"3878","Hylaeus.gibbus",1,1,28
"3879","Hylaeus.hyalinatus",17,9,28
"3880","Hylaeus.taeniolatus",5,6,28
"3881","Lasioglossum.albocinctum",13,6,28
"3882","Lasioglossum.bimaculatum",29,13,28
"3883","Lasioglossum.griseolum",27,9,28
"3884","Lasioglossum.ibericum",8,4,28
"3885","Lasioglossum.interruptum",7,3,28
"3886","Lasioglossum.malachurum",31,11,28
"3887","Lasioglossum.mediterraneum",25,10,28
"3888","Lasioglossum.morio",19,6,28
"3889","Lasioglossum.subhirtum",31,9,28
"3890","Lasioglossum.transitorium",30,17,28
"3891","Lasiommata.megera",5,10,28
"3892","Leptidea.sinapis",1,4,28
"3893","Leptochilus.tarsatus",2,10,28
"3894","Lobonyx.aeneus",19,12,28
"3895","Megachile.pyrenaica",4,6,28
"3896","Melanargia.occitanica",4,7,28
"3897","Meligethes.sp1",10,6,28
"3898","Merodon.funestus",11,14,28
"3899","Merodon.obscuritarsis",4,3,28
"3900","Merodon.sp7/9",2,9,28
"3901","Microhoria.plumbea",1,10,28
"3902","Minoa.murinata",6,11,28
"3903","Mordellistena.sp1",10,15,28
"3904","Mordellistena.sp4",5,7,28
"3905","Nomada.dicrepans",1,2,28
"3906","Nomada.flavoguttata",3,4,28
"3907","Nomada.hispanica",3,3,28
"3908","Nomada.sheppardana",2,12,28
"3909","Normannia.esculi",2,9,28
"3910","Oedemera.flavipes",24,13,28
"3911","Osmia.gallarum",13,6,28
"3912","Osmia.melanogaster/leaiana",7,6,28
"3913","Osmia.nasoproducta",2,2,28
"3914","Osmia.rufohirta",20,11,28
"3915","Osmia.tricornis",4,4,28
"3916","Oxythyrea.funesta",11,7,28
"3917","Panurgus.dentipes",1,10,28
"3918","Pieris.rapae",2,3,28
"3919","Platynochaetus.setosus",10,11,28
"3920","Plebejus.argus",1,3,28
"3921","Polistes.dominulus",19,9,28
"3922","Polydrosus.sp1",1,7,28
"3923","Pompilidae.sp2",1,5,28
"3924","Priocnemis.sp1",1,6,28
"3925","Protosmia.exenterata",15,5,28
"3926","Psilothrix.viridicoerulea",1,4,28
"3927","Pyronia.bathseba",11,15,28
"3928","Rhodanthidium.septemdentatum",16,15,28
"3929","Rhodanthidium.sticticum",25,8,28
"3930","Scaeva.pyvastri",6,9,28
"3931","Scolia.hirta",1,3,28
"3932","Smaragdina.diversipes",1,3,28
"3933","Spermophagus.kuesteri",1,2,28
"3934","Spermophagus.sp1",4,3,28
"3935","Sphaerophoria.scripta",3,6,28
"3936","Sphecodes.pseudofasciatus",2,1,28
"3937","Sphecodes.puncticeps",3,2,28
"3938","Sphecodes.ruficrus",3,6,28
"3939","Sphecodes.sp4",2,4,28
"3940","Stenurella.melanura",8,14,28
