"","species","interactions","indegree","rep"
"691","Chalcis_sp1",1,2,19
"692","Chrisis_ignita",1,4,19
"693","Chrysis.ignita",1,3,19
"694","Chrysura_sp1",1,1,19
"695","Coelioxys_echinata",1,2,19
"696","Coelyoxis.echinata",2,3,19
"697","Cystomutilla_sp1",4,1,19
"698","Gasteruption.sp.1",2,2,19
"699","Hedycridium",1,1,19
"700","Hedycridium_sp1",1,1,19
"701","Hybomischos.sp.1",2,3,19
"702","Leucospis.dorsigera",2,3,19
"703","Melittobia.sp.",5,1,19
"704","Melittobia.sp..sp1",9,6,19
"705","Melittobia_sp1",5,3,19
"706","Meloidae_sp1",1,2,19
"707","Miltogramma.spp.",4,5,19
"708","Miltogramma.spp..sp1",4,3,19
"709","Miltogramma_sp1",1,1,19
"710","Mutillidae_sp1",1,3,19
"711","Omalus.sp.1",4,6,19
"712","Omalus.sp.2",1,1,19
"713","Omalus_sp1",1,2,19
"714","Pteromalidae_sp1",1,2,19
"715","Sapyga.quinquepunctata",3,2,19
"716","Sapyga_quinquepunctata",4,1,19
"717","Toxophora_sp1",1,2,19
"718","Trichodes.leucopsideus.",4,2,19
"719","Trichodes_leucopsideus",2,2,19
"720","Trichrysis.cyanea",1,1,19
"721","Trogoderma_sp1",3,3,19
"722","Xorides.sp.1",1,1,19
"723","Anthrax.anthrax",8,4,20
"724","Anthrax_anthrax",2,1,20
"725","Anthrax_sp2",1,2,20
"726","Caliphoridae.sp..1",1,2,20
"727","Chaetodactylus_sp1",1,1,20
"728","Chalcis.sp.1",2,2,20
"729","Chalcis_sp1",1,1,20
"730","Chrisis_ignita",1,1,20
"731","Chrysis.ignita",1,3,20
"732","Chrysura_sp1",1,2,20
"733","Coelioxys_echinata",1,2,20
"734","Coelyoxis.echinata",2,4,20
"735","Cystomutilla_sp1",4,1,20
"736","Gasteruption.sp.1",2,1,20
"737","Hedycridium",1,1,20
"738","Hedycridium_sp1",1,1,20
"739","Hybomischos.sp.1",2,1,20
"740","Leucospis.dorsigera",2,1,20
"741","Melittobia.sp.",5,2,20
"742","Melittobia.sp..sp1",9,1,20
"743","Melittobia_sp1",5,4,20
"744","Meloidae_sp1",1,4,20
"745","Miltogramma.spp.",4,4,20
"746","Miltogramma.spp..sp1",4,3,20
"747","Miltogramma_sp1",1,1,20
"748","Mutillidae_sp1",1,2,20
"749","Omalus.sp.1",4,8,20
"750","Omalus.sp.2",1,1,20
"751","Omalus_sp1",1,5,20
"752","Pteromalidae_sp1",1,1,20
"753","Sapyga.quinquepunctata",3,2,20
"754","Sapyga_quinquepunctata",4,3,20
"755","Toxophora_sp1",1,3,20
"756","Trichodes.leucopsideus.",4,1,20
"757","Trichodes_leucopsideus",2,1,20
"758","Trichrysis.cyanea",1,2,20
"759","Trogoderma_sp1",3,1,20
"760","Xorides.sp.1",1,2,20
"761","Anthrax.anthrax",8,8,21
"762","Anthrax_anthrax",2,1,21
"763","Anthrax_sp2",1,1,21
"764","Caliphoridae.sp..1",1,2,21
"765","Chaetodactylus_sp1",1,1,21
"766","Chalcis.sp.1",2,3,21
"767","Chalcis_sp1",1,1,21
"768","Chrisis_ignita",1,1,21
"769","Chrysis.ignita",1,2,21
"770","Chrysura_sp1",1,1,21
"771","Coelioxys_echinata",1,4,21
"772","Coelyoxis.echinata",2,4,21
"773","Cystomutilla_sp1",4,4,21
"774","Gasteruption.sp.1",2,2,21
"775","Hedycridium",1,1,21
"776","Hedycridium_sp1",1,2,21
"777","Hybomischos.sp.1",2,1,21
"778","Leucospis.dorsigera",2,2,21
"779","Melittobia.sp.",5,4,21
"780","Melittobia.sp..sp1",9,6,21
"781","Melittobia_sp1",5,6,21
"782","Meloidae_sp1",1,2,21
"783","Miltogramma.spp.",4,2,21
"784","Miltogramma.spp..sp1",4,7,21
"785","Miltogramma_sp1",1,1,21
"786","Mutillidae_sp1",1,2,21
"787","Omalus.sp.1",4,4,21
"788","Omalus.sp.2",1,2,21
"789","Omalus_sp1",1,1,21
"790","Pteromalidae_sp1",1,1,21
"791","Sapyga.quinquepunctata",3,5,21
"792","Sapyga_quinquepunctata",4,4,21
"793","Toxophora_sp1",1,2,21
"794","Trichodes.leucopsideus.",4,4,21
"795","Trichodes_leucopsideus",2,1,21
"796","Trichrysis.cyanea",1,2,21
"797","Trogoderma_sp1",3,1,21
"798","Xorides.sp.1",1,5,21
"799","Anthrax.anthrax",8,6,22
"800","Anthrax_anthrax",2,1,22
"801","Anthrax_sp2",1,1,22
"802","Caliphoridae.sp..1",1,2,22
"803","Chaetodactylus_sp1",1,2,22
"804","Chalcis.sp.1",2,2,22
"805","Chalcis_sp1",1,2,22
"806","Chrisis_ignita",1,2,22
"807","Chrysis.ignita",1,1,22
"808","Chrysura_sp1",1,4,22
"809","Coelioxys_echinata",1,3,22
"810","Coelyoxis.echinata",2,1,22
"811","Cystomutilla_sp1",4,1,22
"812","Gasteruption.sp.1",2,1,22
"813","Hedycridium",1,2,22
"814","Hedycridium_sp1",1,1,22
"815","Hybomischos.sp.1",2,2,22
"816","Leucospis.dorsigera",2,2,22
"817","Melittobia.sp.",5,5,22
"818","Melittobia.sp..sp1",9,4,22
"819","Melittobia_sp1",5,4,22
"820","Meloidae_sp1",1,1,22
"821","Miltogramma.spp.",4,3,22
"822","Miltogramma.spp..sp1",4,5,22
"823","Miltogramma_sp1",1,2,22
"824","Mutillidae_sp1",1,2,22
"825","Omalus.sp.1",4,5,22
"826","Omalus.sp.2",1,3,22
"827","Omalus_sp1",1,4,22
"828","Pteromalidae_sp1",1,1,22
"829","Sapyga.quinquepunctata",3,2,22
"830","Sapyga_quinquepunctata",4,1,22
"831","Toxophora_sp1",1,3,22
"832","Trichodes.leucopsideus.",4,3,22
"833","Trichodes_leucopsideus",2,2,22
"834","Trichrysis.cyanea",1,3,22
"835","Trogoderma_sp1",3,4,22
"836","Xorides.sp.1",1,1,22
"837","Anthrax.anthrax",8,9,23
"838","Anthrax_anthrax",2,3,23
"839","Anthrax_sp2",1,1,23
"840","Caliphoridae.sp..1",1,3,23
"841","Chaetodactylus_sp1",1,1,23
"842","Chalcis.sp.1",2,4,23
"843","Chalcis_sp1",1,1,23
"844","Chrisis_ignita",1,1,23
"845","Chrysis.ignita",1,3,23
"846","Chrysura_sp1",1,3,23
"847","Coelioxys_echinata",1,2,23
"848","Coelyoxis.echinata",2,2,23
"849","Cystomutilla_sp1",4,4,23
"850","Gasteruption.sp.1",2,1,23
"851","Hedycridium",1,3,23
"852","Hedycridium_sp1",1,1,23
"853","Hybomischos.sp.1",2,2,23
"854","Leucospis.dorsigera",2,2,23
"855","Melittobia.sp.",5,3,23
"856","Melittobia.sp..sp1",9,1,23
"857","Melittobia_sp1",5,3,23
"858","Meloidae_sp1",1,1,23
"859","Miltogramma.spp.",4,1,23
"860","Miltogramma.spp..sp1",4,5,23
"861","Miltogramma_sp1",1,1,23
"862","Mutillidae_sp1",1,1,23
"863","Omalus.sp.1",4,3,23
"864","Omalus.sp.2",1,3,23
"865","Omalus_sp1",1,3,23
"866","Pteromalidae_sp1",1,1,23
"867","Sapyga.quinquepunctata",3,3,23
"868","Sapyga_quinquepunctata",4,4,23
"869","Toxophora_sp1",1,2,23
"870","Trichodes.leucopsideus.",4,3,23
"871","Trichodes_leucopsideus",2,1,23
"872","Trichrysis.cyanea",1,1,23
"873","Trogoderma_sp1",3,2,23
"874","Xorides.sp.1",1,1,23
"875","Anthrax.anthrax",8,10,24
"876","Anthrax_anthrax",2,1,24
"877","Anthrax_sp2",1,1,24
"878","Caliphoridae.sp..1",1,2,24
"879","Chaetodactylus_sp1",1,1,24
"880","Chalcis.sp.1",2,5,24
"881","Chalcis_sp1",1,1,24
"882","Chrisis_ignita",1,1,24
"883","Chrysis.ignita",1,3,24
"884","Chrysura_sp1",1,1,24
"885","Coelioxys_echinata",1,2,24
"886","Coelyoxis.echinata",2,6,24
"887","Cystomutilla_sp1",4,1,24
"888","Gasteruption.sp.1",2,1,24
"889","Hedycridium",1,2,24
"890","Hedycridium_sp1",1,1,24
"891","Hybomischos.sp.1",2,1,24
"892","Leucospis.dorsigera",2,1,24
"893","Melittobia.sp.",5,1,24
"894","Melittobia.sp..sp1",9,3,24
"895","Melittobia_sp1",5,7,24
"896","Meloidae_sp1",1,1,24
"897","Miltogramma.spp.",4,2,24
"898","Miltogramma.spp..sp1",4,5,24
"899","Miltogramma_sp1",1,1,24
"900","Mutillidae_sp1",1,1,24
"901","Omalus.sp.1",4,4,24
"902","Omalus.sp.2",1,1,24
"903","Omalus_sp1",1,3,24
"904","Pteromalidae_sp1",1,1,24
"905","Sapyga.quinquepunctata",3,5,24
"906","Sapyga_quinquepunctata",4,5,24
"907","Toxophora_sp1",1,5,24
"908","Trichodes.leucopsideus.",4,3,24
"909","Trichodes_leucopsideus",2,2,24
"910","Trichrysis.cyanea",1,1,24
"911","Trogoderma_sp1",3,1,24
"912","Xorides.sp.1",1,1,24
"913","Anthrax.anthrax",8,8,25
"914","Anthrax_anthrax",2,2,25
"915","Anthrax_sp2",1,1,25
"916","Caliphoridae.sp..1",1,1,25
"917","Chaetodactylus_sp1",1,1,25
"918","Chalcis.sp.1",2,2,25
"919","Chalcis_sp1",1,4,25
"920","Chrisis_ignita",1,5,25
"921","Chrysis.ignita",1,2,25
"922","Chrysura_sp1",1,2,25
"923","Coelioxys_echinata",1,2,25
"924","Coelyoxis.echinata",2,3,25
"925","Cystomutilla_sp1",4,3,25
"926","Gasteruption.sp.1",2,2,25
"927","Hedycridium",1,1,25
"928","Hedycridium_sp1",1,1,25
"929","Hybomischos.sp.1",2,1,25
"930","Leucospis.dorsigera",2,1,25
"931","Melittobia.sp.",5,5,25
"932","Melittobia.sp..sp1",9,6,25
"933","Melittobia_sp1",5,2,25
"934","Meloidae_sp1",1,4,25
"935","Miltogramma.spp.",4,6,25
"936","Miltogramma.spp..sp1",4,7,25
"937","Miltogramma_sp1",1,1,25
"938","Mutillidae_sp1",1,2,25
"939","Omalus.sp.1",4,2,25
"940","Omalus.sp.2",1,2,25
"941","Omalus_sp1",1,1,25
"942","Pteromalidae_sp1",1,1,25
"943","Sapyga.quinquepunctata",3,3,25
"944","Sapyga_quinquepunctata",4,4,25
"945","Toxophora_sp1",1,3,25
"946","Trichodes.leucopsideus.",4,2,25
"947","Trichodes_leucopsideus",2,1,25
"948","Trichrysis.cyanea",1,2,25
"949","Trogoderma_sp1",3,1,25
"950","Xorides.sp.1",1,2,25
"951","Anthrax.anthrax",8,11,26
"952","Anthrax_anthrax",2,2,26
"953","Anthrax_sp2",1,1,26
"954","Caliphoridae.sp..1",1,5,26
"955","Chaetodactylus_sp1",1,1,26
"956","Chalcis.sp.1",2,2,26
"957","Chalcis_sp1",1,1,26
"958","Chrisis_ignita",1,2,26
"959","Chrysis.ignita",1,1,26
"960","Chrysura_sp1",1,2,26
"961","Coelioxys_echinata",1,1,26
"962","Coelyoxis.echinata",2,4,26
"963","Cystomutilla_sp1",4,3,26
"964","Gasteruption.sp.1",2,1,26
"965","Hedycridium",1,3,26
"966","Hedycridium_sp1",1,1,26
"967","Hybomischos.sp.1",2,1,26
"968","Leucospis.dorsigera",2,3,26
"969","Melittobia.sp.",5,1,26
"970","Melittobia.sp..sp1",9,6,26
"971","Melittobia_sp1",5,3,26
"972","Meloidae_sp1",1,6,26
"973","Miltogramma.spp.",4,3,26
"974","Miltogramma.spp..sp1",4,7,26
"975","Miltogramma_sp1",1,1,26
"976","Mutillidae_sp1",1,1,26
"977","Omalus.sp.1",4,3,26
"978","Omalus.sp.2",1,2,26
"979","Omalus_sp1",1,2,26
"980","Pteromalidae_sp1",1,1,26
"981","Sapyga.quinquepunctata",3,2,26
"982","Sapyga_quinquepunctata",4,3,26
"983","Toxophora_sp1",1,5,26
"984","Trichodes.leucopsideus.",4,2,26
"985","Trichodes_leucopsideus",2,2,26
"986","Trichrysis.cyanea",1,2,26
"987","Trogoderma_sp1",3,1,26
"988","Xorides.sp.1",1,3,26
"989","Anthrax.anthrax",8,7,27
"990","Anthrax_anthrax",2,3,27
"991","Anthrax_sp2",1,1,27
"992","Caliphoridae.sp..1",1,1,27
"993","Chaetodactylus_sp1",1,1,27
"994","Chalcis.sp.1",2,3,27
"995","Chalcis_sp1",1,1,27
"996","Chrisis_ignita",1,4,27
"997","Chrysis.ignita",1,1,27
"998","Chrysura_sp1",1,1,27
"999","Coelioxys_echinata",1,3,27
"1000","Coelyoxis.echinata",2,1,27
"1001","Cystomutilla_sp1",4,2,27
"1002","Gasteruption.sp.1",2,2,27
"1003","Hedycridium",1,1,27
"1004","Hedycridium_sp1",1,2,27
"1005","Hybomischos.sp.1",2,2,27
"1006","Leucospis.dorsigera",2,1,27
"1007","Melittobia.sp.",5,1,27
"1008","Melittobia.sp..sp1",9,4,27
"1009","Melittobia_sp1",5,1,27
"1010","Meloidae_sp1",1,3,27
"1011","Miltogramma.spp.",4,4,27
"1012","Miltogramma.spp..sp1",4,3,27
"1013","Miltogramma_sp1",1,1,27
"1014","Mutillidae_sp1",1,1,27
"1015","Omalus.sp.1",4,5,27
"1016","Omalus.sp.2",1,1,27
"1017","Omalus_sp1",1,5,27
"1018","Pteromalidae_sp1",1,1,27
"1019","Sapyga.quinquepunctata",3,1,27
"1020","Sapyga_quinquepunctata",4,2,27
"1021","Toxophora_sp1",1,3,27
"1022","Trichodes.leucopsideus.",4,7,27
"1023","Trichodes_leucopsideus",2,1,27
"1024","Trichrysis.cyanea",1,2,27
"1025","Trogoderma_sp1",3,5,27
"1026","Xorides.sp.1",1,1,27
"1027","Anthrax.anthrax",8,10,28
"1028","Anthrax_anthrax",2,2,28
"1029","Anthrax_sp2",1,4,28
"1030","Caliphoridae.sp..1",1,2,28
"1031","Chaetodactylus_sp1",1,1,28
"1032","Chalcis.sp.1",2,2,28
"1033","Chalcis_sp1",1,2,28
"1034","Chrisis_ignita",1,2,28
"1035","Chrysis.ignita",1,2,28
"1036","Chrysura_sp1",1,1,28
"1037","Coelioxys_echinata",1,2,28
"1038","Coelyoxis.echinata",2,4,28
"1039","Cystomutilla_sp1",4,1,28
"1040","Gasteruption.sp.1",2,1,28
"1041","Hedycridium",1,1,28
"1042","Hedycridium_sp1",1,4,28
"1043","Hybomischos.sp.1",2,2,28
"1044","Leucospis.dorsigera",2,1,28
"1045","Melittobia.sp.",5,2,28
"1046","Melittobia.sp..sp1",9,4,28
"1047","Melittobia_sp1",5,1,28
"1048","Meloidae_sp1",1,4,28
"1049","Miltogramma.spp.",4,7,28
"1050","Miltogramma.spp..sp1",4,4,28
"1051","Miltogramma_sp1",1,1,28
"1052","Mutillidae_sp1",1,2,28
"1053","Omalus.sp.1",4,4,28
"1054","Omalus.sp.2",1,1,28
"1055","Omalus_sp1",1,6,28
"1056","Pteromalidae_sp1",1,1,28
"1057","Sapyga.quinquepunctata",3,4,28
"1058","Sapyga_quinquepunctata",4,3,28
"1059","Toxophora_sp1",1,2,28
"1060","Trichodes.leucopsideus.",4,1,28
"1061","Trichodes_leucopsideus",2,1,28
"1062","Trichrysis.cyanea",1,4,28
"1063","Trogoderma_sp1",3,1,28
"1064","Xorides.sp.1",1,1,28
"1065","Anthrax.anthrax",8,8,29
"1066","Anthrax_anthrax",2,1,29
"1067","Anthrax_sp2",1,3,29
"1068","Caliphoridae.sp..1",1,3,29
"1069","Chaetodactylus_sp1",1,1,29
"1070","Chalcis.sp.1",2,3,29
"1071","Chalcis_sp1",1,1,29
"1072","Chrisis_ignita",1,1,29
"1073","Chrysis.ignita",1,1,29
"1074","Chrysura_sp1",1,3,29
"1075","Coelioxys_echinata",1,1,29
"1076","Coelyoxis.echinata",2,1,29
"1077","Cystomutilla_sp1",4,3,29
"1078","Gasteruption.sp.1",2,1,29
"1079","Hedycridium",1,1,29
"1080","Hedycridium_sp1",1,2,29
"1081","Hybomischos.sp.1",2,1,29
"1082","Leucospis.dorsigera",2,1,29
"1083","Melittobia.sp.",5,4,29
"1084","Melittobia.sp..sp1",9,3,29
"1085","Melittobia_sp1",5,5,29
"1086","Meloidae_sp1",1,1,29
"1087","Miltogramma.spp.",4,1,29
"1088","Miltogramma.spp..sp1",4,2,29
"1089","Miltogramma_sp1",1,1,29
"1090","Mutillidae_sp1",1,2,29
"1091","Omalus.sp.1",4,5,29
"1092","Omalus.sp.2",1,4,29
"1093","Omalus_sp1",1,3,29
"1094","Pteromalidae_sp1",1,1,29
"1095","Sapyga.quinquepunctata",3,4,29
"1096","Sapyga_quinquepunctata",4,4,29
"1097","Toxophora_sp1",1,1,29
"1098","Trichodes.leucopsideus.",4,4,29
"1099","Trichodes_leucopsideus",2,1,29
"1100","Trichrysis.cyanea",1,1,29
"1101","Trogoderma_sp1",3,3,29
"1102","Xorides.sp.1",1,1,29
"1103","Anthrax.anthrax",8,9,30
"1104","Anthrax_anthrax",2,2,30
"1105","Anthrax_sp2",1,4,30
"1106","Caliphoridae.sp..1",1,3,30
"1107","Chaetodactylus_sp1",1,1,30
"1108","Chalcis.sp.1",2,3,30
"1109","Chalcis_sp1",1,2,30
"1110","Chrisis_ignita",1,1,30
"1111","Chrysis.ignita",1,2,30
"1112","Chrysura_sp1",1,1,30
"1113","Coelioxys_echinata",1,4,30
"1114","Coelyoxis.echinata",2,2,30
"1115","Cystomutilla_sp1",4,3,30
"1116","Gasteruption.sp.1",2,1,30
"1117","Hedycridium",1,3,30
"1118","Hedycridium_sp1",1,1,30
"1119","Hybomischos.sp.1",2,1,30
"1120","Leucospis.dorsigera",2,2,30
"1121","Melittobia.sp.",5,2,30
"1122","Melittobia.sp..sp1",9,4,30
"1123","Melittobia_sp1",5,4,30
"1124","Meloidae_sp1",1,3,30
"1125","Miltogramma.spp.",4,4,30
"1126","Miltogramma.spp..sp1",4,2,30
"1127","Miltogramma_sp1",1,1,30
"1128","Mutillidae_sp1",1,3,30
"1129","Omalus.sp.1",4,4,30
"1130","Omalus.sp.2",1,2,30
"1131","Omalus_sp1",1,3,30
"1132","Pteromalidae_sp1",1,1,30
"1133","Sapyga.quinquepunctata",3,2,30
"1134","Sapyga_quinquepunctata",4,5,30
"1135","Toxophora_sp1",1,3,30
"1136","Trichodes.leucopsideus.",4,5,30
"1137","Trichodes_leucopsideus",2,2,30
"1138","Trichrysis.cyanea",1,3,30
"1139","Trogoderma_sp1",3,4,30
"1140","Xorides.sp.1",1,2,30
"1141","Anthrax.anthrax",8,8,31
"1142","Anthrax_anthrax",2,1,31
"1143","Anthrax_sp2",1,1,31
"1144","Caliphoridae.sp..1",1,1,31
"1145","Chaetodactylus_sp1",1,1,31
"1146","Chalcis.sp.1",2,1,31
"1147","Chalcis_sp1",1,2,31
"1148","Chrisis_ignita",1,1,31
"1149","Chrysis.ignita",1,2,31
"1150","Chrysura_sp1",1,2,31
"1151","Coelioxys_echinata",1,1,31
"1152","Coelyoxis.echinata",2,1,31
"1153","Cystomutilla_sp1",4,5,31
"1154","Gasteruption.sp.1",2,1,31
"1155","Hedycridium",1,2,31
"1156","Hedycridium_sp1",1,1,31
"1157","Hybomischos.sp.1",2,1,31
"1158","Leucospis.dorsigera",2,2,31
"1159","Melittobia.sp.",5,4,31
"1160","Melittobia.sp..sp1",9,4,31
"1161","Melittobia_sp1",5,3,31
"1162","Meloidae_sp1",1,1,31
"1163","Miltogramma.spp.",4,7,31
"1164","Miltogramma.spp..sp1",4,6,31
"1165","Miltogramma_sp1",1,1,31
"1166","Mutillidae_sp1",1,1,31
"1167","Omalus.sp.1",4,3,31
"1168","Omalus.sp.2",1,1,31
"1169","Omalus_sp1",1,2,31
"1170","Pteromalidae_sp1",1,3,31
"1171","Sapyga.quinquepunctata",3,2,31
"1172","Sapyga_quinquepunctata",4,2,31
"1173","Toxophora_sp1",1,1,31
"1174","Trichodes.leucopsideus.",4,3,31
"1175","Trichodes_leucopsideus",2,1,31
"1176","Trichrysis.cyanea",1,1,31
"1177","Trogoderma_sp1",3,2,31
"1178","Xorides.sp.1",1,3,31
"1179","Anthrax.anthrax",8,5,32
"1180","Anthrax_anthrax",2,3,32
"1181","Anthrax_sp2",1,2,32
"1182","Caliphoridae.sp..1",1,2,32
"1183","Chaetodactylus_sp1",1,1,32
"1184","Chalcis.sp.1",2,3,32
"1185","Chalcis_sp1",1,2,32
"1186","Chrisis_ignita",1,3,32
"1187","Chrysis.ignita",1,3,32
"1188","Chrysura_sp1",1,2,32
"1189","Coelioxys_echinata",1,1,32
"1190","Coelyoxis.echinata",2,6,32
"1191","Cystomutilla_sp1",4,3,32
"1192","Gasteruption.sp.1",2,2,32
"1193","Hedycridium",1,1,32
"1194","Hedycridium_sp1",1,2,32
"1195","Hybomischos.sp.1",2,1,32
"1196","Leucospis.dorsigera",2,7,32
"1197","Melittobia.sp.",5,2,32
"1198","Melittobia.sp..sp1",9,1,32
"1199","Melittobia_sp1",5,2,32
"1200","Meloidae_sp1",1,3,32
"1201","Miltogramma.spp.",4,7,32
"1202","Miltogramma.spp..sp1",4,5,32
"1203","Miltogramma_sp1",1,1,32
"1204","Mutillidae_sp1",1,1,32
"1205","Omalus.sp.1",4,4,32
"1206","Omalus.sp.2",1,4,32
"1207","Omalus_sp1",1,5,32
"1208","Pteromalidae_sp1",1,1,32
"1209","Sapyga.quinquepunctata",3,2,32
"1210","Sapyga_quinquepunctata",4,5,32
"1211","Toxophora_sp1",1,2,32
"1212","Trichodes.leucopsideus.",4,1,32
"1213","Trichodes_leucopsideus",2,2,32
"1214","Trichrysis.cyanea",1,3,32
"1215","Trogoderma_sp1",3,3,32
"1216","Xorides.sp.1",1,1,32
"1217","Anthrax.anthrax",8,5,33
"1218","Anthrax_anthrax",2,2,33
"1219","Anthrax_sp2",1,1,33
"1220","Caliphoridae.sp..1",1,2,33
"1221","Chaetodactylus_sp1",1,2,33
"1222","Chalcis.sp.1",2,3,33
"1223","Chalcis_sp1",1,2,33
"1224","Chrisis_ignita",1,1,33
"1225","Chrysis.ignita",1,2,33
"1226","Chrysura_sp1",1,1,33
"1227","Coelioxys_echinata",1,2,33
"1228","Coelyoxis.echinata",2,2,33
"1229","Cystomutilla_sp1",4,2,33
"1230","Gasteruption.sp.1",2,3,33
"1231","Hedycridium",1,1,33
"1232","Hedycridium_sp1",1,3,33
"1233","Hybomischos.sp.1",2,1,33
"1234","Leucospis.dorsigera",2,4,33
"1235","Melittobia.sp.",5,5,33
"1236","Melittobia.sp..sp1",9,5,33
"1237","Melittobia_sp1",5,4,33
"1238","Meloidae_sp1",1,2,33
"1239","Miltogramma.spp.",4,5,33
"1240","Miltogramma.spp..sp1",4,2,33
"1241","Miltogramma_sp1",1,1,33
"1242","Mutillidae_sp1",1,2,33
"1243","Omalus.sp.1",4,3,33
"1244","Omalus.sp.2",1,3,33
"1245","Omalus_sp1",1,7,33
"1246","Pteromalidae_sp1",1,2,33
"1247","Sapyga.quinquepunctata",3,1,33
"1248","Sapyga_quinquepunctata",4,3,33
"1249","Toxophora_sp1",1,2,33
"1250","Trichodes.leucopsideus.",4,1,33
"1251","Trichodes_leucopsideus",2,1,33
"1252","Trichrysis.cyanea",1,1,33
"1253","Trogoderma_sp1",3,1,33
"1254","Xorides.sp.1",1,1,33
"1255","Anthrax.anthrax",8,9,34
"1256","Anthrax_anthrax",2,3,34
"1257","Anthrax_sp2",1,1,34
"1258","Caliphoridae.sp..1",1,1,34
"1259","Chaetodactylus_sp1",1,2,34
"1260","Chalcis.sp.1",2,5,34
"1261","Chalcis_sp1",1,1,34
"1262","Chrisis_ignita",1,1,34
"1263","Chrysis.ignita",1,1,34
"1264","Chrysura_sp1",1,1,34
"1265","Coelioxys_echinata",1,5,34
"1266","Coelyoxis.echinata",2,2,34
"1267","Cystomutilla_sp1",4,2,34
"1268","Gasteruption.sp.1",2,3,34
"1269","Hedycridium",1,3,34
"1270","Hedycridium_sp1",1,1,34
"1271","Hybomischos.sp.1",2,2,34
"1272","Leucospis.dorsigera",2,5,34
"1273","Melittobia.sp.",5,3,34
"1274","Melittobia.sp..sp1",9,4,34
"1275","Melittobia_sp1",5,6,34
"1276","Meloidae_sp1",1,3,34
"1277","Miltogramma.spp.",4,7,34
"1278","Miltogramma.spp..sp1",4,5,34
"1279","Miltogramma_sp1",1,1,34
"1280","Mutillidae_sp1",1,2,34
"1281","Omalus.sp.1",4,5,34
"1282","Omalus.sp.2",1,3,34
"1283","Omalus_sp1",1,6,34
"1284","Pteromalidae_sp1",1,1,34
"1285","Sapyga.quinquepunctata",3,4,34
"1286","Sapyga_quinquepunctata",4,6,34
"1287","Toxophora_sp1",1,1,34
"1288","Trichodes.leucopsideus.",4,3,34
"1289","Trichodes_leucopsideus",2,1,34
"1290","Trichrysis.cyanea",1,1,34
"1291","Trogoderma_sp1",3,4,34
"1292","Xorides.sp.1",1,3,34
"1293","Anthrax.anthrax",8,9,35
"1294","Anthrax_anthrax",2,1,35
"1295","Anthrax_sp2",1,1,35
"1296","Caliphoridae.sp..1",1,2,35
"1297","Chaetodactylus_sp1",1,1,35
"1298","Chalcis.sp.1",2,2,35
"1299","Chalcis_sp1",1,1,35
"1300","Chrisis_ignita",1,3,35
"1301","Chrysis.ignita",1,2,35
"1302","Chrysura_sp1",1,1,35
"1303","Coelioxys_echinata",1,2,35
"1304","Coelyoxis.echinata",2,3,35
"1305","Cystomutilla_sp1",4,2,35
"1306","Gasteruption.sp.1",2,1,35
"1307","Hedycridium",1,1,35
"1308","Hedycridium_sp1",1,2,35
"1309","Hybomischos.sp.1",2,2,35
"1310","Leucospis.dorsigera",2,1,35
"1311","Melittobia.sp.",5,3,35
"1312","Melittobia.sp..sp1",9,2,35
"1313","Melittobia_sp1",5,3,35
"1314","Meloidae_sp1",1,2,35
"1315","Miltogramma.spp.",4,8,35
"1316","Miltogramma.spp..sp1",4,4,35
"1317","Miltogramma_sp1",1,2,35
"1318","Mutillidae_sp1",1,2,35
"1319","Omalus.sp.1",4,6,35
"1320","Omalus.sp.2",1,4,35
"1321","Omalus_sp1",1,1,35
"1322","Pteromalidae_sp1",1,1,35
"1323","Sapyga.quinquepunctata",3,3,35
"1324","Sapyga_quinquepunctata",4,1,35
"1325","Toxophora_sp1",1,3,35
"1326","Trichodes.leucopsideus.",4,4,35
"1327","Trichodes_leucopsideus",2,1,35
"1328","Trichrysis.cyanea",1,1,35
"1329","Trogoderma_sp1",3,4,35
"1330","Xorides.sp.1",1,3,35
"1331","Anthrax.anthrax",8,9,36
"1332","Anthrax_anthrax",2,3,36
"1333","Anthrax_sp2",1,2,36
"1334","Caliphoridae.sp..1",1,1,36
"1335","Chaetodactylus_sp1",1,1,36
"1336","Chalcis.sp.1",2,2,36
"1337","Chalcis_sp1",1,1,36
"1338","Chrisis_ignita",1,3,36
"1339","Chrysis.ignita",1,2,36
"1340","Chrysura_sp1",1,2,36
"1341","Coelioxys_echinata",1,3,36
"1342","Coelyoxis.echinata",2,1,36
"1343","Cystomutilla_sp1",4,1,36
"1344","Gasteruption.sp.1",2,6,36
"1345","Hedycridium",1,1,36
"1346","Hedycridium_sp1",1,1,36
"1347","Hybomischos.sp.1",2,1,36
"1348","Leucospis.dorsigera",2,1,36
"1349","Melittobia.sp.",5,3,36
"1350","Melittobia.sp..sp1",9,5,36
"1351","Melittobia_sp1",5,3,36
"1352","Meloidae_sp1",1,3,36
"1353","Miltogramma.spp.",4,6,36
"1354","Miltogramma.spp..sp1",4,4,36
"1355","Miltogramma_sp1",1,1,36
"1356","Mutillidae_sp1",1,2,36
"1357","Omalus.sp.1",4,4,36
"1358","Omalus.sp.2",1,2,36
"1359","Omalus_sp1",1,3,36
"1360","Pteromalidae_sp1",1,1,36
"1361","Sapyga.quinquepunctata",3,3,36
"1362","Sapyga_quinquepunctata",4,3,36
"1363","Toxophora_sp1",1,4,36
